name,team,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Sonny Gray,NYY,--,--,9.15,--,--,--,--,--,--,19.2,19,21,20,4,3,17,20,1.83,.250,https://www.mlb.com/player/543243
Kevin Gausman,ATL,--,--,8.28,--,--,--,--,--,--,29.1,28,30,27,4,2,10,29,1.30,.241,https://www.mlb.com/player/592332
Jose Urena,MIA,--,--,8.36,--,--,--,--,--,--,28.0,24,27,26,1,3,11,14,1.25,.238,https://www.mlb.com/player/570632
Kyle Hendricks,CHC,--,--,8.22,--,--,--,--,--,--,30.2,31,31,28,4,0,12,25,1.40,.258,https://www.mlb.com/player/543294
Austin Adams,WSH,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/613534
Chad Green,NYY,--,--,3.52,--,--,--,--,--,--,15.1,15,6,6,1,0,3,22,1.17,.259,https://www.mlb.com/player/643338
Zach Eflin,PHI,--,--,11.90,--,--,--,--,--,--,19.2,25,28,26,2,0,13,23,1.93,.298,https://www.mlb.com/player/621107
Juan Nicasio,SEA,--,--,8.53,--,--,--,--,--,--,6.1,4,6,6,1,0,0,6,0.63,.174,https://www.mlb.com/player/504379
Christian Bergman,SEA,--,--,13.50,--,--,--,--,--,--,2.0,1,3,3,1,0,0,3,0.50,.143,https://www.mlb.com/player/548357
Brandon McCarthy,ATL,--,--,8.25,--,--,--,--,--,--,12.0,11,11,11,2,0,2,11,1.08,.250,https://www.mlb.com/player/435221
Tony Cingrani,LAD,--,--,13.50,--,--,--,--,--,--,4.0,3,6,6,1,1,2,5,1.25,.200,https://www.mlb.com/player/571561
Jose Alvarado,TB,--,--,4.73,--,--,--,--,--,--,13.1,6,9,7,0,1,8,13,1.05,.136,https://www.mlb.com/player/621237
Oliver Perez,CLE,--,--,3.52,--,--,--,--,--,--,7.2,5,3,3,0,0,4,13,1.17,.185,https://www.mlb.com/player/424144
Liam Hendriks,OAK,--,--,13.50,--,--,--,--,--,--,5.1,6,8,8,1,0,2,3,1.50,.273,https://www.mlb.com/player/521230
Miguel Diaz,SD,--,--,12.46,--,--,--,--,--,--,4.1,3,6,6,1,0,2,9,1.15,.176,https://www.mlb.com/player/622766
Eddie Butler,TEX,--,--,8.71,--,--,--,--,--,--,10.1,16,11,10,2,1,7,6,2.23,.348,https://www.mlb.com/player/572750
Steven Brault,PIT,--,--,5.19,--,--,--,--,--,--,17.1,11,12,10,1,1,11,16,1.27,.180,https://www.mlb.com/player/643230
Josh Ravin,ATL,--,--,18.00,--,--,--,--,--,--,1.0,2,2,2,0,0,0,1,2.00,.500,https://www.mlb.com/player/502051
Kendrys Morales,TOR,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/434778
JC Ramirez,LAA,--,--,67.50,--,--,--,--,--,--,0.2,3,5,5,1,0,2,1,7.50,.600,https://www.mlb.com/player/500724
Miguel Almonte,LAA,--,--,10.80,--,--,--,--,--,--,1.2,2,2,2,0,0,0,3,1.20,.286,https://www.mlb.com/player/602083
Zac Reininger,DET,--,--,11.81,--,--,--,--,--,--,5.1,6,7,7,2,0,2,4,1.50,.273,https://www.mlb.com/player/643617
Evan Phillips,BAL,--,--,45.00,--,--,--,--,--,--,2.0,5,10,10,3,0,3,1,4.00,.455,https://www.mlb.com/player/623465
Jose Ruiz,CWS,--,--,9.00,--,--,--,--,--,--,1.0,1,1,1,0,0,2,2,3.00,.250,https://www.mlb.com/player/614179
Jon Gray,COL,--,--,6.66,--,--,--,--,--,--,25.2,17,21,19,2,0,11,22,1.09,.189,https://www.mlb.com/player/592351
Donnie Hart,BAL,--,--,2.45,--,--,--,--,--,--,7.1,7,3,2,0,0,3,7,1.36,.259,https://www.mlb.com/player/643354
Ariel Jurado,TEX,--,--,19.13,--,--,--,--,--,--,8.0,17,17,17,1,0,6,2,2.88,.425,https://www.mlb.com/player/642558
Tanner Roark,WSH,--,--,9.62,--,--,--,--,--,--,29.0,28,32,31,4,0,15,26,1.48,.252,https://www.mlb.com/player/543699
Richard Rodriguez,PIT,--,--,2.93,--,--,--,--,--,--,15.1,7,5,5,1,1,5,20,0.78,.132,https://www.mlb.com/player/593144
Paul Blackburn,OAK,--,--,12.27,--,--,--,--,--,--,3.2,5,5,5,0,1,0,2,1.36,.333,https://www.mlb.com/player/621112
Hoby Milner,TB,--,--,9.00,--,--,--,--,--,--,1.0,2,1,1,0,0,1,1,3.00,.333,https://www.mlb.com/player/571948
Roberto  Gomez,SF,--,--,15.43,--,--,--,--,--,--,2.1,6,6,4,0,0,1,2,3.00,.462,https://www.mlb.com/player/596816
Dan Jennings,MIL,--,--,5.93,--,--,--,--,--,--,13.2,18,10,9,0,0,6,6,1.76,.321,https://www.mlb.com/player/543359
Alex Cobb,BAL,--,--,10.32,--,--,--,--,--,--,22.2,25,29,26,2,2,13,14,1.68,.278,https://www.mlb.com/player/502171
Freddy Peralta,MIL,--,--,12.66,--,--,--,--,--,--,10.2,9,15,15,1,2,7,12,1.50,.225,https://www.mlb.com/player/642547
Caleb Frare,CWS,--,--,0.00,--,--,--,--,--,--,1.0,1,0,0,0,0,0,0,1.00,.250,https://www.mlb.com/player/621350
Zach Neal,LAD,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/594943
Marcus Walden,BOS,--,--,0.00,--,--,--,--,--,--,2.1,1,0,0,0,0,0,2,0.43,.125,https://www.mlb.com/player/519393
T.J. McFarland,ARI,--,--,3.21,--,--,--,--,--,--,14.0,13,6,5,0,0,7,9,1.43,.236,https://www.mlb.com/player/519008
Phillip Ervin,CIN,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/640447
Daniel Stumpf,DET,--,--,4.70,--,--,--,--,--,--,7.2,8,5,4,1,0,1,9,1.17,.258,https://www.mlb.com/player/621385
Shawn Armstrong,SEA,--,--,6.00,--,--,--,--,--,--,3.0,3,2,2,1,1,1,5,1.33,.250,https://www.mlb.com/player/542888
Oliver Drake,MIN,--,--,10.61,--,--,--,--,--,--,9.1,11,11,11,0,0,4,12,1.61,.289,https://www.mlb.com/player/543118
Chris Gimenez,MIN,--,--,81.00,--,--,--,--,--,--,0.1,1,3,3,1,0,0,1,3.00,.500,https://www.mlb.com/player/460269
Jacob Nix,SD,--,--,5.68,--,--,--,--,--,--,6.1,4,4,4,0,2,3,1,1.11,.182,https://www.mlb.com/player/656798
Kelvin Herrera,WSH,--,--,2.35,--,--,--,--,--,--,7.2,5,2,2,0,1,4,13,1.17,.179,https://www.mlb.com/player/516969
Wily Peralta,KC,--,--,5.87,--,--,--,--,--,--,7.2,5,5,5,1,0,6,10,1.43,.179,https://www.mlb.com/player/503449
Pedro Baez,LAD,--,--,2.92,--,--,--,--,--,--,12.1,4,5,4,0,0,4,14,0.65,.095,https://www.mlb.com/player/520980
Jesus Sucre,TB,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/491696
Warwick Saupold,DET,--,--,9.35,--,--,--,--,--,--,8.2,11,9,9,1,0,4,7,1.73,.297,https://www.mlb.com/player/599683
Carson Fulmer,CWS,--,--,11.81,--,--,--,--,--,--,5.1,9,8,7,1,2,3,7,2.25,.360,https://www.mlb.com/player/608334
Josh Rogers,BAL,--,--,27.00,--,--,--,--,--,--,2.0,3,6,6,2,0,1,1,2.00,.333,https://www.mlb.com/player/642028
Enny Romero,KC,--,--,20.25,--,--,--,--,--,--,2.2,7,7,6,0,1,2,1,3.38,.438,https://www.mlb.com/player/544836
Nestor Cortes,NYY,--,--,20.25,--,--,--,--,--,--,1.1,3,3,3,2,0,1,0,3.00,.500,https://www.mlb.com/player/641482
Brooks Pounders,COL,--,--,5.40,--,--,--,--,--,--,3.1,3,2,2,0,0,0,5,0.90,.231,https://www.mlb.com/player/572044
Shawn Kelley,OAK,--,--,1.86,--,--,--,--,--,--,9.2,3,2,2,0,0,3,11,0.62,.097,https://www.mlb.com/player/518875
David Paulino,TOR,--,--,0.00,--,--,--,--,--,--,1.0,1,0,0,0,0,1,1,2.00,.250,https://www.mlb.com/player/600944
Jordan Zimmermann,DET,--,--,9.74,--,--,--,--,--,--,20.1,26,26,22,5,0,4,14,1.48,.310,https://www.mlb.com/player/519455
Antonio Senzatela,COL,--,--,10.59,--,--,--,--,--,--,17.0,20,21,20,2,1,8,16,1.65,.278,https://www.mlb.com/player/622608
Michael Lorenzen,CIN,--,--,6.32,--,--,--,--,--,--,15.2,18,14,11,1,0,11,7,1.85,.286,https://www.mlb.com/player/547179
Tyler Lyons,STL,--,--,16.88,--,--,--,--,--,--,2.2,5,5,5,0,0,2,3,2.63,.385,https://www.mlb.com/player/544928
Jesse Biddle,ATL,--,--,5.40,--,--,--,--,--,--,11.2,4,9,7,1,0,8,15,1.03,.108,https://www.mlb.com/player/592145
Rob Zastryzny,CHC,--,--,5.40,--,--,--,--,--,--,1.2,1,1,1,0,0,0,1,0.60,.200,https://www.mlb.com/player/642239
Zack Greinke,ARI,--,--,6.47,--,--,--,--,--,--,32.0,28,25,23,3,1,10,37,1.19,.231,https://www.mlb.com/player/425844
Luis Garcia,PHI,--,--,5.56,--,--,--,--,--,--,11.1,8,7,7,1,0,7,11,1.32,.190,https://www.mlb.com/player/472610
Jeremy Bleich,OAK,--,--,-.--,--,--,--,--,--,--,0.0,0,1,1,0,0,0,0,-,.000,https://www.mlb.com/player/542946
Jake McGee,COL,--,--,8.00,--,--,--,--,--,--,9.0,12,9,8,1,0,2,11,1.56,.316,https://www.mlb.com/player/459429
Ian Hamilton,CWS,--,--,13.50,--,--,--,--,--,--,0.2,0,1,1,0,0,0,1,0.00,.000,https://www.mlb.com/player/641656
German Marquez,COL,--,--,6.67,--,--,--,--,--,--,29.2,30,26,22,1,0,18,43,1.62,.256,https://www.mlb.com/player/608566
Tyler Anderson,COL,--,--,7.52,--,--,--,--,--,--,26.1,18,26,22,3,0,7,18,0.95,.188,https://www.mlb.com/player/542881
Miguel Socolovich,ATL,--,--,36.00,--,--,--,--,--,--,1.0,3,4,4,0,0,1,1,4.00,.500,https://www.mlb.com/player/462515
Nick Vincent,SEA,--,--,8.31,--,--,--,--,--,--,8.2,10,9,8,2,0,4,12,1.62,.278,https://www.mlb.com/player/543883
Darren O'Day,ATL,--,--,2.70,--,--,--,--,--,--,3.1,2,2,1,0,2,2,1,1.20,.182,https://www.mlb.com/player/503285
AJ Ramos,NYM,--,--,22.50,--,--,--,--,--,--,2.0,6,5,5,0,0,5,2,5.50,.545,https://www.mlb.com/player/573109
Luiz Gohara,ATL,--,--,34.71,--,--,--,--,--,--,2.1,9,9,9,0,0,3,3,5.14,.600,https://www.mlb.com/player/627894
Evan Marshall,CLE,--,--,0.00,--,--,--,--,--,--,1.2,2,0,0,0,0,2,3,2.40,.286,https://www.mlb.com/player/605359
Garrett Richards,LAA,--,--,5.40,--,--,--,--,--,--,10.0,8,15,6,3,0,2,11,1.00,.205,https://www.mlb.com/player/572070
Marco Estrada,TOR,--,--,9.99,--,--,--,--,--,--,24.1,30,28,27,2,0,7,15,1.52,.297,https://www.mlb.com/player/462136
Scott Kingery,PHI,--,--,13.50,--,--,--,--,--,--,0.2,2,1,1,0,0,0,0,3.00,.500,https://www.mlb.com/player/664068
Johnny Barbato,DET,--,--,0.00,--,--,--,--,--,--,1.0,0,0,0,0,1,0,0,0.00,.000,https://www.mlb.com/player/592127
Mark Leiter Jr.,TOR,--,--,14.40,--,--,--,--,--,--,5.0,7,15,8,3,0,6,3,2.60,.304,https://www.mlb.com/player/643410
Caleb Smith,MIA,--,--,4.50,--,--,--,--,--,--,12.0,5,6,6,1,0,7,13,1.00,.128,https://www.mlb.com/player/592761
Felipe Vazquez,PIT,--,--,3.86,--,--,--,--,--,--,14.0,8,6,6,1,0,8,16,1.14,.163,https://www.mlb.com/player/553878
Zac Curtis,TEX,--,--,3.86,--,--,--,--,--,--,4.2,2,3,2,0,0,5,8,1.50,.125,https://www.mlb.com/player/657205
Mike Leake,SEA,--,--,10.55,--,--,--,--,--,--,29.0,33,38,34,6,1,6,28,1.34,.277,https://www.mlb.com/player/502190
Boone Logan,MIL,--,--,13.50,--,--,--,--,--,--,2.2,4,4,4,1,0,4,4,3.00,.333,https://www.mlb.com/player/457429
Brad Wieck,SD,--,--,0.00,--,--,--,--,--,--,0.2,0,0,0,0,0,0,2,0.00,.000,https://www.mlb.com/player/623364
Wandy Peralta,CIN,--,--,9.64,--,--,--,--,--,--,9.1,11,10,10,0,0,9,5,2.14,.282,https://www.mlb.com/player/593974
Brad Ziegler,ARI,--,--,7.90,--,--,--,--,--,--,13.2,13,12,12,1,1,7,12,1.46,.245,https://www.mlb.com/player/446899
Nick Burdi,PIT,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,1,0,3.00,.000,https://www.mlb.com/player/595897
Kyle Gibson,MIN,--,--,6.29,--,--,--,--,--,--,34.1,29,28,24,2,0,16,32,1.31,.220,https://www.mlb.com/player/502043
Jakob Junis,KC,--,--,6.75,--,--,--,--,--,--,29.1,30,28,22,4,1,11,38,1.40,.254,https://www.mlb.com/player/596001
Clayton Kershaw,LAD,--,--,4.62,--,--,--,--,--,--,25.1,18,16,13,1,0,10,25,1.11,.194,https://www.mlb.com/player/477132
CD Pelham,TEX,--,--,16.20,--,--,--,--,--,--,1.2,3,3,3,0,0,2,2,3.00,.375,https://www.mlb.com/player/641962
John Axford,LAD,--,--,11.74,--,--,--,--,--,--,7.2,9,11,10,2,0,5,11,1.83,.290,https://www.mlb.com/player/446099
Williams Jerez,LAA,--,--,15.43,--,--,--,--,--,--,2.1,7,8,4,1,0,3,3,4.29,.467,https://www.mlb.com/player/605301
Jesmuel Valentin,PHI,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/621044
Anthony Banda,TB,--,--,6.75,--,--,--,--,--,--,2.2,2,2,2,0,0,0,2,0.75,.222,https://www.mlb.com/player/607455
Hansel Robles,LAA,--,--,4.09,--,--,--,--,--,--,11.0,7,7,5,1,2,4,15,1.00,.171,https://www.mlb.com/player/570663
Shane Carle,ATL,--,--,6.94,--,--,--,--,--,--,11.2,6,9,9,0,1,7,7,1.11,.150,https://www.mlb.com/player/641438
Matt Festa,SEA,--,--,0.00,--,--,--,--,--,--,1.2,0,0,0,0,0,0,1,0.00,.000,https://www.mlb.com/player/670036
Rhiner Cruz,TOR,--,--,0.00,--,--,--,--,--,--,0.2,0,0,0,0,0,2,0,3.00,.000,https://www.mlb.com/player/462480
John Curtiss,MIN,--,--,5.40,--,--,--,--,--,--,1.2,2,1,1,0,0,0,1,1.20,.286,https://www.mlb.com/player/595928
Josh James,HOU,--,--,13.50,--,--,--,--,--,--,3.1,3,5,5,2,1,0,4,0.90,.231,https://www.mlb.com/player/657624
Carlos Martinez,STL,--,--,8.75,--,--,--,--,--,--,23.2,24,27,23,1,2,15,29,1.65,.250,https://www.mlb.com/player/593372
Jose Manuel Fernandez,TOR,--,--,7.71,--,--,--,--,--,--,2.1,1,2,2,1,0,1,2,0.86,.143,https://www.mlb.com/player/622774
Daniel Hudson,LAD,--,--,11.25,--,--,--,--,--,--,8.0,9,12,10,1,0,7,4,2.00,.273,https://www.mlb.com/player/543339
Sam Howard,COL,--,--,6.75,--,--,--,--,--,--,1.1,1,1,1,0,1,2,0,2.25,.200,https://www.mlb.com/player/607572
Mike Mayers,STL,--,--,9.00,--,--,--,--,--,--,11.0,14,12,11,2,0,4,9,1.64,.304,https://www.mlb.com/player/594577
Chris Sale,BOS,--,--,2.30,--,--,--,--,--,--,27.1,9,7,7,0,2,5,35,0.51,.101,https://www.mlb.com/player/519242
Miguel Gonzalez,CWS,--,--,23.63,--,--,--,--,--,--,2.2,6,8,7,1,0,2,1,3.00,.429,https://www.mlb.com/player/456068
Zack Littell,MIN,--,--,9.00,--,--,--,--,--,--,4.0,5,6,4,0,0,2,2,1.75,.294,https://www.mlb.com/player/641793
Jason Adam,KC,--,--,2.57,--,--,--,--,--,--,7.0,1,2,2,0,0,5,5,0.86,.048,https://www.mlb.com/player/592094
Brandon Maurer,KC,--,--,10.00,--,--,--,--,--,--,9.0,10,12,10,1,0,8,6,2.00,.270,https://www.mlb.com/player/543506
Marco Gonzales,SEA,--,--,9.82,--,--,--,--,--,--,22.0,21,25,24,4,1,2,18,1.05,.241,https://www.mlb.com/player/594835
Adam Plutko,CLE,--,--,4.76,--,--,--,--,--,--,11.1,8,6,6,1,0,2,11,0.88,.190,https://www.mlb.com/player/592644
Marcus Stroman,TOR,--,--,14.36,--,--,--,--,--,--,15.2,26,26,25,2,1,1,13,1.72,.361,https://www.mlb.com/player/573186
Tyler Bashlor,NYM,--,--,15.19,--,--,--,--,--,--,5.1,6,10,9,2,2,2,3,1.50,.273,https://www.mlb.com/player/641341
Jon Lester,CHC,--,--,7.47,--,--,--,--,--,--,31.1,35,31,26,4,0,9,29,1.40,.287,https://www.mlb.com/player/452657
Tanner Rainey,CIN,--,--,81.00,--,--,--,--,--,--,1.1,5,12,12,3,0,2,2,5.25,.556,https://www.mlb.com/player/663432
Chase Anderson,MIL,--,--,6.86,--,--,--,--,--,--,21.0,18,16,16,2,0,9,24,1.29,.231,https://www.mlb.com/player/502624
James Paxton,SEA,--,--,8.72,--,--,--,--,--,--,21.2,19,21,21,5,0,11,30,1.38,.232,https://www.mlb.com/player/572020
Jose Castillo,SD,--,--,6.75,--,--,--,--,--,--,6.2,5,5,5,0,0,2,8,1.05,.217,https://www.mlb.com/player/620454
Richard Bleier,BAL,--,--,2.57,--,--,--,--,--,--,7.0,10,2,2,0,0,3,4,1.86,.333,https://www.mlb.com/player/542947
Adam Morgan,PHI,--,--,6.35,--,--,--,--,--,--,11.1,11,10,8,1,0,4,10,1.32,.262,https://www.mlb.com/player/605388
Javy Guerra,MIA,--,--,7.04,--,--,--,--,--,--,7.2,9,8,6,0,0,3,6,1.57,.273,https://www.mlb.com/player/457915
Jeffrey Springs,TEX,--,--,6.75,--,--,--,--,--,--,6.2,5,7,5,1,0,6,5,1.65,.192,https://www.mlb.com/player/605488
Casey Lawrence,SEA,--,--,16.62,--,--,--,--,--,--,4.1,8,8,8,1,1,2,5,2.31,.381,https://www.mlb.com/player/596271
Juan Minaya,CWS,--,--,4.50,--,--,--,--,--,--,10.0,9,6,5,0,1,9,9,1.80,.225,https://www.mlb.com/player/573668
Casey Kelly,SF,--,--,0.00,--,--,--,--,--,--,5.0,4,2,0,0,0,1,3,1.00,.200,https://www.mlb.com/player/543391
Brett Anderson,OAK,--,--,10.97,--,--,--,--,--,--,10.2,10,13,13,3,1,2,6,1.13,.256,https://www.mlb.com/player/474463
Drew Butera,COL,--,--,54.00,--,--,--,--,--,--,0.1,2,2,2,0,0,3,0,15.00,.667,https://www.mlb.com/player/460077
Brad Hand,CLE,--,--,6.19,--,--,--,--,--,--,16.0,12,16,11,3,0,9,30,1.31,.203,https://www.mlb.com/player/543272
Austin Bibens-Dirkx,TEX,--,--,22.24,--,--,--,--,--,--,5.2,16,16,14,2,2,2,6,3.18,.485,https://www.mlb.com/player/502212
Reyes Moronta,SF,--,--,3.77,--,--,--,--,--,--,14.1,9,6,6,0,0,6,20,1.05,.173,https://www.mlb.com/player/606625
Anthony Swarzak,NYM,--,--,10.13,--,--,--,--,--,--,5.1,5,6,6,0,0,1,4,1.13,.250,https://www.mlb.com/player/461872
Joe Kelly,BOS,--,--,8.25,--,--,--,--,--,--,12.0,10,11,11,0,2,4,12,1.17,.222,https://www.mlb.com/player/523260
Ryan Brasier,BOS,--,--,1.59,--,--,--,--,--,--,5.2,1,1,1,0,0,1,7,0.35,.056,https://www.mlb.com/player/518489
Josh Fields,LAD,--,--,3.38,--,--,--,--,--,--,8.0,4,3,3,0,0,1,9,0.63,.160,https://www.mlb.com/player/451661
Brandon Dixon,CIN,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/641525
Julio Teheran,ATL,--,--,8.42,--,--,--,--,--,--,25.2,17,24,24,3,3,16,29,1.29,.185,https://www.mlb.com/player/527054
Brett Cecil,STL,--,--,8.31,--,--,--,--,--,--,8.2,5,9,8,2,0,11,3,1.85,.161,https://www.mlb.com/player/446399
Andrew Heaney,LAA,--,--,10.04,--,--,--,--,--,--,26.0,24,35,29,6,2,10,26,1.31,.231,https://www.mlb.com/player/571760
Chase De Jong,MIN,--,--,3.38,--,--,--,--,--,--,2.2,2,2,1,0,0,1,3,1.13,.200,https://www.mlb.com/player/608328
David Hernandez,CIN,--,--,4.26,--,--,--,--,--,--,12.2,10,6,6,0,0,5,13,1.18,.208,https://www.mlb.com/player/456696
Mike Soroka,ATL,--,--,4.91,--,--,--,--,--,--,3.2,7,6,2,0,0,4,3,3.00,.368,https://www.mlb.com/player/647336
Josh Tomlin,CLE,--,--,8.78,--,--,--,--,--,--,13.1,11,14,13,4,2,4,9,1.13,.216,https://www.mlb.com/player/458708
Yoshihisa Hirano,ARI,--,--,2.61,--,--,--,--,--,--,10.1,8,5,3,0,0,7,9,1.45,.205,https://www.mlb.com/player/673633
Steve Cishek,CHC,--,--,2.35,--,--,--,--,--,--,15.1,8,5,4,2,4,8,18,1.04,.148,https://www.mlb.com/player/518553
Kris Medlen,ARI,--,--,33.75,--,--,--,--,--,--,1.1,4,5,5,0,0,2,1,4.50,.500,https://www.mlb.com/player/450665
Brad Boxberger,ARI,--,--,10.24,--,--,--,--,--,--,9.2,11,11,11,3,0,8,14,1.97,.275,https://www.mlb.com/player/502202
Rick Porcello,BOS,--,--,9.10,--,--,--,--,--,--,29.2,30,33,30,3,2,7,36,1.25,.263,https://www.mlb.com/player/519144
Drew Smith,NYM,--,--,4.76,--,--,--,--,--,--,5.2,9,3,3,0,0,3,3,2.12,.360,https://www.mlb.com/player/622098
Eric Hanhold,NYM,--,--,0.00,--,--,--,--,--,--,0.2,0,0,0,0,0,0,1,0.00,.000,https://www.mlb.com/player/621098
Jaime Barria,LAA,--,--,4.94,--,--,--,--,--,--,23.2,15,14,13,1,0,7,24,0.93,.185,https://www.mlb.com/player/642545
Clay Buchholz,ARI,--,--,3.52,--,--,--,--,--,--,15.1,8,6,6,1,1,8,17,1.04,.151,https://www.mlb.com/player/453329
Derek Law,SF,--,--,24.00,--,--,--,--,--,--,3.0,8,10,8,1,1,3,4,3.67,.444,https://www.mlb.com/player/571882
Drew Steckenrider,MIA,--,--,7.90,--,--,--,--,--,--,13.2,9,12,12,4,1,6,17,1.10,.188,https://www.mlb.com/player/608716
Kevin Shackelford,CIN,--,--,4.50,--,--,--,--,--,--,2.0,2,2,1,0,0,0,0,1.00,.250,https://www.mlb.com/player/594992
Zach McAllister,LAD,--,--,14.73,--,--,--,--,--,--,7.1,10,13,12,1,0,2,8,1.64,.323,https://www.mlb.com/player/502083
Lou Trivino,OAK,--,--,4.20,--,--,--,--,--,--,15.0,11,7,7,1,0,11,18,1.47,.196,https://www.mlb.com/player/642152
Jake Petricka,TOR,--,--,10.61,--,--,--,--,--,--,9.1,14,13,11,0,1,7,13,2.25,.333,https://www.mlb.com/player/502593
Nate Jones,CWS,--,--,1.50,--,--,--,--,--,--,6.0,3,5,1,1,0,4,9,1.17,.136,https://www.mlb.com/player/518858
Carlos Rodon,CWS,--,--,7.64,--,--,--,--,--,--,17.2,14,16,15,0,2,7,15,1.19,.219,https://www.mlb.com/player/607074
Justin Shafer,TOR,--,--,7.71,--,--,--,--,--,--,2.1,2,3,2,0,1,4,0,2.57,.222,https://www.mlb.com/player/596101
Ryan Tepera,TOR,--,--,5.52,--,--,--,--,--,--,14.2,8,9,9,2,0,6,12,0.95,.167,https://www.mlb.com/player/572193
Drew Pomeranz,BOS,--,--,13.50,--,--,--,--,--,--,14.0,22,23,21,4,1,5,13,1.93,.355,https://www.mlb.com/player/519141
Duane Underwood Jr.,CHC,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,1,0,3.00,.000,https://www.mlb.com/player/621249
Julio Urias,LAD,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,1,0.00,.000,https://www.mlb.com/player/628711
Tyler Webb,STL,--,--,10.80,--,--,--,--,--,--,3.1,3,6,4,1,0,4,3,2.10,.250,https://www.mlb.com/player/643778
Thyago Vieira,CWS,--,--,13.50,--,--,--,--,--,--,4.2,5,7,7,2,1,2,4,1.50,.278,https://www.mlb.com/player/600986
Matt Grace,WSH,--,--,3.97,--,--,--,--,--,--,11.1,9,5,5,2,0,0,12,0.79,.209,https://www.mlb.com/player/594840
