player,position,team,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,url
Brayan Pena,C,DET,--,80,9,28,6,0,1,8,0,6,0,0,.350,.349,.463,.812,https://www.mlb.com/player/430910
J.D. Martinez,LF,HOU,--,113,10,36,11,0,3,15,0,23,2,0,.319,.316,.496,.811,https://www.mlb.com/player/502110
Brandon Inge,3B,PIT,--,37,3,12,3,0,1,4,0,10,0,0,.324,.324,.486,.811,https://www.mlb.com/player/276346
Andre Ethier,RF,LAD,--,168,22,49,15,1,6,24,0,24,0,0,.292,.308,.500,.808,https://www.mlb.com/player/444843
Allen Craig,RF,STL,--,212,26,71,13,1,4,43,0,32,0,0,.335,.345,.462,.808,https://www.mlb.com/player/501800
Rene Rivera,C,SD,--,26,1,9,3,0,0,5,0,3,0,0,.346,.346,.462,.808,https://www.mlb.com/player/425784
Eric Hosmer,1B,KC,--,261,36,85,17,2,7,36,0,24,4,2,.326,.321,.487,.807,https://www.mlb.com/player/543333
Michael Young,3B,LAD,--,180,18,60,11,1,4,17,0,21,0,0,.333,.333,.472,.806,https://www.mlb.com/player/276545
Cody Asche,3B,PHI,--,63,8,20,4,0,2,7,0,10,1,0,.317,.328,.476,.804,https://www.mlb.com/player/605125
Joey Votto,1B,CIN,--,207,38,64,10,2,8,29,0,39,4,0,.309,.311,.493,.804,https://www.mlb.com/player/458015
Oswaldo Arcia,LF,MIN,--,115,14,33,7,0,6,17,0,31,0,0,.287,.299,.504,.804,https://www.mlb.com/player/542455
Corey Dickerson,LF,COL,--,66,11,17,7,3,2,6,0,12,1,0,.258,.258,.545,.803,https://www.mlb.com/player/572816
Domonic Brown,LF,PHI,--,177,26,53,6,2,9,28,0,27,4,1,.299,.294,.508,.803,https://www.mlb.com/player/502126
Desmond Jennings,CF,TB,--,206,30,66,15,1,5,22,0,37,11,3,.320,.325,.476,.801,https://www.mlb.com/player/457775
Avisail Garcia,RF,CWS,--,92,12,28,2,2,4,17,0,19,3,2,.304,.301,.500,.801,https://www.mlb.com/player/541645
Jackie Bradley Jr.,CF,BOS,--,30,6,9,3,0,1,3,0,5,1,0,.300,.300,.500,.800,https://www.mlb.com/player/598265
Matt Carson,RF,CLE,--,5,4,2,0,0,0,1,0,0,0,0,.400,.400,.400,.800,https://www.mlb.com/player/454998
Edinson Volquez,P,LAD,--,10,3,2,1,0,1,3,0,1,0,0,.200,.200,.600,.800,https://www.mlb.com/player/450172
Eric Fryer,C,MIN,--,5,0,2,0,0,0,2,0,1,0,0,.400,.400,.400,.800,https://www.mlb.com/player/518700
Clayton Richard,P,SD,--,5,1,2,0,0,0,1,0,0,0,0,.400,.400,.400,.800,https://www.mlb.com/player/453385
Kensuke Tanaka,LF,SF,--,5,2,2,0,0,0,0,0,0,0,0,.400,.400,.400,.800,https://www.mlb.com/player/547887
Taylor Jordan,P,WSH,--,5,0,2,0,0,0,0,0,0,0,0,.400,.400,.400,.800,https://www.mlb.com/player/518863
Wilmer Flores,3B,NYM,--,31,4,10,2,0,1,6,0,5,0,0,.323,.313,.484,.796,https://www.mlb.com/player/527038
Ben Revere,LF,PHI,--,85,11,30,3,2,0,5,0,5,8,4,.353,.353,.435,.788,https://www.mlb.com/player/519184
Dioner Navarro,C,CHC,--,94,12,31,2,0,3,15,0,9,0,0,.330,.340,.447,.787,https://www.mlb.com/player/425900
Reed Johnson,RF,ATL,--,40,5,13,3,0,0,5,0,4,0,0,.325,.386,.400,.786,https://www.mlb.com/player/407862
Pedro Alvarez,3B,PIT,--,189,31,46,8,1,15,39,0,53,1,0,.243,.250,.534,.784,https://www.mlb.com/player/476883
Jhonny Peralta,SS,DET,--,146,16,48,7,0,4,19,0,23,1,0,.329,.324,.459,.783,https://www.mlb.com/player/425509
AJ Pollock,CF,ARI,--,147,24,44,12,1,4,15,0,21,3,1,.299,.307,.476,.783,https://www.mlb.com/player/572041
J.J. Hardy,SS,BAL,--,185,21,53,9,0,10,33,0,27,0,0,.286,.283,.497,.781,https://www.mlb.com/player/429666
Carlos Ruiz,C,PHI,--,117,10,40,8,0,1,16,0,9,0,0,.342,.345,.436,.780,https://www.mlb.com/player/434563
Scott Van Slyke,LF,LAD,--,50,4,14,5,0,2,6,0,8,1,0,.280,.280,.500,.780,https://www.mlb.com/player/475100
Anthony Rizzo,1B,CHC,--,243,25,68,20,1,10,29,0,31,2,3,.280,.286,.494,.780,https://www.mlb.com/player/519203
Derrick Robinson,LF,CIN,--,65,5,21,4,2,0,5,0,14,2,3,.323,.333,.446,.780,https://www.mlb.com/player/501961
