name,team,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
John Lannan,WSH,--,--,10.35,--,--,--,--,--,--,20.0,20,29,23,1,2,13,10,1.65,.256,https://www.mlb.com/player/458709
Tim Hudson,ATL,--,--,15.56,--,--,--,--,--,--,19.2,21,37,34,3,4,13,21,1.73,.266,https://www.mlb.com/player/218596
Rick Porcello,DET,--,--,16.93,--,--,--,--,--,--,19.2,28,40,37,2,1,6,9,1.73,.326,https://www.mlb.com/player/519144
J.A. Happ,HOU,--,--,10.98,--,--,--,--,--,--,19.2,13,30,24,2,1,14,16,1.37,.178,https://www.mlb.com/player/457918
Ted Lilly,LAD,--,--,11.44,--,--,--,--,--,--,19.2,17,26,25,3,1,8,19,1.27,.227,https://www.mlb.com/player/150404
Cliff Lee,PHI,--,--,9.15,--,--,--,--,--,--,19.2,15,20,20,3,1,7,23,1.12,.205,https://www.mlb.com/player/424324
Jason Vargas,SEA,--,--,13.73,--,--,--,--,--,--,19.2,26,34,30,0,1,12,18,1.93,.299,https://www.mlb.com/player/450306
David Price,TB,--,--,9.61,--,--,--,--,--,--,19.2,18,23,21,1,1,10,22,1.42,.237,https://www.mlb.com/player/456034
John Lackey,BOS,--,--,19.09,--,--,--,--,--,--,19.1,29,41,41,2,1,18,15,2.43,.333,https://www.mlb.com/player/407793
Luke Hochevar,KC,--,--,12.10,--,--,--,--,--,--,19.1,21,30,26,1,1,10,13,1.60,.259,https://www.mlb.com/player/460024
Aaron Harang,SD,--,--,7.91,--,--,--,--,--,--,19.1,14,19,17,2,0,9,14,1.19,.197,https://www.mlb.com/player/421685
Tim Stauffer,SD,--,--,8.38,--,--,--,--,--,--,19.1,10,18,18,1,2,10,20,1.03,.149,https://www.mlb.com/player/431162
C.J. Wilson,TEX,--,--,13.50,--,--,--,--,--,--,19.1,25,39,29,3,1,12,22,1.91,.305,https://www.mlb.com/player/450351
Joe Saunders,ARI,--,--,7.58,--,--,--,--,--,--,19.0,10,19,16,2,0,8,8,0.95,.156,https://www.mlb.com/player/434578
Mark Buehrle,CWS,--,--,9.00,--,--,--,--,--,--,19.0,16,23,19,2,0,8,15,1.26,.219,https://www.mlb.com/player/279824
Cole Hamels,PHI,--,--,5.21,--,--,--,--,--,--,19.0,8,11,11,2,0,8,18,0.84,.123,https://www.mlb.com/player/430935
Jo-Jo Reyes,BAL,--,--,5.79,--,--,--,--,--,--,18.2,19,21,12,0,1,4,13,1.23,.257,https://www.mlb.com/player/457456
Chris Capuano,NYM,--,--,11.09,--,--,--,--,--,--,18.2,17,27,23,2,2,10,16,1.45,.227,https://www.mlb.com/player/425626
Chris Narveson,MIL,--,--,12.76,--,--,--,--,--,--,18.1,17,26,26,1,0,11,19,1.53,.233,https://www.mlb.com/player/429780
Freddy Garcia,NYY,--,--,5.40,--,--,--,--,--,--,18.1,11,12,11,1,0,8,15,1.04,.167,https://www.mlb.com/player/150119
Paul Maholm,PIT,--,--,11.78,--,--,--,--,--,--,18.1,16,26,24,2,0,12,18,1.53,.225,https://www.mlb.com/player/430904
Madison Bumgarner,SF,--,--,7.85,--,--,--,--,--,--,18.1,16,21,16,1,0,11,19,1.47,.222,https://www.mlb.com/player/518516
Brandon Morrow,TOR,--,--,16.20,--,--,--,--,--,--,18.1,26,39,33,3,2,10,26,1.96,.321,https://www.mlb.com/player/453344
Jason Marquis,ARI,--,--,5.50,--,--,--,--,--,--,18.0,13,15,11,0,0,6,9,1.06,.197,https://www.mlb.com/player/150302
Jason Hammel,COL,--,--,10.50,--,--,--,--,--,--,18.0,15,24,21,2,0,9,17,1.33,.221,https://www.mlb.com/player/434628
Doug Fister,DET,--,--,7.00,--,--,--,--,--,--,18.0,16,17,14,0,2,1,9,0.94,.229,https://www.mlb.com/player/450729
Javier Vazquez,FLA,--,--,10.00,--,--,--,--,--,--,18.0,18,28,20,2,0,13,14,1.72,.261,https://www.mlb.com/player/134320
Shaun Marcum,MIL,--,--,13.00,--,--,--,--,--,--,18.0,18,27,26,2,0,6,11,1.33,.247,https://www.mlb.com/player/451788
Dillon Gee,NYM,--,--,10.00,--,--,--,--,--,--,18.0,13,22,20,1,1,19,12,1.78,.197,https://www.mlb.com/player/518716
Colby Lewis,TEX,--,--,11.50,--,--,--,--,--,--,18.0,18,25,23,1,1,9,15,1.50,.257,https://www.mlb.com/player/407890
Justin Verlander,DET,--,--,13.75,--,--,--,--,--,--,17.2,18,29,27,3,0,10,24,1.58,.250,https://www.mlb.com/player/434378
Chris Volstad,FLA,--,--,12.74,--,--,--,--,--,--,17.2,21,27,25,1,0,10,14,1.75,.288,https://www.mlb.com/player/458690
Roy Oswalt,PHI,--,--,7.64,--,--,--,--,--,--,17.2,11,16,15,2,0,7,13,1.02,.172,https://www.mlb.com/player/400061
Matt Harrison,TEX,--,--,10.70,--,--,--,--,--,--,17.2,22,26,21,1,0,7,19,1.64,.289,https://www.mlb.com/player/457448
Jair Jurrjens,ATL,--,--,4.15,--,--,--,--,--,--,17.1,11,8,8,0,0,8,12,1.10,.177,https://www.mlb.com/player/457453
John Danks,CWS,--,--,11.42,--,--,--,--,--,--,17.1,14,23,22,1,1,8,10,1.27,.215,https://www.mlb.com/player/433579
Nick Blackburn,MIN,--,--,7.27,--,--,--,--,--,--,17.1,16,21,14,1,1,4,14,1.15,.232,https://www.mlb.com/player/448147
Wade Davis,TB,--,--,7.27,--,--,--,--,--,--,17.1,10,16,14,1,3,9,12,1.10,.161,https://www.mlb.com/player/451584
James Shields,TB,--,--,7.79,--,--,--,--,--,--,17.1,10,17,15,4,1,2,19,0.69,.169,https://www.mlb.com/player/448306
Derek Holland,TEX,--,--,14.54,--,--,--,--,--,--,17.1,21,33,28,2,0,8,19,1.67,.284,https://www.mlb.com/player/502706
Tim Wakefield,BOS,--,--,10.80,--,--,--,--,--,--,16.2,22,32,20,2,0,6,9,1.68,.306,https://www.mlb.com/player/123801
Tommy Hanson,ATL,--,--,2.76,--,--,--,--,--,--,16.1,4,6,5,1,0,8,22,0.73,.075,https://www.mlb.com/player/462102
Johnny Cueto,CIN,--,--,6.06,--,--,--,--,--,--,16.1,12,13,11,0,0,7,10,1.16,.200,https://www.mlb.com/player/456501
Ivan Nova,NYY,--,--,6.06,--,--,--,--,--,--,16.1,9,13,11,0,0,7,13,0.98,.158,https://www.mlb.com/player/467100
Vance Worley,PHI,--,--,6.06,--,--,--,--,--,--,16.1,12,14,11,0,0,6,12,1.10,.200,https://www.mlb.com/player/474699
Alfredo Aceves,BOS,--,--,6.75,--,--,--,--,--,--,16.0,10,14,12,0,1,9,9,1.19,.169,https://www.mlb.com/player/469686
Carlos Zambrano,CHC,--,--,9.56,--,--,--,--,--,--,16.0,12,17,17,2,0,5,11,1.06,.203,https://www.mlb.com/player/407296
Brian Duensing,MIN,--,--,12.38,--,--,--,--,--,--,16.0,14,24,22,0,0,7,14,1.31,.226,https://www.mlb.com/player/488846
Jeff Karstens,PIT,--,--,9.19,--,--,--,--,--,--,15.2,14,18,16,0,2,4,11,1.15,.233,https://www.mlb.com/player/444371
Livan Hernandez,WSH,--,--,17.23,--,--,--,--,--,--,15.2,26,32,30,2,0,12,8,2.43,.366,https://www.mlb.com/player/115817
Gavin Floyd,CWS,--,--,17.61,--,--,--,--,--,--,15.1,17,31,30,3,1,8,16,1.63,.270,https://www.mlb.com/player/425856
Bruce Chen,KC,--,--,12.33,--,--,--,--,--,--,15.1,18,25,21,2,1,7,7,1.63,.290,https://www.mlb.com/player/136600
Felipe Paulino,KC,--,--,15.26,--,--,--,--,--,--,15.1,17,27,26,2,5,11,16,1.83,.288,https://www.mlb.com/player/462956
Brandon McCarthy,OAK,--,--,8.80,--,--,--,--,--,--,15.1,13,19,15,2,0,3,15,1.04,.217,https://www.mlb.com/player/435221
Kyle Lohse,STL,--,--,9.39,--,--,--,--,--,--,15.1,11,22,16,2,0,11,12,1.43,.190,https://www.mlb.com/player/346798
Mike Leake,CIN,--,--,10.80,--,--,--,--,--,--,15.0,10,20,18,2,1,5,15,1.00,.179,https://www.mlb.com/player/502190
Francisco Rodriguez,MIL,--,--,6.60,--,--,--,--,--,--,15.0,9,12,11,1,0,10,14,1.27,.167,https://www.mlb.com/player/408061
Zack Greinke,MIL,--,--,13.80,--,--,--,--,--,--,15.0,17,30,23,3,0,11,14,1.87,.266,https://www.mlb.com/player/425844
Philip Humber,CWS,--,--,10.43,--,--,--,--,--,--,14.2,13,20,17,1,0,5,11,1.23,.224,https://www.mlb.com/player/458950
Jake Arrieta,BAL,--,--,7.53,--,--,--,--,--,--,14.1,8,12,12,2,1,7,15,1.05,.157,https://www.mlb.com/player/453562
Jeff Niemann,TB,--,--,10.67,--,--,--,--,--,--,14.1,12,19,17,1,1,3,12,1.05,.222,https://www.mlb.com/player/435298
Homer Bailey,CIN,--,--,9.64,--,--,--,--,--,--,14.0,12,16,15,2,1,4,13,1.14,.240,https://www.mlb.com/player/456701
Scott Baker,MIN,--,--,4.50,--,--,--,--,--,--,14.0,7,10,7,0,0,5,9,0.86,.149,https://www.mlb.com/player/435044
Kevin Correia,PIT,--,--,19.29,--,--,--,--,--,--,14.0,17,31,30,4,0,4,9,1.50,.288,https://www.mlb.com/player/429781
Alexi Ogando,TEX,--,--,13.50,--,--,--,--,--,--,14.0,16,25,21,2,1,4,9,1.43,.276,https://www.mlb.com/player/468396
Carlos Villanueva,TOR,--,--,8.36,--,--,--,--,--,--,14.0,13,13,13,1,1,7,7,1.43,.236,https://www.mlb.com/player/453646
Jordan Zimmermann,WSH,--,--,8.36,--,--,--,--,--,--,14.0,10,15,13,0,0,5,7,1.07,.200,https://www.mlb.com/player/519455
Josh Collmenter,ARI,--,--,9.88,--,--,--,--,--,--,13.2,12,16,15,0,1,5,13,1.24,.240,https://www.mlb.com/player/518567
Brandon Beachy,ATL,--,--,9.88,--,--,--,--,--,--,13.2,7,17,15,3,0,9,18,1.17,.146,https://www.mlb.com/player/545404
Alfredo Simon,BAL,--,--,15.80,--,--,--,--,--,--,13.2,15,28,24,2,1,11,12,1.90,.268,https://www.mlb.com/player/430580
Danny Duffy,KC,--,--,16.46,--,--,--,--,--,--,13.2,17,25,25,1,0,8,13,1.83,.298,https://www.mlb.com/player/518633
Tyler Chatwood,LAA,--,--,13.83,--,--,--,--,--,--,13.2,19,25,21,0,1,13,4,2.34,.339,https://www.mlb.com/player/543022
Kyle McClellan,STL,--,--,10.54,--,--,--,--,--,--,13.2,12,18,16,3,2,9,6,1.54,.231,https://www.mlb.com/player/449072
Bartolo Colon,NYY,--,--,8.10,--,--,--,--,--,--,13.1,18,21,12,0,0,5,12,1.73,.300,https://www.mlb.com/player/112526
Daniel McCutchen,PIT,--,--,2.70,--,--,--,--,--,--,13.1,5,5,4,0,0,7,9,0.90,.109,https://www.mlb.com/player/445216
Zack Britton,BAL,--,--,14.54,--,--,--,--,--,--,13.0,14,29,21,3,1,8,8,1.69,.259,https://www.mlb.com/player/502154
Rodrigo Lopez,CHC,--,--,7.62,--,--,--,--,--,--,13.0,9,14,11,0,1,8,11,1.31,.191,https://www.mlb.com/player/150438
Michael Pineda,SEA,--,--,14.54,--,--,--,--,--,--,13.0,15,23,21,0,2,4,16,1.46,.273,https://www.mlb.com/player/501381
David Robertson,NYY,--,--,3.55,--,--,--,--,--,--,12.2,8,5,5,0,0,11,24,1.50,.174,https://www.mlb.com/player/502085
Chris Resop,PIT,--,--,5.68,--,--,--,--,--,--,12.2,9,8,8,2,1,8,14,1.34,.191,https://www.mlb.com/player/434592
Erik Bedard,BOS,--,--,11.68,--,--,--,--,--,--,12.1,17,24,16,1,0,5,15,1.78,.321,https://www.mlb.com/player/407853
Randy Wells,CHC,--,--,8.76,--,--,--,--,--,--,12.1,8,12,12,2,0,3,10,0.89,.186,https://www.mlb.com/player/448694
Casey Coleman,CHC,--,--,16.05,--,--,--,--,--,--,12.1,14,22,22,1,2,11,12,2.03,.275,https://www.mlb.com/player/488787
Carlos Carrasco,CLE,--,--,13.14,--,--,--,--,--,--,12.1,13,19,18,1,0,6,10,1.54,.271,https://www.mlb.com/player/471911
Esmil Rogers,COL,--,--,17.51,--,--,--,--,--,--,12.1,13,24,24,2,1,11,13,1.95,.260,https://www.mlb.com/player/469134
Mike MacDougal,LAD,--,--,2.92,--,--,--,--,--,--,12.1,8,4,4,0,0,3,10,0.89,.182,https://www.mlb.com/player/213680
Anthony Swarzak,MIN,--,--,7.30,--,--,--,--,--,--,12.1,10,13,10,1,0,2,8,0.97,.217,https://www.mlb.com/player/461872
Francisco Liriano,MIN,--,--,13.86,--,--,--,--,--,--,12.1,14,22,19,1,0,13,8,2.19,.275,https://www.mlb.com/player/434538
Kyle Kendrick,PHI,--,--,9.49,--,--,--,--,--,--,12.1,15,19,13,3,1,10,7,2.03,.294,https://www.mlb.com/player/452718
Cory Luebke,SD,--,--,10.95,--,--,--,--,--,--,12.1,10,15,15,2,0,8,19,1.46,.213,https://www.mlb.com/player/458537
Edinson Volquez,CIN,--,--,14.25,--,--,--,--,--,--,12.0,11,20,19,2,2,9,12,1.67,.234,https://www.mlb.com/player/450172
Joel Pineiro,LAA,--,--,12.75,--,--,--,--,--,--,12.0,15,20,17,0,0,3,8,1.50,.294,https://www.mlb.com/player/334492
Dustin Moseley,SD,--,--,4.50,--,--,--,--,--,--,12.0,9,15,6,1,1,14,7,1.92,.196,https://www.mlb.com/player/400291
Jonathan Sanchez,SF,--,--,9.75,--,--,--,--,--,--,12.0,9,16,13,0,0,8,16,1.42,.196,https://www.mlb.com/player/456043
Tyler Clippard,WSH,--,--,2.25,--,--,--,--,--,--,12.0,3,3,3,1,0,2,17,0.42,.077,https://www.mlb.com/player/461325
Carlos Marmol,CHC,--,--,7.71,--,--,--,--,--,--,11.2,5,10,10,2,1,7,15,1.03,.125,https://www.mlb.com/player/461791
Travis Wood,CIN,--,--,12.34,--,--,--,--,--,--,11.2,10,16,16,1,0,9,8,1.63,.233,https://www.mlb.com/player/475243
Josh Tomlin,CLE,--,--,13.11,--,--,--,--,--,--,11.2,9,18,17,1,0,3,5,1.03,.214,https://www.mlb.com/player/458708
Tom Gorzelanny,WSH,--,--,10.03,--,--,--,--,--,--,11.2,10,13,13,2,1,4,13,1.20,.213,https://www.mlb.com/player/452733
Jeff Samardzija,CHC,--,--,7.94,--,--,--,--,--,--,11.1,12,14,10,0,1,5,8,1.50,.261,https://www.mlb.com/player/502188
Phil Coke,DET,--,--,13.50,--,--,--,--,--,--,11.1,12,19,17,1,2,7,7,1.68,.255,https://www.mlb.com/player/457435
Jose Valverde,DET,--,--,7.15,--,--,--,--,--,--,11.1,6,12,9,1,1,7,11,1.15,.150,https://www.mlb.com/player/407878
Shawn Camp,TOR,--,--,8.74,--,--,--,--,--,--,11.1,14,14,11,0,0,5,5,1.68,.304,https://www.mlb.com/player/425861
Jim Johnson,BAL,--,--,10.64,--,--,--,--,--,--,11.0,14,15,13,1,0,7,11,1.91,.304,https://www.mlb.com/player/462382
Chad Durbin,CLE,--,--,4.91,--,--,--,--,--,--,11.0,6,6,6,1,1,6,17,1.09,.154,https://www.mlb.com/player/239795
Matt Belisle,COL,--,--,4.09,--,--,--,--,--,--,11.0,8,10,5,1,1,0,9,0.73,.200,https://www.mlb.com/player/279571
Chad Qualls,SD,--,--,4.09,--,--,--,--,--,--,11.0,5,5,5,0,0,4,6,0.82,.139,https://www.mlb.com/player/430589
Jason Motte,STL,--,--,5.73,--,--,--,--,--,--,11.0,9,9,7,0,0,3,7,1.09,.209,https://www.mlb.com/player/435400
Logan Ondrusek,CIN,--,--,5.91,--,--,--,--,--,--,10.2,5,8,7,0,0,8,3,1.22,.135,https://www.mlb.com/player/446185
Jamey Wright,SEA,--,--,4.22,--,--,--,--,--,--,10.2,5,5,5,1,0,7,8,1.13,.143,https://www.mlb.com/player/124604
Brett Cecil,TOR,--,--,13.50,--,--,--,--,--,--,10.2,14,17,16,2,1,5,9,1.78,.311,https://www.mlb.com/player/446399
Jonny Venters,ATL,--,--,6.10,--,--,--,--,--,--,10.1,7,7,7,0,1,7,20,1.35,.189,https://www.mlb.com/player/458924
Chris Jakubauskas,BAL,--,--,12.19,--,--,--,--,--,--,10.1,12,14,14,1,0,4,5,1.55,.293,https://www.mlb.com/player/499856
Brad Bergesen,BAL,--,--,16.55,--,--,--,--,--,--,10.1,14,23,19,1,1,9,8,2.23,.318,https://www.mlb.com/player/448269
Jake Peavy,CWS,--,--,18.29,--,--,--,--,--,--,10.1,15,21,21,2,0,6,8,2.03,.326,https://www.mlb.com/player/408241
Nick Masset,CIN,--,--,10.45,--,--,--,--,--,--,10.1,11,12,12,3,0,5,9,1.55,.262,https://www.mlb.com/player/434665
Aaron Crow,KC,--,--,5.23,--,--,--,--,--,--,10.1,6,6,6,2,0,7,13,1.26,.162,https://www.mlb.com/player/543070
Alex Burnett,MIN,--,--,10.45,--,--,--,--,--,--,10.1,9,12,12,2,3,4,7,1.26,.225,https://www.mlb.com/player/488751
Ramon E Ramirez,SF,--,--,6.97,--,--,--,--,--,--,10.1,13,12,8,1,1,12,11,2.42,.295,https://www.mlb.com/player/430673
Brad Ziegler,ARI,--,--,2.70,--,--,--,--,--,--,10.0,4,6,3,0,1,7,11,1.10,.114,https://www.mlb.com/player/446899
Mike Minor,ATL,--,--,16.20,--,--,--,--,--,--,10.0,8,19,18,1,0,8,10,1.60,.205,https://www.mlb.com/player/501985
Eric O'Flaherty,ATL,--,--,1.80,--,--,--,--,--,--,10.0,8,3,2,0,1,7,10,1.50,.216,https://www.mlb.com/player/447714
James Russell,CHC,--,--,5.40,--,--,--,--,--,--,10.0,9,10,6,0,0,3,5,1.20,.237,https://www.mlb.com/player/460701
Jason Frasor,CWS,--,--,4.50,--,--,--,--,--,--,10.0,5,5,5,1,0,6,11,1.10,.147,https://www.mlb.com/player/430630
Aaron Cook,COL,--,--,18.00,--,--,--,--,--,--,10.0,14,20,20,2,0,9,6,2.30,.318,https://www.mlb.com/player/346871
Mark Melancon,HOU,--,--,9.00,--,--,--,--,--,--,10.0,7,12,10,1,0,9,13,1.60,.189,https://www.mlb.com/player/453343
Greg Holland,KC,--,--,2.70,--,--,--,--,--,--,10.0,4,4,3,0,0,4,13,0.80,.114,https://www.mlb.com/player/518813
Scott Downs,LAA,--,--,0.90,--,--,--,--,--,--,10.0,3,3,1,1,0,4,9,0.70,.088,https://www.mlb.com/player/275933
Jordan Walden,LAA,--,--,5.40,--,--,--,--,--,--,10.0,5,6,6,0,0,1,14,0.60,.147,https://www.mlb.com/player/477229
Hisanori Takahashi,LAA,--,--,4.50,--,--,--,--,--,--,10.0,8,7,5,1,0,10,7,1.80,.211,https://www.mlb.com/player/538227
Guillermo Moscoso,OAK,--,--,13.50,--,--,--,--,--,--,10.0,13,18,15,3,0,2,6,1.50,.317,https://www.mlb.com/player/446861
Jose Veras,PIT,--,--,7.20,--,--,--,--,--,--,10.0,6,10,8,0,1,5,12,1.10,.167,https://www.mlb.com/player/407842
Ernesto Frieri,SD,--,--,8.10,--,--,--,--,--,--,10.0,6,11,9,0,2,10,10,1.60,.162,https://www.mlb.com/player/457117
Guillermo Mota,SF,--,--,9.00,--,--,--,--,--,--,10.0,13,10,10,1,0,6,9,1.90,.317,https://www.mlb.com/player/150407
Blake Beavan,SEA,--,--,10.80,--,--,--,--,--,--,10.0,8,12,12,1,0,3,5,1.10,.205,https://www.mlb.com/player/518444
Fernando Salas,STL,--,--,5.40,--,--,--,--,--,--,10.0,8,6,6,0,0,1,10,0.90,.216,https://www.mlb.com/player/477569
Kyle Drabek,TOR,--,--,9.90,--,--,--,--,--,--,10.0,9,11,11,1,0,5,7,1.40,.243,https://www.mlb.com/player/475138
Micah Owings,ARI,--,--,3.72,--,--,--,--,--,--,9.2,2,5,4,1,0,4,6,0.62,.063,https://www.mlb.com/player/452249
Tommy Hunter,BAL,--,--,13.97,--,--,--,--,--,--,9.2,15,15,15,0,0,2,7,1.76,.341,https://www.mlb.com/player/488984
Clay Buchholz,BOS,--,--,10.24,--,--,--,--,--,--,9.2,7,11,11,0,1,0,10,0.72,.194,https://www.mlb.com/player/453329
