name,team,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Justin Verlander,DET,--,--,0.83,--,--,--,--,--,--,163.0,116,15,15,15,2,34,158,0.92,.190,https://www.mlb.com/player/434378
James Shields,TB,--,--,1.08,--,--,--,--,--,--,150.1,129,18,18,18,4,45,144,1.16,.220,https://www.mlb.com/player/448306
Dan Haren,LAA,--,--,0.78,--,--,--,--,--,--,149.1,130,13,13,13,0,24,135,1.03,.223,https://www.mlb.com/player/429717
Jered Weaver,LAA,--,--,0.94,--,--,--,--,--,--,144.0,124,15,15,15,2,31,125,1.08,.221,https://www.mlb.com/player/450308
Clayton Kershaw,LAD,--,--,0.56,--,--,--,--,--,--,143.2,118,9,9,9,3,26,154,1.00,.212,https://www.mlb.com/player/477132
Cole Hamels,PHI,--,--,0.60,--,--,--,--,--,--,135.1,105,9,9,9,2,27,124,0.98,.203,https://www.mlb.com/player/430935
Matt Cain,SF,--,--,0.40,--,--,--,--,--,--,134.1,110,6,6,6,1,28,112,1.03,.214,https://www.mlb.com/player/430912
Cliff Lee,PHI,--,--,0.68,--,--,--,--,--,--,132.2,129,10,10,10,4,28,139,1.18,.243,https://www.mlb.com/player/424324
David Price,TB,--,--,1.02,--,--,--,--,--,--,132.2,121,15,15,15,4,32,128,1.15,.233,https://www.mlb.com/player/456034
Ian Kennedy,ARI,--,--,0.88,--,--,--,--,--,--,132.1,121,13,13,13,1,22,119,1.08,.233,https://www.mlb.com/player/453178
CC Sabathia,NYY,--,--,0.75,--,--,--,--,--,--,132.0,135,11,11,11,5,30,136,1.25,.252,https://www.mlb.com/player/282332
Ervin Santana,LAA,--,--,1.03,--,--,--,--,--,--,131.0,120,15,15,15,7,41,104,1.23,.231,https://www.mlb.com/player/429722
Chris Carpenter,STL,--,--,0.62,--,--,--,--,--,--,130.0,140,9,9,9,3,32,111,1.32,.260,https://www.mlb.com/player/112020
Roy Halladay,PHI,--,--,0.63,--,--,--,--,--,--,128.1,130,9,9,9,3,19,130,1.16,.251,https://www.mlb.com/player/136880
Felix Hernandez,SEA,--,--,0.64,--,--,--,--,--,--,126.1,124,9,9,9,3,30,130,1.22,.242,https://www.mlb.com/player/433587
Doug Fister,DET,--,--,0.64,--,--,--,--,--,--,125.2,111,9,9,9,6,20,100,1.04,.224,https://www.mlb.com/player/450729
Tim Hudson,ATL,--,--,0.51,--,--,--,--,--,--,124.2,111,7,7,7,5,30,96,1.13,.227,https://www.mlb.com/player/218596
Colby Lewis,TEX,--,--,1.66,--,--,--,--,--,--,124.2,114,23,23,23,4,35,111,1.20,.232,https://www.mlb.com/player/407890
Joe Saunders,ARI,--,--,1.45,--,--,--,--,--,--,124.1,136,20,20,20,1,37,78,1.39,.265,https://www.mlb.com/player/434578
Ricky Romero,TOR,--,--,1.23,--,--,--,--,--,--,124.0,114,17,17,17,9,51,107,1.33,.232,https://www.mlb.com/player/460069
Javier Vazquez,FLA,--,--,1.09,--,--,--,--,--,--,123.1,108,15,15,15,0,24,109,1.07,.226,https://www.mlb.com/player/134320
Daniel Hudson,ARI,--,--,0.82,--,--,--,--,--,--,121.1,127,11,11,11,2,24,103,1.24,.254,https://www.mlb.com/player/543339
C.J. Wilson,TEX,--,--,0.89,--,--,--,--,--,--,121.1,112,12,12,12,8,43,132,1.28,.232,https://www.mlb.com/player/450351
Hiroki Kuroda,LAD,--,--,1.27,--,--,--,--,--,--,120.1,134,17,17,17,4,16,99,1.25,.270,https://www.mlb.com/player/493133
Jeremy Hellickson,TB,--,--,1.13,--,--,--,--,--,--,120.0,94,15,15,15,4,33,73,1.06,.206,https://www.mlb.com/player/476451
Josh Beckett,BOS,--,--,0.75,--,--,--,--,--,--,119.1,95,10,10,10,6,29,109,1.04,.209,https://www.mlb.com/player/277417
Jeremy Guthrie,BAL,--,--,0.98,--,--,--,--,--,--,119.0,121,13,13,13,3,37,81,1.33,.252,https://www.mlb.com/player/425386
Shaun Marcum,MIL,--,--,0.91,--,--,--,--,--,--,118.1,107,12,12,12,0,32,107,1.17,.229,https://www.mlb.com/player/451788
Ted Lilly,LAD,--,--,1.61,--,--,--,--,--,--,117.2,117,21,21,21,7,23,101,1.19,.249,https://www.mlb.com/player/150404
Yovani Gallardo,MIL,--,--,1.30,--,--,--,--,--,--,117.2,122,17,17,17,0,34,120,1.33,.254,https://www.mlb.com/player/451596
Brett Myers,HOU,--,--,1.23,--,--,--,--,--,--,117.1,129,16,16,16,3,31,91,1.36,.263,https://www.mlb.com/player/408206
Gavin Floyd,CWS,--,--,0.77,--,--,--,--,--,--,117.0,103,10,10,10,6,23,94,1.08,.224,https://www.mlb.com/player/425856
Luke Hochevar,KC,--,--,1.24,--,--,--,--,--,--,116.1,115,16,16,16,4,30,82,1.25,.246,https://www.mlb.com/player/460024
Trevor Cahill,OAK,--,--,0.85,--,--,--,--,--,--,116.0,122,11,11,11,5,38,90,1.38,.258,https://www.mlb.com/player/502239
Madison Bumgarner,SF,--,--,0.78,--,--,--,--,--,--,116.0,117,10,10,10,3,26,111,1.23,.249,https://www.mlb.com/player/518516
Tim Lincecum,SF,--,--,0.70,--,--,--,--,--,--,115.2,115,9,9,9,2,51,127,1.44,.248,https://www.mlb.com/player/453311
Jhoulys Chacin,COL,--,--,1.11,--,--,--,--,--,--,114.0,102,14,14,14,2,42,84,1.26,.229,https://www.mlb.com/player/468504
Justin Masterson,CLE,--,--,0.63,--,--,--,--,--,--,113.2,121,8,8,8,5,38,91,1.40,.259,https://www.mlb.com/player/475416
Bronson Arroyo,CIN,--,--,2.38,--,--,--,--,--,--,113.1,141,30,30,30,3,29,63,1.50,.291,https://www.mlb.com/player/276520
Mark Buehrle,CWS,--,--,0.72,--,--,--,--,--,--,113.0,136,9,9,9,2,24,61,1.42,.284,https://www.mlb.com/player/279824
Carl Pavano,MIN,--,--,1.12,--,--,--,--,--,--,113.0,155,14,14,14,3,23,57,1.58,.311,https://www.mlb.com/player/134321
Chris Capuano,NYM,--,--,1.37,--,--,--,--,--,--,112.0,113,17,17,17,1,30,118,1.28,.249,https://www.mlb.com/player/425626
Mat Latos,SD,--,--,0.72,--,--,--,--,--,--,112.0,100,9,9,9,0,36,119,1.21,.228,https://www.mlb.com/player/502009
Kyle Lohse,STL,--,--,0.56,--,--,--,--,--,--,112.0,116,7,7,7,2,10,77,1.13,.254,https://www.mlb.com/player/346798
