name,team,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Ricky Nolasco,FLA,3,4,4.10,17,17,1,0,0,0,107.2,120,56,49,11,1,26,89,1.36,.283,https://www.mlb.com/player/445060
Carl Pavano,MIN,5,6,3.01,15,15,2,1,0,0,107.2,112,45,36,9,2,19,47,1.22,.267,https://www.mlb.com/player/134321
Ricky Romero,TOR,8,3,2.93,16,16,0,0,0,0,107.2,81,40,35,11,5,40,95,1.12,.208,https://www.mlb.com/player/460069
Hiroki Kuroda,LAD,6,9,3.27,17,17,0,0,0,0,107.1,107,44,39,13,2,24,81,1.22,.260,https://www.mlb.com/player/493133
Edwin Jackson,STL,5,3,2.94,17,17,0,0,0,0,107.0,117,39,35,6,2,38,83,1.45,.281,https://www.mlb.com/player/429719
Yovani Gallardo,MIL,10,2,3.00,16,16,1,1,0,0,105.0,94,37,35,10,1,25,107,1.13,.237,https://www.mlb.com/player/451596
Bud Norris,HOU,4,6,3.72,17,17,0,0,0,0,104.0,98,52,43,15,2,43,95,1.36,.248,https://www.mlb.com/player/502032
Madison Bumgarner,SF,8,6,3.12,17,17,0,0,0,0,104.0,98,39,36,4,4,24,109,1.17,.256,https://www.mlb.com/player/518516
Randy Wolf,MIL,7,3,3.56,16,16,0,0,0,0,103.2,107,48,41,14,6,38,59,1.40,.270,https://www.mlb.com/player/150116
Roberto Hernandez,CLE,3,8,5.42,17,17,0,0,0,0,103.0,111,67,62,12,6,28,58,1.35,.278,https://www.mlb.com/player/433584
Shaun Marcum,MIL,5,4,4.81,17,17,0,0,0,0,103.0,103,58,55,14,0,34,76,1.33,.259,https://www.mlb.com/player/451788
Brad Penny,DET,6,4,4.38,17,17,0,0,0,0,102.2,123,56,50,9,3,27,29,1.46,.303,https://www.mlb.com/player/207267
Cole Hamels,PHI,7,6,2.64,15,15,1,0,0,0,102.1,78,30,30,7,4,20,95,0.96,.209,https://www.mlb.com/player/430935
C.J. Wilson,TEX,8,2,3.69,16,16,0,0,0,0,102.1,96,49,42,10,3,30,94,1.23,.246,https://www.mlb.com/player/450351
Mark Buehrle,CWS,7,3,2.66,15,15,0,0,0,0,101.2,105,35,30,9,0,21,57,1.24,.270,https://www.mlb.com/player/279824
Chris Capuano,NYM,4,5,3.82,16,16,1,1,0,0,101.1,98,48,43,10,4,25,96,1.21,.251,https://www.mlb.com/player/425626
Wade Davis,TB,6,4,3.48,15,15,1,0,0,0,101.0,91,40,39,11,1,30,58,1.20,.239,https://www.mlb.com/player/451584
Ted Lilly,LAD,8,8,4.29,17,17,0,0,0,0,100.2,88,50,48,16,4,29,84,1.16,.235,https://www.mlb.com/player/150404
Jeremy Guthrie,BAL,4,7,4.75,17,16,0,0,0,0,100.1,109,57,53,14,4,29,58,1.38,.275,https://www.mlb.com/player/425386
Jeremy Hellickson,TB,6,5,2.54,14,14,2,1,0,0,99.1,75,29,28,11,2,25,65,1.01,.206,https://www.mlb.com/player/476451
Jaime Garcia,STL,9,4,2.55,15,15,2,2,0,0,99.0,84,42,28,6,1,26,76,1.11,.230,https://www.mlb.com/player/448802
Brett Myers,HOU,3,8,4.88,16,15,0,0,0,0,97.2,105,55,53,18,3,26,85,1.34,.266,https://www.mlb.com/player/408206
John Lannan,WSH,5,8,3.34,17,17,0,0,0,0,97.0,97,42,36,5,4,35,51,1.36,.264,https://www.mlb.com/player/458709
Ubaldo Jimenez,CLE,5,7,4.56,16,16,0,0,0,0,96.2,104,58,49,12,5,34,88,1.43,.273,https://www.mlb.com/player/434622
Mike Leake,CIN,9,5,3.92,16,15,0,0,0,0,96.1,97,43,42,11,6,21,66,1.22,.265,https://www.mlb.com/player/502190
Zack Greinke,MIL,11,0,3.13,15,15,0,0,0,0,95.0,85,35,33,10,2,22,119,1.13,.236,https://www.mlb.com/player/425844
John Lackey,BOS,7,7,6.65,17,17,0,0,0,0,94.2,123,73,70,12,16,32,61,1.64,.314,https://www.mlb.com/player/407793
Tim Stauffer,SD,6,5,2.57,15,15,0,0,0,0,94.2,88,29,27,6,3,19,70,1.13,.245,https://www.mlb.com/player/431162
Anibal Sanchez,FLA,3,4,3.91,16,16,1,0,0,0,94.1,96,45,41,9,3,26,105,1.29,.267,https://www.mlb.com/player/434671
Chad Billingsley,LAD,6,4,3.07,15,15,0,0,0,0,93.2,83,37,32,6,4,41,82,1.32,.241,https://www.mlb.com/player/451532
Mike Pelfrey,NYM,3,5,3.94,15,15,1,0,0,0,93.2,96,47,41,7,2,33,53,1.38,.265,https://www.mlb.com/player/460059
Paul Maholm,PIT,5,8,3.27,15,15,0,0,0,0,93.2,85,38,34,5,6,33,59,1.26,.247,https://www.mlb.com/player/430904
Livan Hernandez,WSH,5,5,4.04,15,15,1,1,0,0,93.2,100,44,42,9,3,15,56,1.23,.279,https://www.mlb.com/player/115817
James McDonald,PIT,5,2,3.19,16,16,0,0,0,0,93.0,78,37,33,9,6,43,69,1.30,.230,https://www.mlb.com/player/457428
Jeff Francis,KC,3,7,4.18,15,15,0,0,0,0,92.2,109,44,43,6,1,23,44,1.42,.294,https://www.mlb.com/player/433585
Colby Lewis,TEX,5,5,5.54,15,15,0,0,0,0,92.2,90,60,57,22,2,29,62,1.28,.251,https://www.mlb.com/player/407890
Alexi Ogando,TEX,8,5,3.79,17,17,1,1,0,0,92.2,85,44,39,11,4,26,75,1.20,.241,https://www.mlb.com/player/468396
Matt Harrison,TEX,8,5,3.80,16,15,0,0,0,0,92.1,100,41,39,7,0,23,64,1.33,.278,https://www.mlb.com/player/457448
Joe Saunders,ARI,3,6,4.42,15,15,0,0,0,0,91.2,109,49,45,10,2,27,48,1.48,.311,https://www.mlb.com/player/434578
Mat Latos,SD,5,7,3.24,15,15,0,0,0,0,91.2,79,38,33,8,1,26,91,1.15,.231,https://www.mlb.com/player/502009
Jake Westbrook,STL,4,5,5.32,16,16,0,0,0,0,91.1,102,55,54,6,1,38,58,1.53,.283,https://www.mlb.com/player/150414
Brandon Morrow,TOR,5,8,6.31,16,16,0,0,0,0,91.1,101,66,64,13,5,36,105,1.50,.275,https://www.mlb.com/player/453344
Kyle Lohse,STL,6,5,3.67,14,14,1,1,0,0,90.2,81,44,37,11,2,22,54,1.14,.237,https://www.mlb.com/player/346798
Josh Beckett,BOS,6,2,2.71,14,14,0,0,0,0,89.2,72,30,27,9,4,25,87,1.08,.220,https://www.mlb.com/player/277417
John Danks,CWS,5,4,3.67,14,14,0,0,0,0,88.1,85,39,36,11,2,32,68,1.32,.256,https://www.mlb.com/player/433579
Jason Hammel,COL,3,9,5.20,17,14,0,0,1,1,88.1,97,58,51,13,4,36,50,1.51,.284,https://www.mlb.com/player/434628
J.A. Happ,HOU,5,6,4.38,15,15,0,0,0,0,88.1,78,47,43,11,1,45,72,1.39,.239,https://www.mlb.com/player/457918
Zack Britton,BAL,6,5,3.09,14,14,0,0,0,0,87.1,72,33,30,7,0,30,50,1.17,.228,https://www.mlb.com/player/502154
Javier Vazquez,FLA,6,7,4.14,15,15,1,0,0,0,87.0,88,49,40,10,1,26,88,1.31,.260,https://www.mlb.com/player/134320
Derek Holland,TEX,8,2,4.69,16,16,1,1,0,0,86.1,101,53,45,9,3,34,71,1.56,.292,https://www.mlb.com/player/502706
Ivan Nova,NYY,8,2,4.11,14,14,0,0,0,0,85.1,87,43,39,10,4,33,46,1.41,.265,https://www.mlb.com/player/467100
Brandon McCarthy,OAK,6,3,2.65,13,13,1,1,0,0,85.0,80,32,25,5,0,14,64,1.11,.249,https://www.mlb.com/player/435221
Jeff Karstens,PIT,4,5,3.42,15,13,0,0,0,0,84.1,83,38,32,9,3,17,45,1.19,.257,https://www.mlb.com/player/444371
Wandy Rodriguez,HOU,4,4,3.32,13,13,0,0,0,0,84.0,81,31,31,9,3,29,75,1.31,.256,https://www.mlb.com/player/434643
Josh Tomlin,CLE,8,3,3.58,13,13,0,0,0,0,83.0,72,34,33,9,2,11,45,1.00,.226,https://www.mlb.com/player/458708
Rick Porcello,DET,5,5,5.64,14,14,0,0,0,0,83.0,102,54,52,10,5,21,47,1.48,.302,https://www.mlb.com/player/519144
Gavin Floyd,CWS,4,7,5.66,14,14,0,0,0,0,82.2,75,53,52,10,7,27,68,1.23,.245,https://www.mlb.com/player/425856
Dillon Gee,NYM,7,3,3.17,15,13,0,0,0,0,82.1,69,33,29,9,5,32,57,1.23,.227,https://www.mlb.com/player/518716
Bruce Chen,KC,6,3,3.76,13,13,1,0,0,0,81.1,83,35,34,9,5,24,46,1.32,.268,https://www.mlb.com/player/136600
Jonathon Niese,NYM,5,6,3.54,13,13,0,0,0,0,81.1,91,39,32,6,1,27,72,1.45,.279,https://www.mlb.com/player/477003
Chris Volstad,FLA,3,8,4.89,14,14,0,0,0,0,81.0,84,48,44,9,1,27,66,1.37,.270,https://www.mlb.com/player/458690
Jon Lester,BOS,5,5,3.49,13,13,0,0,0,0,80.0,76,33,31,7,4,32,82,1.35,.258,https://www.mlb.com/player/452657
Jair Jurrjens,ATL,7,3,3.28,12,12,1,1,0,0,79.2,70,30,29,5,1,23,50,1.17,.242,https://www.mlb.com/player/457453
Brian Duensing,MIN,6,8,6.21,17,14,1,1,0,0,79.2,105,62,55,12,1,30,51,1.69,.321,https://www.mlb.com/player/488846
Kyle McClellan,STL,5,4,4.74,24,9,0,0,0,0,79.2,80,43,42,12,2,27,44,1.34,.261,https://www.mlb.com/player/449072
Josh Collmenter,ARI,9,4,3.30,16,12,0,0,0,0,79.0,63,29,29,7,1,12,51,0.95,.220,https://www.mlb.com/player/518567
Joel Pineiro,LAA,4,3,4.23,13,12,0,0,0,0,78.2,96,39,37,10,0,14,37,1.40,.306,https://www.mlb.com/player/334492
Chris Narveson,MIL,7,3,4.23,15,13,0,0,0,0,78.2,77,37,37,6,0,31,64,1.37,.254,https://www.mlb.com/player/429780
Tyler Chatwood,LAA,2,9,5.51,15,15,0,0,0,0,78.1,94,51,48,9,5,48,44,1.81,.310,https://www.mlb.com/player/543022
Michael Pineda,SEA,5,4,2.92,12,12,0,0,0,0,77.0,50,28,25,9,3,28,82,1.01,.182,https://www.mlb.com/player/501381
Tim Wakefield,BOS,5,3,5.17,16,11,0,0,0,0,76.2,80,55,44,12,4,18,52,1.28,.261,https://www.mlb.com/player/123801
Charlie Morton,PIT,3,5,3.77,13,13,0,0,0,0,76.1,81,36,32,2,6,30,53,1.45,.281,https://www.mlb.com/player/450203
Nick Blackburn,MIN,2,4,3.43,13,13,1,0,0,0,76.0,84,40,29,9,1,29,41,1.49,.279,https://www.mlb.com/player/448147
Philip Humber,CWS,3,6,3.60,13,13,0,0,0,0,75.0,64,32,30,5,3,22,61,1.15,.229,https://www.mlb.com/player/458950
Guillermo Moscoso,OAK,6,3,2.42,12,12,0,0,0,0,74.1,50,26,20,7,0,18,48,0.91,.183,https://www.mlb.com/player/446861
Jordan Zimmermann,WSH,4,6,3.18,12,12,0,0,0,0,73.2,75,30,26,5,4,14,44,1.21,.263,https://www.mlb.com/player/519455
Erik Bedard,BOS,2,5,4.05,14,14,0,0,0,0,73.1,72,39,33,7,1,27,68,1.35,.255,https://www.mlb.com/player/407853
Derek Lowe,ATL,4,5,5.55,14,14,0,0,0,0,73.0,87,46,45,7,2,23,57,1.51,.298,https://www.mlb.com/player/117955
Bartolo Colon,NYY,4,5,4.68,13,11,0,0,0,0,73.0,80,41,38,11,3,22,59,1.40,.278,https://www.mlb.com/player/112526
Vance Worley,PHI,6,1,2.34,12,12,1,0,0,0,73.0,53,19,19,5,1,25,64,1.07,.201,https://www.mlb.com/player/474699
Freddy Garcia,NYY,8,4,3.98,13,13,0,0,0,0,72.1,81,33,32,9,3,21,43,1.41,.281,https://www.mlb.com/player/150119
Randy Wells,CHC,4,3,5.00,12,12,0,0,0,0,72.0,72,41,40,12,1,31,47,1.43,.260,https://www.mlb.com/player/448694
Brandon Beachy,ATL,3,1,4.02,13,13,0,0,0,0,71.2,68,33,32,5,3,24,88,1.28,.252,https://www.mlb.com/player/545404
Jo-Jo Reyes,BAL,3,5,6.50,14,12,1,0,0,0,70.2,91,51,51,10,3,20,40,1.57,.314,https://www.mlb.com/player/457456
Francisco Liriano,MIN,4,4,5.04,14,13,0,0,0,0,69.2,65,42,39,4,4,39,64,1.49,.246,https://www.mlb.com/player/434538
Cory Luebke,SD,3,5,4.04,23,8,0,0,0,0,69.0,58,33,31,6,1,20,66,1.13,.232,https://www.mlb.com/player/458537
Homer Bailey,CIN,6,3,4.41,11,11,0,0,0,0,67.1,68,35,33,10,2,19,59,1.29,.259,https://www.mlb.com/player/456701
Anthony Swarzak,MIN,1,6,4.84,17,7,0,0,0,0,67.0,80,37,36,6,4,16,35,1.43,.297,https://www.mlb.com/player/461872
Roy Oswalt,PHI,4,4,3.80,10,10,0,0,0,0,66.1,64,29,28,5,3,16,46,1.21,.251,https://www.mlb.com/player/400061
Alfredo Aceves,BOS,5,2,2.86,29,3,0,0,0,1,66.0,50,24,21,3,7,24,44,1.12,.208,https://www.mlb.com/player/469686
Tommy Hanson,ATL,5,4,3.15,11,11,0,0,0,0,65.2,52,25,23,6,1,23,69,1.14,.213,https://www.mlb.com/player/462102
Johnny Cueto,CIN,4,2,1.38,10,10,1,1,0,0,65.1,45,20,10,3,5,17,54,0.95,.192,https://www.mlb.com/player/456501
Kevin Correia,PIT,2,8,7.71,13,12,0,0,0,0,65.1,97,60,56,15,0,15,31,1.71,.349,https://www.mlb.com/player/429781
Carlos Zambrano,CHC,3,3,4.66,11,11,0,0,0,0,63.2,70,35,33,5,2,21,55,1.43,.285,https://www.mlb.com/player/407296
Jeff Niemann,TB,3,5,4.95,11,11,0,0,0,0,63.2,73,36,35,10,4,17,47,1.41,.284,https://www.mlb.com/player/435298
Jake Peavy,CWS,3,6,6.11,11,10,1,1,0,0,63.1,71,43,43,7,1,15,55,1.36,.284,https://www.mlb.com/player/408241
Alfredo Simon,BAL,2,4,4.74,13,9,0,0,0,0,62.2,70,37,33,10,2,23,46,1.48,.286,https://www.mlb.com/player/430580
Jake Arrieta,BAL,5,3,4.79,11,11,0,0,0,0,62.0,60,33,33,11,1,29,50,1.44,.256,https://www.mlb.com/player/453562
Brett Cecil,TOR,1,7,5.43,10,10,0,0,0,0,61.1,67,38,37,10,2,17,44,1.37,.280,https://www.mlb.com/player/446399
Felipe Paulino,KC,1,3,4.90,16,9,0,0,0,0,60.2,69,34,33,4,5,24,52,1.53,.297,https://www.mlb.com/player/462956
Dustin Moseley,SD,1,6,4.05,10,10,0,0,0,0,60.0,63,32,27,7,2,20,31,1.38,.269,https://www.mlb.com/player/400291
Kyle Kendrick,PHI,3,5,2.95,17,9,0,0,0,0,58.0,52,26,19,9,5,16,34,1.17,.241,https://www.mlb.com/player/452718
Blake Beavan,SEA,4,4,4.81,9,9,0,0,0,0,58.0,62,31,31,11,3,11,24,1.26,.274,https://www.mlb.com/player/518444
Scott Baker,MIN,5,1,2.34,10,9,1,0,0,0,57.2,49,16,15,5,0,11,57,1.04,.227,https://www.mlb.com/player/435044
Jason Marquis,ARI,4,2,3.63,10,10,1,1,0,0,57.0,68,29,23,6,3,12,29,1.40,.297,https://www.mlb.com/player/150302
Tom Gorzelanny,WSH,2,1,3.07,15,7,0,0,0,0,55.2,52,21,19,8,2,9,45,1.10,.251,https://www.mlb.com/player/452733
Carlos Carrasco,CLE,3,7,6.87,10,10,0,0,0,0,55.0,67,43,42,9,1,22,31,1.62,.295,https://www.mlb.com/player/471911
Brad Bergesen,BAL,1,4,6.79,14,7,0,0,0,0,53.0,63,44,40,8,2,19,30,1.55,.294,https://www.mlb.com/player/448269
Jonathan Sanchez,SF,2,3,4.44,10,10,0,0,0,0,52.2,46,27,26,6,3,33,60,1.50,.236,https://www.mlb.com/player/456043
Marco Estrada,MIL,3,5,2.77,26,4,0,0,0,1,52.0,41,19,16,4,1,14,53,1.06,.219,https://www.mlb.com/player/462136
Aaron Cook,COL,1,5,5.40,10,9,0,0,0,0,51.2,65,32,31,6,2,18,30,1.61,.317,https://www.mlb.com/player/346871
Travis Wood,CIN,3,4,5.86,11,9,0,0,0,0,50.2,60,33,33,8,1,16,41,1.50,.300,https://www.mlb.com/player/475243
Jim Johnson,BAL,4,3,1.97,37,0,0,0,4,6,50.1,36,12,11,1,2,12,31,0.95,.203,https://www.mlb.com/player/462382
Rodrigo Lopez,CHC,4,2,3.47,12,8,0,0,0,0,49.1,57,24,19,8,3,9,33,1.34,.289,https://www.mlb.com/player/150438
Tommy Hunter,BAL,3,1,3.94,12,6,0,0,0,0,48.0,51,24,21,6,2,10,26,1.27,.268,https://www.mlb.com/player/488984
Carlos Villanueva,TOR,2,2,4.72,17,5,0,0,0,1,47.2,50,26,25,5,0,18,32,1.43,.269,https://www.mlb.com/player/453646
Danny Duffy,KC,1,6,5.55,9,9,0,0,0,0,47.0,55,29,29,7,4,24,32,1.68,.299,https://www.mlb.com/player/518633
John Axford,MIL,2,1,1.15,46,0,0,0,30,30,47.0,34,7,6,2,0,12,53,0.98,.194,https://www.mlb.com/player/446099
Clayton Richard,SD,1,5,2.30,8,8,0,0,0,0,47.0,38,19,12,2,1,14,28,1.11,.224,https://www.mlb.com/player/453385
Charlie Furbush,SEA,3,4,3.06,16,5,0,0,0,0,47.0,37,16,16,5,3,14,40,1.09,.224,https://www.mlb.com/player/518703
Edinson Volquez,CIN,2,2,5.63,8,8,0,0,0,0,46.1,42,29,29,9,2,26,51,1.47,.247,https://www.mlb.com/player/450172
Jordan Lyles,HOU,2,4,4.34,10,7,0,0,0,0,45.2,46,27,22,8,2,16,36,1.36,.258,https://www.mlb.com/player/543475
Craig Kimbrel,ATL,3,1,1.60,46,0,0,0,21,24,45.0,28,9,8,2,1,19,81,1.04,.176,https://www.mlb.com/player/518886
Daniel McCutchen,PIT,4,1,4.00,40,0,0,0,0,0,45.0,50,22,20,5,1,15,23,1.44,.291,https://www.mlb.com/player/445216
Tyler Clippard,WSH,2,0,1.81,38,0,0,0,0,1,44.2,26,9,9,4,0,13,45,0.87,.173,https://www.mlb.com/player/461325
Wade LeBlanc,SD,3,3,3.65,7,7,0,0,0,0,44.1,45,18,18,4,1,15,29,1.35,.274,https://www.mlb.com/player/453281
Cristhian Martinez,ATL,1,1,2.25,24,0,0,0,0,0,44.0,27,12,11,1,0,7,38,0.77,.174,https://www.mlb.com/player/450852
Phil Coke,DET,1,4,6.60,23,6,0,0,0,1,43.2,57,34,32,2,3,12,24,1.58,.322,https://www.mlb.com/player/457435
Rich Harden,OAK,2,2,4.78,8,8,0,0,0,0,43.1,40,24,23,7,2,16,51,1.29,.244,https://www.mlb.com/player/425848
Jonny Venters,ATL,3,1,1.06,42,0,0,0,0,2,42.1,27,6,5,0,2,22,48,1.16,.184,https://www.mlb.com/player/458924
Jeff Samardzija,CHC,5,1,2.79,37,0,0,0,0,1,42.0,28,15,13,3,1,24,46,1.24,.192,https://www.mlb.com/player/502188
Juan Nicasio,COL,4,1,1.98,7,7,0,0,0,0,41.0,35,10,9,2,1,7,28,1.02,.229,https://www.mlb.com/player/504379
Sean O'Sullivan,KC,1,4,5.93,9,7,0,0,0,1,41.0,48,32,27,3,2,22,17,1.71,.300,https://www.mlb.com/player/457711
Mike Minor,ATL,3,1,3.10,7,7,0,0,0,0,40.2,43,14,14,1,0,15,42,1.43,.279,https://www.mlb.com/player/501985
Edward Mujica,FLA,3,5,3.57,32,0,0,0,0,1,40.1,35,16,16,5,1,8,32,1.07,.246,https://www.mlb.com/player/465629
Kameron Loe,MIL,4,1,2.90,38,0,0,0,1,5,40.1,29,14,13,1,1,9,38,0.94,.201,https://www.mlb.com/player/434180
Dontrelle Willis,CIN,0,4,5.85,7,7,0,0,0,0,40.0,44,26,26,5,1,21,27,1.63,.280,https://www.mlb.com/player/425883
Brett Anderson,OAK,1,2,4.95,6,6,0,0,0,0,40.0,41,23,22,5,2,13,31,1.35,.268,https://www.mlb.com/player/474463
Aneury Rodriguez,HOU,1,4,7.26,22,4,0,0,0,0,39.2,47,34,32,10,1,13,29,1.51,.296,https://www.mlb.com/player/444553
Joel Hanrahan,PIT,1,4,2.50,41,0,0,0,20,22,39.2,37,14,11,0,1,14,32,1.29,.247,https://www.mlb.com/player/430629
Kyle Drabek,TOR,1,3,7.26,10,7,0,0,0,0,39.2,43,32,32,8,1,27,30,1.76,.281,https://www.mlb.com/player/475138
Drew Storen,WSH,3,2,2.72,39,0,0,0,21,24,39.2,33,12,12,6,2,6,39,0.98,.217,https://www.mlb.com/player/519322
Chien-Ming Wang,WSH,3,2,4.76,7,7,0,0,0,0,39.2,44,27,21,6,0,4,18,1.21,.277,https://www.mlb.com/player/425426
Carlos Marmol,CHC,2,4,4.89,38,0,0,0,14,20,38.2,29,21,21,3,5,29,60,1.50,.209,https://www.mlb.com/player/461791
Jose Valverde,DET,2,4,3.03,40,0,0,0,22,22,38.2,33,16,13,2,1,22,35,1.42,.229,https://www.mlb.com/player/407878
Mark Melancon,HOU,5,4,3.26,37,0,0,0,9,11,38.2,34,18,14,2,2,13,28,1.22,.234,https://www.mlb.com/player/453343
Chad Qualls,SD,2,3,2.09,39,0,0,0,0,2,38.2,30,10,9,1,0,7,25,0.96,.221,https://www.mlb.com/player/430589
Jesse Litsch,TOR,5,1,4.89,16,4,0,0,1,2,38.2,38,22,21,6,2,14,37,1.34,.260,https://www.mlb.com/player/446209
Jesse Crain,CWS,5,3,3.52,38,0,0,0,1,4,38.1,29,16,15,6,0,20,46,1.28,.210,https://www.mlb.com/player/430884
Matt Belisle,COL,6,1,2.84,37,0,0,0,0,1,38.0,44,15,12,2,1,5,27,1.29,.291,https://www.mlb.com/player/279571
Brian Sanches,FLA,2,1,3.79,23,1,0,0,0,0,38.0,33,19,16,5,2,19,36,1.37,.232,https://www.mlb.com/player/430083
Ramon E Ramirez,SF,3,2,3.32,35,0,0,0,0,0,38.0,37,14,14,1,2,15,42,1.37,.261,https://www.mlb.com/player/430673
Mike Adams,TEX,2,0,0.95,38,0,0,0,1,1,38.0,21,5,4,1,0,10,42,0.82,.160,https://www.mlb.com/player/430606
Eric O'Flaherty,ATL,1,3,1.19,40,0,0,0,0,2,37.2,28,5,5,1,0,8,35,0.96,.207,https://www.mlb.com/player/447714
Sam LeCure,CIN,1,1,3.35,19,2,0,0,0,0,37.2,30,14,14,7,1,12,29,1.12,.219,https://www.mlb.com/player/459967
Rubby De La Rosa,LAD,2,4,4.30,8,6,0,0,0,1,37.2,32,18,18,4,0,21,39,1.41,.242,https://www.mlb.com/player/523989
Heath Bell,SD,3,3,2.15,37,0,0,0,20,23,37.2,31,11,9,2,0,14,27,1.19,.230,https://www.mlb.com/player/425514
Henderson Alvarez III,TOR,0,1,4.30,6,6,0,0,0,0,37.2,41,18,18,6,3,6,23,1.25,.281,https://www.mlb.com/player/506693
Sean Marshall,CHC,2,3,2.41,40,0,0,0,5,7,37.1,38,11,10,1,0,7,38,1.21,.266,https://www.mlb.com/player/445156
