,0
559,https://baseballsavant.mlb.com/savant-player/572017
560,https://baseballsavant.mlb.com/savant-player/621052
561,https://baseballsavant.mlb.com/savant-player/622786
562,https://baseballsavant.mlb.com/savant-player/504186
563,https://baseballsavant.mlb.com/savant-player/573589
564,https://baseballsavant.mlb.com/savant-player/622382
565,https://baseballsavant.mlb.com/savant-player/622503
566,https://baseballsavant.mlb.com/savant-player/643329
567,https://baseballsavant.mlb.com/savant-player/543964
568,https://baseballsavant.mlb.com/savant-player/572193
569,https://baseballsavant.mlb.com/savant-player/571858
570,https://baseballsavant.mlb.com/savant-player/605164
571,https://baseballsavant.mlb.com/savant-player/572821
572,https://baseballsavant.mlb.com/savant-player/276055
573,https://baseballsavant.mlb.com/savant-player/670280
574,https://baseballsavant.mlb.com/savant-player/465657
575,https://baseballsavant.mlb.com/savant-player/605151
576,https://baseballsavant.mlb.com/savant-player/643615
577,https://baseballsavant.mlb.com/savant-player/622694
578,https://baseballsavant.mlb.com/savant-player/607162
579,https://baseballsavant.mlb.com/savant-player/621281
580,https://baseballsavant.mlb.com/savant-player/592330
581,https://baseballsavant.mlb.com/savant-player/673633
582,https://baseballsavant.mlb.com/savant-player/450172
583,https://baseballsavant.mlb.com/savant-player/499877
584,https://baseballsavant.mlb.com/savant-player/519151
585,https://baseballsavant.mlb.com/savant-player/656322
586,https://baseballsavant.mlb.com/savant-player/434633
587,https://baseballsavant.mlb.com/savant-player/445163
588,https://baseballsavant.mlb.com/savant-player/150249
589,https://baseballsavant.mlb.com/savant-player/115629
590,https://baseballsavant.mlb.com/savant-player/570240
591,https://baseballsavant.mlb.com/savant-player/519175
592,https://baseballsavant.mlb.com/savant-player/475115
593,https://baseballsavant.mlb.com/savant-player/668683
594,https://baseballsavant.mlb.com/savant-player/517414
595,https://baseballsavant.mlb.com/savant-player/644428
596,https://baseballsavant.mlb.com/savant-player/666622
597,https://baseballsavant.mlb.com/savant-player/452764
598,https://baseballsavant.mlb.com/savant-player/543031
599,https://baseballsavant.mlb.com/savant-player/425562
600,https://baseballsavant.mlb.com/savant-player/596112
601,https://baseballsavant.mlb.com/savant-player/554374
602,https://baseballsavant.mlb.com/savant-player/605486
603,https://baseballsavant.mlb.com/savant-player/592865
604,https://baseballsavant.mlb.com/savant-player/456662
605,https://baseballsavant.mlb.com/savant-player/119469
606,https://baseballsavant.mlb.com/savant-player/453531
607,https://baseballsavant.mlb.com/savant-player/462515
608,https://baseballsavant.mlb.com/savant-player/595798
609,https://baseballsavant.mlb.com/savant-player/502285
610,https://baseballsavant.mlb.com/savant-player/487675
611,https://baseballsavant.mlb.com/savant-player/119215
612,https://baseballsavant.mlb.com/savant-player/500674
613,https://baseballsavant.mlb.com/savant-player/475095
614,https://baseballsavant.mlb.com/savant-player/593969
615,https://baseballsavant.mlb.com/savant-player/593833
616,https://baseballsavant.mlb.com/savant-player/592094
617,https://baseballsavant.mlb.com/savant-player/657277
618,https://baseballsavant.mlb.com/savant-player/548384
619,https://baseballsavant.mlb.com/savant-player/150348
620,https://baseballsavant.mlb.com/savant-player/425835
621,https://baseballsavant.mlb.com/savant-player/488683
622,https://baseballsavant.mlb.com/savant-player/400291
623,https://baseballsavant.mlb.com/savant-player/605194
624,https://baseballsavant.mlb.com/savant-player/488818
625,https://baseballsavant.mlb.com/savant-player/460657
626,https://baseballsavant.mlb.com/savant-player/400104
627,https://baseballsavant.mlb.com/savant-player/502165
628,https://baseballsavant.mlb.com/savant-player/642231
629,https://baseballsavant.mlb.com/savant-player/488674
630,https://baseballsavant.mlb.com/savant-player/489267
631,https://baseballsavant.mlb.com/savant-player/641816
632,https://baseballsavant.mlb.com/savant-player/448602
633,https://baseballsavant.mlb.com/savant-player/502033
634,https://baseballsavant.mlb.com/savant-player/455117
635,https://baseballsavant.mlb.com/savant-player/592145
636,https://baseballsavant.mlb.com/savant-player/113296
637,https://baseballsavant.mlb.com/savant-player/543208
638,https://baseballsavant.mlb.com/savant-player/119984
639,https://baseballsavant.mlb.com/savant-player/622097
640,https://baseballsavant.mlb.com/savant-player/543901
641,https://baseballsavant.mlb.com/savant-player/592169
642,https://baseballsavant.mlb.com/savant-player/457779
643,https://baseballsavant.mlb.com/savant-player/463645
644,https://baseballsavant.mlb.com/savant-player/518533
645,https://baseballsavant.mlb.com/savant-player/446481
646,https://baseballsavant.mlb.com/savant-player/456043
647,https://baseballsavant.mlb.com/savant-player/453385
648,https://baseballsavant.mlb.com/savant-player/542194
649,https://baseballsavant.mlb.com/savant-player/501638
650,https://baseballsavant.mlb.com/savant-player/455376
651,https://baseballsavant.mlb.com/savant-player/471896
652,https://baseballsavant.mlb.com/savant-player/462382
653,https://baseballsavant.mlb.com/savant-player/407835
654,https://baseballsavant.mlb.com/savant-player/445156
655,https://baseballsavant.mlb.com/savant-player/501687
656,https://baseballsavant.mlb.com/savant-player/607030
657,https://baseballsavant.mlb.com/savant-player/542432
658,https://baseballsavant.mlb.com/savant-player/623434
659,https://baseballsavant.mlb.com/savant-player/518693
660,https://baseballsavant.mlb.com/savant-player/657044
661,https://baseballsavant.mlb.com/savant-player/502253
662,https://baseballsavant.mlb.com/savant-player/457786
663,https://baseballsavant.mlb.com/savant-player/518582
664,https://baseballsavant.mlb.com/savant-player/543054
665,https://baseballsavant.mlb.com/savant-player/605452
666,https://baseballsavant.mlb.com/savant-player/446488
667,https://baseballsavant.mlb.com/savant-player/608678
668,https://baseballsavant.mlb.com/savant-player/460008
669,https://baseballsavant.mlb.com/savant-player/605200
670,https://baseballsavant.mlb.com/savant-player/620445
671,https://baseballsavant.mlb.com/savant-player/594902
672,https://baseballsavant.mlb.com/savant-player/642121
673,https://baseballsavant.mlb.com/savant-player/592779
674,https://baseballsavant.mlb.com/savant-player/476011
675,https://baseballsavant.mlb.com/savant-player/448614
676,https://baseballsavant.mlb.com/savant-player/572119
677,https://baseballsavant.mlb.com/savant-player/592238
678,https://baseballsavant.mlb.com/savant-player/571510
679,https://baseballsavant.mlb.com/savant-player/606424
680,https://baseballsavant.mlb.com/savant-player/592644
681,https://baseballsavant.mlb.com/savant-player/639373
682,https://baseballsavant.mlb.com/savant-player/334492
683,https://baseballsavant.mlb.com/savant-player/407297
684,https://baseballsavant.mlb.com/savant-player/150359
685,https://baseballsavant.mlb.com/savant-player/425772
686,https://baseballsavant.mlb.com/savant-player/425848
687,https://baseballsavant.mlb.com/savant-player/517451
688,https://baseballsavant.mlb.com/savant-player/425530
689,https://baseballsavant.mlb.com/savant-player/605488
690,https://baseballsavant.mlb.com/savant-player/607352
691,https://baseballsavant.mlb.com/savant-player/451482
692,https://baseballsavant.mlb.com/savant-player/656186
693,https://baseballsavant.mlb.com/savant-player/669160
694,https://baseballsavant.mlb.com/savant-player/457581
695,https://baseballsavant.mlb.com/savant-player/570632
696,https://baseballsavant.mlb.com/savant-player/570714
697,https://baseballsavant.mlb.com/savant-player/460284
698,https://baseballsavant.mlb.com/savant-player/457425
699,https://baseballsavant.mlb.com/savant-player/459411
700,https://baseballsavant.mlb.com/savant-player/502032
701,https://baseballsavant.mlb.com/savant-player/469802
702,https://baseballsavant.mlb.com/savant-player/448200
703,https://baseballsavant.mlb.com/savant-player/621111
704,https://baseballsavant.mlb.com/savant-player/545333
705,https://baseballsavant.mlb.com/savant-player/489400
706,https://baseballsavant.mlb.com/savant-player/518865
707,https://baseballsavant.mlb.com/savant-player/446454
708,https://baseballsavant.mlb.com/savant-player/570666
709,https://baseballsavant.mlb.com/savant-player/489334
710,https://baseballsavant.mlb.com/savant-player/475479
711,https://baseballsavant.mlb.com/savant-player/543271
712,https://baseballsavant.mlb.com/savant-player/430900
713,https://baseballsavant.mlb.com/savant-player/502171
714,https://baseballsavant.mlb.com/savant-player/542266
715,https://baseballsavant.mlb.com/savant-player/543900
716,https://baseballsavant.mlb.com/savant-player/444371
717,https://baseballsavant.mlb.com/savant-player/607223
718,https://baseballsavant.mlb.com/savant-player/598271
719,https://baseballsavant.mlb.com/savant-player/608648
720,https://baseballsavant.mlb.com/savant-player/605177
721,https://baseballsavant.mlb.com/savant-player/444992
722,https://baseballsavant.mlb.com/savant-player/573166
723,https://baseballsavant.mlb.com/savant-player/571800
724,https://baseballsavant.mlb.com/savant-player/642083
725,https://baseballsavant.mlb.com/savant-player/664141
726,https://baseballsavant.mlb.com/savant-player/543193
727,https://baseballsavant.mlb.com/savant-player/592570
728,https://baseballsavant.mlb.com/savant-player/623395
729,https://baseballsavant.mlb.com/savant-player/499856
730,https://baseballsavant.mlb.com/savant-player/430574
731,https://baseballsavant.mlb.com/savant-player/457447
732,https://baseballsavant.mlb.com/savant-player/571786
733,https://baseballsavant.mlb.com/savant-player/451788
734,https://baseballsavant.mlb.com/savant-player/676220
735,https://baseballsavant.mlb.com/savant-player/282567
736,https://baseballsavant.mlb.com/savant-player/213711
737,https://baseballsavant.mlb.com/savant-player/400085
738,https://baseballsavant.mlb.com/savant-player/453454
739,https://baseballsavant.mlb.com/savant-player/622490
740,https://baseballsavant.mlb.com/savant-player/543426
741,https://baseballsavant.mlb.com/savant-player/502154
742,https://baseballsavant.mlb.com/savant-player/657140
743,https://baseballsavant.mlb.com/savant-player/641513
744,https://baseballsavant.mlb.com/savant-player/545064
745,https://baseballsavant.mlb.com/savant-player/595928
746,https://baseballsavant.mlb.com/savant-player/489294
747,https://baseballsavant.mlb.com/savant-player/456899
748,https://baseballsavant.mlb.com/savant-player/592454
749,https://baseballsavant.mlb.com/savant-player/547942
750,https://baseballsavant.mlb.com/savant-player/543652
751,https://baseballsavant.mlb.com/savant-player/434884
752,https://baseballsavant.mlb.com/savant-player/477132
753,https://baseballsavant.mlb.com/savant-player/150407
754,https://baseballsavant.mlb.com/savant-player/501852
755,https://baseballsavant.mlb.com/savant-player/445197
756,https://baseballsavant.mlb.com/savant-player/489119
757,https://baseballsavant.mlb.com/savant-player/400067
758,https://baseballsavant.mlb.com/savant-player/642203
759,https://baseballsavant.mlb.com/savant-player/600968
760,https://baseballsavant.mlb.com/savant-player/458094
761,https://baseballsavant.mlb.com/savant-player/642546
762,https://baseballsavant.mlb.com/savant-player/514913
763,https://baseballsavant.mlb.com/savant-player/642584
764,https://baseballsavant.mlb.com/savant-player/451216
765,https://baseballsavant.mlb.com/savant-player/624133
766,https://baseballsavant.mlb.com/savant-player/474699
767,https://baseballsavant.mlb.com/savant-player/500872
768,https://baseballsavant.mlb.com/savant-player/572125
769,https://baseballsavant.mlb.com/savant-player/445926
770,https://baseballsavant.mlb.com/savant-player/444884
771,https://baseballsavant.mlb.com/savant-player/641793
772,https://baseballsavant.mlb.com/savant-player/592547
773,https://baseballsavant.mlb.com/savant-player/669373
774,https://baseballsavant.mlb.com/savant-player/425532
775,https://baseballsavant.mlb.com/savant-player/592826
776,https://baseballsavant.mlb.com/savant-player/641598
777,https://baseballsavant.mlb.com/savant-player/544930
778,https://baseballsavant.mlb.com/savant-player/488787
779,https://baseballsavant.mlb.com/savant-player/475243
780,https://baseballsavant.mlb.com/savant-player/592407
781,https://baseballsavant.mlb.com/savant-player/662253
782,https://baseballsavant.mlb.com/savant-player/656876
783,https://baseballsavant.mlb.com/savant-player/501992
784,https://baseballsavant.mlb.com/savant-player/665621
785,https://baseballsavant.mlb.com/savant-player/430599
786,https://baseballsavant.mlb.com/savant-player/488776
787,https://baseballsavant.mlb.com/savant-player/660623
788,https://baseballsavant.mlb.com/savant-player/518790
789,https://baseballsavant.mlb.com/savant-player/605155
790,https://baseballsavant.mlb.com/savant-player/456167
791,https://baseballsavant.mlb.com/savant-player/621094
792,https://baseballsavant.mlb.com/savant-player/660853
793,https://baseballsavant.mlb.com/savant-player/455077
794,https://baseballsavant.mlb.com/savant-player/594762
795,https://baseballsavant.mlb.com/savant-player/430912
796,https://baseballsavant.mlb.com/savant-player/572889
797,https://baseballsavant.mlb.com/savant-player/641627
798,https://baseballsavant.mlb.com/savant-player/621381
799,https://baseballsavant.mlb.com/savant-player/150479
800,https://baseballsavant.mlb.com/savant-player/664028
801,https://baseballsavant.mlb.com/savant-player/592102
802,https://baseballsavant.mlb.com/savant-player/474668
803,https://baseballsavant.mlb.com/savant-player/592120
804,https://baseballsavant.mlb.com/savant-player/434666
805,https://baseballsavant.mlb.com/savant-player/547568
806,https://baseballsavant.mlb.com/savant-player/500721
807,https://baseballsavant.mlb.com/savant-player/276371
808,https://baseballsavant.mlb.com/savant-player/514639
809,https://baseballsavant.mlb.com/savant-player/595918
810,https://baseballsavant.mlb.com/savant-player/455949
811,https://baseballsavant.mlb.com/savant-player/676979
812,https://baseballsavant.mlb.com/savant-player/669424
813,https://baseballsavant.mlb.com/savant-player/572102
814,https://baseballsavant.mlb.com/savant-player/665120
815,https://baseballsavant.mlb.com/savant-player/516853
816,https://baseballsavant.mlb.com/savant-player/457468
817,https://baseballsavant.mlb.com/savant-player/663366
818,https://baseballsavant.mlb.com/savant-player/592836
819,https://baseballsavant.mlb.com/savant-player/664714
820,https://baseballsavant.mlb.com/savant-player/434442
821,https://baseballsavant.mlb.com/savant-player/623184
822,https://baseballsavant.mlb.com/savant-player/591693
823,https://baseballsavant.mlb.com/savant-player/466412
824,https://baseballsavant.mlb.com/savant-player/620982
825,https://baseballsavant.mlb.com/savant-player/642545
826,https://baseballsavant.mlb.com/savant-player/544993
827,https://baseballsavant.mlb.com/savant-player/435221
828,https://baseballsavant.mlb.com/savant-player/621261
829,https://baseballsavant.mlb.com/savant-player/573188
830,https://baseballsavant.mlb.com/savant-player/642098
831,https://baseballsavant.mlb.com/savant-player/534947
832,https://baseballsavant.mlb.com/savant-player/450527
833,https://baseballsavant.mlb.com/savant-player/592279
834,https://baseballsavant.mlb.com/savant-player/488846
835,https://baseballsavant.mlb.com/savant-player/605154
836,https://baseballsavant.mlb.com/savant-player/598287
837,https://baseballsavant.mlb.com/savant-player/452293
838,https://baseballsavant.mlb.com/savant-player/661440
839,https://baseballsavant.mlb.com/savant-player/592662
840,https://baseballsavant.mlb.com/savant-player/467100
841,https://baseballsavant.mlb.com/savant-player/519259
842,https://baseballsavant.mlb.com/savant-player/433578
843,https://baseballsavant.mlb.com/savant-player/620446
844,https://baseballsavant.mlb.com/savant-player/650738
845,https://baseballsavant.mlb.com/savant-player/641745
846,https://baseballsavant.mlb.com/savant-player/518655
847,https://baseballsavant.mlb.com/savant-player/664129
848,https://baseballsavant.mlb.com/savant-player/608348
849,https://baseballsavant.mlb.com/savant-player/460024
850,https://baseballsavant.mlb.com/savant-player/650530
851,https://baseballsavant.mlb.com/savant-player/656420
852,https://baseballsavant.mlb.com/savant-player/500610
853,https://baseballsavant.mlb.com/savant-player/471911
854,https://baseballsavant.mlb.com/savant-player/134321
855,https://baseballsavant.mlb.com/savant-player/430963
856,https://baseballsavant.mlb.com/savant-player/518614
857,https://baseballsavant.mlb.com/savant-player/430605
858,https://baseballsavant.mlb.com/savant-player/641743
859,https://baseballsavant.mlb.com/savant-player/449170
860,https://baseballsavant.mlb.com/savant-player/543178
861,https://baseballsavant.mlb.com/savant-player/502226
862,https://baseballsavant.mlb.com/savant-player/462089
863,https://baseballsavant.mlb.com/savant-player/453381
864,https://baseballsavant.mlb.com/savant-player/621385
865,https://baseballsavant.mlb.com/savant-player/641838
866,https://baseballsavant.mlb.com/savant-player/474599
867,https://baseballsavant.mlb.com/savant-player/663567
868,https://baseballsavant.mlb.com/savant-player/571057
869,https://baseballsavant.mlb.com/savant-player/675921
870,https://baseballsavant.mlb.com/savant-player/453311
871,https://baseballsavant.mlb.com/savant-player/642840
872,https://baseballsavant.mlb.com/savant-player/444468
873,https://baseballsavant.mlb.com/savant-player/668665
874,https://baseballsavant.mlb.com/savant-player/150122
875,https://baseballsavant.mlb.com/savant-player/466918
876,https://baseballsavant.mlb.com/savant-player/543017
877,https://baseballsavant.mlb.com/savant-player/462102
878,https://baseballsavant.mlb.com/savant-player/434679
879,https://baseballsavant.mlb.com/savant-player/445193
880,https://baseballsavant.mlb.com/savant-player/542923
881,https://baseballsavant.mlb.com/savant-player/543070
882,https://baseballsavant.mlb.com/savant-player/276547
883,https://baseballsavant.mlb.com/savant-player/469097
884,https://baseballsavant.mlb.com/savant-player/641995
885,https://baseballsavant.mlb.com/savant-player/573046
886,https://baseballsavant.mlb.com/savant-player/435622
887,https://baseballsavant.mlb.com/savant-player/407819
888,https://baseballsavant.mlb.com/savant-player/641438
889,https://baseballsavant.mlb.com/savant-player/641571
890,https://baseballsavant.mlb.com/savant-player/613317
891,https://baseballsavant.mlb.com/savant-player/452733
892,https://baseballsavant.mlb.com/savant-player/664126
893,https://baseballsavant.mlb.com/savant-player/547749
894,https://baseballsavant.mlb.com/savant-player/502609
895,https://baseballsavant.mlb.com/savant-player/543495
896,https://baseballsavant.mlb.com/savant-player/444446
897,https://baseballsavant.mlb.com/savant-player/573204
898,https://baseballsavant.mlb.com/savant-player/663765
899,https://baseballsavant.mlb.com/savant-player/434565
900,https://baseballsavant.mlb.com/savant-player/457461
901,https://baseballsavant.mlb.com/savant-player/624427
902,https://baseballsavant.mlb.com/savant-player/458537
903,https://baseballsavant.mlb.com/savant-player/667465
904,https://baseballsavant.mlb.com/savant-player/656353
905,https://baseballsavant.mlb.com/savant-player/445246
906,https://baseballsavant.mlb.com/savant-player/453172
907,https://baseballsavant.mlb.com/savant-player/332292
908,https://baseballsavant.mlb.com/savant-player/459939
909,https://baseballsavant.mlb.com/savant-player/635903
910,https://baseballsavant.mlb.com/savant-player/275933
911,https://baseballsavant.mlb.com/savant-player/497807
912,https://baseballsavant.mlb.com/savant-player/434540
913,https://baseballsavant.mlb.com/savant-player/596143
914,https://baseballsavant.mlb.com/savant-player/491646
915,https://baseballsavant.mlb.com/savant-player/448159
916,https://baseballsavant.mlb.com/savant-player/595235
917,https://baseballsavant.mlb.com/savant-player/519141
918,https://baseballsavant.mlb.com/savant-player/622250
919,https://baseballsavant.mlb.com/savant-player/449774
920,https://baseballsavant.mlb.com/savant-player/608700
921,https://baseballsavant.mlb.com/savant-player/489295
922,https://baseballsavant.mlb.com/savant-player/458567
923,https://baseballsavant.mlb.com/savant-player/547348
924,https://baseballsavant.mlb.com/savant-player/450832
925,https://baseballsavant.mlb.com/savant-player/572070
926,https://baseballsavant.mlb.com/savant-player/518713
927,https://baseballsavant.mlb.com/savant-player/542587
928,https://baseballsavant.mlb.com/savant-player/594987
929,https://baseballsavant.mlb.com/savant-player/459429
930,https://baseballsavant.mlb.com/savant-player/503569
931,https://baseballsavant.mlb.com/savant-player/150221
932,https://baseballsavant.mlb.com/savant-player/641360
933,https://baseballsavant.mlb.com/savant-player/240694
934,https://baseballsavant.mlb.com/savant-player/457508
935,https://baseballsavant.mlb.com/savant-player/594992
936,https://baseballsavant.mlb.com/savant-player/547820
937,https://baseballsavant.mlb.com/savant-player/207267
938,https://baseballsavant.mlb.com/savant-player/572751
939,https://baseballsavant.mlb.com/savant-player/621350
940,https://baseballsavant.mlb.com/savant-player/519145
941,https://baseballsavant.mlb.com/savant-player/592135
942,https://baseballsavant.mlb.com/savant-player/519295
943,https://baseballsavant.mlb.com/savant-player/518782
944,https://baseballsavant.mlb.com/savant-player/607320
945,https://baseballsavant.mlb.com/savant-player/666674
946,https://baseballsavant.mlb.com/savant-player/656354
947,https://baseballsavant.mlb.com/savant-player/460131
948,https://baseballsavant.mlb.com/savant-player/547179
949,https://baseballsavant.mlb.com/savant-player/213680
950,https://baseballsavant.mlb.com/savant-player/514981
951,https://baseballsavant.mlb.com/savant-player/465629
952,https://baseballsavant.mlb.com/savant-player/518875
953,https://baseballsavant.mlb.com/savant-player/571656
954,https://baseballsavant.mlb.com/savant-player/457448
955,https://baseballsavant.mlb.com/savant-player/605397
956,https://baseballsavant.mlb.com/savant-player/448609
957,https://baseballsavant.mlb.com/savant-player/459988
958,https://baseballsavant.mlb.com/savant-player/453562
959,https://baseballsavant.mlb.com/savant-player/605540
960,https://baseballsavant.mlb.com/savant-player/658551
961,https://baseballsavant.mlb.com/savant-player/660600
962,https://baseballsavant.mlb.com/savant-player/547874
963,https://baseballsavant.mlb.com/savant-player/516414
964,https://baseballsavant.mlb.com/savant-player/516969
965,https://baseballsavant.mlb.com/savant-player/502522
966,https://baseballsavant.mlb.com/savant-player/621044
967,https://baseballsavant.mlb.com/savant-player/621532
968,https://baseballsavant.mlb.com/savant-player/594798
969,https://baseballsavant.mlb.com/savant-player/605121
970,https://baseballsavant.mlb.com/savant-player/664045
971,https://baseballsavant.mlb.com/savant-player/429717
972,https://baseballsavant.mlb.com/savant-player/453186
973,https://baseballsavant.mlb.com/savant-player/435044
974,https://baseballsavant.mlb.com/savant-player/543819
975,https://baseballsavant.mlb.com/savant-player/450729
976,https://baseballsavant.mlb.com/savant-player/623454
977,https://baseballsavant.mlb.com/savant-player/650813
978,https://baseballsavant.mlb.com/savant-player/519437
979,https://baseballsavant.mlb.com/savant-player/502202
980,https://baseballsavant.mlb.com/savant-player/666204
981,https://baseballsavant.mlb.com/savant-player/501985
982,https://baseballsavant.mlb.com/savant-player/605135
983,https://baseballsavant.mlb.com/savant-player/656738
984,https://baseballsavant.mlb.com/savant-player/462522
985,https://baseballsavant.mlb.com/savant-player/572990
986,https://baseballsavant.mlb.com/savant-player/592170
987,https://baseballsavant.mlb.com/savant-player/518863
988,https://baseballsavant.mlb.com/savant-player/543766
989,https://baseballsavant.mlb.com/savant-player/434563
990,https://baseballsavant.mlb.com/savant-player/606983
991,https://baseballsavant.mlb.com/savant-player/543734
992,https://baseballsavant.mlb.com/savant-player/623354
993,https://baseballsavant.mlb.com/savant-player/642100
994,https://baseballsavant.mlb.com/savant-player/641541
995,https://baseballsavant.mlb.com/savant-player/460104
996,https://baseballsavant.mlb.com/savant-player/643256
997,https://baseballsavant.mlb.com/savant-player/607179
998,https://baseballsavant.mlb.com/savant-player/518972
999,https://baseballsavant.mlb.com/savant-player/621290
1000,https://baseballsavant.mlb.com/savant-player/600917
1001,https://baseballsavant.mlb.com/savant-player/430935
1002,https://baseballsavant.mlb.com/savant-player/571787
1003,https://baseballsavant.mlb.com/savant-player/408211
1004,https://baseballsavant.mlb.com/savant-player/650895
1005,https://baseballsavant.mlb.com/savant-player/433586
1006,https://baseballsavant.mlb.com/savant-player/685493
1007,https://baseballsavant.mlb.com/savant-player/425487
1008,https://baseballsavant.mlb.com/savant-player/219194
1009,https://baseballsavant.mlb.com/savant-player/449777
1010,https://baseballsavant.mlb.com/savant-player/657024
1011,https://baseballsavant.mlb.com/savant-player/621058
1012,https://baseballsavant.mlb.com/savant-player/657681
1013,https://baseballsavant.mlb.com/savant-player/501563
1014,https://baseballsavant.mlb.com/savant-player/596101
1015,https://baseballsavant.mlb.com/savant-player/606162
1016,https://baseballsavant.mlb.com/savant-player/579799
1017,https://baseballsavant.mlb.com/savant-player/593582
1018,https://baseballsavant.mlb.com/savant-player/518444
1019,https://baseballsavant.mlb.com/savant-player/506648
1020,https://baseballsavant.mlb.com/savant-player/621121
1021,https://baseballsavant.mlb.com/savant-player/641835
1022,https://baseballsavant.mlb.com/savant-player/661403
1023,https://baseballsavant.mlb.com/savant-player/450351
1024,https://baseballsavant.mlb.com/savant-player/501593
1025,https://baseballsavant.mlb.com/savant-player/642239
1026,https://baseballsavant.mlb.com/savant-player/596043
1027,https://baseballsavant.mlb.com/savant-player/628333
1028,https://baseballsavant.mlb.com/savant-player/468396
1029,https://baseballsavant.mlb.com/savant-player/596035
1030,https://baseballsavant.mlb.com/savant-player/594951
1031,https://baseballsavant.mlb.com/savant-player/592464
1032,https://baseballsavant.mlb.com/savant-player/621237
1033,https://baseballsavant.mlb.com/savant-player/466459
1034,https://baseballsavant.mlb.com/savant-player/491703
1035,https://baseballsavant.mlb.com/savant-player/621112
1036,https://baseballsavant.mlb.com/savant-player/664285
1037,https://baseballsavant.mlb.com/savant-player/120485
1038,https://baseballsavant.mlb.com/savant-player/408206
1039,https://baseballsavant.mlb.com/savant-player/515052
1040,https://baseballsavant.mlb.com/savant-player/660271
1041,https://baseballsavant.mlb.com/savant-player/541652
1042,https://baseballsavant.mlb.com/savant-player/605479
1043,https://baseballsavant.mlb.com/savant-player/621097
1044,https://baseballsavant.mlb.com/savant-player/452237
1045,https://baseballsavant.mlb.com/savant-player/641576
1046,https://baseballsavant.mlb.com/savant-player/493337
1047,https://baseballsavant.mlb.com/savant-player/553878
1048,https://baseballsavant.mlb.com/savant-player/519085
1049,https://baseballsavant.mlb.com/savant-player/622703
1050,https://baseballsavant.mlb.com/savant-player/624407
1051,https://baseballsavant.mlb.com/savant-player/553872
1052,https://baseballsavant.mlb.com/savant-player/621141
1053,https://baseballsavant.mlb.com/savant-player/596451
1054,https://baseballsavant.mlb.com/savant-player/518617
1055,https://baseballsavant.mlb.com/savant-player/453198
1056,https://baseballsavant.mlb.com/savant-player/453889
1057,https://baseballsavant.mlb.com/savant-player/459345
1058,https://baseballsavant.mlb.com/savant-player/663978
1059,https://baseballsavant.mlb.com/savant-player/346798
1060,https://baseballsavant.mlb.com/savant-player/593679
1061,https://baseballsavant.mlb.com/savant-player/454535
1062,https://baseballsavant.mlb.com/savant-player/435619
1063,https://baseballsavant.mlb.com/savant-player/445971
1064,https://baseballsavant.mlb.com/savant-player/607968
1065,https://baseballsavant.mlb.com/savant-player/518553
1066,https://baseballsavant.mlb.com/savant-player/663855
1067,https://baseballsavant.mlb.com/savant-player/621209
1068,https://baseballsavant.mlb.com/savant-player/641871
1069,https://baseballsavant.mlb.com/savant-player/572089
1070,https://baseballsavant.mlb.com/savant-player/543606
1071,https://baseballsavant.mlb.com/savant-player/641501
1072,https://baseballsavant.mlb.com/savant-player/592791
1073,https://baseballsavant.mlb.com/savant-player/519110
1074,https://baseballsavant.mlb.com/savant-player/605335
1075,https://baseballsavant.mlb.com/savant-player/602083
1076,https://baseballsavant.mlb.com/savant-player/640464
1077,https://baseballsavant.mlb.com/savant-player/456776
1078,https://baseballsavant.mlb.com/savant-player/595465
1079,https://baseballsavant.mlb.com/savant-player/643478
1080,https://baseballsavant.mlb.com/savant-player/450203
1081,https://baseballsavant.mlb.com/savant-player/518560
1082,https://baseballsavant.mlb.com/savant-player/607215
1083,https://baseballsavant.mlb.com/savant-player/621397
1084,https://baseballsavant.mlb.com/savant-player/502188
1085,https://baseballsavant.mlb.com/savant-player/657097
1086,https://baseballsavant.mlb.com/savant-player/516684
1087,https://baseballsavant.mlb.com/savant-player/460366
1088,https://baseballsavant.mlb.com/savant-player/211041
1089,https://baseballsavant.mlb.com/savant-player/623437
1090,https://baseballsavant.mlb.com/savant-player/502457
1091,https://baseballsavant.mlb.com/savant-player/643354
1092,https://baseballsavant.mlb.com/savant-player/641540
1093,https://baseballsavant.mlb.com/savant-player/456102
1094,https://baseballsavant.mlb.com/savant-player/643355
1095,https://baseballsavant.mlb.com/savant-player/592341
1096,https://baseballsavant.mlb.com/savant-player/657209
1097,https://baseballsavant.mlb.com/savant-player/425146
1098,https://baseballsavant.mlb.com/savant-player/680702
1099,https://baseballsavant.mlb.com/savant-player/518516
1100,https://baseballsavant.mlb.com/savant-player/463017
1101,https://baseballsavant.mlb.com/savant-player/607068
1102,https://baseballsavant.mlb.com/savant-player/457796
1103,https://baseballsavant.mlb.com/savant-player/500779
1104,https://baseballsavant.mlb.com/savant-player/446367
1105,https://baseballsavant.mlb.com/savant-player/518649
1106,https://baseballsavant.mlb.com/savant-player/612272
1107,https://baseballsavant.mlb.com/savant-player/571527
1108,https://baseballsavant.mlb.com/savant-player/605528
1109,https://baseballsavant.mlb.com/savant-player/664918
1110,https://baseballsavant.mlb.com/savant-player/445170
1111,https://baseballsavant.mlb.com/savant-player/346847
1112,https://baseballsavant.mlb.com/savant-player/605338
1113,https://baseballsavant.mlb.com/savant-player/279824
