player,position,team,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,url
Miguel Montero,C,ARI,--,88,26,27,8,0,5,35,20,17,0,0,.307,.455,.568,1.024,https://www.mlb.com/player/471083
Yoenis Cespedes,LF,OAK,--,97,18,36,5,0,5,30,11,14,7,0,.371,.445,.577,1.023,https://www.mlb.com/player/493316
Chris Nelson,3B,COL,--,60,19,21,3,1,3,23,9,14,1,0,.350,.435,.583,1.018,https://www.mlb.com/player/455126
Joe Mauer,C,MIN,--,79,31,30,6,1,1,27,18,10,2,0,.380,.495,.519,1.014,https://www.mlb.com/player/408045
Welington Castillo,C,CHC,--,31,7,12,5,0,0,13,4,6,0,0,.387,.457,.548,1.006,https://www.mlb.com/player/456078
Dan Uggla,2B,ATL,--,104,32,29,10,0,7,42,23,36,1,1,.279,.427,.577,1.004,https://www.mlb.com/player/462564
Nolan Reimold,LF,BAL,--,9,3,3,0,0,1,3,0,4,0,0,.333,.333,.667,1.000,https://www.mlb.com/player/460099
Henry Alejandro Rodriguez,2B,CIN,--,3,0,1,1,0,0,2,0,1,0,0,.333,.333,.667,1.000,https://www.mlb.com/player/514719
Sam LeCure,P,CIN,--,0,0,0,0,0,0,0,0,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/459967
Josh Outman,P,COL,--,2,0,1,0,0,0,1,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/489189
Tommy Field,SS,COL,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/474494
Luke Hochevar,P,KC,--,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/460024
Stephen Fife,P,LAD,--,2,1,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/543155
Mark Rogers,P,MIL,--,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/449161
Zach Lutz,3B,NYM,--,2,1,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/518963
Kyle Kendrick,P,PHI,--,3,0,1,1,0,0,0,0,2,0,0,.333,.333,.667,1.000,https://www.mlb.com/player/452718
B.J. Rosenberg,P,PHI,--,2,0,1,0,0,0,1,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/543725
Anthony Bass,P,SD,--,6,2,2,0,1,0,5,0,2,1,0,.333,.333,.667,1.000,https://www.mlb.com/player/542914
Lance Berkman,1B,STL,--,14,2,4,3,0,0,2,6,4,1,0,.286,.500,.500,1.000,https://www.mlb.com/player/204020
Jaime Garcia,P,STL,--,8,4,3,0,1,0,2,0,3,0,0,.375,.375,.625,1.000,https://www.mlb.com/player/448802
Brandon Gomes,P,TB,--,0,0,0,0,0,0,1,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/460156
Sean Burnett,P,WSH,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/430634
Raul Ibanez,LF,NYY,--,70,19,18,5,1,6,27,13,17,1,0,.257,.381,.614,.995,https://www.mlb.com/player/116380
Juan Uribe,3B,LAD,--,21,5,6,3,0,1,7,3,2,0,0,.286,.423,.571,.994,https://www.mlb.com/player/346874
Edwin Encarnacion,1B,TOR,--,94,30,27,0,0,9,29,19,13,6,1,.287,.417,.574,.992,https://www.mlb.com/player/429665
Torii Hunter,CF,LAA,--,104,28,43,7,0,1,41,11,21,6,1,.413,.479,.510,.988,https://www.mlb.com/player/116338
Chris Parmelee,RF,MIN,--,35,5,11,1,1,2,11,5,6,0,0,.314,.415,.571,.986,https://www.mlb.com/player/476633
Mike Olt,1B,TEX,--,7,0,3,0,0,0,2,2,2,0,0,.429,.556,.429,.984,https://www.mlb.com/player/592609
Elian Herrera,LF,LAD,--,20,14,7,3,0,0,6,4,6,1,0,.350,.480,.500,.980,https://www.mlb.com/player/467070
Eric Chavez,3B,NYY,--,52,14,17,2,0,3,15,10,11,0,0,.327,.435,.538,.974,https://www.mlb.com/player/136767
Jarrod Dyson,CF,KC,--,44,19,17,3,1,0,5,7,8,15,0,.386,.471,.500,.971,https://www.mlb.com/player/502481
Prince Fielder,1B,DET,--,132,35,42,5,1,6,33,32,14,0,0,.318,.461,.508,.969,https://www.mlb.com/player/425902
Wilin Rosario,C,COL,--,82,28,24,2,0,8,25,8,19,3,2,.293,.356,.610,.965,https://www.mlb.com/player/501647
Nick Markakis,RF,BAL,--,63,22,21,7,1,2,22,6,5,0,0,.333,.391,.571,.963,https://www.mlb.com/player/455976
Starling Marte,LF,PIT,--,22,3,8,0,2,0,7,1,8,5,2,.364,.417,.545,.962,https://www.mlb.com/player/516782
Josh Hamilton,LF,TEX,--,69,31,20,6,0,4,26,12,18,5,2,.290,.410,.551,.960,https://www.mlb.com/player/285078
Wilson Ramos,C,WSH,--,14,4,6,0,0,0,5,3,2,0,0,.429,.529,.429,.958,https://www.mlb.com/player/467092
Jonathan Lucroy,C,MIL,--,59,16,20,3,0,3,28,6,7,3,1,.339,.409,.542,.952,https://www.mlb.com/player/518960
Roger Bernadina,LF,WSH,--,46,10,17,5,0,0,12,8,13,5,2,.370,.473,.478,.951,https://www.mlb.com/player/465668
Paul Goldschmidt,1B,ARI,--,103,34,34,11,0,3,32,15,19,4,1,.330,.425,.524,.949,https://www.mlb.com/player/502671
Todd Helton,1B,COL,--,45,15,13,3,0,2,15,14,12,1,0,.289,.458,.489,.946,https://www.mlb.com/player/115732
Bryan LaHair,RF,CHC,--,51,12,16,4,0,2,14,11,17,1,0,.314,.435,.510,.945,https://www.mlb.com/player/445933
Albert Pujols,1B,LAA,--,93,24,28,6,0,5,27,16,13,3,0,.301,.414,.527,.941,https://www.mlb.com/player/405395
Carlos Ruiz,C,PHI,--,80,25,28,7,0,2,25,6,12,3,0,.350,.429,.513,.941,https://www.mlb.com/player/434563
Carlos Gomez,CF,MIL,--,75,28,21,5,1,6,22,4,18,11,2,.280,.325,.613,.938,https://www.mlb.com/player/460576
Asdrubal Cabrera,SS,CLE,--,76,24,26,6,1,2,26,8,9,5,2,.342,.412,.526,.938,https://www.mlb.com/player/452678
Chris Johnson,3B,ARI,--,110,23,37,2,1,6,39,12,21,4,0,.336,.402,.536,.938,https://www.mlb.com/player/453400
Lonnie Chisenhall,3B,CLE,--,27,8,8,2,0,2,9,2,2,0,0,.296,.345,.593,.937,https://www.mlb.com/player/502082
A.J. Pierzynski,C,CWS,--,83,26,24,4,2,6,29,4,12,0,0,.289,.330,.602,.932,https://www.mlb.com/player/150229
Carlos Beltran,RF,STL,--,105,25,31,4,1,5,23,26,21,6,2,.295,.435,.495,.930,https://www.mlb.com/player/136860
