player,position,team,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,url
Ryan Braun,LF,MIL,--,146,33,58,13,1,11,22,63,22,9,3,.397,.582,.726,1.308,https://www.mlb.com/player/460075
Pete Orr,2B,PHI,--,21,5,11,3,1,0,6,1,2,2,1,.524,.545,.762,1.307,https://www.mlb.com/player/434681
Mike Trout,CF,LAA,--,162,52,60,8,4,15,37,67,19,18,2,.370,.551,.747,1.298,https://www.mlb.com/player/545361
Ryan Flaherty,2B,BAL,--,38,6,15,1,0,5,13,6,3,0,0,.395,.477,.816,1.293,https://www.mlb.com/player/475247
Edwin Jackson,P,WSH,--,10,2,6,0,0,0,0,3,2,0,0,.600,.692,.600,1.292,https://www.mlb.com/player/429719
Jeff Mathis,C,TOR,--,51,12,19,8,0,5,15,9,8,0,0,.373,.467,.824,1.290,https://www.mlb.com/player/425772
Sandy Leon,C,WSH,--,4,0,2,0,0,0,0,4,0,0,0,.500,.778,.500,1.278,https://www.mlb.com/player/506702
Pedro Alvarez,3B,PIT,--,136,22,47,12,1,13,42,57,25,0,0,.346,.539,.735,1.274,https://www.mlb.com/player/476883
Adrian Beltre,3B,TEX,--,153,36,62,9,0,15,40,36,6,1,0,.405,.516,.758,1.274,https://www.mlb.com/player/134181
Ian Desmond,SS,WSH,--,99,26,37,5,1,10,24,30,10,3,1,.374,.519,.747,1.267,https://www.mlb.com/player/435622
Jose Bautista,RF,TOR,--,117,32,33,2,0,17,36,59,22,1,1,.282,.519,.735,1.254,https://www.mlb.com/player/430832
Jeremy Hefner,P,NYM,--,4,1,1,0,0,1,1,0,1,0,0,.250,.250,1.000,1.250,https://www.mlb.com/player/458550
Carlos Ruiz,C,PHI,--,112,24,45,16,0,6,21,29,4,1,0,.402,.534,.705,1.239,https://www.mlb.com/player/434563
Eric Chavez,3B,NYY,--,60,12,26,2,0,3,10,30,7,0,0,.433,.622,.617,1.239,https://www.mlb.com/player/136767
Carlos Quentin,LF,SD,--,84,19,27,8,0,8,20,36,6,0,0,.321,.532,.702,1.235,https://www.mlb.com/player/435041
Eric Young Jr.,RF,COL,--,41,11,15,3,1,3,9,13,3,4,1,.366,.519,.707,1.226,https://www.mlb.com/player/458913
Wilson Ramos,C,WSH,--,14,5,5,0,0,1,1,12,2,0,0,.357,.654,.571,1.225,https://www.mlb.com/player/467092
Adam Jones,CF,BAL,--,151,33,56,10,1,14,23,34,16,3,3,.371,.489,.728,1.218,https://www.mlb.com/player/430945
Neil Walker,2B,PIT,--,137,27,57,12,0,7,36,47,11,2,2,.416,.556,.657,1.213,https://www.mlb.com/player/435522
Kelly Shoppach,C,NYM,--,56,9,18,7,2,4,12,16,9,0,0,.321,.479,.732,1.212,https://www.mlb.com/player/431159
Chris Davis,1B,BAL,--,121,24,42,10,0,11,24,37,23,1,1,.347,.506,.702,1.209,https://www.mlb.com/player/448801
Garrett Jones,1B,PIT,--,125,30,44,4,0,14,35,33,13,0,0,.352,.484,.720,1.204,https://www.mlb.com/player/434540
Joe Mauer,C,MIN,--,183,25,76,14,2,5,40,90,13,3,1,.415,.607,.596,1.203,https://www.mlb.com/player/408045
Didi Gregorius,SS,CIN,--,5,0,3,0,0,0,0,0,0,0,0,.600,.600,.600,1.200,https://www.mlb.com/player/544369
Austin Jackson,CF,DET,--,166,35,61,13,3,9,27,67,21,5,5,.367,.549,.645,1.194,https://www.mlb.com/player/457706
Taylor Teagarden,C,BAL,--,13,1,4,2,0,1,3,5,3,0,0,.308,.500,.692,1.192,https://www.mlb.com/player/460003
Luis Alfonso Cruz,3B,LAD,--,64,7,30,12,0,0,10,9,1,0,1,.469,.534,.656,1.190,https://www.mlb.com/player/458501
Mike Napoli,C,TEX,--,118,23,37,6,1,11,29,56,24,0,0,.314,.528,.661,1.189,https://www.mlb.com/player/435063
Josh Hamilton,LF,TEX,--,127,28,42,11,1,9,34,60,21,1,1,.331,.543,.646,1.188,https://www.mlb.com/player/285078
Jordany Valdespin,CF,NYM,--,41,12,14,3,0,4,12,10,8,1,0,.341,.481,.707,1.188,https://www.mlb.com/player/518170
