player,position,team,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,url
Slade Heathcott,CF,NYY,--,11,4,4,1,0,1,4,0,2,0,0,.364,.333,.727,1.061,https://www.mlb.com/player/571761
Rob Refsnyder,2B,NYY,--,21,2,7,2,0,2,5,0,3,2,0,.333,.333,.714,1.048,https://www.mlb.com/player/608701
Ben Paulsen,1B,COL,--,126,20,49,10,1,7,24,0,25,1,0,.389,.391,.651,1.041,https://www.mlb.com/player/572019
Kyle Blanks,1B,TEX,--,27,3,11,3,0,1,2,0,3,0,0,.407,.407,.630,1.037,https://www.mlb.com/player/452035
Hunter Pence,RF,SF,--,73,15,27,4,1,5,17,0,13,1,0,.370,.370,.658,1.027,https://www.mlb.com/player/452254
Enrique Hernandez,LF,LAD,--,57,6,23,6,0,2,5,0,9,0,0,.404,.407,.614,1.021,https://www.mlb.com/player/571771
Zack Godley,P,ARI,--,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/643327
Wil Nieves,C,ATL,--,5,1,1,0,0,1,4,0,1,0,0,.200,.200,.800,1.000,https://www.mlb.com/player/408242
Ubaldo Jimenez,P,BAL,--,4,0,2,0,0,0,2,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/434622
Leury Garcia,2B,CWS,--,4,0,2,0,0,0,1,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/544725
Chris Dominguez,LF,CIN,--,4,0,1,0,1,0,1,0,2,0,0,.250,.250,.750,1.000,https://www.mlb.com/player/458689
Josh A. Smith,P,CIN,--,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/595001
Wandy Rodriguez,P,KC,--,2,1,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/434643
Cheslor Cuthbert,3B,KC,--,19,3,7,2,0,1,5,0,1,0,0,.368,.368,.632,1.000,https://www.mlb.com/player/596144
Francisco Pena,C,KC,--,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/506747
Alfredo Marte,LF,LAA,--,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/501245
Zack Greinke,P,LAD,--,25,4,9,1,0,2,2,0,3,0,0,.360,.360,.640,1.000,https://www.mlb.com/player/425844
Michael Reed,RF,MIL,--,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/605439
Dillon Gee,P,NYM,--,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/518716
Rico Noel,CF,NYY,--,2,4,1,0,0,0,0,0,0,3,1,.500,.500,.500,1.000,https://www.mlb.com/player/592596
Bryan Anderson,C,OAK,--,4,0,2,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/457762
Andres Blanco,2B,PHI,--,75,9,28,10,0,3,9,0,9,0,1,.373,.373,.627,1.000,https://www.mlb.com/player/433217
Chase d'Arnaud,2B,PHI,--,4,1,1,0,1,0,0,0,1,0,1,.250,.250,.750,1.000,https://www.mlb.com/player/488818
Jaff Decker,LF,PIT,--,8,2,3,0,1,0,0,0,0,0,0,.375,.375,.625,1.000,https://www.mlb.com/player/543094
Trevor Brown,C,SF,--,12,1,5,2,0,0,3,0,1,1,0,.417,.417,.583,1.000,https://www.mlb.com/player/623143
Travis Tartamella,C,STL,--,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/502023
Tommy Field,2B,TEX,--,8,2,2,1,0,1,3,0,3,1,0,.250,.250,.750,1.000,https://www.mlb.com/player/474494
Steve Tolleson,2B,TOR,--,17,1,7,3,0,0,1,0,1,1,0,.412,.412,.588,1.000,https://www.mlb.com/player/476270
Michael McKenry,C,COL,--,36,7,11,2,0,4,12,0,11,0,0,.306,.297,.694,.992,https://www.mlb.com/player/502374
Danny Valencia,3B,OAK,--,119,23,41,8,0,9,25,0,19,1,0,.345,.345,.639,.983,https://www.mlb.com/player/502143
Giancarlo Stanton,RF,MIA,--,86,15,27,1,1,9,24,0,21,3,1,.314,.315,.663,.977,https://www.mlb.com/player/519317
Ryan Braun,LF,MIL,--,217,44,74,13,1,16,45,0,27,9,2,.341,.345,.631,.977,https://www.mlb.com/player/460075
Adam Rosales,2B,TEX,--,42,8,16,3,0,2,4,0,7,3,1,.381,.381,.595,.976,https://www.mlb.com/player/489267
Andre Ethier,RF,LAD,--,150,30,53,8,4,8,27,0,18,2,2,.353,.355,.620,.975,https://www.mlb.com/player/444843
Corey Dickerson,LF,COL,--,73,13,26,7,0,4,7,0,11,0,1,.356,.356,.616,.973,https://www.mlb.com/player/572816
Joey Votto,1B,CIN,--,201,43,64,14,2,15,40,1,49,5,1,.318,.327,.632,.959,https://www.mlb.com/player/458015
Miguel Sano,RF,MIN,--,88,19,28,7,0,7,23,0,34,1,0,.318,.322,.636,.959,https://www.mlb.com/player/593934
Chris Davis,1B,BAL,--,238,31,77,20,0,18,50,0,69,1,2,.324,.321,.634,.955,https://www.mlb.com/player/448801
Brandon Drury,3B,ARI,--,18,1,6,2,0,1,5,0,2,0,0,.333,.333,.611,.944,https://www.mlb.com/player/592273
Khris Davis,LF,MIL,--,153,28,44,6,1,16,38,0,32,3,0,.288,.290,.654,.944,https://www.mlb.com/player/501981
David Peralta,LF,ARI,--,190,29,65,14,4,9,37,0,32,2,0,.342,.342,.600,.942,https://www.mlb.com/player/444482
J.D. Martinez,RF,DET,--,217,39,73,11,2,14,35,0,46,0,0,.336,.341,.599,.940,https://www.mlb.com/player/502110
Welington Castillo,C,ARI,--,107,19,29,3,1,12,32,0,21,0,0,.271,.283,.654,.937,https://www.mlb.com/player/456078
Brett Wallace,3B,SD,--,30,6,9,1,0,3,6,0,8,0,0,.300,.300,.633,.933,https://www.mlb.com/player/477165
Trea Turner,SS,WSH,--,15,2,5,1,0,1,1,0,5,0,0,.333,.333,.600,.933,https://www.mlb.com/player/607208
Derek Dietrich,2B,MIA,--,81,16,25,5,1,5,16,0,17,0,1,.309,.352,.580,.932,https://www.mlb.com/player/518618
Matthew den Dekker,LF,WSH,--,29,4,8,3,1,2,3,0,8,0,0,.276,.276,.655,.931,https://www.mlb.com/player/544925
Bryce Harper,RF,WSH,--,193,35,61,14,0,14,38,0,46,3,1,.316,.323,.606,.929,https://www.mlb.com/player/547180
Josh Wilson,2B,DET,--,12,1,4,2,0,0,2,0,2,0,0,.333,.429,.500,.929,https://www.mlb.com/player/425543
Juan Carlos Perez,RF,SF,--,14,3,6,1,0,0,1,0,1,1,0,.429,.429,.500,.929,https://www.mlb.com/player/543633
Travis d'Arnaud,C,NYM,--,96,9,30,6,1,7,20,0,13,0,0,.313,.313,.615,.928,https://www.mlb.com/player/518595
Tyson Ross,P,SD,--,18,3,6,0,1,1,4,0,2,0,0,.333,.316,.611,.927,https://www.mlb.com/player/475115
Jose Bautista,RF,TOR,--,190,35,58,12,1,15,36,0,29,0,1,.305,.309,.616,.925,https://www.mlb.com/player/430832
Gerardo Parra,LF,BAL,--,199,33,72,15,4,5,28,0,24,6,2,.362,.371,.553,.924,https://www.mlb.com/player/467827
Dioner Navarro,C,TOR,--,47,8,15,2,0,4,10,0,5,0,0,.319,.306,.617,.923,https://www.mlb.com/player/425900
Brett Hayes,C,ARI,--,13,2,3,0,0,2,3,0,1,0,0,.231,.231,.692,.923,https://www.mlb.com/player/451109
Anthony Rizzo,1B,CHC,--,223,38,65,17,0,17,46,0,31,5,0,.291,.325,.596,.921,https://www.mlb.com/player/519203
Josh Phegley,C,OAK,--,77,12,24,8,1,4,17,0,13,0,0,.312,.321,.597,.918,https://www.mlb.com/player/572033
Edwin Encarnacion,DH,TOR,--,183,34,56,12,0,14,40,0,30,1,0,.306,.316,.601,.917,https://www.mlb.com/player/429665
Adam Duvall,LF,CIN,--,24,3,7,2,0,2,5,0,8,0,0,.292,.292,.625,.917,https://www.mlb.com/player/594807
Chris Heisey,LF,LAD,--,15,2,5,1,0,1,6,0,3,0,0,.333,.313,.600,.912,https://www.mlb.com/player/502317
Miguel Cabrera,1B,DET,--,167,24,58,10,1,8,28,0,22,1,0,.347,.347,.563,.910,https://www.mlb.com/player/408234
Randal Grichuk,CF,STL,--,129,19,40,14,4,5,20,0,38,3,1,.310,.313,.597,.910,https://www.mlb.com/player/545341
Javier Baez,SS,CHC,--,33,1,14,2,0,0,1,0,7,1,1,.424,.424,.485,.909,https://www.mlb.com/player/595879
Travis Shaw,3B,BOS,--,83,12,24,6,0,7,16,0,24,0,0,.289,.294,.614,.909,https://www.mlb.com/player/543768
Buster Posey,C,SF,--,214,35,77,13,0,9,43,0,14,0,0,.360,.361,.547,.908,https://www.mlb.com/player/457763
Richie Shaffer,3B,TB,--,24,4,6,1,0,3,5,0,9,0,1,.250,.240,.667,.907,https://www.mlb.com/player/572128
Yoenis Cespedes,LF,NYM,--,226,40,74,15,4,11,32,0,40,2,3,.327,.329,.575,.904,https://www.mlb.com/player/493316
AJ Pollock,CF,ARI,--,254,47,92,16,5,7,38,0,26,15,1,.362,.354,.547,.901,https://www.mlb.com/player/572041
Shawn O'Malley,LF,SEA,--,20,4,7,1,0,1,5,0,7,0,0,.350,.350,.550,.900,https://www.mlb.com/player/502523
Mookie Betts,RF,BOS,--,196,41,66,18,4,6,29,0,17,8,2,.337,.330,.561,.891,https://www.mlb.com/player/605141
Paul Goldschmidt,1B,ARI,--,206,34,66,13,1,12,45,0,45,6,1,.320,.322,.568,.890,https://www.mlb.com/player/502671
Justin Ruggiano,RF,LAD,--,51,8,15,6,1,2,6,0,13,1,1,.294,.321,.569,.889,https://www.mlb.com/player/448605
Adam Lind,1B,MIL,--,154,31,50,7,0,10,39,0,19,0,0,.325,.323,.565,.888,https://www.mlb.com/player/452252
Michael Conforto,LF,NYM,--,65,4,20,8,0,3,9,0,12,0,0,.308,.318,.569,.887,https://www.mlb.com/player/624424
Josh Harrison,2B,PIT,--,148,25,51,14,1,4,14,0,15,6,3,.345,.353,.534,.887,https://www.mlb.com/player/543281
Andrew McCutchen,CF,PIT,--,203,49,63,15,2,10,43,0,43,1,1,.310,.335,.552,.887,https://www.mlb.com/player/457705
Jason Kipnis,2B,CLE,--,197,27,69,17,1,5,21,0,30,3,4,.350,.363,.523,.886,https://www.mlb.com/player/543401
Logan Schafer,CF,MIL,--,43,11,14,5,1,1,1,0,9,0,0,.326,.326,.558,.884,https://www.mlb.com/player/502582
Ryan Raburn,LF,CLE,--,66,5,21,9,0,2,12,0,16,0,0,.318,.338,.545,.884,https://www.mlb.com/player/430605
Adam Eaton,CF,CWS,--,197,40,69,17,3,4,20,0,35,7,4,.350,.355,.528,.883,https://www.mlb.com/player/594809
Jose Altuve,2B,HOU,--,266,26,96,17,3,6,27,0,15,16,8,.361,.364,.515,.879,https://www.mlb.com/player/514888
Nolan Arenado,3B,COL,--,231,35,67,16,1,17,48,0,34,1,2,.290,.289,.589,.877,https://www.mlb.com/player/571448
Rey Navarro,2B,BAL,--,8,1,3,1,0,0,1,0,0,0,0,.375,.375,.500,.875,https://www.mlb.com/player/519071
Ryan Rua,LF,TEX,--,32,4,9,4,0,2,5,0,8,0,0,.281,.281,.594,.875,https://www.mlb.com/player/607387
Rougned Odor,2B,TEX,--,144,18,44,10,4,5,22,0,15,2,5,.306,.340,.535,.875,https://www.mlb.com/player/596059
Dustin Ackley,RF,NYY,--,89,14,26,5,3,5,13,0,14,1,1,.292,.289,.584,.873,https://www.mlb.com/player/554429
Alejandro De Aza,LF,SF,--,110,22,34,7,2,5,16,0,16,2,0,.309,.327,.545,.873,https://www.mlb.com/player/457477
Jason Rogers,1B,MIL,--,58,9,22,2,2,0,3,0,9,0,0,.379,.390,.483,.873,https://www.mlb.com/player/595386
Kris Bryant,3B,CHC,--,199,37,63,11,3,10,42,0,58,4,1,.317,.319,.553,.871,https://www.mlb.com/player/592178
Peter Bourjos,CF,STL,--,60,13,16,4,2,3,7,0,15,4,3,.267,.318,.550,.868,https://www.mlb.com/player/488721
Stephen Piscotty,RF,STL,--,100,10,35,7,2,2,20,0,13,0,0,.350,.347,.520,.866,https://www.mlb.com/player/572039
John Jaso,DH,TB,--,74,9,24,7,0,3,6,0,12,0,1,.324,.324,.541,.865,https://www.mlb.com/player/444379
David Murphy,LF,LAA,--,132,18,43,10,0,6,24,0,14,0,2,.326,.326,.538,.864,https://www.mlb.com/player/461815
Matt Szczur,CF,CHC,--,29,2,9,4,0,1,6,0,3,0,0,.310,.310,.552,.862,https://www.mlb.com/player/519333
Maikel Franco,3B,PHI,--,108,13,32,9,0,6,17,0,18,0,0,.296,.315,.546,.862,https://www.mlb.com/player/596748
Kendrys Morales,DH,KC,--,193,31,63,17,1,6,35,0,31,0,0,.326,.343,.518,.861,https://www.mlb.com/player/434778
Prince Fielder,DH,TEX,--,229,33,81,10,0,8,43,0,20,0,0,.354,.358,.502,.860,https://www.mlb.com/player/425902
Pedro Alvarez,1B,PIT,--,161,28,44,8,0,14,31,0,43,0,0,.273,.276,.584,.860,https://www.mlb.com/player/476883
Starling Marte,LF,PIT,--,199,39,65,14,1,7,33,0,23,7,4,.327,.345,.513,.857,https://www.mlb.com/player/516782
Nelson Cruz,DH,SEA,--,223,30,67,13,0,14,35,0,57,2,2,.300,.307,.547,.854,https://www.mlb.com/player/443558
Martin Prado,3B,MIA,--,163,26,58,11,1,3,21,0,19,1,0,.356,.361,.491,.852,https://www.mlb.com/player/445988
Manny Machado,3B,BAL,--,222,46,64,9,1,16,36,0,27,9,3,.288,.296,.554,.850,https://www.mlb.com/player/592518
Yunel Escobar,3B,WSH,--,229,29,79,17,0,6,28,0,18,0,0,.345,.352,.498,.850,https://www.mlb.com/player/488862
Jose Abreu,1B,CWS,--,215,35,63,9,1,14,48,0,45,0,0,.293,.308,.540,.847,https://www.mlb.com/player/547989
Shin-Soo Choo,RF,TEX,--,209,35,65,18,2,7,31,0,45,1,1,.311,.329,.517,.846,https://www.mlb.com/player/425783
Yasiel Puig,RF,LAD,--,99,12,31,6,0,5,16,0,20,2,0,.313,.320,.525,.845,https://www.mlb.com/player/624577
Eugenio Suarez,3B,CIN,--,131,21,40,7,1,7,18,0,25,1,1,.305,.311,.534,.845,https://www.mlb.com/player/553993
Desmond Jennings,LF,TB,--,41,4,15,2,1,0,1,0,4,1,0,.366,.381,.463,.844,https://www.mlb.com/player/457775
Madison Bumgarner,P,SF,--,32,3,10,1,0,2,3,0,7,0,0,.313,.313,.531,.844,https://www.mlb.com/player/518516
C.J. Cron,1B,LAA,--,134,13,41,6,0,8,18,0,21,0,1,.306,.314,.530,.844,https://www.mlb.com/player/543068
Matt Kemp,RF,SD,--,193,36,58,17,0,10,49,0,45,2,1,.301,.299,.544,.842,https://www.mlb.com/player/461314
Dustin Pedroia,2B,BOS,--,135,17,46,6,0,5,20,0,14,0,1,.341,.343,.496,.839,https://www.mlb.com/player/456030
Tyler Collins,LF,DET,--,80,12,24,6,2,3,13,0,14,1,1,.300,.300,.538,.838,https://www.mlb.com/player/607385
Brandon Belt,1B,SF,--,169,35,50,9,2,9,27,0,44,4,1,.296,.304,.533,.837,https://www.mlb.com/player/474832
Francisco Lindor,SS,CLE,--,121,10,41,10,2,2,18,0,18,2,1,.339,.331,.504,.835,https://www.mlb.com/player/596019
Eduardo Escobar,SS,MIN,--,147,24,44,11,3,6,22,0,21,0,1,.299,.297,.537,.835,https://www.mlb.com/player/500871
Deven Marrero,SS,BOS,--,18,2,6,0,0,1,3,0,5,0,1,.333,.333,.500,.833,https://www.mlb.com/player/571918
Michael Lorenzen,P,CIN,--,12,3,5,0,0,0,1,0,5,0,0,.417,.417,.417,.833,https://www.mlb.com/player/547179
George Springer,RF,HOU,--,135,19,42,7,0,6,14,0,30,9,1,.311,.333,.496,.830,https://www.mlb.com/player/543807
Jonathan Schoop,2B,BAL,--,112,10,35,10,0,4,13,0,19,1,0,.313,.319,.509,.828,https://www.mlb.com/player/570731
David Ortiz,DH,BOS,--,196,28,51,13,0,16,38,0,30,0,0,.260,.256,.571,.828,https://www.mlb.com/player/120074
Franklin Gutierrez,LF,SEA,--,57,8,14,2,0,5,12,0,19,0,0,.246,.283,.544,.827,https://www.mlb.com/player/429711
Adam Jones,CF,BAL,--,195,34,56,12,2,10,36,0,23,1,1,.287,.303,.523,.827,https://www.mlb.com/player/430945
David Freese,3B,LAA,--,159,20,48,13,0,6,25,0,33,1,0,.302,.329,.497,.826,https://www.mlb.com/player/501896
Norichika Aoki,LF,SF,--,131,19,46,7,2,1,9,0,7,4,1,.351,.366,.458,.824,https://www.mlb.com/player/493114
Zack Cozart,SS,CIN,--,60,11,18,3,1,3,9,0,6,2,1,.300,.290,.533,.824,https://www.mlb.com/player/446359
Justin Turner,3B,LAD,--,141,22,41,10,0,7,25,0,22,3,0,.291,.313,.511,.824,https://www.mlb.com/player/457759
Jeremy Hellickson,P,ARI,--,17,3,7,0,0,0,5,0,4,0,0,.412,.412,.412,.824,https://www.mlb.com/player/476451
Jung Ho Kang,3B,PIT,--,158,26,48,9,1,7,28,0,29,1,2,.304,.315,.506,.821,https://www.mlb.com/player/628356
Carlos Gonzalez,RF,COL,--,214,28,60,15,1,13,34,0,33,0,0,.280,.276,.542,.819,https://www.mlb.com/player/471865
Carlos Correa,SS,HOU,--,121,18,37,7,0,6,15,0,26,5,1,.306,.306,.512,.818,https://www.mlb.com/player/621043
Justin Morneau,1B,COL,--,60,6,22,3,1,0,6,0,5,0,0,.367,.367,.450,.817,https://www.mlb.com/player/408047
Jackie Bradley Jr.,CF,BOS,--,84,18,22,4,2,5,18,0,23,0,0,.262,.279,.536,.815,https://www.mlb.com/player/598265
Jimmy Paredes,DH,BAL,--,147,22,49,7,0,5,22,0,30,2,1,.333,.331,.483,.814,https://www.mlb.com/player/517370
Yan Gomes,C,CLE,--,139,15,41,12,0,6,19,0,29,0,0,.295,.303,.511,.814,https://www.mlb.com/player/543228
Joey Gallo,3B,TEX,--,42,6,11,1,1,3,10,0,19,2,0,.262,.262,.548,.810,https://www.mlb.com/player/608336
Billy Burns,CF,OAK,--,222,26,75,8,5,4,25,0,24,10,4,.338,.336,.473,.809,https://www.mlb.com/player/542993
Phil Gosselin,2B,ARI,--,33,8,11,2,0,1,5,0,4,1,1,.333,.324,.485,.808,https://www.mlb.com/player/594838
Eric Hosmer,1B,KC,--,229,38,69,15,2,9,38,0,36,2,1,.301,.303,.502,.805,https://www.mlb.com/player/543333
Justin Bour,1B,MIA,--,168,19,47,11,0,10,35,0,31,0,0,.280,.278,.524,.802,https://www.mlb.com/player/571506
Matt Carpenter,3B,STL,--,186,47,52,15,1,9,30,0,34,2,3,.280,.286,.516,.802,https://www.mlb.com/player/572761
Michael Brantley,LF,CLE,--,181,31,60,10,0,5,25,0,15,8,1,.331,.331,.470,.801,https://www.mlb.com/player/488726
Cristhian Adames,SS,COL,--,17,1,6,1,0,0,2,0,0,0,1,.353,.389,.412,.801,https://www.mlb.com/player/542436
Corey Hart,1B,PIT,--,17,0,6,1,0,0,4,0,4,0,0,.353,.389,.412,.801,https://www.mlb.com/player/430611
Jeff Francoeur,RF,PHI,--,118,17,34,9,0,6,22,0,19,0,1,.288,.283,.517,.800,https://www.mlb.com/player/425796
Michael Martinez,LF,CLE,--,10,3,4,0,0,0,2,0,6,0,1,.400,.400,.400,.800,https://www.mlb.com/player/492841
Steven Moya,RF,DET,--,5,1,1,0,1,0,0,0,1,0,0,.200,.200,.600,.800,https://www.mlb.com/player/570615
Tyler Ladendorf,2B,OAK,--,10,0,3,0,1,0,2,0,0,0,0,.300,.300,.500,.800,https://www.mlb.com/player/502285
Josh Donaldson,3B,TOR,--,225,43,61,14,0,14,42,0,32,3,0,.271,.279,.520,.800,https://www.mlb.com/player/518626
JB Shuck,RF,CWS,--,48,3,16,5,1,0,13,0,5,3,1,.333,.320,.479,.799,https://www.mlb.com/player/543776
Torii Hunter,RF,MIN,--,202,25,57,14,0,11,39,0,26,1,0,.282,.283,.515,.798,https://www.mlb.com/player/116338
Nick Hundley,C,COL,--,134,20,41,7,3,4,19,0,16,2,2,.306,.304,.493,.796,https://www.mlb.com/player/460026
Freddy Galvis,SS,PHI,--,209,26,72,4,3,4,24,0,26,2,1,.344,.344,.450,.794,https://www.mlb.com/player/520471
Lonnie Chisenhall,RF,CLE,--,118,12,36,8,1,4,17,0,16,1,0,.305,.303,.492,.794,https://www.mlb.com/player/502082
Efren Navarro,LF,LAA,--,24,3,9,1,0,0,5,0,3,0,1,.375,.375,.417,.792,https://www.mlb.com/player/519068
Miguel Montero,C,CHC,--,137,18,41,5,0,7,22,0,27,0,1,.299,.302,.489,.791,https://www.mlb.com/player/471083
James McCann,C,DET,--,145,14,43,10,3,4,27,0,16,0,1,.297,.301,.490,.791,https://www.mlb.com/player/543510
Jonathan Herrera,2B,CHC,--,43,4,13,3,1,1,10,0,7,1,0,.302,.302,.488,.791,https://www.mlb.com/player/468406
Aramis Ramirez,3B,PIT,--,197,22,53,13,1,11,39,0,18,0,0,.269,.277,.513,.790,https://www.mlb.com/player/133380
Alex Guerrero,LF,LAD,--,93,14,25,5,0,6,17,0,16,1,0,.269,.274,.516,.790,https://www.mlb.com/player/648717
Kyle Parker,RF,COL,--,33,2,10,1,1,1,6,0,5,0,0,.303,.303,.485,.788,https://www.mlb.com/player/592621
Darnell Sweeney,2B,PHI,--,33,7,7,1,1,3,7,0,4,0,1,.212,.212,.576,.788,https://www.mlb.com/player/572182
Howie Kendrick,2B,LAD,--,155,19,49,7,1,5,21,0,23,2,1,.316,.316,.471,.787,https://www.mlb.com/player/435062
Odubel Herrera,CF,PHI,--,153,31,49,8,0,4,16,0,23,5,6,.320,.335,.451,.786,https://www.mlb.com/player/546318
Ryan Howard,1B,PHI,--,189,26,50,15,0,11,32,0,40,0,0,.265,.267,.519,.786,https://www.mlb.com/player/429667
Colby Rasmus,LF,HOU,--,164,28,44,8,1,10,22,0,56,0,1,.268,.273,.512,.785,https://www.mlb.com/player/458675
Adrian Beltre,3B,TEX,--,216,30,67,13,2,6,34,0,16,0,0,.310,.312,.472,.784,https://www.mlb.com/player/134181
Corey Seager,SS,LAD,--,37,10,10,1,1,2,6,0,4,0,0,.270,.270,.514,.784,https://www.mlb.com/player/608369
Kyle Seager,3B,SEA,--,216,34,61,13,0,11,34,0,20,2,2,.282,.288,.495,.783,https://www.mlb.com/player/572122
Joey Butler,LF,TB,--,104,13,30,8,0,4,9,0,27,2,1,.288,.302,.481,.783,https://www.mlb.com/player/542994
Neil Walker,2B,PIT,--,193,30,56,11,2,8,34,0,23,1,0,.290,.289,.492,.781,https://www.mlb.com/player/435522
Juan Uribe,3B,NYM,--,121,17,36,9,0,4,14,0,23,1,0,.298,.309,.471,.780,https://www.mlb.com/player/346874
J.P. Arencibia,C,TB,--,24,3,7,2,0,1,7,0,7,0,0,.292,.280,.500,.780,https://www.mlb.com/player/450317
Preston Tucker,LF,HOU,--,116,16,32,7,0,6,13,0,21,0,1,.276,.288,.491,.780,https://www.mlb.com/player/605512
Alex Gordon,LF,KC,--,127,13,38,7,0,4,23,0,29,0,2,.299,.328,.449,.777,https://www.mlb.com/player/460086
