player,position,team,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,url
Tony Sanchez,C,PIT,--,4,0,2,0,0,0,0,1,2,0,0,.500,.600,.500,1.100,https://www.mlb.com/player/506997
Franklin Gutierrez,LF,SEA,--,92,10,30,6,0,10,10,6,27,0,0,.326,.380,.717,1.097,https://www.mlb.com/player/429711
Jarrett Parker,RF,SF,--,31,4,10,0,0,4,4,3,14,0,0,.323,.382,.710,1.092,https://www.mlb.com/player/592620
Nelson Cruz,DH,SEA,--,339,31,109,13,1,31,31,28,89,0,0,.322,.375,.640,1.015,https://www.mlb.com/player/443558
Jeff Samardzija,P,CWS,--,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/502188
Chris Dominguez,LF,CIN,--,12,1,4,1,0,1,1,0,6,0,0,.333,.333,.667,1.000,https://www.mlb.com/player/458689
Josh A. Smith,P,CIN,--,6,0,2,0,1,0,0,0,3,0,0,.333,.333,.667,1.000,https://www.mlb.com/player/595001
Jon Moscot,P,CIN,--,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/621209
Aaron Laffey,P,COL,--,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/444836
Brett Oberholtzer,P,HOU,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/519085
Scott Feldman,P,HOU,--,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/444857
Wandy Rodriguez,P,KC,--,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/434643
C.J. Wilson,P,LAA,--,4,0,2,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/450351
Michael Reed,RF,MIL,--,5,0,2,1,0,0,0,0,2,0,0,.400,.400,.600,1.000,https://www.mlb.com/player/605439
Rico Noel,CF,NYY,--,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/592596
Jesse Chavez,P,OAK,--,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/445926
Bryan Anderson,C,OAK,--,4,0,2,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/457762
Alec Asher,P,PHI,--,5,0,2,1,0,0,0,0,2,0,0,.400,.400,.600,1.000,https://www.mlb.com/player/594742
Liam Hendriks,P,TOR,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/521230
Marco Estrada,P,TOR,--,4,0,2,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/462136
Taylor Jordan,P,WSH,--,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/518863
Pedro Severino,C,WSH,--,3,0,1,1,0,0,0,0,1,0,0,.333,.333,.667,1.000,https://www.mlb.com/player/600474
Richie Shaffer,3B,TB,--,41,4,12,1,0,4,4,4,17,0,0,.293,.383,.610,.993,https://www.mlb.com/player/572128
Madison Bumgarner,P,SF,--,38,4,12,1,0,4,4,1,15,0,0,.316,.333,.658,.991,https://www.mlb.com/player/518516
Kyle Blanks,1B,TEX,--,36,3,11,4,0,3,3,1,12,0,0,.306,.324,.667,.991,https://www.mlb.com/player/452035
Giancarlo Stanton,RF,MIA,--,148,17,38,6,0,17,17,20,50,0,0,.257,.345,.642,.987,https://www.mlb.com/player/519317
Ryan Raburn,LF,CLE,--,85,8,24,6,0,8,8,8,23,0,0,.282,.351,.635,.986,https://www.mlb.com/player/430605
Trayce Thompson,CF,CWS,--,72,4,22,5,3,4,4,6,13,0,0,.306,.359,.625,.984,https://www.mlb.com/player/572204
Mike Trout,CF,LAA,--,370,31,107,19,3,31,31,42,95,0,0,.289,.368,.608,.976,https://www.mlb.com/player/545361
Paul Goldschmidt,1B,ARI,--,315,15,104,25,1,15,15,46,85,0,0,.330,.417,.559,.976,https://www.mlb.com/player/502671
Curt Casali,C,TB,--,58,7,15,4,0,7,7,2,18,0,0,.259,.283,.690,.973,https://www.mlb.com/player/592200
J.P. Arencibia,C,TB,--,40,4,12,2,0,4,4,1,11,0,0,.300,.317,.650,.967,https://www.mlb.com/player/450317
Rob Refsnyder,2B,NYY,--,24,1,9,2,0,1,1,0,2,0,0,.375,.375,.583,.958,https://www.mlb.com/player/608701
Ramon Cabrera,C,CIN,--,19,1,7,1,0,1,1,0,4,0,0,.368,.368,.579,.947,https://www.mlb.com/player/541608
Joey Votto,1B,CIN,--,335,15,102,21,1,15,15,78,85,0,0,.304,.439,.507,.946,https://www.mlb.com/player/458015
Mikie Mahtook,CF,TB,--,58,4,16,4,1,4,4,6,14,0,0,.276,.344,.586,.930,https://www.mlb.com/player/543484
Matt Hague,1B,TOR,--,6,0,2,1,0,0,0,0,3,0,0,.333,.429,.500,.929,https://www.mlb.com/player/518755
Darwin Barney,2B,TOR,--,13,1,4,1,0,1,1,0,0,0,0,.308,.308,.615,.923,https://www.mlb.com/player/446381
Corey Dickerson,LF,COL,--,136,7,41,13,2,7,7,8,40,0,0,.301,.340,.581,.921,https://www.mlb.com/player/572816
Greg Garcia,2B,STL,--,44,2,13,5,0,2,2,4,5,0,0,.295,.367,.545,.913,https://www.mlb.com/player/594824
AJ Pollock,CF,ARI,--,359,11,117,27,6,11,11,32,52,0,0,.326,.383,.526,.909,https://www.mlb.com/player/572041
Andres Blanco,2B,PHI,--,142,5,44,12,2,5,5,15,31,0,0,.310,.380,.528,.908,https://www.mlb.com/player/433217
Lucas Duda,1B,NYM,--,271,19,73,19,0,19,19,31,75,0,0,.269,.357,.550,.907,https://www.mlb.com/player/446263
Adonis Garcia,3B,ATL,--,102,7,30,8,0,7,7,5,17,0,0,.294,.327,.578,.906,https://www.mlb.com/player/611177
Jamie Romak,LF,ARI,--,10,0,4,1,0,0,0,0,3,0,0,.400,.400,.500,.900,https://www.mlb.com/player/457449
Ronald Torreyes,SS,LAD,--,4,0,1,1,0,0,0,1,0,0,0,.250,.400,.500,.900,https://www.mlb.com/player/591720
Logan Forsythe,2B,TB,--,308,13,96,23,1,13,13,27,64,0,0,.312,.378,.519,.898,https://www.mlb.com/player/523253
Josh Donaldson,3B,TOR,--,367,28,100,16,1,28,28,38,74,0,0,.272,.346,.550,.896,https://www.mlb.com/player/518626
Derek Dietrich,2B,MIA,--,148,8,41,9,2,8,8,12,37,0,0,.277,.363,.527,.890,https://www.mlb.com/player/518618
David Ortiz,DH,BOS,--,281,19,77,18,0,19,19,28,47,0,0,.274,.340,.541,.881,https://www.mlb.com/player/120074
Francisco Lindor,SS,CLE,--,227,9,69,18,2,9,9,19,35,0,0,.304,.358,.520,.878,https://www.mlb.com/player/596019
Andre Ethier,RF,LAD,--,210,9,59,11,5,9,9,26,43,0,0,.281,.366,.510,.875,https://www.mlb.com/player/444843
Alex Rodriguez,DH,NYY,--,293,25,70,9,1,25,25,39,82,0,0,.239,.340,.532,.873,https://www.mlb.com/player/121347
Manny Machado,3B,BAL,--,425,26,120,19,1,26,26,46,77,0,0,.282,.357,.515,.872,https://www.mlb.com/player/592518
Jarrod Saltalamacchia,C,ARI,--,111,7,29,12,0,7,7,6,32,0,0,.261,.311,.559,.870,https://www.mlb.com/player/457454
Chris Gimenez,C,TEX,--,58,4,15,3,1,4,4,5,8,0,0,.259,.317,.552,.869,https://www.mlb.com/player/460269
Javier Baez,SS,CHC,--,38,0,14,5,0,0,0,0,11,0,0,.368,.368,.500,.868,https://www.mlb.com/player/595879
Travis d'Arnaud,C,NYM,--,124,8,33,9,0,8,8,11,27,0,0,.266,.336,.532,.868,https://www.mlb.com/player/518595
Scott Schebler,LF,LAD,--,23,2,6,0,0,2,2,2,7,0,0,.261,.346,.522,.868,https://www.mlb.com/player/594988
George Springer,RF,HOU,--,242,13,68,12,1,13,13,29,64,0,0,.281,.367,.500,.867,https://www.mlb.com/player/543807
Mark Teixeira,1B,NYY,--,206,17,52,10,0,17,17,18,39,0,0,.252,.319,.549,.867,https://www.mlb.com/player/407893
Joe Panik,2B,SF,--,219,4,73,15,1,4,4,22,27,0,0,.333,.399,.466,.865,https://www.mlb.com/player/605412
Danny Valencia,3B,OAK,--,193,9,57,13,0,9,9,20,48,0,0,.295,.362,.503,.864,https://www.mlb.com/player/502143
Chris Davis,1B,BAL,--,333,24,83,19,0,24,24,39,119,0,0,.249,.335,.523,.858,https://www.mlb.com/player/448801
Matthew den Dekker,LF,WSH,--,60,3,16,5,1,3,3,5,12,0,0,.267,.323,.533,.856,https://www.mlb.com/player/544925
Brett Wallace,3B,SD,--,51,3,15,2,0,3,3,4,17,0,0,.294,.345,.510,.855,https://www.mlb.com/player/477165
Carlos Gonzalez,RF,COL,--,314,19,84,20,2,19,19,28,80,0,0,.268,.329,.525,.855,https://www.mlb.com/player/471865
Wilin Rosario,1B,COL,--,132,6,41,10,0,6,6,4,33,0,0,.311,.331,.523,.854,https://www.mlb.com/player/501647
Todd Frazier,3B,CIN,--,319,23,84,18,1,23,23,18,63,0,0,.263,.311,.542,.853,https://www.mlb.com/player/453943
Brandon Belt,1B,SF,--,272,12,76,16,3,12,12,33,84,0,0,.279,.359,.493,.852,https://www.mlb.com/player/474832
Brett Hayes,C,ARI,--,15,2,3,0,0,2,2,1,4,0,0,.200,.250,.600,.850,https://www.mlb.com/player/451109
Prince Fielder,DH,TEX,--,333,11,105,19,0,11,11,25,47,0,0,.315,.377,.471,.848,https://www.mlb.com/player/425902
Stephen Piscotty,RF,STL,--,122,5,34,8,2,5,5,13,29,0,0,.279,.348,.500,.848,https://www.mlb.com/player/572039
David Peralta,LF,ARI,--,251,11,72,12,5,11,11,19,63,0,0,.287,.342,.506,.848,https://www.mlb.com/player/444482
Jose Bautista,RF,TOR,--,298,24,62,11,2,24,24,59,53,0,0,.208,.346,.500,.846,https://www.mlb.com/player/430832
Edwin Encarnacion,DH,TOR,--,288,18,74,15,0,18,18,34,47,0,0,.257,.348,.497,.844,https://www.mlb.com/player/429665
David Wright,3B,NYM,--,87,3,27,2,0,3,3,14,22,0,0,.310,.406,.437,.843,https://www.mlb.com/player/431151
Yoenis Cespedes,LF,NYM,--,357,18,100,26,4,18,18,16,82,0,0,.280,.315,.527,.841,https://www.mlb.com/player/493316
Steve Tolleson,2B,TOR,--,23,0,7,4,0,0,0,2,5,0,0,.304,.360,.478,.838,https://www.mlb.com/player/476270
Chris Colabello,1B,TOR,--,191,7,59,10,1,7,7,14,62,0,0,.309,.356,.482,.838,https://www.mlb.com/player/499624
Ben Paulsen,1B,COL,--,184,9,52,11,1,9,9,15,51,0,0,.283,.337,.500,.837,https://www.mlb.com/player/572019
Nick Hundley,C,COL,--,204,8,63,10,2,8,8,9,40,0,0,.309,.341,.495,.836,https://www.mlb.com/player/460026
Gregor Blanco,LF,SF,--,202,5,63,11,2,5,5,19,34,0,0,.312,.374,.460,.834,https://www.mlb.com/player/453923
Jason Kipnis,2B,CLE,--,385,7,117,30,6,7,7,33,77,0,0,.304,.366,.468,.834,https://www.mlb.com/player/543401
Anthony Rizzo,1B,CHC,--,329,18,83,21,1,18,18,38,67,0,0,.252,.347,.486,.834,https://www.mlb.com/player/519203
Yunel Escobar,3B,WSH,--,309,5,101,19,1,5,5,28,36,0,0,.327,.390,.443,.833,https://www.mlb.com/player/488862
Colin Rea,P,SD,--,6,0,2,1,0,0,0,0,2,0,0,.333,.333,.500,.833,https://www.mlb.com/player/607067
Cody Stanley,C,STL,--,6,0,2,1,0,0,0,0,1,0,0,.333,.333,.500,.833,https://www.mlb.com/player/592774
A.J. Ellis,C,LAD,--,98,4,26,7,0,4,4,16,16,0,0,.265,.374,.459,.833,https://www.mlb.com/player/454560
Yasiel Puig,RF,LAD,--,138,4,41,5,2,4,4,17,27,0,0,.297,.382,.449,.831,https://www.mlb.com/player/624577
Jason Heyward,RF,STL,--,290,8,88,19,1,8,8,29,49,0,0,.303,.369,.459,.827,https://www.mlb.com/player/518792
Mike Moustakas,3B,KC,--,312,13,90,17,1,13,13,23,49,0,0,.288,.353,.474,.827,https://www.mlb.com/player/519058
Jose Altuve,2B,HOU,--,421,10,134,26,4,10,10,18,46,0,0,.318,.354,.470,.824,https://www.mlb.com/player/514888
Kyle Seager,3B,SEA,--,368,13,110,27,0,13,13,23,57,0,0,.299,.345,.478,.823,https://www.mlb.com/player/572122
Jefry Marte,1B,DET,--,46,4,11,1,0,4,4,4,10,0,0,.239,.300,.522,.822,https://www.mlb.com/player/527043
Tyler Ladendorf,2B,OAK,--,8,0,3,0,0,0,0,1,1,0,0,.375,.444,.375,.819,https://www.mlb.com/player/502285
Travis Shaw,3B,BOS,--,128,6,36,7,0,6,6,10,33,0,0,.281,.343,.477,.819,https://www.mlb.com/player/543768
Hank Conger,C,HOU,--,120,7,29,8,0,7,7,16,42,0,0,.242,.336,.483,.819,https://www.mlb.com/player/474233
Denard Span,CF,WSH,--,160,4,47,13,0,4,4,18,18,0,0,.294,.369,.450,.819,https://www.mlb.com/player/452655
Khris Davis,LF,MIL,--,220,17,52,5,2,17,17,23,64,0,0,.236,.309,.509,.818,https://www.mlb.com/player/501981
Chris Young,RF,NYY,--,191,8,51,15,1,8,8,17,49,0,0,.267,.333,.482,.815,https://www.mlb.com/player/455759
Lorenzo Cain,CF,KC,--,314,8,94,20,4,8,8,19,59,0,0,.299,.349,.465,.814,https://www.mlb.com/player/456715
Pedro Alvarez,1B,PIT,--,251,22,59,7,0,22,22,17,72,0,0,.235,.286,.526,.812,https://www.mlb.com/player/476883
Jung Ho Kang,3B,PIT,--,239,11,65,12,1,11,11,15,56,0,0,.272,.343,.469,.812,https://www.mlb.com/player/628356
Ian Kinsler,2B,DET,--,377,6,121,24,4,6,6,20,52,0,0,.321,.358,.454,.812,https://www.mlb.com/player/435079
Matt Carpenter,3B,STL,--,381,15,95,32,3,15,15,50,108,0,0,.249,.344,.467,.811,https://www.mlb.com/player/572761
Rajai Davis,CF,DET,--,204,5,55,13,8,5,5,15,51,0,0,.270,.326,.485,.811,https://www.mlb.com/player/434658
Albert Pujols,1B,LAA,--,335,25,87,10,0,25,25,17,35,0,0,.260,.297,.513,.811,https://www.mlb.com/player/405395
Kelby Tomlinson,2B,SF,--,92,1,30,2,2,1,1,9,28,0,0,.326,.386,.424,.810,https://www.mlb.com/player/605509
Jonathan Schoop,2B,BAL,--,185,7,55,14,0,7,7,5,45,0,0,.297,.323,.486,.809,https://www.mlb.com/player/570731
Adrian Gonzalez,1B,LAD,--,313,16,82,18,0,16,16,33,71,0,0,.262,.336,.473,.809,https://www.mlb.com/player/408236
Jeff Baker,1B,MIA,--,49,3,12,2,0,3,3,7,18,0,0,.245,.339,.469,.809,https://www.mlb.com/player/425557
Brian Bogusevic,LF,PHI,--,34,2,9,2,0,2,2,2,14,0,0,.265,.306,.500,.806,https://www.mlb.com/player/460131
Ryan Braun,LF,MIL,--,279,13,72,14,2,13,13,33,66,0,0,.258,.343,.462,.805,https://www.mlb.com/player/460075
Marwin Gonzalez,LF,HOU,--,200,12,54,10,0,12,12,9,47,0,0,.270,.305,.500,.805,https://www.mlb.com/player/503556
Brandon Moss,1B,STL,--,229,10,59,14,1,10,10,29,73,0,0,.258,.346,.459,.805,https://www.mlb.com/player/461235
Yonder Alonso,1B,SD,--,208,4,64,12,1,4,4,20,33,0,0,.308,.371,.433,.804,https://www.mlb.com/player/475174
J.D. Martinez,RF,DET,--,328,14,91,17,2,14,14,27,108,0,0,.277,.334,.470,.804,https://www.mlb.com/player/502110
Adam Duvall,LF,CIN,--,35,3,8,1,0,3,3,2,10,0,0,.229,.289,.514,.804,https://www.mlb.com/player/594807
David Murphy,LF,LAA,--,199,6,62,12,0,6,6,8,18,0,0,.312,.341,.462,.804,https://www.mlb.com/player/461815
Welington Castillo,C,ARI,--,164,11,39,9,0,11,11,16,46,0,0,.238,.309,.494,.803,https://www.mlb.com/player/456078
Luis Valbuena,3B,HOU,--,256,19,60,9,0,19,19,24,60,0,0,.234,.310,.492,.802,https://www.mlb.com/player/472528
Maikel Franco,3B,PHI,--,162,6,45,12,0,6,6,12,26,0,0,.278,.339,.463,.802,https://www.mlb.com/player/596748
Michael Brantley,LF,CLE,--,280,7,82,25,0,7,7,21,28,0,0,.293,.344,.457,.802,https://www.mlb.com/player/488726
Andrew McCutchen,CF,PIT,--,335,8,94,21,1,8,8,47,78,0,0,.281,.380,.421,.801,https://www.mlb.com/player/457705
Eury Perez,LF,ATL,--,67,0,23,4,0,0,0,5,11,0,0,.343,.397,.403,.800,https://www.mlb.com/player/516811
Sean Gilmartin,P,NYM,--,5,0,2,0,0,0,0,0,2,0,0,.400,.400,.400,.800,https://www.mlb.com/player/543219
Carlos Correa,SS,HOU,--,213,11,57,12,0,10,10,20,46,0,0,.268,.333,.465,.798,https://www.mlb.com/player/621043
