team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Cleveland Indians,AL,--,--,1.99,--,--,--,--,--,0,185.0,137,43,41,24,9,51,204,1.02,.206,https://www.mlb.com/indians
Los Angeles Dodgers,NL,--,--,2.25,--,--,--,--,--,0,187.2,174,50,47,22,6,53,172,1.21,.244,https://www.mlb.com/dodgers
Chicago White Sox,AL,--,--,2.38,--,--,--,--,--,0,181.1,161,53,48,24,6,67,181,1.26,.234,https://www.mlb.com/whitesox
Seattle Mariners,AL,--,--,2.45,--,--,--,--,--,0,180.0,148,51,49,20,13,68,162,1.20,.222,https://www.mlb.com/mariners
New York Mets,NL,--,--,2.51,--,--,--,--,--,0,176.0,168,51,49,21,6,79,192,1.40,.247,https://www.mlb.com/mets
Oakland Athletics,AL,--,--,2.75,--,--,--,--,--,0,177.0,164,57,54,27,1,50,175,1.21,.244,https://www.mlb.com/athletics
San Francisco Giants,NL,--,--,2.85,--,--,--,--,--,0,176.2,160,58,56,21,18,59,169,1.24,.237,https://www.mlb.com/giants
San Diego Padres,NL,--,--,2.87,--,--,--,--,--,0,179.0,169,57,57,26,8,48,210,1.21,.245,https://www.mlb.com/padres
Cincinnati Reds,NL,--,--,2.88,--,--,--,--,--,0,172.0,138,56,55,28,12,65,221,1.18,.215,https://www.mlb.com/reds
New York Yankees,AL,--,--,2.95,--,--,--,--,--,0,171.0,153,63,56,28,5,54,179,1.21,.233,https://www.mlb.com/yankees
Milwaukee Brewers,NL,--,--,2.96,--,--,--,--,--,0,179.1,175,62,59,27,9,58,201,1.30,.252,https://www.mlb.com/brewers
St. Louis Cardinals,NL,--,--,3.07,--,--,--,--,--,0,164.0,141,60,56,21,9,61,159,1.23,.229,https://www.mlb.com/cardinals
Washington Nationals,NL,--,--,3.10,--,--,--,--,--,0,174.0,167,62,60,35,9,49,162,1.24,.246,https://www.mlb.com/nationals
Kansas City Royals,AL,--,--,3.16,--,--,--,--,--,0,182.0,181,66,64,24,16,66,182,1.36,.260,https://www.mlb.com/royals
Houston Astros,AL,--,--,3.29,--,--,--,--,--,0,180.2,162,72,66,25,13,74,172,1.31,.238,https://www.mlb.com/astros
Minnesota Twins,AL,--,--,3.33,--,--,--,--,--,0,178.1,179,67,66,32,7,63,159,1.36,.262,https://www.mlb.com/twins
Atlanta Braves,NL,--,--,3.33,--,--,--,--,--,0,181.0,183,70,67,28,12,51,177,1.29,.258,https://www.mlb.com/braves
Tampa Bay Rays,AL,--,--,3.53,--,--,--,--,--,0,183.1,183,75,72,30,12,53,182,1.29,.260,https://www.mlb.com/rays
Baltimore Orioles,AL,--,--,3.54,--,--,--,--,--,0,180.1,189,78,71,33,12,59,173,1.38,.268,https://www.mlb.com/orioles
Los Angeles Angels,AL,--,--,3.61,--,--,--,--,--,0,182.0,184,76,73,32,8,75,172,1.42,.261,https://www.mlb.com/angels
Texas Rangers,AL,--,--,3.70,--,--,--,--,--,0,180.0,188,80,74,27,12,79,171,1.48,.269,https://www.mlb.com/rangers
Chicago Cubs,NL,--,--,3.85,--,--,--,--,--,0,180.0,175,82,77,34,7,65,162,1.33,.255,https://www.mlb.com/cubs
Toronto Blue Jays,AL,--,--,3.86,--,--,--,--,--,0,181.2,201,90,78,30,5,81,168,1.55,.277,https://www.mlb.com/bluejays
Miami Marlins,NL,--,--,4.02,--,--,--,--,--,0,176.2,181,87,79,40,10,83,164,1.49,.265,https://www.mlb.com/marlins
Boston Red Sox,AL,--,--,4.29,--,--,--,--,--,0,182.2,207,95,87,41,6,75,172,1.54,.279,https://www.mlb.com/redsox
Philadelphia Phillies,NL,--,--,4.29,--,--,--,--,--,0,174.0,211,86,83,30,9,66,175,1.59,.300,https://www.mlb.com/phillies
Colorado Rockies,NL,--,--,4.30,--,--,--,--,--,0,184.1,213,90,88,34,17,68,136,1.52,.289,https://www.mlb.com/rockies
Pittsburgh Pirates,NL,--,--,4.31,--,--,--,--,--,0,181.2,172,95,87,37,14,94,175,1.46,.252,https://www.mlb.com/pirates
Arizona Diamondbacks,NL,--,--,4.43,--,--,--,--,--,0,180.2,189,92,89,33,7,74,181,1.46,.267,https://www.mlb.com/dbacks
Detroit Tigers,AL,--,--,4.71,--,--,--,--,--,0,172.0,191,93,90,39,16,71,148,1.52,.283,https://www.mlb.com/tigers
