team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Pittsburgh Pirates,NL,--,--,0.66,--,--,--,--,--,0,801.2,712,59,59,59,35,299,742,1.26,.226,https://www.mlb.com/pirates
St. Louis Cardinals,NL,--,--,0.72,--,--,--,--,--,0,791.0,795,63,63,63,27,234,716,1.30,.249,https://www.mlb.com/cardinals
Detroit Tigers,AL,--,--,0.81,--,--,--,--,--,0,819.2,781,74,74,74,22,244,874,1.25,.239,https://www.mlb.com/tigers
Colorado Rockies,NL,--,--,0.83,--,--,--,--,--,0,739.2,826,68,68,68,26,252,610,1.46,.269,https://www.mlb.com/rockies
Miami Marlins,NL,--,--,0.85,--,--,--,--,--,0,783.2,799,74,74,74,27,269,677,1.36,.252,https://www.mlb.com/marlins
Washington Nationals,NL,--,--,0.91,--,--,--,--,--,0,812.2,785,82,82,82,28,213,760,1.23,.241,https://www.mlb.com/nationals
Los Angeles Dodgers,NL,--,--,0.92,--,--,--,--,--,0,803.1,773,82,82,82,24,231,794,1.25,.240,https://www.mlb.com/dodgers
Atlanta Braves,NL,--,--,0.93,--,--,--,--,--,0,807.0,802,83,83,83,27,200,716,1.24,.247,https://www.mlb.com/braves
San Francisco Giants,NL,--,--,0.96,--,--,--,--,--,0,799.0,772,85,85,85,21,257,739,1.29,.242,https://www.mlb.com/giants
Cleveland Indians,AL,--,--,0.97,--,--,--,--,--,0,762.2,759,83,82,83,30,295,777,1.38,.247,https://www.mlb.com/indians
San Diego Padres,NL,--,--,0.98,--,--,--,--,--,0,793.0,775,86,86,86,20,282,677,1.33,.244,https://www.mlb.com/padres
Tampa Bay Rays,AL,--,--,1.00,--,--,--,--,--,0,825.0,762,92,92,92,32,253,774,1.23,.234,https://www.mlb.com/rays
Texas Rangers,AL,--,--,1.03,--,--,--,--,--,0,804.2,775,92,92,92,28,276,750,1.31,.242,https://www.mlb.com/rangers
New York Mets,NL,--,--,1.05,--,--,--,--,--,0,820.1,828,96,96,96,34,223,718,1.28,.250,https://www.mlb.com/mets
Cincinnati Reds,NL,--,--,1.08,--,--,--,--,--,0,845.0,779,101,101,101,44,247,821,1.21,.234,https://www.mlb.com/reds
Minnesota Twins,AL,--,--,1.10,--,--,--,--,--,0,776.0,880,95,95,95,27,221,582,1.42,.274,https://www.mlb.com/twins
Kansas City Royals,AL,--,--,1.12,--,--,--,--,--,0,801.0,800,100,100,100,26,250,712,1.31,.249,https://www.mlb.com/royals
Chicago Cubs,NL,--,--,1.13,--,--,--,--,--,0,809.1,756,102,102,102,37,261,727,1.26,.236,https://www.mlb.com/cubs
Arizona Diamondbacks,NL,--,--,1.14,--,--,--,--,--,0,824.2,830,104,104,104,32,256,733,1.32,.250,https://www.mlb.com/dbacks
Seattle Mariners,AL,--,--,1.15,--,--,--,--,--,0,814.2,832,104,104,104,22,225,748,1.30,.252,https://www.mlb.com/mariners
Oakland Athletics,AL,--,--,1.15,--,--,--,--,--,0,819.2,800,105,105,105,13,223,719,1.25,.243,https://www.mlb.com/athletics
Philadelphia Phillies,NL,--,--,1.15,--,--,--,--,--,0,756.1,809,97,97,97,32,242,693,1.39,.260,https://www.mlb.com/phillies
Los Angeles Angels,AL,--,--,1.17,--,--,--,--,--,0,754.2,824,98,98,97,23,263,641,1.44,.265,https://www.mlb.com/angels
New York Yankees,AL,--,--,1.20,--,--,--,--,--,0,775.0,857,103,103,103,31,217,682,1.39,.268,https://www.mlb.com/yankees
Milwaukee Brewers,NL,--,--,1.25,--,--,--,--,--,0,793.2,814,110,110,110,24,237,674,1.32,.253,https://www.mlb.com/brewers
Chicago White Sox,AL,--,--,1.26,--,--,--,--,--,0,792.2,819,111,111,111,35,246,718,1.34,.254,https://www.mlb.com/whitesox
Boston Red Sox,AL,--,--,1.27,--,--,--,--,--,0,781.1,794,111,110,110,24,275,749,1.37,.252,https://www.mlb.com/redsox
Houston Astros,AL,--,--,1.29,--,--,--,--,--,0,747.1,843,107,107,107,29,294,578,1.52,.270,https://www.mlb.com/astros
Toronto Blue Jays,AL,--,--,1.38,--,--,--,--,--,0,791.1,816,121,121,121,39,254,715,1.35,.254,https://www.mlb.com/bluejays
Baltimore Orioles,AL,--,--,1.40,--,--,--,--,--,0,801.0,842,125,125,125,24,259,686,1.37,.258,https://www.mlb.com/orioles
