team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Atlanta Braves,NL,--,--,6.17,--,--,--,--,--,0,689.0,569,522,472,46,16,231,586,1.16,.243,https://www.mlb.com/braves
Seattle Mariners,AL,--,--,6.19,--,--,--,--,--,0,623.2,474,471,429,54,25,220,534,1.11,.224,https://www.mlb.com/mariners
Oakland Athletics,AL,--,--,6.20,--,--,--,--,--,0,625.2,513,478,431,54,18,180,506,1.11,.238,https://www.mlb.com/athletics
San Diego Padres,NL,--,--,6.36,--,--,--,--,--,0,646.1,550,511,457,52,19,245,534,1.23,.246,https://www.mlb.com/padres
Baltimore Orioles,AL,--,--,6.37,--,--,--,--,--,0,661.2,571,503,468,61,25,198,487,1.16,.247,https://www.mlb.com/orioles
Washington Nationals,NL,--,--,6.43,--,--,--,--,--,0,612.2,585,497,438,53,22,157,469,1.21,.269,https://www.mlb.com/nationals
New York Mets,NL,--,--,6.48,--,--,--,--,--,0,670.1,582,533,483,56,27,228,543,1.21,.249,https://www.mlb.com/mets
Pittsburgh Pirates,NL,--,--,6.62,--,--,--,--,--,0,668.2,566,558,492,55,42,248,488,1.22,.251,https://www.mlb.com/pirates
Los Angeles Dodgers,NL,--,--,6.63,--,--,--,--,--,0,639.1,570,534,471,59,16,207,535,1.22,.255,https://www.mlb.com/dodgers
Kansas City Royals,AL,--,--,6.74,--,--,--,--,--,0,658.1,590,552,493,56,32,212,495,1.22,.252,https://www.mlb.com/royals
Cleveland Indians,AL,--,--,6.75,--,--,--,--,--,0,674.2,597,575,506,58,30,228,627,1.22,.251,https://www.mlb.com/indians
Cincinnati Reds,NL,--,--,6.81,--,--,--,--,--,0,624.0,522,507,472,59,36,253,483,1.24,.242,https://www.mlb.com/reds
St. Louis Cardinals,NL,--,--,6.82,--,--,--,--,--,0,649.0,574,531,492,51,43,233,514,1.24,.252,https://www.mlb.com/cardinals
San Francisco Giants,NL,--,--,6.99,--,--,--,--,--,0,631.1,543,539,490,59,20,196,458,1.17,.251,https://www.mlb.com/giants
Milwaukee Brewers,NL,--,--,7.10,--,--,--,--,--,0,635.0,575,564,501,74,18,213,502,1.24,.256,https://www.mlb.com/brewers
Tampa Bay Rays,AL,--,--,7.18,--,--,--,--,--,0,625.2,551,545,499,65,23,246,564,1.27,.247,https://www.mlb.com/rays
New York Yankees,AL,--,--,7.19,--,--,--,--,--,0,634.2,587,565,507,65,32,189,558,1.22,.258,https://www.mlb.com/yankees
Los Angeles Angels,AL,--,--,7.22,--,--,--,--,--,0,643.1,556,556,516,52,27,252,535,1.26,.247,https://www.mlb.com/angels
Philadelphia Phillies,NL,--,--,7.22,--,--,--,--,--,0,685.1,618,616,550,63,35,259,538,1.28,.257,https://www.mlb.com/phillies
Miami Marlins,NL,--,--,7.33,--,--,--,--,--,0,691.2,650,623,563,64,19,233,489,1.28,.265,https://www.mlb.com/marlins
Boston Red Sox,AL,--,--,7.48,--,--,--,--,--,0,671.1,655,620,558,59,20,229,510,1.32,.272,https://www.mlb.com/redsox
Chicago Cubs,NL,--,--,7.66,--,--,--,--,--,0,673.2,637,642,573,50,33,234,551,1.29,.264,https://www.mlb.com/cubs
Detroit Tigers,AL,--,--,7.73,--,--,--,--,--,0,666.0,655,629,572,51,22,235,522,1.34,.272,https://www.mlb.com/tigers
Toronto Blue Jays,AL,--,--,7.77,--,--,--,--,--,0,650.0,605,605,561,71,38,240,510,1.30,.259,https://www.mlb.com/bluejays
Houston Astros,AL,--,--,8.02,--,--,--,--,--,0,659.0,649,648,587,65,23,240,472,1.35,.275,https://www.mlb.com/astros
Chicago White Sox,AL,--,--,8.06,--,--,--,--,--,0,678.2,703,678,608,60,39,254,506,1.41,.285,https://www.mlb.com/whitesox
Texas Rangers,AL,--,--,8.34,--,--,--,--,--,0,663.2,695,676,615,65,27,237,478,1.40,.285,https://www.mlb.com/rangers
Arizona Diamondbacks,NL,--,--,8.39,--,--,--,--,--,0,642.1,664,658,599,70,24,240,522,1.41,.287,https://www.mlb.com/dbacks
Minnesota Twins,AL,--,--,8.68,--,--,--,--,--,0,673.0,725,696,649,66,30,215,444,1.40,.291,https://www.mlb.com/twins
Colorado Rockies,NL,--,--,8.85,--,--,--,--,--,0,692.1,683,726,681,83,31,256,488,1.36,.278,https://www.mlb.com/rockies
