team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Cleveland Indians,AL,39,17,3.01,56,56,1,0,19,23,499.1,423,188,167,50,16,152,560,1.15,.229,https://www.mlb.com/indians
Boston Red Sox,AL,25,23,3.29,48,48,3,1,12,20,429.0,371,172,157,48,15,139,478,1.19,.232,https://www.mlb.com/redsox
Arizona Diamondbacks,NL,28,21,3.48,49,49,0,0,8,16,442.0,403,193,171,44,11,176,449,1.31,.242,https://www.mlb.com/dbacks
St. Louis Cardinals,NL,26,27,3.61,53,53,2,2,11,19,468.1,435,202,188,63,19,148,452,1.24,.245,https://www.mlb.com/cardinals
New York Yankees,AL,34,27,3.72,61,61,0,0,13,19,545.0,458,248,225,66,24,207,615,1.22,.224,https://www.mlb.com/yankees
Pittsburgh Pirates,NL,28,22,3.72,50,50,0,0,16,23,447.0,446,207,185,62,21,158,411,1.35,.259,https://www.mlb.com/pirates
Los Angeles Dodgers,NL,30,14,3.73,44,44,1,0,16,19,388.1,340,167,161,58,12,128,410,1.21,.234,https://www.mlb.com/dodgers
Tampa Bay Rays,AL,27,29,3.84,56,56,0,0,14,24,495.0,450,227,211,65,20,171,472,1.25,.239,https://www.mlb.com/rays
Washington Nationals,NL,27,29,4.14,56,56,2,1,13,21,500.1,469,254,230,67,19,165,496,1.27,.247,https://www.mlb.com/nationals
Colorado Rockies,NL,35,23,4.14,58,58,1,1,17,25,523.2,495,247,241,72,23,211,475,1.35,.251,https://www.mlb.com/rockies
Philadelphia Phillies,NL,26,30,4.17,56,56,1,0,15,26,503.0,486,241,233,69,27,181,445,1.33,.255,https://www.mlb.com/phillies
Atlanta Braves,NL,22,27,4.23,49,49,0,0,7,15,442.1,402,230,208,54,18,202,390,1.37,.242,https://www.mlb.com/braves
Milwaukee Brewers,NL,32,29,4.24,61,61,1,0,18,27,538.2,497,274,254,77,24,195,517,1.28,.245,https://www.mlb.com/brewers
Los Angeles Angels,AL,19,23,4.28,42,42,0,0,12,17,367.2,338,185,175,58,15,125,345,1.26,.247,https://www.mlb.com/angels
Miami Marlins,NL,23,25,4.30,48,48,1,1,11,20,426.2,441,217,204,40,23,190,367,1.48,.269,https://www.mlb.com/marlins
San Francisco Giants,NL,22,35,4.32,57,57,0,0,13,24,508.0,510,261,244,74,16,180,453,1.36,.258,https://www.mlb.com/giants
Oakland Athletics,AL,35,27,4.35,62,62,0,0,16,22,556.2,519,306,269,80,25,195,514,1.28,.244,https://www.mlb.com/athletics
Toronto Blue Jays,AL,31,29,4.37,60,60,1,0,18,27,539.1,537,289,262,77,16,202,541,1.37,.258,https://www.mlb.com/bluejays
Chicago Cubs,NL,37,36,4.43,73,73,1,1,18,28,648.1,613,348,319,85,32,253,664,1.34,.250,https://www.mlb.com/cubs
Chicago White Sox,AL,25,29,4.45,54,54,0,0,8,14,473.0,453,246,234,76,27,210,435,1.40,.250,https://www.mlb.com/whitesox
Houston Astros,AL,33,16,4.71,49,49,0,0,15,20,436.0,413,242,228,64,31,184,511,1.37,.249,https://www.mlb.com/astros
Texas Rangers,AL,20,23,4.74,43,43,1,1,7,13,378.0,380,211,199,57,21,145,301,1.39,.263,https://www.mlb.com/rangers
Kansas City Royals,AL,26,27,4.81,53,53,0,0,11,18,465.2,504,273,249,71,18,187,403,1.48,.274,https://www.mlb.com/royals
Seattle Mariners,AL,22,31,4.83,53,53,1,0,11,17,461.2,452,268,248,81,19,173,370,1.35,.255,https://www.mlb.com/mariners
San Diego Padres,NL,19,31,5.00,50,50,2,1,14,20,448.0,424,268,249,78,31,167,386,1.32,.249,https://www.mlb.com/padres
Detroit Tigers,AL,27,30,5.15,57,57,2,1,14,21,503.1,535,300,288,85,21,176,461,1.41,.271,https://www.mlb.com/tigers
Baltimore Orioles,AL,23,26,5.28,49,49,0,0,9,14,435.0,474,267,255,81,15,204,388,1.56,.279,https://www.mlb.com/orioles
Minnesota Twins,AL,28,33,5.54,61,61,2,1,14,22,546.1,616,356,336,101,27,208,449,1.51,.283,https://www.mlb.com/twins
Cincinnati Reds,NL,25,36,5.65,61,61,2,1,13,17,532.0,545,353,334,103,26,228,486,1.45,.266,https://www.mlb.com/reds
New York Mets,NL,14,33,5.69,47,47,0,0,6,11,410.0,479,284,259,69,15,170,399,1.58,.290,https://www.mlb.com/mets
