team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
San Diego Padres,NL,--,--,3.16,--,--,--,--,--,0,815.0,725,313,286,66,21,238,751,1.18,.240,https://www.mlb.com/padres
Washington Nationals,NL,--,--,3.18,--,--,--,--,--,0,820.2,739,326,290,62,33,192,765,1.13,.242,https://www.mlb.com/nationals
New York Mets,NL,--,--,3.20,--,--,--,--,--,0,820.0,750,324,292,75,35,243,767,1.21,.244,https://www.mlb.com/mets
Los Angeles Dodgers,NL,--,--,3.39,--,--,--,--,--,0,883.0,783,372,333,79,25,240,842,1.16,.238,https://www.mlb.com/dodgers
San Francisco Giants,NL,--,--,3.42,--,--,--,--,--,0,845.2,729,351,321,79,34,203,755,1.10,.234,https://www.mlb.com/giants
Oakland Athletics,AL,--,--,3.45,--,--,--,--,--,0,876.1,733,365,336,96,28,223,734,1.09,.227,https://www.mlb.com/athletics
Atlanta Braves,NL,--,--,3.46,--,--,--,--,--,0,831.1,752,343,320,74,23,249,743,1.20,.243,https://www.mlb.com/braves
Cincinnati Reds,NL,--,--,3.47,--,--,--,--,--,0,846.1,715,343,326,101,43,276,789,1.17,.230,https://www.mlb.com/reds
St. Louis Cardinals,NL,--,--,3.48,--,--,--,--,--,0,852.0,763,353,329,78,44,227,759,1.16,.241,https://www.mlb.com/cardinals
Seattle Mariners,AL,--,--,3.51,--,--,--,--,--,0,785.0,640,326,306,79,33,239,723,1.12,.223,https://www.mlb.com/mariners
Cleveland Indians,AL,--,--,3.60,--,--,--,--,--,0,777.1,761,349,311,72,44,224,737,1.27,.254,https://www.mlb.com/indians
Baltimore Orioles,AL,--,--,3.63,--,--,--,--,--,0,783.0,709,332,316,83,35,215,644,1.18,.242,https://www.mlb.com/orioles
Milwaukee Brewers,NL,--,--,3.68,--,--,--,--,--,0,805.1,777,371,329,96,26,221,682,1.24,.254,https://www.mlb.com/brewers
Los Angeles Angels,AL,--,--,3.68,--,--,--,--,--,0,819.0,712,362,335,70,33,271,745,1.20,.235,https://www.mlb.com/angels
Pittsburgh Pirates,NL,--,--,3.70,--,--,--,--,--,0,909.1,842,412,374,83,54,271,780,1.22,.249,https://www.mlb.com/pirates
Kansas City Royals,AL,--,--,3.74,--,--,--,--,--,0,806.1,766,365,335,80,36,243,642,1.25,.249,https://www.mlb.com/royals
Tampa Bay Rays,AL,--,--,3.76,--,--,--,--,--,0,815.1,755,373,341,89,35,261,788,1.25,.243,https://www.mlb.com/rays
Toronto Blue Jays,AL,--,--,3.83,--,--,--,--,--,0,859.1,833,392,366,87,30,248,709,1.26,.253,https://www.mlb.com/bluejays
Philadelphia Phillies,NL,--,--,3.93,--,--,--,--,--,0,899.2,888,434,393,87,45,269,794,1.29,.259,https://www.mlb.com/phillies
Chicago Cubs,NL,--,--,3.99,--,--,--,--,--,0,901.2,861,438,400,76,44,286,793,1.27,.252,https://www.mlb.com/cubs
Miami Marlins,NL,--,--,4.02,--,--,--,--,--,0,778.2,787,385,348,68,30,234,651,1.31,.266,https://www.mlb.com/marlins
Boston Red Sox,AL,--,--,4.03,--,--,--,--,--,0,763.2,758,378,342,77,25,225,655,1.29,.258,https://www.mlb.com/redsox
Chicago White Sox,AL,--,--,4.13,--,--,--,--,--,0,847.0,866,424,389,75,40,291,736,1.37,.266,https://www.mlb.com/whitesox
New York Yankees,AL,--,--,4.14,--,--,--,--,--,0,762.1,757,384,351,102,41,193,736,1.25,.256,https://www.mlb.com/yankees
Houston Astros,AL,--,--,4.29,--,--,--,--,--,0,779.0,772,401,371,76,29,224,618,1.28,.261,https://www.mlb.com/astros
Arizona Diamondbacks,NL,--,--,4.33,--,--,--,--,--,0,848.2,834,444,408,96,26,273,798,1.30,.260,https://www.mlb.com/dbacks
Texas Rangers,AL,--,--,4.33,--,--,--,--,--,0,736.1,780,386,354,80,42,239,573,1.38,.274,https://www.mlb.com/rangers
Detroit Tigers,AL,--,--,4.40,--,--,--,--,--,0,713.2,772,379,349,66,28,225,605,1.40,.276,https://www.mlb.com/tigers
Colorado Rockies,NL,--,--,5.12,--,--,--,--,--,0,899.1,976,546,512,115,35,314,667,1.43,.281,https://www.mlb.com/rockies
Minnesota Twins,AL,--,--,5.26,--,--,--,--,--,0,751.0,841,466,439,96,32,175,585,1.35,.283,https://www.mlb.com/twins
