team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Tampa Bay Rays,AL,--,--,7.86,--,--,--,--,--,0,134.0,98,129,117,10,2,62,112,1.19,.198,https://www.mlb.com/rays
San Francisco Giants,NL,--,--,8.44,--,--,--,--,--,0,144.0,117,152,135,8,4,81,140,1.38,.215,https://www.mlb.com/giants
St. Louis Cardinals,NL,--,--,8.64,--,--,--,--,--,0,126.0,106,147,121,11,11,84,119,1.51,.219,https://www.mlb.com/cardinals
Miami Marlins,NL,--,--,9.06,--,--,--,--,--,0,140.0,121,160,141,10,7,70,144,1.36,.226,https://www.mlb.com/marlins
San Diego Padres,NL,--,--,9.26,--,--,--,--,--,0,113.2,104,126,117,6,3,62,133,1.46,.235,https://www.mlb.com/padres
Philadelphia Phillies,NL,--,--,9.31,--,--,--,--,--,0,153.2,136,170,159,13,8,85,131,1.44,.230,https://www.mlb.com/phillies
Houston Astros,AL,--,--,9.34,--,--,--,--,--,0,141.2,117,173,147,15,6,86,124,1.43,.216,https://www.mlb.com/astros
Pittsburgh Pirates,NL,--,--,9.56,--,--,--,--,--,0,123.1,120,156,131,8,4,87,95,1.68,.247,https://www.mlb.com/pirates
Minnesota Twins,AL,--,--,9.73,--,--,--,--,--,0,144.1,134,173,156,15,2,56,116,1.32,.239,https://www.mlb.com/twins
Atlanta Braves,NL,--,--,9.92,--,--,--,--,--,0,143.1,128,175,158,13,6,84,139,1.48,.229,https://www.mlb.com/braves
Los Angeles Angels,AL,--,--,9.93,--,--,--,--,--,0,155.0,144,193,171,9,10,99,132,1.57,.238,https://www.mlb.com/angels
Toronto Blue Jays,AL,--,--,9.94,--,--,--,--,--,0,118.2,112,144,131,6,8,64,123,1.48,.239,https://www.mlb.com/bluejays
Cincinnati Reds,NL,--,--,10.03,--,--,--,--,--,0,149.0,129,182,166,15,4,89,134,1.46,.225,https://www.mlb.com/reds
Los Angeles Dodgers,NL,--,--,10.09,--,--,--,--,--,0,141.0,135,179,158,8,4,98,143,1.65,.243,https://www.mlb.com/dodgers
Washington Nationals,NL,--,--,10.09,--,--,--,--,--,0,101.2,97,135,114,12,4,52,84,1.47,.241,https://www.mlb.com/nationals
Seattle Mariners,AL,--,--,10.20,--,--,--,--,--,0,129.2,129,181,147,13,3,44,95,1.33,.250,https://www.mlb.com/mariners
Detroit Tigers,AL,--,--,10.21,--,--,--,--,--,0,106.2,103,133,121,8,8,69,72,1.61,.251,https://www.mlb.com/tigers
New York Yankees,AL,--,--,10.24,--,--,--,--,--,0,51.0,47,67,58,5,2,36,51,1.63,.236,https://www.mlb.com/yankees
Milwaukee Brewers,NL,--,--,10.26,--,--,--,--,--,0,140.1,127,189,160,15,5,93,158,1.57,.229,https://www.mlb.com/brewers
New York Mets,NL,--,--,10.29,--,--,--,--,--,0,167.0,159,217,191,20,5,105,153,1.58,.243,https://www.mlb.com/mets
Boston Red Sox,AL,--,--,10.31,--,--,--,--,--,0,149.1,120,189,171,16,6,95,139,1.44,.214,https://www.mlb.com/redsox
Oakland Athletics,AL,--,--,10.33,--,--,--,--,--,0,117.2,114,148,135,12,4,53,92,1.42,.249,https://www.mlb.com/athletics
Chicago White Sox,AL,--,--,10.33,--,--,--,--,--,0,144.2,134,187,166,13,4,90,129,1.55,.235,https://www.mlb.com/whitesox
Texas Rangers,AL,--,--,10.36,--,--,--,--,--,0,152.0,142,196,175,15,9,97,142,1.57,.239,https://www.mlb.com/rangers
Chicago Cubs,NL,--,--,10.47,--,--,--,--,--,0,132.1,124,184,154,13,13,71,134,1.47,.239,https://www.mlb.com/cubs
Kansas City Royals,AL,--,--,10.95,--,--,--,--,--,0,141.1,130,186,172,13,6,87,115,1.54,.233,https://www.mlb.com/royals
Colorado Rockies,NL,--,--,11.20,--,--,--,--,--,0,95.2,98,128,119,13,4,50,95,1.55,.256,https://www.mlb.com/rockies
Cleveland Indians,AL,--,--,11.33,--,--,--,--,--,0,126.1,126,176,159,14,6,86,102,1.68,.250,https://www.mlb.com/indians
Arizona Diamondbacks,NL,--,--,12.02,--,--,--,--,--,0,94.1,104,155,126,13,6,73,81,1.88,.267,https://www.mlb.com/dbacks
Baltimore Orioles,AL,--,--,12.27,--,--,--,--,--,0,102.2,111,156,140,14,6,59,84,1.66,.266,https://www.mlb.com/orioles
