team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Chicago Cubs,NL,--,--,2.21,--,--,--,--,--,0,325.1,259,84,80,33,10,122,250,1.17,.241,https://www.mlb.com/cubs
Arizona Diamondbacks,NL,--,--,2.30,--,--,--,--,--,0,317.1,220,82,81,29,14,78,262,0.94,.212,https://www.mlb.com/dbacks
Tampa Bay Rays,AL,--,--,2.38,--,--,--,--,--,0,283.2,238,79,75,28,8,72,215,1.09,.247,https://www.mlb.com/rays
Atlanta Braves,NL,--,--,2.39,--,--,--,--,--,0,294.0,230,79,78,26,9,96,240,1.11,.233,https://www.mlb.com/braves
Colorado Rockies,NL,--,--,2.43,--,--,--,--,--,0,292.1,266,85,79,26,6,78,217,1.18,.265,https://www.mlb.com/rockies
St. Louis Cardinals,NL,--,--,2.51,--,--,--,--,--,0,305.0,282,93,85,32,13,86,210,1.21,.265,https://www.mlb.com/cardinals
San Francisco Giants,NL,--,--,2.54,--,--,--,--,--,0,298.0,274,89,84,29,5,81,212,1.19,.268,https://www.mlb.com/giants
Boston Red Sox,AL,--,--,2.55,--,--,--,--,--,0,304.0,280,88,86,31,16,81,294,1.19,.256,https://www.mlb.com/redsox
Houston Astros,AL,--,--,2.57,--,--,--,--,--,0,269.1,209,81,77,26,17,71,275,1.04,.228,https://www.mlb.com/astros
Pittsburgh Pirates,NL,--,--,2.65,--,--,--,--,--,0,309.0,267,92,91,32,11,73,233,1.10,.251,https://www.mlb.com/pirates
San Diego Padres,NL,--,--,2.69,--,--,--,--,--,0,305.0,279,96,91,31,7,90,233,1.21,.264,https://www.mlb.com/padres
Oakland Athletics,AL,--,--,2.77,--,--,--,--,--,0,273.1,248,85,84,31,16,68,204,1.16,.259,https://www.mlb.com/athletics
Los Angeles Dodgers,NL,--,--,2.87,--,--,--,--,--,0,276.0,264,92,88,34,7,54,261,1.15,.264,https://www.mlb.com/dodgers
Toronto Blue Jays,AL,--,--,2.89,--,--,--,--,--,0,286.2,278,96,92,34,9,75,213,1.23,.273,https://www.mlb.com/bluejays
Cleveland Indians,AL,--,--,2.91,--,--,--,--,--,0,287.1,231,96,93,37,10,60,261,1.01,.233,https://www.mlb.com/indians
Kansas City Royals,AL,--,--,2.93,--,--,--,--,--,0,306.2,298,102,100,37,10,108,209,1.32,.273,https://www.mlb.com/royals
Chicago White Sox,AL,--,--,2.94,--,--,--,--,--,0,269.0,278,91,88,35,17,106,204,1.43,.283,https://www.mlb.com/whitesox
Milwaukee Brewers,NL,--,--,2.94,--,--,--,--,--,0,287.1,260,101,94,32,14,73,209,1.16,.265,https://www.mlb.com/brewers
New York Yankees,AL,--,--,2.99,--,--,--,--,--,0,277.0,261,97,92,33,7,77,280,1.22,.263,https://www.mlb.com/yankees
New York Mets,NL,--,--,3.04,--,--,--,--,--,0,302.1,270,104,102,41,12,81,231,1.16,.259,https://www.mlb.com/mets
Minnesota Twins,AL,--,--,3.04,--,--,--,--,--,0,287.1,282,101,97,35,14,104,232,1.34,.271,https://www.mlb.com/twins
Philadelphia Phillies,NL,--,--,3.18,--,--,--,--,--,0,285.2,252,102,101,31,10,67,231,1.12,.264,https://www.mlb.com/phillies
Washington Nationals,NL,--,--,3.18,--,--,--,--,--,0,294.0,249,104,104,39,10,69,224,1.08,.249,https://www.mlb.com/nationals
Los Angeles Angels,AL,--,--,3.26,--,--,--,--,--,0,320.1,271,121,116,45,13,88,272,1.12,.248,https://www.mlb.com/angels
Miami Marlins,NL,--,--,3.38,--,--,--,--,--,0,298.1,292,115,112,41,10,75,199,1.23,.276,https://www.mlb.com/marlins
Baltimore Orioles,AL,--,--,3.50,--,--,--,--,--,0,298.0,305,121,116,43,14,95,220,1.34,.282,https://www.mlb.com/orioles
Detroit Tigers,AL,--,--,3.55,--,--,--,--,--,0,291.2,288,123,115,44,13,74,225,1.24,.272,https://www.mlb.com/tigers
Seattle Mariners,AL,--,--,3.59,--,--,--,--,--,0,283.1,295,117,113,45,13,56,230,1.24,.291,https://www.mlb.com/mariners
Texas Rangers,AL,--,--,3.78,--,--,--,--,--,0,280.2,302,123,118,39,15,66,189,1.31,.296,https://www.mlb.com/rangers
Cincinnati Reds,NL,--,--,4.15,--,--,--,--,--,0,273.1,319,137,126,49,9,82,193,1.47,.310,https://www.mlb.com/reds
