team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Los Angeles Dodgers,NL,--,--,2.52,--,--,--,--,--,0,150.0,99,49,42,12,3,205,230,2.03,.184,https://www.mlb.com/dodgers
Oakland Athletics,AL,--,--,2.55,--,--,--,--,--,0,162.2,107,46,46,13,4,251,204,2.20,.183,https://www.mlb.com/athletics
Tampa Bay Rays,AL,--,--,2.75,--,--,--,--,--,0,166.2,125,57,51,15,3,239,270,2.18,.205,https://www.mlb.com/rays
St. Louis Cardinals,NL,--,--,2.92,--,--,--,--,--,0,194.0,126,68,63,25,0,281,297,2.10,.183,https://www.mlb.com/cardinals
Washington Nationals,NL,--,--,2.94,--,--,--,--,--,0,174.2,114,58,57,19,1,266,270,2.18,.181,https://www.mlb.com/nationals
Philadelphia Phillies,NL,--,--,2.95,--,--,--,--,--,0,176.2,121,63,58,23,2,285,264,2.30,.191,https://www.mlb.com/phillies
Cincinnati Reds,NL,--,--,3.09,--,--,--,--,--,0,175.0,127,67,60,20,4,290,277,2.38,.198,https://www.mlb.com/reds
New York Yankees,AL,--,--,3.14,--,--,--,--,--,0,163.1,125,65,57,25,1,284,275,2.50,.207,https://www.mlb.com/yankees
Arizona Diamondbacks,NL,--,--,3.15,--,--,--,--,--,0,168.2,105,65,59,23,2,267,264,2.21,.175,https://www.mlb.com/dbacks
Houston Astros,AL,--,--,3.21,--,--,--,--,--,0,173.2,121,67,62,29,1,247,267,2.12,.191,https://www.mlb.com/astros
San Diego Padres,NL,--,--,3.28,--,--,--,--,--,0,148.0,120,57,54,17,2,243,246,2.45,.215,https://www.mlb.com/padres
Chicago Cubs,NL,--,--,3.38,--,--,--,--,--,0,173.0,122,68,65,23,2,264,272,2.23,.195,https://www.mlb.com/cubs
Minnesota Twins,AL,--,--,3.47,--,--,--,--,--,0,147.2,111,61,57,12,5,249,226,2.44,.204,https://www.mlb.com/twins
Cleveland Indians,AL,--,--,3.50,--,--,--,--,--,0,164.2,122,68,64,25,2,232,243,2.15,.204,https://www.mlb.com/indians
Milwaukee Brewers,NL,--,--,3.58,--,--,--,--,--,0,173.2,125,74,69,20,1,293,256,2.41,.199,https://www.mlb.com/brewers
Texas Rangers,AL,--,--,3.69,--,--,--,--,--,0,158.2,122,68,65,18,4,304,221,2.68,.208,https://www.mlb.com/rangers
Chicago White Sox,AL,--,--,3.70,--,--,--,--,--,0,155.2,116,68,64,21,3,304,224,2.70,.203,https://www.mlb.com/whitesox
San Francisco Giants,NL,--,--,3.97,--,--,--,--,--,0,170.0,110,77,75,21,3,285,245,2.32,.181,https://www.mlb.com/giants
Boston Red Sox,AL,--,--,4.00,--,--,--,--,--,0,184.2,157,86,82,18,5,342,295,2.70,.224,https://www.mlb.com/redsox
Pittsburgh Pirates,NL,--,--,4.04,--,--,--,--,--,0,151.1,115,76,68,19,3,287,217,2.66,.205,https://www.mlb.com/pirates
Seattle Mariners,AL,--,--,4.06,--,--,--,--,--,0,146.1,126,74,66,19,0,260,198,2.64,.224,https://www.mlb.com/mariners
Miami Marlins,NL,--,--,4.14,--,--,--,--,--,0,156.2,120,78,72,28,1,319,217,2.80,.210,https://www.mlb.com/marlins
Los Angeles Angels,AL,--,--,4.23,--,--,--,--,--,0,180.2,128,93,85,35,4,293,276,2.33,.193,https://www.mlb.com/angels
Detroit Tigers,AL,--,--,4.30,--,--,--,--,--,0,169.2,131,88,81,25,4,273,251,2.38,.208,https://www.mlb.com/tigers
Toronto Blue Jays,AL,--,--,4.34,--,--,--,--,--,0,170.0,116,87,82,25,1,326,252,2.60,.191,https://www.mlb.com/bluejays
Kansas City Royals,AL,--,--,4.75,--,--,--,--,--,0,155.1,124,86,82,21,4,273,199,2.56,.215,https://www.mlb.com/royals
Atlanta Braves,NL,--,--,4.84,--,--,--,--,--,0,152.1,118,90,82,18,2,295,219,2.71,.210,https://www.mlb.com/braves
Colorado Rockies,NL,--,--,4.92,--,--,--,--,--,0,146.1,130,86,80,23,2,318,203,3.06,.232,https://www.mlb.com/rockies
New York Mets,NL,--,--,5.00,--,--,--,--,--,0,165.2,140,95,92,36,4,255,263,2.38,.222,https://www.mlb.com/mets
Baltimore Orioles,AL,--,--,5.08,--,--,--,--,--,0,170.0,157,106,96,28,4,284,245,2.59,.238,https://www.mlb.com/orioles
