team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Houston Astros,AL,--,--,1.93,--,--,--,--,--,0,592.1,344,134,127,30,24,0,922,0.58,.166,https://www.mlb.com/astros
Oakland Athletics,AL,--,--,2.03,--,--,--,--,--,0,544.2,352,138,123,28,22,0,657,0.65,.182,https://www.mlb.com/athletics
Los Angeles Dodgers,NL,--,--,2.08,--,--,--,--,--,0,633.0,404,162,146,37,23,0,914,0.64,.179,https://www.mlb.com/dodgers
Chicago Cubs,NL,--,--,2.08,--,--,--,--,--,0,531.0,384,139,123,32,23,0,718,0.72,.199,https://www.mlb.com/cubs
Cleveland Indians,AL,--,--,2.21,--,--,--,--,--,0,607.1,373,161,149,39,32,0,891,0.61,.174,https://www.mlb.com/indians
St. Louis Cardinals,NL,--,--,2.41,--,--,--,--,--,0,566.2,408,169,152,41,28,0,742,0.72,.199,https://www.mlb.com/cardinals
Pittsburgh Pirates,NL,--,--,2.44,--,--,--,--,--,0,549.0,405,160,149,32,30,0,741,0.74,.201,https://www.mlb.com/pirates
Tampa Bay Rays,AL,--,--,2.45,--,--,--,--,--,0,548.0,372,172,149,34,22,0,740,0.68,.189,https://www.mlb.com/rays
Boston Red Sox,AL,--,--,2.49,--,--,--,--,--,0,560.0,403,165,155,38,25,0,818,0.72,.198,https://www.mlb.com/redsox
New York Mets,NL,--,--,2.51,--,--,--,--,--,0,591.0,405,176,165,35,29,0,828,0.69,.191,https://www.mlb.com/mets
Atlanta Braves,NL,--,--,2.54,--,--,--,--,--,0,562.2,355,170,159,38,19,0,769,0.63,.179,https://www.mlb.com/braves
Washington Nationals,NL,--,--,2.59,--,--,--,--,--,0,563.1,349,173,162,51,30,0,802,0.62,.176,https://www.mlb.com/nationals
New York Yankees,AL,--,--,2.61,--,--,--,--,--,0,600.1,411,194,174,46,21,0,912,0.68,.188,https://www.mlb.com/yankees
Philadelphia Phillies,NL,--,--,2.62,--,--,--,--,--,0,607.2,410,199,177,47,27,0,838,0.67,.190,https://www.mlb.com/phillies
Milwaukee Brewers,NL,--,--,2.65,--,--,--,--,--,0,543.1,364,182,160,42,27,0,801,0.67,.187,https://www.mlb.com/brewers
Detroit Tigers,AL,--,--,2.70,--,--,--,--,--,0,503.1,394,169,151,38,27,0,626,0.78,.213,https://www.mlb.com/tigers
San Francisco Giants,NL,--,--,2.76,--,--,--,--,--,0,548.1,406,180,168,33,18,0,685,0.74,.205,https://www.mlb.com/giants
Arizona Diamondbacks,NL,--,--,2.86,--,--,--,--,--,0,545.1,401,183,173,43,20,0,789,0.74,.204,https://www.mlb.com/dbacks
Los Angeles Angels,AL,--,--,2.87,--,--,--,--,--,0,527.1,368,188,168,47,29,0,724,0.70,.194,https://www.mlb.com/angels
Seattle Mariners,AL,--,--,2.88,--,--,--,--,--,0,584.0,448,202,187,45,22,0,760,0.77,.211,https://www.mlb.com/mariners
Minnesota Twins,AL,--,--,2.92,--,--,--,--,--,0,521.2,390,178,169,41,29,0,707,0.75,.205,https://www.mlb.com/twins
Miami Marlins,NL,--,--,2.97,--,--,--,--,--,0,542.0,357,197,179,40,24,0,677,0.66,.187,https://www.mlb.com/marlins
Colorado Rockies,NL,--,--,2.98,--,--,--,--,--,0,540.2,387,195,179,45,21,0,731,0.72,.199,https://www.mlb.com/rockies
San Diego Padres,NL,--,--,3.08,--,--,--,--,--,0,569.1,446,213,195,43,28,0,801,0.78,.212,https://www.mlb.com/padres
Chicago White Sox,AL,--,--,3.23,--,--,--,--,--,0,518.2,382,216,186,35,38,0,651,0.74,.203,https://www.mlb.com/whitesox
Toronto Blue Jays,AL,--,--,3.25,--,--,--,--,--,0,518.0,437,209,187,53,29,0,691,0.84,.226,https://www.mlb.com/bluejays
Texas Rangers,AL,--,--,3.35,--,--,--,--,--,0,494.2,401,206,184,51,31,0,582,0.81,.220,https://www.mlb.com/rangers
Kansas City Royals,AL,--,--,3.35,--,--,--,--,--,0,521.0,451,208,194,42,17,0,623,0.87,.233,https://www.mlb.com/royals
Cincinnati Reds,NL,--,--,3.45,--,--,--,--,--,0,540.2,445,231,207,47,20,0,682,0.82,.222,https://www.mlb.com/reds
Baltimore Orioles,AL,--,--,3.51,--,--,--,--,--,0,533.1,442,230,208,48,28,0,660,0.83,.223,https://www.mlb.com/orioles
