team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Tampa Bay Rays,AL,46,35,2.81,81,81,4,3,27,31,753.0,603,265,235,55,30,223,760,1.10,.218,https://www.mlb.com/rays
Los Angeles Dodgers,NL,45,36,2.85,81,81,1,1,17,30,743.0,617,268,235,67,25,257,673,1.18,.227,https://www.mlb.com/dodgers
Seattle Mariners,AL,40,41,2.97,81,81,3,3,24,33,743.0,629,260,245,60,21,210,616,1.13,.229,https://www.mlb.com/mariners
Oakland Athletics,AL,50,31,3.08,81,81,1,0,22,29,763.2,652,282,261,66,20,221,569,1.14,.231,https://www.mlb.com/athletics
Pittsburgh Pirates,NL,45,36,3.08,81,81,1,0,23,31,733.0,636,277,251,58,24,207,575,1.15,.234,https://www.mlb.com/pirates
San Francisco Giants,NL,48,33,3.09,81,81,4,3,24,30,742.0,643,272,255,53,21,245,623,1.20,.234,https://www.mlb.com/giants
St. Louis Cardinals,NL,50,31,3.27,81,81,3,2,23,34,759.0,712,297,276,64,29,217,646,1.22,.248,https://www.mlb.com/cardinals
Washington Nationals,NL,50,31,3.29,81,81,2,1,25,34,758.0,681,303,277,64,18,232,674,1.20,.240,https://www.mlb.com/nationals
San Diego Padres,NL,42,39,3.35,81,81,2,2,22,30,744.0,672,318,277,62,23,272,649,1.27,.240,https://www.mlb.com/padres
Atlanta Braves,NL,48,33,3.39,81,81,3,2,21,30,737.0,678,311,278,67,16,219,648,1.22,.244,https://www.mlb.com/braves
Los Angeles Angels,AL,46,35,3.44,81,81,4,3,17,22,730.0,638,309,279,79,19,212,632,1.16,.234,https://www.mlb.com/angels
Cincinnati Reds,NL,50,31,3.51,81,81,3,0,24,31,739.0,699,310,288,96,27,205,636,1.22,.250,https://www.mlb.com/reds
Detroit Tigers,AL,50,31,3.51,81,81,5,3,18,27,739.0,711,329,288,67,27,216,684,1.25,.252,https://www.mlb.com/tigers
New York Yankees,AL,51,30,3.67,81,81,4,2,26,33,739.0,668,327,301,94,25,223,672,1.21,.239,https://www.mlb.com/yankees
Houston Astros,AL,35,46,3.81,81,81,2,1,17,29,740.0,726,355,313,79,25,251,628,1.32,.255,https://www.mlb.com/astros
Philadelphia Phillies,NL,40,41,3.96,81,81,1,1,19,28,740.0,690,347,326,93,20,218,729,1.23,.248,https://www.mlb.com/phillies
New York Mets,NL,36,45,4.02,81,81,5,4,16,21,735.0,666,347,328,88,19,237,642,1.23,.241,https://www.mlb.com/mets
Chicago Cubs,NL,38,43,4.06,81,81,0,0,19,29,735.1,687,362,332,88,36,295,596,1.34,.248,https://www.mlb.com/cubs
Miami Marlins,NL,38,43,4.07,81,81,1,1,20,28,740.0,726,363,335,58,23,241,575,1.31,.259,https://www.mlb.com/marlins
Cleveland Indians,AL,37,44,4.13,81,81,1,0,22,29,757.0,748,393,347,85,22,266,595,1.34,.257,https://www.mlb.com/indians
Baltimore Orioles,AL,47,34,4.15,81,81,0,0,24,34,751.0,766,378,346,99,29,245,614,1.35,.264,https://www.mlb.com/orioles
Texas Rangers,AL,50,31,4.17,81,81,1,0,21,26,741.0,742,374,343,94,19,222,685,1.30,.259,https://www.mlb.com/rangers
Milwaukee Brewers,NL,49,32,4.23,81,81,0,0,21,37,746.0,725,376,351,111,21,257,772,1.32,.252,https://www.mlb.com/brewers
Arizona Diamondbacks,NL,41,40,4.24,81,81,1,0,19,25,735.0,767,376,346,90,25,207,618,1.33,.269,https://www.mlb.com/dbacks
Kansas City Royals,AL,37,44,4.27,81,81,1,1,22,35,749.0,757,382,355,87,22,268,593,1.37,.265,https://www.mlb.com/royals
Chicago White Sox,AL,45,36,4.42,81,81,3,0,19,28,737.0,711,379,362,108,40,275,644,1.34,.254,https://www.mlb.com/whitesox
Toronto Blue Jays,AL,41,40,4.50,81,81,1,1,17,25,734.0,728,385,367,102,33,256,587,1.34,.259,https://www.mlb.com/bluejays
Minnesota Twins,AL,31,50,4.74,81,81,2,1,10,17,738.0,764,417,389,98,28,231,501,1.35,.267,https://www.mlb.com/twins
Boston Red Sox,AL,34,47,4.79,81,81,2,1,12,22,746.2,782,423,397,97,27,258,599,1.39,.271,https://www.mlb.com/redsox
Colorado Rockies,NL,35,46,5.97,81,81,0,0,14,27,734.0,909,523,487,118,30,269,574,1.60,.306,https://www.mlb.com/rockies
