team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Atlanta Braves,NL,--,--,1.63,--,--,--,--,--,0,275.1,236,58,50,19,11,67,205,1.10,.259,https://www.mlb.com/braves
Los Angeles Dodgers,NL,--,--,1.94,--,--,--,--,--,0,292.0,232,69,63,24,5,68,207,1.03,.244,https://www.mlb.com/dodgers
Tampa Bay Rays,AL,--,--,1.96,--,--,--,--,--,0,298.0,208,67,65,26,10,65,237,0.92,.214,https://www.mlb.com/rays
Oakland Athletics,AL,--,--,2.07,--,--,--,--,--,0,295.2,263,69,68,22,12,64,167,1.11,.258,https://www.mlb.com/athletics
San Francisco Giants,NL,--,--,2.33,--,--,--,--,--,0,266.1,249,76,69,23,8,56,170,1.15,.275,https://www.mlb.com/giants
Cincinnati Reds,NL,--,--,2.38,--,--,--,--,--,0,272.0,262,74,72,23,7,60,221,1.18,.276,https://www.mlb.com/reds
Miami Marlins,NL,--,--,2.46,--,--,--,--,--,0,289.1,285,83,79,27,11,60,168,1.19,.287,https://www.mlb.com/marlins
Washington Nationals,NL,--,--,2.49,--,--,--,--,--,0,274.1,236,79,76,29,7,63,201,1.09,.254,https://www.mlb.com/nationals
Seattle Mariners,AL,--,--,2.49,--,--,--,--,--,0,285.0,258,82,79,30,10,50,190,1.08,.267,https://www.mlb.com/mariners
St. Louis Cardinals,NL,--,--,2.62,--,--,--,--,--,0,288.2,274,88,84,30,11,60,196,1.16,.281,https://www.mlb.com/cardinals
Milwaukee Brewers,NL,--,--,2.82,--,--,--,--,--,0,287.2,270,96,90,31,3,69,243,1.18,.273,https://www.mlb.com/brewers
Kansas City Royals,AL,--,--,2.85,--,--,--,--,--,0,296.1,318,99,94,35,15,79,167,1.34,.306,https://www.mlb.com/royals
New York Yankees,AL,--,--,2.86,--,--,--,--,--,0,270.1,256,88,86,30,12,44,202,1.11,.268,https://www.mlb.com/yankees
Arizona Diamondbacks,NL,--,--,2.87,--,--,--,--,--,0,294.2,268,98,94,33,10,65,196,1.13,.267,https://www.mlb.com/dbacks
Chicago Cubs,NL,--,--,2.88,--,--,--,--,--,0,299.2,255,99,96,31,5,84,183,1.13,.257,https://www.mlb.com/cubs
Detroit Tigers,AL,--,--,2.94,--,--,--,--,--,0,272.1,257,95,89,31,7,67,206,1.19,.272,https://www.mlb.com/tigers
Baltimore Orioles,AL,--,--,3.07,--,--,--,--,--,0,310.2,278,110,106,45,11,78,196,1.15,.257,https://www.mlb.com/orioles
Philadelphia Phillies,NL,--,--,3.12,--,--,--,--,--,0,276.2,245,100,96,35,5,53,204,1.08,.264,https://www.mlb.com/phillies
Pittsburgh Pirates,NL,--,--,3.15,--,--,--,--,--,0,274.1,258,100,96,33,10,57,187,1.15,.270,https://www.mlb.com/pirates
New York Mets,NL,--,--,3.16,--,--,--,--,--,0,305.0,273,115,107,42,7,56,228,1.08,.263,https://www.mlb.com/mets
Toronto Blue Jays,AL,--,--,3.19,--,--,--,--,--,0,285.0,278,103,101,39,6,89,170,1.29,.283,https://www.mlb.com/bluejays
Texas Rangers,AL,--,--,3.23,--,--,--,--,--,0,290.0,248,107,104,36,10,78,189,1.12,.250,https://www.mlb.com/rangers
Boston Red Sox,AL,--,--,3.27,--,--,--,--,--,0,281.0,275,108,102,41,20,72,189,1.23,.280,https://www.mlb.com/redsox
Chicago White Sox,AL,--,--,3.31,--,--,--,--,--,0,274.2,268,102,101,41,10,76,194,1.25,.280,https://www.mlb.com/whitesox
Colorado Rockies,NL,--,--,3.31,--,--,--,--,--,0,280.0,304,109,103,40,6,82,192,1.38,.308,https://www.mlb.com/rockies
Los Angeles Angels,AL,--,--,3.34,--,--,--,--,--,0,286.0,254,113,106,42,6,63,197,1.11,.263,https://www.mlb.com/angels
Cleveland Indians,AL,--,--,3.52,--,--,--,--,--,0,276.0,298,111,108,41,8,83,170,1.38,.302,https://www.mlb.com/indians
San Diego Padres,NL,--,--,3.68,--,--,--,--,--,0,259.0,262,113,106,44,9,65,160,1.26,.290,https://www.mlb.com/padres
Houston Astros,AL,--,--,3.69,--,--,--,--,--,0,285.2,286,124,117,41,8,88,185,1.31,.286,https://www.mlb.com/astros
Minnesota Twins,AL,--,--,3.78,--,--,--,--,--,0,302.0,290,131,127,49,14,66,153,1.18,.273,https://www.mlb.com/twins
