team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Washington Nationals,NL,--,--,0.60,--,--,--,--,--,0,858.0,766,58,57,57,29,195,819,1.12,.228,https://www.mlb.com/nationals
Miami Marlins,NL,--,--,0.60,--,--,--,--,--,0,766.0,831,51,51,50,30,225,701,1.38,.263,https://www.mlb.com/marlins
Chicago Cubs,NL,--,--,0.74,--,--,--,--,--,0,789.2,761,65,65,65,22,270,760,1.31,.242,https://www.mlb.com/cubs
San Diego Padres,NL,--,--,0.75,--,--,--,--,--,0,792.1,750,66,66,65,27,217,750,1.22,.237,https://www.mlb.com/padres
Los Angeles Angels,AL,--,--,0.79,--,--,--,--,--,0,839.1,751,74,74,74,36,252,807,1.19,.229,https://www.mlb.com/angels
St. Louis Cardinals,NL,--,--,0.81,--,--,--,--,--,0,799.2,747,72,72,72,18,237,707,1.23,.235,https://www.mlb.com/cardinals
San Francisco Giants,NL,--,--,0.81,--,--,--,--,--,0,817.2,762,75,74,74,37,193,753,1.17,.235,https://www.mlb.com/giants
Philadelphia Phillies,NL,--,--,0.82,--,--,--,--,--,0,783.0,778,71,71,71,34,262,717,1.33,.247,https://www.mlb.com/phillies
Kansas City Royals,AL,--,--,0.82,--,--,--,--,--,0,792.1,796,72,72,72,24,228,673,1.29,.249,https://www.mlb.com/royals
Pittsburgh Pirates,NL,--,--,0.83,--,--,--,--,--,0,787.2,775,73,73,73,46,251,740,1.30,.244,https://www.mlb.com/pirates
Tampa Bay Rays,AL,--,--,0.86,--,--,--,--,--,0,838.0,741,80,80,80,35,236,873,1.17,.226,https://www.mlb.com/rays
Houston Astros,AL,--,--,0.87,--,--,--,--,--,0,779.2,788,75,75,74,29,244,665,1.32,.249,https://www.mlb.com/astros
Detroit Tigers,AL,--,--,0.87,--,--,--,--,--,0,788.0,820,76,76,76,20,227,722,1.33,.256,https://www.mlb.com/tigers
Cleveland Indians,AL,--,--,0.87,--,--,--,--,--,0,793.2,801,78,77,77,28,236,823,1.31,.249,https://www.mlb.com/indians
Atlanta Braves,NL,--,--,0.88,--,--,--,--,--,0,766.0,800,75,75,75,21,241,715,1.36,.256,https://www.mlb.com/braves
Seattle Mariners,AL,--,--,0.90,--,--,--,--,--,0,828.1,766,83,83,83,27,243,783,1.22,.234,https://www.mlb.com/mariners
Los Angeles Dodgers,NL,--,--,0.91,--,--,--,--,--,0,825.1,768,83,83,83,25,222,838,1.20,.234,https://www.mlb.com/dodgers
Toronto Blue Jays,AL,--,--,0.92,--,--,--,--,--,0,793.0,795,81,81,80,19,250,689,1.32,.249,https://www.mlb.com/bluejays
Arizona Diamondbacks,NL,--,--,0.94,--,--,--,--,--,0,802.0,803,84,84,84,27,229,756,1.29,.249,https://www.mlb.com/dbacks
Chicago White Sox,AL,--,--,0.94,--,--,--,--,--,0,762.1,765,80,80,80,30,303,646,1.40,.249,https://www.mlb.com/whitesox
Minnesota Twins,AL,--,--,0.96,--,--,--,--,--,0,762.0,863,81,81,81,15,193,587,1.39,.272,https://www.mlb.com/twins
New York Mets,NL,--,--,0.96,--,--,--,--,--,0,793.1,788,85,85,85,23,281,760,1.35,.247,https://www.mlb.com/mets
Oakland Athletics,AL,--,--,1.00,--,--,--,--,--,0,837.2,756,94,93,93,30,226,738,1.17,.230,https://www.mlb.com/athletics
Baltimore Orioles,AL,--,--,1.01,--,--,--,--,--,0,799.2,771,90,90,90,34,274,687,1.31,.241,https://www.mlb.com/orioles
Milwaukee Brewers,NL,--,--,1.02,--,--,--,--,--,0,822.2,811,93,93,93,24,218,744,1.25,.246,https://www.mlb.com/brewers
Boston Red Sox,AL,--,--,1.08,--,--,--,--,--,0,794.1,803,95,95,95,27,253,703,1.33,.250,https://www.mlb.com/redsox
New York Yankees,AL,--,--,1.08,--,--,--,--,--,0,818.1,805,99,98,99,33,209,812,1.24,.245,https://www.mlb.com/yankees
Colorado Rockies,NL,--,--,1.11,--,--,--,--,--,0,738.2,845,92,91,90,23,275,586,1.52,.274,https://www.mlb.com/rockies
Cincinnati Reds,NL,--,--,1.14,--,--,--,--,--,0,822.0,760,105,104,104,33,254,807,1.23,.234,https://www.mlb.com/reds
Texas Rangers,AL,--,--,1.14,--,--,--,--,--,0,762.2,815,97,97,95,34,268,632,1.42,.261,https://www.mlb.com/rangers
