team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Chicago Cubs,NL,--,--,2.41,--,--,--,--,--,0,500.2,432,144,134,61,25,128,461,1.12,.231,https://www.mlb.com/cubs
New York Mets,NL,--,--,2.41,--,--,--,--,--,0,500.1,491,139,134,56,13,118,451,1.22,.260,https://www.mlb.com/mets
Washington Nationals,NL,--,--,2.45,--,--,--,--,--,0,511.1,475,147,139,53,25,158,476,1.24,.249,https://www.mlb.com/nationals
Los Angeles Dodgers,NL,--,--,2.66,--,--,--,--,--,0,496.2,438,154,147,61,13,120,494,1.12,.235,https://www.mlb.com/dodgers
Toronto Blue Jays,AL,--,--,2.76,--,--,--,--,--,0,508.0,509,167,156,62,15,147,429,1.29,.259,https://www.mlb.com/bluejays
San Francisco Giants,NL,--,--,2.78,--,--,--,--,--,0,504.1,485,160,156,52,15,132,419,1.22,.254,https://www.mlb.com/giants
Chicago White Sox,AL,--,--,2.87,--,--,--,--,--,0,505.2,496,168,161,63,23,145,420,1.27,.259,https://www.mlb.com/whitesox
Boston Red Sox,AL,--,--,2.87,--,--,--,--,--,0,498.0,492,167,159,66,18,155,443,1.30,.259,https://www.mlb.com/redsox
San Diego Padres,NL,--,--,2.89,--,--,--,--,--,0,502.0,485,172,161,68,17,174,432,1.31,.254,https://www.mlb.com/padres
New York Yankees,AL,--,--,2.92,--,--,--,--,--,0,490.2,466,165,159,71,15,122,437,1.20,.249,https://www.mlb.com/yankees
Kansas City Royals,AL,--,--,2.97,--,--,--,--,--,0,496.1,510,167,164,78,12,160,436,1.35,.266,https://www.mlb.com/royals
Cleveland Indians,AL,--,--,3.03,--,--,--,--,--,0,499.0,460,172,168,73,16,127,470,1.18,.245,https://www.mlb.com/indians
Miami Marlins,NL,--,--,3.04,--,--,--,--,--,0,497.0,504,173,168,63,16,183,451,1.38,.266,https://www.mlb.com/marlins
Detroit Tigers,AL,--,--,3.05,--,--,--,--,--,0,498.2,501,173,169,69,14,140,383,1.29,.264,https://www.mlb.com/tigers
Pittsburgh Pirates,NL,--,--,3.07,--,--,--,--,--,0,507.2,542,183,173,64,27,167,397,1.40,.279,https://www.mlb.com/pirates
Houston Astros,AL,--,--,3.07,--,--,--,--,--,0,506.2,495,177,173,68,18,127,453,1.23,.256,https://www.mlb.com/astros
Oakland Athletics,AL,--,--,3.09,--,--,--,--,--,0,503.1,526,177,173,75,15,136,363,1.32,.270,https://www.mlb.com/athletics
Colorado Rockies,NL,--,--,3.10,--,--,--,--,--,0,496.2,535,184,171,68,22,157,389,1.39,.277,https://www.mlb.com/rockies
Atlanta Braves,NL,--,--,3.17,--,--,--,--,--,0,500.0,517,186,176,70,23,172,393,1.38,.268,https://www.mlb.com/braves
Seattle Mariners,AL,--,--,3.19,--,--,--,--,--,0,507.2,513,187,180,88,17,117,433,1.24,.263,https://www.mlb.com/mariners
St. Louis Cardinals,NL,--,--,3.22,--,--,--,--,--,0,506.1,569,187,181,60,18,149,448,1.42,.286,https://www.mlb.com/cardinals
Tampa Bay Rays,AL,--,--,3.23,--,--,--,--,--,0,491.0,513,185,176,77,13,144,441,1.34,.268,https://www.mlb.com/rays
Milwaukee Brewers,NL,--,--,3.23,--,--,--,--,--,0,498.2,552,194,179,64,23,159,406,1.43,.283,https://www.mlb.com/brewers
Texas Rangers,AL,--,--,3.31,--,--,--,--,--,0,506.1,569,197,186,79,26,160,383,1.44,.284,https://www.mlb.com/rangers
Philadelphia Phillies,NL,--,--,3.36,--,--,--,--,--,0,498.1,543,194,186,74,16,131,427,1.35,.278,https://www.mlb.com/phillies
Los Angeles Angels,AL,--,--,3.43,--,--,--,--,--,0,496.0,547,194,189,74,21,159,370,1.42,.284,https://www.mlb.com/angels
Baltimore Orioles,AL,--,--,3.52,--,--,--,--,--,0,496.0,526,200,194,80,19,166,424,1.40,.271,https://www.mlb.com/orioles
Minnesota Twins,AL,--,--,3.60,--,--,--,--,--,0,504.1,570,209,202,84,11,157,392,1.44,.287,https://www.mlb.com/twins
Arizona Diamondbacks,NL,--,--,3.89,--,--,--,--,--,0,506.1,576,232,219,81,25,180,409,1.49,.288,https://www.mlb.com/dbacks
Cincinnati Reds,NL,--,--,3.99,--,--,--,--,--,0,495.2,539,225,220,109,30,214,412,1.52,.277,https://www.mlb.com/reds
