team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Washington Nationals,NL,--,--,3.03,--,--,--,--,--,0,511.0,531,196,172,35,20,0,342,1.04,.269,https://www.mlb.com/nationals
Oakland Athletics,AL,--,--,3.17,--,--,--,--,--,0,516.0,475,206,182,49,12,0,343,0.92,.246,https://www.mlb.com/athletics
Seattle Mariners,AL,--,--,3.43,--,--,--,--,--,0,509.1,461,207,194,55,26,0,374,0.91,.242,https://www.mlb.com/mariners
Atlanta Braves,NL,--,--,3.47,--,--,--,--,--,0,524.2,522,221,202,43,10,0,368,0.99,.265,https://www.mlb.com/braves
San Diego Padres,NL,--,--,3.54,--,--,--,--,--,0,523.2,514,226,206,43,14,0,358,0.98,.261,https://www.mlb.com/padres
New York Mets,NL,--,--,3.58,--,--,--,--,--,0,530.0,511,235,211,55,27,0,352,0.96,.257,https://www.mlb.com/mets
Baltimore Orioles,AL,--,--,3.62,--,--,--,--,--,0,514.2,513,218,207,50,22,0,334,1.00,.259,https://www.mlb.com/orioles
Los Angeles Dodgers,NL,--,--,3.67,--,--,--,--,--,0,526.2,519,236,215,56,18,0,410,0.99,.258,https://www.mlb.com/dodgers
San Francisco Giants,NL,--,--,3.71,--,--,--,--,--,0,530.2,505,232,219,50,24,0,344,0.95,.253,https://www.mlb.com/giants
Pittsburgh Pirates,NL,--,--,3.72,--,--,--,--,--,0,532.0,531,249,220,42,38,0,345,1.00,.267,https://www.mlb.com/pirates
Tampa Bay Rays,AL,--,--,3.74,--,--,--,--,--,0,502.2,483,229,209,48,22,0,374,0.96,.251,https://www.mlb.com/rays
Los Angeles Angels,AL,--,--,3.85,--,--,--,--,--,0,523.1,507,236,224,47,26,0,391,0.97,.255,https://www.mlb.com/angels
Philadelphia Phillies,NL,--,--,3.86,--,--,--,--,--,0,526.2,524,251,226,51,32,0,353,0.99,.262,https://www.mlb.com/phillies
New York Yankees,AL,--,--,3.87,--,--,--,--,--,0,527.1,544,254,227,62,21,0,420,1.03,.266,https://www.mlb.com/yankees
Detroit Tigers,AL,--,--,3.91,--,--,--,--,--,0,529.1,575,254,230,41,13,0,366,1.09,.278,https://www.mlb.com/tigers
Kansas City Royals,AL,--,--,3.94,--,--,--,--,--,0,525.1,522,247,230,51,25,0,354,0.99,.258,https://www.mlb.com/royals
St. Louis Cardinals,NL,--,--,3.98,--,--,--,--,--,0,513.2,545,248,227,44,23,0,331,1.06,.272,https://www.mlb.com/cardinals
Cincinnati Reds,NL,--,--,4.10,--,--,--,--,--,0,519.2,500,252,237,70,21,0,395,0.96,.254,https://www.mlb.com/reds
Houston Astros,AL,--,--,4.12,--,--,--,--,--,0,518.1,558,262,237,58,14,0,330,1.08,.277,https://www.mlb.com/astros
Milwaukee Brewers,NL,--,--,4.13,--,--,--,--,--,0,520.1,530,259,239,67,19,0,367,1.02,.264,https://www.mlb.com/brewers
Toronto Blue Jays,AL,--,--,4.25,--,--,--,--,--,0,525.1,559,263,248,55,29,0,367,1.06,.271,https://www.mlb.com/bluejays
Chicago Cubs,NL,--,--,4.28,--,--,--,--,--,0,532.1,561,285,253,51,23,0,385,1.05,.274,https://www.mlb.com/cubs
Miami Marlins,NL,--,--,4.28,--,--,--,--,--,0,498.0,557,258,237,43,17,0,314,1.12,.286,https://www.mlb.com/marlins
Cleveland Indians,AL,--,--,4.29,--,--,--,--,--,0,497.2,528,257,237,51,22,0,368,1.06,.274,https://www.mlb.com/indians
Boston Red Sox,AL,--,--,4.31,--,--,--,--,--,0,523.2,576,272,251,56,22,0,341,1.10,.283,https://www.mlb.com/redsox
Chicago White Sox,AL,--,--,4.32,--,--,--,--,--,0,523.1,566,278,251,57,26,0,347,1.08,.279,https://www.mlb.com/whitesox
Arizona Diamondbacks,NL,--,--,4.60,--,--,--,--,--,0,557.1,579,311,285,65,21,0,384,1.04,.272,https://www.mlb.com/dbacks
Minnesota Twins,AL,--,--,4.66,--,--,--,--,--,0,513.2,587,293,266,46,14,0,275,1.14,.288,https://www.mlb.com/twins
Colorado Rockies,NL,--,--,4.87,--,--,--,--,--,0,508.0,569,291,275,56,25,1,276,1.12,.289,https://www.mlb.com/rockies
Texas Rangers,AL,--,--,4.96,--,--,--,--,--,0,511.2,578,300,282,66,27,0,329,1.13,.287,https://www.mlb.com/rangers
