team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Los Angeles Dodgers,NL,--,--,3.14,--,--,--,--,--,0,114.2,83,48,40,13,2,27,102,0.96,.201,https://www.mlb.com/dodgers
Tampa Bay Rays,AL,--,--,3.35,--,--,--,--,--,0,163.2,139,68,61,13,11,50,158,1.15,.231,https://www.mlb.com/rays
Minnesota Twins,AL,--,--,3.81,--,--,--,--,--,0,139.1,122,63,59,19,6,55,131,1.27,.239,https://www.mlb.com/twins
Kansas City Royals,AL,--,--,4.34,--,--,--,--,--,0,228.0,236,127,110,31,14,88,215,1.42,.271,https://www.mlb.com/royals
Arizona Diamondbacks,NL,--,--,4.50,--,--,--,--,--,0,240.0,221,130,120,35,9,104,250,1.35,.242,https://www.mlb.com/dbacks
St. Louis Cardinals,NL,--,--,4.63,--,--,--,--,--,0,177.0,152,98,91,27,11,77,160,1.29,.233,https://www.mlb.com/cardinals
Cleveland Indians,AL,--,--,4.68,--,--,--,--,--,0,152.0,136,83,79,27,9,50,165,1.22,.242,https://www.mlb.com/indians
Chicago Cubs,NL,--,--,4.69,--,--,--,--,--,0,169.0,162,93,88,28,3,56,182,1.29,.252,https://www.mlb.com/cubs
New York Yankees,AL,--,--,4.81,--,--,--,--,--,0,157.1,150,99,84,26,12,58,158,1.32,.245,https://www.mlb.com/yankees
San Diego Padres,NL,--,--,4.82,--,--,--,--,--,0,160.2,153,89,86,24,6,38,174,1.19,.249,https://www.mlb.com/padres
Oakland Athletics,AL,--,--,4.89,--,--,--,--,--,0,163.2,155,94,89,27,3,63,153,1.33,.246,https://www.mlb.com/athletics
Pittsburgh Pirates,NL,--,--,5.02,--,--,--,--,--,0,231.1,197,146,129,33,11,115,251,1.35,.229,https://www.mlb.com/pirates
Chicago White Sox,AL,--,--,5.10,--,--,--,--,--,0,153.2,133,97,87,27,10,62,159,1.27,.229,https://www.mlb.com/whitesox
Houston Astros,AL,--,--,5.13,--,--,--,--,--,0,156.0,158,96,89,23,9,71,154,1.47,.262,https://www.mlb.com/astros
Texas Rangers,AL,--,--,5.28,--,--,--,--,--,0,262.2,241,164,154,39,21,126,238,1.40,.240,https://www.mlb.com/rangers
San Francisco Giants,NL,--,--,5.34,--,--,--,--,--,0,194.0,174,129,115,28,16,83,179,1.32,.238,https://www.mlb.com/giants
Los Angeles Angels,AL,--,--,5.42,--,--,--,--,--,0,219.0,189,144,132,26,9,87,213,1.26,.227,https://www.mlb.com/angels
New York Mets,NL,--,--,5.46,--,--,--,--,--,0,230.2,223,147,140,34,12,106,251,1.43,.251,https://www.mlb.com/mets
Baltimore Orioles,AL,--,--,5.50,--,--,--,--,--,0,214.1,206,143,131,26,16,85,196,1.36,.250,https://www.mlb.com/orioles
Toronto Blue Jays,AL,--,--,5.51,--,--,--,--,--,0,184.2,189,129,113,29,9,91,176,1.52,.264,https://www.mlb.com/bluejays
Milwaukee Brewers,NL,--,--,5.52,--,--,--,--,--,0,210.1,205,140,129,33,14,92,222,1.41,.254,https://www.mlb.com/brewers
Cincinnati Reds,NL,--,--,5.65,--,--,--,--,--,0,170.1,144,112,107,32,13,85,207,1.34,.227,https://www.mlb.com/reds
Washington Nationals,NL,--,--,5.73,--,--,--,--,--,0,204.1,233,138,130,31,8,91,198,1.59,.277,https://www.mlb.com/nationals
Atlanta Braves,NL,--,--,6.07,--,--,--,--,--,0,192.2,200,146,130,36,15,87,194,1.49,.264,https://www.mlb.com/braves
Philadelphia Phillies,NL,--,--,6.25,--,--,--,--,--,0,154.0,174,117,107,23,12,68,171,1.57,.281,https://www.mlb.com/phillies
Detroit Tigers,AL,--,--,6.39,--,--,--,--,--,0,241.0,248,174,171,47,21,90,216,1.40,.266,https://www.mlb.com/tigers
Boston Red Sox,AL,--,--,6.66,--,--,--,--,--,0,221.2,258,178,164,43,9,91,209,1.57,.291,https://www.mlb.com/redsox
Seattle Mariners,AL,--,--,6.87,--,--,--,--,--,0,171.2,156,133,131,34,21,106,138,1.53,.240,https://www.mlb.com/mariners
Colorado Rockies,NL,--,--,6.91,--,--,--,--,--,0,208.1,256,172,160,30,16,77,145,1.60,.308,https://www.mlb.com/rockies
Miami Marlins,NL,--,--,6.92,--,--,--,--,--,0,183.1,206,159,141,36,14,89,150,1.61,.282,https://www.mlb.com/marlins
