team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Houston Astros,AL,--,--,3.77,--,--,--,--,--,0,492.0,403,225,206,76,15,142,541,1.11,.224,https://www.mlb.com/astros
Los Angeles Dodgers,NL,--,--,3.88,--,--,--,--,--,0,491.1,395,241,212,59,25,124,504,1.06,.222,https://www.mlb.com/dodgers
Arizona Diamondbacks,NL,--,--,4.07,--,--,--,--,--,0,501.2,424,245,227,58,23,175,489,1.19,.237,https://www.mlb.com/dbacks
Tampa Bay Rays,AL,--,--,4.15,--,--,--,--,--,0,499.1,420,252,230,56,22,150,556,1.14,.232,https://www.mlb.com/rays
Minnesota Twins,AL,--,--,4.19,--,--,--,--,--,0,496.1,456,253,231,67,20,136,471,1.19,.249,https://www.mlb.com/twins
Cleveland Indians,AL,--,--,4.26,--,--,--,--,--,0,484.1,452,251,229,67,22,131,519,1.20,.249,https://www.mlb.com/indians
St. Louis Cardinals,NL,--,--,4.26,--,--,--,--,--,0,505.1,445,255,239,66,33,174,469,1.22,.247,https://www.mlb.com/cardinals
Oakland Athletics,AL,--,--,4.47,--,--,--,--,--,0,493.0,443,259,245,65,22,158,419,1.22,.244,https://www.mlb.com/athletics
Atlanta Braves,NL,--,--,4.50,--,--,--,--,--,0,492.1,473,262,246,66,29,185,465,1.34,.258,https://www.mlb.com/braves
San Francisco Giants,NL,--,--,4.76,--,--,--,--,--,0,499.1,476,276,264,69,17,175,467,1.30,.258,https://www.mlb.com/giants
Chicago Cubs,NL,--,--,4.81,--,--,--,--,--,0,483.0,476,284,258,69,29,157,473,1.31,.266,https://www.mlb.com/cubs
Cincinnati Reds,NL,--,--,4.84,--,--,--,--,--,0,491.0,425,284,264,76,17,170,541,1.21,.238,https://www.mlb.com/reds
New York Yankees,AL,--,--,4.85,--,--,--,--,--,0,493.1,456,287,266,81,13,169,479,1.27,.250,https://www.mlb.com/yankees
Philadelphia Phillies,NL,--,--,4.96,--,--,--,--,--,0,492.0,462,291,271,76,20,169,475,1.28,.256,https://www.mlb.com/phillies
Washington Nationals,NL,--,--,5.07,--,--,--,--,--,0,495.2,479,298,279,85,22,168,499,1.31,.260,https://www.mlb.com/nationals
Milwaukee Brewers,NL,--,--,5.09,--,--,--,--,--,0,500.1,479,300,283,78,30,222,488,1.40,.259,https://www.mlb.com/brewers
New York Mets,NL,--,--,5.17,--,--,--,--,--,0,498.1,480,303,286,80,22,167,516,1.30,.258,https://www.mlb.com/mets
San Diego Padres,NL,--,--,5.24,--,--,--,--,--,0,485.2,470,307,283,81,27,152,493,1.28,.255,https://www.mlb.com/padres
Chicago White Sox,AL,--,--,5.45,--,--,--,--,--,0,482.0,476,310,292,73,18,200,439,1.40,.265,https://www.mlb.com/whitesox
Seattle Mariners,AL,--,--,5.50,--,--,--,--,--,0,491.0,467,329,300,79,21,176,396,1.31,.254,https://www.mlb.com/mariners
Boston Red Sox,AL,--,--,5.52,--,--,--,--,--,0,502.0,483,335,308,83,22,208,518,1.38,.257,https://www.mlb.com/redsox
Detroit Tigers,AL,--,--,5.59,--,--,--,--,--,0,487.2,519,328,303,74,24,182,448,1.44,.278,https://www.mlb.com/tigers
Los Angeles Angels,AL,--,--,5.61,--,--,--,--,--,0,487.2,478,316,304,91,24,203,469,1.40,.260,https://www.mlb.com/angels
Baltimore Orioles,AL,--,--,5.78,--,--,--,--,--,0,495.0,486,341,318,94,26,179,431,1.34,.262,https://www.mlb.com/orioles
Miami Marlins,NL,--,--,5.83,--,--,--,--,--,0,497.0,480,342,322,87,28,191,479,1.35,.259,https://www.mlb.com/marlins
Toronto Blue Jays,AL,--,--,5.83,--,--,--,--,--,0,490.2,501,343,318,77,20,200,402,1.43,.272,https://www.mlb.com/bluejays
Kansas City Royals,AL,--,--,5.86,--,--,--,--,--,0,485.2,493,331,316,76,28,202,390,1.43,.271,https://www.mlb.com/royals
Texas Rangers,AL,--,--,5.86,--,--,--,--,--,0,487.0,506,345,317,77,20,193,435,1.44,.273,https://www.mlb.com/rangers
Pittsburgh Pirates,NL,--,--,6.03,--,--,--,--,--,0,497.0,534,365,333,79,26,189,476,1.45,.282,https://www.mlb.com/pirates
Colorado Rockies,NL,--,--,6.14,--,--,--,--,--,0,495.2,513,361,338,78,19,206,410,1.45,.275,https://www.mlb.com/rockies
