team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Cleveland Indians,AL,--,--,2.24,--,--,--,--,--,0,503.0,427,129,125,58,15,126,522,1.10,.230,https://www.mlb.com/indians
Los Angeles Dodgers,NL,--,--,2.46,--,--,--,--,--,0,494.2,442,138,135,63,15,145,532,1.19,.235,https://www.mlb.com/dodgers
New York Yankees,AL,--,--,2.71,--,--,--,--,--,0,499.0,445,156,150,70,16,159,512,1.21,.236,https://www.mlb.com/yankees
Boston Red Sox,AL,--,--,2.87,--,--,--,--,--,0,511.0,498,169,163,76,27,147,529,1.26,.253,https://www.mlb.com/redsox
St. Louis Cardinals,NL,--,--,2.92,--,--,--,--,--,0,508.2,499,172,165,71,20,143,430,1.26,.259,https://www.mlb.com/cardinals
Miami Marlins,NL,--,--,2.96,--,--,--,--,--,0,501.0,497,170,165,70,32,177,373,1.35,.263,https://www.mlb.com/marlins
Colorado Rockies,NL,--,--,3.02,--,--,--,--,--,0,501.1,514,172,168,64,20,160,446,1.34,.268,https://www.mlb.com/rockies
Tampa Bay Rays,AL,--,--,3.03,--,--,--,--,--,0,501.1,489,177,169,76,17,162,437,1.30,.254,https://www.mlb.com/rays
Chicago Cubs,NL,--,--,3.04,--,--,--,--,--,0,497.2,467,176,168,65,15,162,488,1.26,.247,https://www.mlb.com/cubs
Arizona Diamondbacks,NL,--,--,3.04,--,--,--,--,--,0,500.0,476,181,169,69,10,143,473,1.24,.251,https://www.mlb.com/dbacks
Houston Astros,AL,--,--,3.06,--,--,--,--,--,0,503.2,486,178,171,76,20,163,510,1.29,.253,https://www.mlb.com/astros
Milwaukee Brewers,NL,--,--,3.06,--,--,--,--,--,0,506.0,526,182,172,73,24,165,447,1.37,.272,https://www.mlb.com/brewers
Philadelphia Phillies,NL,--,--,3.06,--,--,--,--,--,0,499.1,518,177,170,74,20,146,445,1.33,.268,https://www.mlb.com/phillies
Los Angeles Angels,AL,--,--,3.12,--,--,--,--,--,0,499.0,484,177,173,81,16,138,428,1.25,.256,https://www.mlb.com/angels
Pittsburgh Pirates,NL,--,--,3.14,--,--,--,--,--,0,501.1,562,187,175,68,11,164,399,1.45,.285,https://www.mlb.com/pirates
Chicago White Sox,AL,--,--,3.18,--,--,--,--,--,0,500.1,496,194,177,86,24,177,386,1.35,.259,https://www.mlb.com/whitesox
Washington Nationals,NL,--,--,3.23,--,--,--,--,--,0,502.0,478,187,180,72,22,153,499,1.26,.251,https://www.mlb.com/nationals
San Diego Padres,NL,--,--,3.29,--,--,--,--,--,0,500.1,519,192,183,80,19,175,443,1.39,.269,https://www.mlb.com/padres
San Francisco Giants,NL,--,--,3.34,--,--,--,--,--,0,501.1,544,189,186,66,9,145,403,1.37,.277,https://www.mlb.com/giants
Minnesota Twins,AL,--,--,3.38,--,--,--,--,--,0,498.2,548,195,187,80,25,149,385,1.40,.280,https://www.mlb.com/twins
Toronto Blue Jays,AL,--,--,3.40,--,--,--,--,--,0,508.1,536,202,192,77,13,181,477,1.41,.268,https://www.mlb.com/bluejays
Kansas City Royals,AL,--,--,3.45,--,--,--,--,--,0,497.2,513,204,191,63,19,171,379,1.37,.265,https://www.mlb.com/royals
Seattle Mariners,AL,--,--,3.49,--,--,--,--,--,0,505.0,524,208,196,99,18,149,375,1.33,.270,https://www.mlb.com/mariners
Oakland Athletics,AL,--,--,3.54,--,--,--,--,--,0,498.0,515,206,196,83,18,188,424,1.41,.266,https://www.mlb.com/athletics
Atlanta Braves,NL,--,--,3.63,--,--,--,--,--,0,500.1,535,208,202,79,21,184,411,1.44,.275,https://www.mlb.com/braves
Detroit Tigers,AL,--,--,3.75,--,--,--,--,--,0,494.0,567,219,206,76,17,165,389,1.48,.287,https://www.mlb.com/tigers
Baltimore Orioles,AL,--,--,3.81,--,--,--,--,--,0,503.1,562,219,213,90,26,151,411,1.42,.283,https://www.mlb.com/orioles
Texas Rangers,AL,--,--,4.05,--,--,--,--,--,0,502.0,533,233,226,85,29,195,350,1.45,.273,https://www.mlb.com/rangers
New York Mets,NL,--,--,4.08,--,--,--,--,--,0,496.1,574,237,225,104,28,172,427,1.50,.289,https://www.mlb.com/mets
Cincinnati Reds,NL,--,--,4.16,--,--,--,--,--,0,493.0,527,238,228,94,27,199,462,1.47,.275,https://www.mlb.com/reds
