team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Pittsburgh Pirates,NL,--,--,3.39,--,--,--,--,--,0,462.0,393,201,174,26,26,181,439,1.24,.222,https://www.mlb.com/pirates
St. Louis Cardinals,NL,--,--,3.55,--,--,--,--,--,0,454.0,403,198,179,40,17,197,464,1.32,.228,https://www.mlb.com/cardinals
Los Angeles Dodgers,NL,--,--,3.62,--,--,--,--,--,0,453.0,388,205,182,34,12,160,496,1.21,.223,https://www.mlb.com/dodgers
Kansas City Royals,AL,--,--,3.66,--,--,--,--,--,0,452.1,390,201,184,37,13,173,408,1.24,.225,https://www.mlb.com/royals
New York Mets,NL,--,--,3.79,--,--,--,--,--,0,462.2,396,217,195,43,16,154,479,1.19,.222,https://www.mlb.com/mets
Toronto Blue Jays,AL,--,--,3.86,--,--,--,--,--,0,449.2,390,221,193,49,22,145,363,1.19,.227,https://www.mlb.com/bluejays
Chicago Cubs,NL,--,--,4.09,--,--,--,--,--,0,462.1,388,243,210,44,10,178,480,1.22,.220,https://www.mlb.com/cubs
Houston Astros,AL,--,--,4.29,--,--,--,--,--,0,451.1,415,235,215,42,21,171,430,1.30,.236,https://www.mlb.com/astros
Seattle Mariners,AL,--,--,4.34,--,--,--,--,--,0,453.2,438,244,219,52,22,179,424,1.36,.245,https://www.mlb.com/mariners
Tampa Bay Rays,AL,--,--,4.35,--,--,--,--,--,0,455.1,414,240,220,51,16,182,459,1.31,.234,https://www.mlb.com/rays
Washington Nationals,NL,--,--,4.39,--,--,--,--,--,0,453.0,430,253,221,45,17,147,483,1.27,.241,https://www.mlb.com/nationals
Chicago White Sox,AL,--,--,4.47,--,--,--,--,--,0,452.2,423,250,225,49,19,174,461,1.32,.240,https://www.mlb.com/whitesox
Arizona Diamondbacks,NL,--,--,4.53,--,--,--,--,--,0,460.2,444,263,232,54,23,212,429,1.42,.244,https://www.mlb.com/dbacks
Miami Marlins,NL,--,--,4.57,--,--,--,--,--,0,442.2,421,247,225,44,16,181,380,1.36,.243,https://www.mlb.com/marlins
San Francisco Giants,NL,--,--,4.65,--,--,--,--,--,0,449.1,437,242,232,51,20,173,411,1.36,.246,https://www.mlb.com/giants
Cleveland Indians,AL,--,--,4.65,--,--,--,--,--,0,449.0,427,269,232,50,21,153,468,1.29,.241,https://www.mlb.com/indians
Minnesota Twins,AL,--,--,4.76,--,--,--,--,--,0,451.2,458,261,239,47,11,165,346,1.38,.255,https://www.mlb.com/twins
Milwaukee Brewers,NL,--,--,4.88,--,--,--,--,--,0,446.2,430,274,242,52,17,186,431,1.38,.244,https://www.mlb.com/brewers
San Diego Padres,NL,--,--,4.90,--,--,--,--,--,0,453.2,440,294,247,55,16,187,490,1.38,.246,https://www.mlb.com/padres
Cincinnati Reds,NL,--,--,4.93,--,--,--,--,--,0,454.1,424,280,249,49,23,202,416,1.38,.238,https://www.mlb.com/reds
Oakland Athletics,AL,--,--,4.94,--,--,--,--,--,0,450.1,445,280,247,55,18,159,388,1.34,.247,https://www.mlb.com/athletics
New York Yankees,AL,--,--,4.97,--,--,--,--,--,0,456.1,454,271,252,63,15,211,460,1.46,.251,https://www.mlb.com/yankees
Boston Red Sox,AL,--,--,5.09,--,--,--,--,--,0,452.2,464,282,256,65,23,177,412,1.42,.255,https://www.mlb.com/redsox
Texas Rangers,AL,--,--,5.13,--,--,--,--,--,0,444.0,441,276,253,47,24,179,370,1.40,.248,https://www.mlb.com/rangers
Baltimore Orioles,AL,--,--,5.34,--,--,--,--,--,0,450.0,439,294,267,57,13,193,419,1.40,.248,https://www.mlb.com/orioles
Los Angeles Angels,AL,--,--,5.42,--,--,--,--,--,0,454.2,462,294,274,63,27,181,419,1.41,.255,https://www.mlb.com/angels
Detroit Tigers,AL,--,--,5.50,--,--,--,--,--,0,446.1,462,307,273,61,10,190,360,1.46,.258,https://www.mlb.com/tigers
Philadelphia Phillies,NL,--,--,5.53,--,--,--,--,--,0,447.2,517,309,275,59,14,187,413,1.57,.278,https://www.mlb.com/phillies
Atlanta Braves,NL,--,--,5.60,--,--,--,--,--,0,437.1,443,302,272,57,16,215,406,1.50,.255,https://www.mlb.com/braves
Colorado Rockies,NL,--,--,5.86,--,--,--,--,--,0,442.0,501,308,288,59,15,230,395,1.65,.275,https://www.mlb.com/rockies
