team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Colorado Rockies,NL,--,--,14.77,--,--,--,--,--,0,42.2,29,80,70,1,0,4,34,0.77,.213,https://www.mlb.com/rockies
Texas Rangers,AL,--,--,17.14,--,--,--,--,--,0,38.1,24,78,73,1,2,7,32,0.81,.211,https://www.mlb.com/rangers
Toronto Blue Jays,AL,--,--,17.18,--,--,--,--,--,0,40.1,25,87,77,2,0,11,22,0.89,.208,https://www.mlb.com/bluejays
Pittsburgh Pirates,NL,--,--,17.50,--,--,--,--,--,0,36.0,22,77,70,0,3,8,37,0.83,.195,https://www.mlb.com/pirates
Cleveland Indians,AL,--,--,17.54,--,--,--,--,--,0,45.2,29,94,89,3,0,8,36,0.81,.209,https://www.mlb.com/indians
Los Angeles Dodgers,NL,--,--,17.86,--,--,--,--,--,0,44.1,34,101,88,3,0,10,32,0.99,.238,https://www.mlb.com/dodgers
Kansas City Royals,AL,--,--,18.71,--,--,--,--,--,0,33.2,23,79,70,3,1,11,34,1.01,.217,https://www.mlb.com/royals
Oakland Athletics,AL,--,--,18.84,--,--,--,--,--,0,28.2,24,73,60,4,1,4,27,0.98,.240,https://www.mlb.com/athletics
St. Louis Cardinals,NL,--,--,19.61,--,--,--,--,--,0,31.2,27,74,69,1,1,9,26,1.14,.257,https://www.mlb.com/cardinals
New York Mets,NL,--,--,21.11,--,--,--,--,--,0,36.2,26,96,86,2,2,10,27,0.98,.239,https://www.mlb.com/mets
Atlanta Braves,NL,--,--,21.12,--,--,--,--,--,0,26.0,23,64,61,2,0,4,20,1.04,.261,https://www.mlb.com/braves
San Diego Padres,NL,--,--,21.20,--,--,--,--,--,0,40.1,33,104,95,4,0,8,31,1.02,.252,https://www.mlb.com/padres
Washington Nationals,NL,--,--,21.30,--,--,--,--,--,0,30.0,28,79,71,2,0,4,26,1.07,.280,https://www.mlb.com/nationals
Arizona Diamondbacks,NL,--,--,22.09,--,--,--,--,--,0,33.0,34,93,81,1,1,8,25,1.27,.301,https://www.mlb.com/dbacks
Boston Red Sox,AL,--,--,22.34,--,--,--,--,--,0,38.2,34,106,96,2,1,11,28,1.16,.266,https://www.mlb.com/redsox
Chicago Cubs,NL,--,--,23.11,--,--,--,--,--,0,34.2,31,99,89,5,0,8,35,1.13,.270,https://www.mlb.com/cubs
Miami Marlins,NL,--,--,23.32,--,--,--,--,--,0,29.1,28,83,76,1,0,5,21,1.13,.280,https://www.mlb.com/marlins
New York Yankees,AL,--,--,23.73,--,--,--,--,--,0,33.0,30,94,87,6,3,6,32,1.09,.268,https://www.mlb.com/yankees
Chicago White Sox,AL,--,--,24.43,--,--,--,--,--,0,35.0,34,113,95,5,0,12,31,1.31,.279,https://www.mlb.com/whitesox
Tampa Bay Rays,AL,--,--,25.09,--,--,--,--,--,0,33.0,35,106,92,5,1,10,31,1.36,.302,https://www.mlb.com/rays
Los Angeles Angels,AL,--,--,25.64,--,--,--,--,--,0,39.2,41,118,113,4,2,8,36,1.24,.304,https://www.mlb.com/angels
Houston Astros,AL,--,--,25.89,--,--,--,--,--,0,48.2,53,155,140,6,1,13,38,1.36,.303,https://www.mlb.com/astros
Cincinnati Reds,NL,--,--,26.24,--,--,--,--,--,0,23.2,21,73,69,4,1,5,24,1.10,.247,https://www.mlb.com/reds
Milwaukee Brewers,NL,--,--,26.33,--,--,--,--,--,0,40.1,45,132,118,4,0,12,37,1.41,.315,https://www.mlb.com/brewers
Philadelphia Phillies,NL,--,--,26.58,--,--,--,--,--,0,43.1,52,144,128,4,0,10,37,1.43,.342,https://www.mlb.com/phillies
Minnesota Twins,AL,--,--,26.75,--,--,--,--,--,0,35.2,41,122,106,4,0,7,18,1.35,.318,https://www.mlb.com/twins
Detroit Tigers,AL,--,--,28.29,--,--,--,--,--,0,28.0,33,93,88,5,0,12,22,1.61,.320,https://www.mlb.com/tigers
Baltimore Orioles,AL,--,--,29.15,--,--,--,--,--,0,29.1,34,105,95,3,1,5,21,1.33,.327,https://www.mlb.com/orioles
Seattle Mariners,AL,--,--,29.43,--,--,--,--,--,0,33.1,38,115,109,4,1,10,35,1.44,.302,https://www.mlb.com/mariners
San Francisco Giants,NL,--,--,29.50,--,--,--,--,--,0,36.0,47,122,118,5,0,6,30,1.47,.331,https://www.mlb.com/giants
