team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Seattle Mariners,AL,--,--,6.12,--,--,--,--,--,0,241.0,199,191,164,19,7,105,230,1.26,.219,https://www.mlb.com/mariners
Washington Nationals,NL,--,--,6.16,--,--,--,--,--,0,244.0,190,176,167,19,12,89,246,1.14,.210,https://www.mlb.com/nationals
Milwaukee Brewers,NL,--,--,6.17,--,--,--,--,--,0,258.0,239,207,177,23,15,114,206,1.37,.243,https://www.mlb.com/brewers
Chicago Cubs,NL,--,--,6.34,--,--,--,--,--,0,232.2,161,175,164,30,13,123,247,1.22,.193,https://www.mlb.com/cubs
San Francisco Giants,NL,--,--,6.36,--,--,--,--,--,0,244.2,203,185,173,23,5,98,235,1.23,.222,https://www.mlb.com/giants
Kansas City Royals,AL,--,--,6.40,--,--,--,--,--,0,260.0,227,203,185,20,15,104,238,1.27,.229,https://www.mlb.com/royals
Toronto Blue Jays,AL,--,--,6.54,--,--,--,--,--,0,247.2,213,204,180,22,11,90,220,1.22,.225,https://www.mlb.com/bluejays
Los Angeles Dodgers,NL,--,--,6.85,--,--,--,--,--,0,235.1,194,195,179,17,12,136,265,1.40,.220,https://www.mlb.com/dodgers
Pittsburgh Pirates,NL,--,--,6.91,--,--,--,--,--,0,259.1,243,237,199,30,7,111,240,1.37,.242,https://www.mlb.com/pirates
New York Mets,NL,--,--,6.96,--,--,--,--,--,0,252.1,259,214,195,21,8,116,275,1.49,.261,https://www.mlb.com/mets
Houston Astros,AL,--,--,7.11,--,--,--,--,--,0,254.1,216,214,201,22,6,101,248,1.25,.224,https://www.mlb.com/astros
Miami Marlins,NL,--,--,7.16,--,--,--,--,--,0,256.1,230,220,204,21,8,137,274,1.43,.233,https://www.mlb.com/marlins
Cleveland Indians,AL,--,--,7.37,--,--,--,--,--,0,235.2,211,228,193,37,6,111,229,1.37,.231,https://www.mlb.com/indians
St. Louis Cardinals,NL,--,--,7.48,--,--,--,--,--,0,242.0,234,231,201,27,9,121,226,1.47,.245,https://www.mlb.com/cardinals
Boston Red Sox,AL,--,--,7.48,--,--,--,--,--,0,251.1,228,242,209,30,16,96,273,1.29,.234,https://www.mlb.com/redsox
Los Angeles Angels,AL,--,--,7.53,--,--,--,--,--,0,257.0,243,247,215,33,12,108,211,1.37,.245,https://www.mlb.com/angels
Atlanta Braves,NL,--,--,7.59,--,--,--,--,--,0,261.0,229,241,220,29,27,132,243,1.38,.228,https://www.mlb.com/braves
Chicago White Sox,AL,--,--,7.60,--,--,--,--,--,0,250.0,235,236,211,31,16,121,241,1.42,.242,https://www.mlb.com/whitesox
Baltimore Orioles,AL,--,--,7.60,--,--,--,--,--,0,254.2,226,232,215,28,17,107,230,1.31,.233,https://www.mlb.com/orioles
Texas Rangers,AL,--,--,7.63,--,--,--,--,--,0,246.2,226,234,209,27,10,119,211,1.40,.238,https://www.mlb.com/rangers
Tampa Bay Rays,AL,--,--,7.67,--,--,--,--,--,0,247.2,227,235,211,35,8,96,248,1.30,.240,https://www.mlb.com/rays
Cincinnati Reds,NL,--,--,7.86,--,--,--,--,--,0,265.2,241,270,232,33,13,133,232,1.41,.237,https://www.mlb.com/reds
San Diego Padres,NL,--,--,8.35,--,--,--,--,--,0,257.2,267,265,239,31,12,113,234,1.47,.259,https://www.mlb.com/padres
Philadelphia Phillies,NL,--,--,8.57,--,--,--,--,--,0,244.2,230,260,233,40,7,114,245,1.41,.242,https://www.mlb.com/phillies
New York Yankees,AL,--,--,8.69,--,--,--,--,--,0,239.1,225,249,231,39,8,99,285,1.35,.241,https://www.mlb.com/yankees
Arizona Diamondbacks,NL,--,--,9.04,--,--,--,--,--,0,271.2,267,306,273,31,13,156,254,1.56,.250,https://www.mlb.com/dbacks
Detroit Tigers,AL,--,--,9.11,--,--,--,--,--,0,240.0,255,271,243,40,13,88,223,1.43,.265,https://www.mlb.com/tigers
Colorado Rockies,NL,--,--,9.24,--,--,--,--,--,0,261.0,291,309,268,30,14,123,229,1.59,.276,https://www.mlb.com/rockies
Oakland Athletics,AL,--,--,9.45,--,--,--,--,--,0,247.2,261,281,260,33,12,116,238,1.52,.260,https://www.mlb.com/athletics
Minnesota Twins,AL,--,--,10.33,--,--,--,--,--,0,252.2,285,329,290,44,12,114,233,1.58,.277,https://www.mlb.com/twins
