team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Los Angeles Dodgers,NL,59,22,2.87,81,81,3,1,23,35,741.0,595,271,236,103,26,167,793,1.03,.217,https://www.mlb.com/dodgers
St. Louis Cardinals,NL,50,31,3.30,81,81,1,1,26,38,734.0,613,294,269,93,36,249,686,1.17,.226,https://www.mlb.com/cardinals
Tampa Bay Rays,AL,48,33,3.36,81,81,0,0,19,33,759.0,621,307,283,90,36,215,847,1.10,.222,https://www.mlb.com/rays
Chicago Cubs,NL,51,30,3.50,81,81,1,1,24,39,743.0,663,316,289,87,35,245,751,1.22,.239,https://www.mlb.com/cubs
Oakland Athletics,AL,52,29,3.56,81,81,1,1,19,36,756.0,663,315,299,89,36,238,690,1.19,.235,https://www.mlb.com/athletics
New York Yankees,AL,57,24,3.62,81,81,1,1,28,36,730.1,644,316,294,114,23,246,804,1.22,.234,https://www.mlb.com/yankees
Cleveland Indians,AL,49,32,3.66,81,81,3,2,23,34,731.0,654,321,297,113,33,228,790,1.21,.238,https://www.mlb.com/indians
Houston Astros,AL,60,21,3.72,81,81,1,0,28,37,746.0,612,322,308,132,22,220,881,1.12,.219,https://www.mlb.com/astros
New York Mets,NL,48,33,3.89,81,81,3,3,21,37,745.0,670,340,322,97,32,241,835,1.22,.239,https://www.mlb.com/mets
San Francisco Giants,NL,35,46,3.97,81,81,0,0,19,27,764.0,699,373,337,98,35,243,738,1.23,.242,https://www.mlb.com/giants
Atlanta Braves,NL,50,31,4.06,81,81,1,0,20,32,732.0,724,367,330,97,26,264,698,1.35,.257,https://www.mlb.com/braves
Arizona Diamondbacks,NL,44,37,4.15,81,81,0,0,21,32,757.0,724,370,349,110,27,237,753,1.27,.252,https://www.mlb.com/dbacks
Milwaukee Brewers,NL,49,32,4.17,81,81,0,0,27,37,741.0,628,370,343,115,36,273,825,1.22,.227,https://www.mlb.com/brewers
Cincinnati Reds,NL,41,40,4.21,81,81,0,0,24,33,736.0,645,368,344,116,28,282,812,1.26,.234,https://www.mlb.com/reds
San Diego Padres,NL,36,45,4.28,81,81,0,0,22,37,740.0,680,368,352,101,32,239,729,1.24,.241,https://www.mlb.com/padres
Minnesota Twins,AL,46,35,4.32,81,81,0,0,24,36,756.0,770,394,363,98,30,227,776,1.32,.262,https://www.mlb.com/twins
Philadelphia Phillies,NL,45,36,4.37,81,81,2,0,20,31,748.0,740,392,363,132,32,268,701,1.35,.259,https://www.mlb.com/phillies
Washington Nationals,NL,50,31,4.44,81,81,1,1,22,36,742.0,722,384,366,112,24,254,773,1.32,.253,https://www.mlb.com/nationals
Seattle Mariners,AL,35,46,4.70,81,81,2,1,17,32,739.0,727,438,386,134,20,251,653,1.32,.254,https://www.mlb.com/mariners
Miami Marlins,NL,30,51,4.79,81,81,2,2,10,16,746.0,678,415,397,105,39,315,716,1.33,.242,https://www.mlb.com/marlins
Chicago White Sox,AL,39,41,4.80,80,80,3,0,19,25,722.0,697,417,385,141,25,305,684,1.39,.252,https://www.mlb.com/whitesox
Toronto Blue Jays,AL,35,46,4.80,81,81,0,0,14,19,752.0,751,430,401,134,36,300,707,1.40,.258,https://www.mlb.com/bluejays
Boston Red Sox,AL,38,43,4.86,81,81,0,0,11,23,746.0,710,439,403,97,39,334,841,1.40,.249,https://www.mlb.com/redsox
Los Angeles Angels,AL,38,43,4.91,81,81,0,0,19,27,750.0,722,435,409,137,52,296,743,1.36,.251,https://www.mlb.com/angels
Pittsburgh Pirates,NL,35,46,4.99,81,81,1,0,14,28,749.0,773,458,415,122,41,312,736,1.45,.264,https://www.mlb.com/pirates
Texas Rangers,AL,45,36,5.29,81,81,2,1,19,27,748.0,817,482,440,125,34,304,704,1.50,.277,https://www.mlb.com/rangers
Kansas City Royals,AL,31,50,5.32,81,81,1,1,20,34,736.0,808,464,435,101,40,283,607,1.48,.278,https://www.mlb.com/royals
Detroit Tigers,AL,22,59,5.53,81,81,0,0,13,24,744.0,851,506,457,145,27,277,685,1.52,.285,https://www.mlb.com/tigers
Baltimore Orioles,AL,25,56,6.02,81,81,0,0,12,22,737.0,826,532,493,175,41,266,628,1.48,.280,https://www.mlb.com/orioles
Colorado Rockies,NL,43,38,6.20,81,81,0,0,17,31,745.0,885,544,513,144,30,294,649,1.58,.296,https://www.mlb.com/rockies
