team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Philadelphia Phillies,NL,--,--,5.74,--,--,--,--,--,0,667.2,507,459,426,50,21,191,539,1.05,.226,https://www.mlb.com/phillies
San Francisco Giants,NL,--,--,6.33,--,--,--,--,--,0,654.0,542,515,460,33,33,276,553,1.25,.242,https://www.mlb.com/giants
San Diego Padres,NL,--,--,6.53,--,--,--,--,--,0,653.1,555,533,474,47,17,256,458,1.24,.249,https://www.mlb.com/padres
Los Angeles Angels,AL,--,--,6.65,--,--,--,--,--,0,664.1,591,543,491,52,16,222,435,1.22,.257,https://www.mlb.com/angels
New York Yankees,AL,--,--,6.76,--,--,--,--,--,0,691.0,589,571,519,66,32,262,542,1.23,.247,https://www.mlb.com/yankees
Washington Nationals,NL,--,--,6.79,--,--,--,--,--,0,655.0,615,560,494,46,29,231,413,1.29,.269,https://www.mlb.com/nationals
Atlanta Braves,NL,--,--,6.81,--,--,--,--,--,0,665.0,560,535,503,55,33,262,563,1.24,.243,https://www.mlb.com/braves
Tampa Bay Rays,AL,--,--,6.83,--,--,--,--,--,0,615.0,511,503,467,51,21,247,447,1.23,.241,https://www.mlb.com/rays
Oakland Athletics,AL,--,--,6.90,--,--,--,--,--,0,681.0,586,604,522,61,22,247,496,1.22,.246,https://www.mlb.com/athletics
Los Angeles Dodgers,NL,--,--,6.92,--,--,--,--,--,0,633.2,525,532,487,52,21,270,535,1.25,.243,https://www.mlb.com/dodgers
Arizona Diamondbacks,NL,--,--,7.07,--,--,--,--,--,0,646.2,584,561,508,58,32,235,430,1.27,.259,https://www.mlb.com/dbacks
Texas Rangers,AL,--,--,7.10,--,--,--,--,--,0,636.0,578,572,502,65,18,193,446,1.21,.258,https://www.mlb.com/rangers
Pittsburgh Pirates,NL,--,--,7.12,--,--,--,--,--,0,707.2,668,620,560,60,29,285,460,1.35,.267,https://www.mlb.com/pirates
Milwaukee Brewers,NL,--,--,7.19,--,--,--,--,--,0,628.0,565,557,502,66,16,220,495,1.25,.255,https://www.mlb.com/brewers
St. Louis Cardinals,NL,--,--,7.33,--,--,--,--,--,0,673.0,613,625,548,69,24,242,455,1.27,.261,https://www.mlb.com/cardinals
New York Mets,NL,--,--,7.52,--,--,--,--,--,0,694.0,660,648,580,53,38,274,488,1.35,.267,https://www.mlb.com/mets
Cincinnati Reds,NL,--,--,7.61,--,--,--,--,--,0,669.0,603,608,566,73,31,268,448,1.30,.261,https://www.mlb.com/reds
Detroit Tigers,AL,--,--,7.64,--,--,--,--,--,0,658.2,610,623,559,62,29,235,460,1.28,.264,https://www.mlb.com/tigers
Seattle Mariners,AL,--,--,7.68,--,--,--,--,--,0,634.1,604,593,541,63,22,200,422,1.27,.267,https://www.mlb.com/mariners
Miami Marlins,NL,--,--,7.75,--,--,--,--,--,0,643.2,615,615,554,62,18,255,488,1.35,.268,https://www.mlb.com/marlins
Chicago Cubs,NL,--,--,7.79,--,--,--,--,--,0,700.1,648,669,606,76,24,282,562,1.33,.262,https://www.mlb.com/cubs
Boston Red Sox,AL,--,--,7.81,--,--,--,--,--,0,680.2,609,646,591,65,41,248,504,1.26,.252,https://www.mlb.com/redsox
Kansas City Royals,AL,--,--,7.90,--,--,--,--,--,0,701.1,660,661,616,62,33,294,484,1.36,.268,https://www.mlb.com/royals
Toronto Blue Jays,AL,--,--,7.91,--,--,--,--,--,0,688.2,649,665,605,83,32,230,520,1.28,.263,https://www.mlb.com/bluejays
Chicago White Sox,AL,--,--,8.00,--,--,--,--,--,0,662.1,645,630,589,71,18,213,517,1.30,.271,https://www.mlb.com/whitesox
Houston Astros,AL,--,--,8.09,--,--,--,--,--,0,680.0,679,687,611,79,18,277,512,1.41,.277,https://www.mlb.com/astros
Cleveland Indians,AL,--,--,8.09,--,--,--,--,--,0,658.2,677,667,592,61,26,227,433,1.37,.281,https://www.mlb.com/indians
Colorado Rockies,NL,--,--,8.18,--,--,--,--,--,0,677.0,637,675,615,77,26,245,483,1.30,.267,https://www.mlb.com/rockies
Minnesota Twins,AL,--,--,8.18,--,--,--,--,--,0,696.1,705,711,633,68,24,233,409,1.35,.281,https://www.mlb.com/twins
Baltimore Orioles,AL,--,--,9.01,--,--,--,--,--,0,678.1,729,747,679,98,26,251,449,1.44,.293,https://www.mlb.com/orioles
