team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
San Francisco Giants,NL,--,--,2.75,--,--,--,--,--,0,461.0,401,147,141,40,12,127,403,1.15,.238,https://www.mlb.com/giants
Chicago Cubs,NL,--,--,3.02,--,--,--,--,--,0,372.0,279,131,125,43,15,133,372,1.11,.207,https://www.mlb.com/cubs
New York Mets,NL,--,--,3.17,--,--,--,--,--,0,386.0,386,144,136,39,7,125,361,1.32,.264,https://www.mlb.com/mets
Washington Nationals,NL,--,--,3.31,--,--,--,--,--,0,424.2,378,165,156,44,17,159,441,1.26,.239,https://www.mlb.com/nationals
Oakland Athletics,AL,--,--,3.37,--,--,--,--,--,0,406.1,409,168,152,38,16,128,325,1.32,.261,https://www.mlb.com/athletics
Miami Marlins,NL,--,--,3.41,--,--,--,--,--,0,396.0,340,154,150,32,17,169,369,1.29,.236,https://www.mlb.com/marlins
Toronto Blue Jays,AL,--,--,3.43,--,--,--,--,--,0,378.1,338,151,144,43,18,131,345,1.24,.236,https://www.mlb.com/bluejays
Seattle Mariners,AL,--,--,3.48,--,--,--,--,--,0,392.2,384,166,152,53,14,131,345,1.31,.257,https://www.mlb.com/mariners
New York Yankees,AL,--,--,3.49,--,--,--,--,--,0,389.2,383,162,151,48,17,112,366,1.27,.256,https://www.mlb.com/yankees
Philadelphia Phillies,NL,--,--,3.54,--,--,--,--,--,0,384.0,406,163,151,46,11,118,359,1.36,.271,https://www.mlb.com/phillies
Los Angeles Dodgers,NL,--,--,3.58,--,--,--,--,--,0,412.1,368,173,164,55,20,149,426,1.25,.237,https://www.mlb.com/dodgers
Houston Astros,AL,--,--,3.65,--,--,--,--,--,0,379.2,368,162,154,41,8,119,361,1.28,.253,https://www.mlb.com/astros
Pittsburgh Pirates,NL,--,--,3.66,--,--,--,--,--,0,366.1,379,166,149,39,21,133,323,1.40,.270,https://www.mlb.com/pirates
St. Louis Cardinals,NL,--,--,3.81,--,--,--,--,--,0,377.2,392,169,160,39,12,139,339,1.41,.270,https://www.mlb.com/cardinals
San Diego Padres,NL,--,--,3.90,--,--,--,--,--,0,390.0,396,185,169,46,15,161,329,1.43,.265,https://www.mlb.com/padres
Milwaukee Brewers,NL,--,--,3.97,--,--,--,--,--,0,355.2,388,178,157,45,17,147,279,1.50,.278,https://www.mlb.com/brewers
Cleveland Indians,AL,--,--,3.99,--,--,--,--,--,0,397.0,394,184,176,55,7,142,373,1.35,.257,https://www.mlb.com/indians
Chicago White Sox,AL,--,--,3.99,--,--,--,--,--,0,351.2,363,168,156,44,12,142,313,1.44,.267,https://www.mlb.com/whitesox
Kansas City Royals,AL,--,--,4.00,--,--,--,--,--,0,350.2,351,163,156,52,11,141,300,1.40,.260,https://www.mlb.com/royals
Texas Rangers,AL,--,--,4.03,--,--,--,--,--,0,362.0,374,179,162,53,13,151,279,1.45,.267,https://www.mlb.com/rangers
Detroit Tigers,AL,--,--,4.05,--,--,--,--,--,0,371.0,358,174,167,53,16,113,326,1.27,.254,https://www.mlb.com/tigers
Baltimore Orioles,AL,--,--,4.06,--,--,--,--,--,0,372.2,372,176,168,49,13,156,334,1.42,.262,https://www.mlb.com/orioles
Colorado Rockies,NL,--,--,4.30,--,--,--,--,--,0,351.1,368,189,168,43,15,142,292,1.45,.267,https://www.mlb.com/rockies
Tampa Bay Rays,AL,--,--,4.30,--,--,--,--,--,0,391.0,408,202,187,59,7,133,376,1.38,.267,https://www.mlb.com/rays
Atlanta Braves,NL,--,--,4.38,--,--,--,--,--,0,386.1,386,199,188,50,18,178,326,1.46,.260,https://www.mlb.com/braves
Minnesota Twins,AL,--,--,4.41,--,--,--,--,--,0,402.1,447,218,197,59,6,133,313,1.44,.281,https://www.mlb.com/twins
Arizona Diamondbacks,NL,--,--,4.43,--,--,--,--,--,0,361.2,383,188,178,51,8,159,339,1.50,.272,https://www.mlb.com/dbacks
Boston Red Sox,AL,--,--,4.50,--,--,--,--,--,0,332.1,323,173,166,54,15,122,317,1.34,.254,https://www.mlb.com/redsox
Los Angeles Angels,AL,--,--,4.70,--,--,--,--,--,0,329.1,359,182,172,56,13,127,299,1.48,.277,https://www.mlb.com/angels
Cincinnati Reds,NL,--,--,5.72,--,--,--,--,--,0,302.1,362,202,192,64,17,126,258,1.61,.297,https://www.mlb.com/reds
