team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Los Angeles Dodgers,NL,--,--,9.17,--,--,--,--,--,0,324.0,243,366,330,32,7,134,327,1.16,.215,https://www.mlb.com/dodgers
New York Yankees,AL,--,--,10.17,--,--,--,--,--,0,343.1,269,441,388,36,12,135,384,1.18,.218,https://www.mlb.com/yankees
Arizona Diamondbacks,NL,--,--,10.33,--,--,--,--,--,0,358.0,297,474,411,33,12,191,353,1.36,.235,https://www.mlb.com/dbacks
Milwaukee Brewers,NL,--,--,10.45,--,--,--,--,--,0,378.0,339,491,439,37,13,177,315,1.37,.252,https://www.mlb.com/brewers
Pittsburgh Pirates,NL,--,--,10.79,--,--,--,--,--,0,383.2,351,507,460,31,22,165,342,1.34,.251,https://www.mlb.com/pirates
Cleveland Indians,AL,--,--,10.81,--,--,--,--,--,0,294.0,267,386,353,39,13,105,325,1.27,.251,https://www.mlb.com/indians
Boston Red Sox,AL,--,--,10.96,--,--,--,--,--,0,334.1,314,456,407,43,10,129,380,1.33,.258,https://www.mlb.com/redsox
Chicago Cubs,NL,--,--,11.23,--,--,--,--,--,0,342.1,303,482,427,41,24,194,332,1.45,.245,https://www.mlb.com/cubs
Tampa Bay Rays,AL,--,--,11.23,--,--,--,--,--,0,353.1,309,500,441,40,12,154,320,1.31,.242,https://www.mlb.com/rays
Houston Astros,AL,--,--,11.30,--,--,--,--,--,0,364.0,321,493,457,38,21,180,400,1.38,.242,https://www.mlb.com/astros
St. Louis Cardinals,NL,--,--,11.49,--,--,--,--,--,0,346.1,315,497,442,42,27,174,319,1.41,.255,https://www.mlb.com/cardinals
Colorado Rockies,NL,--,--,11.60,--,--,--,--,--,0,381.2,341,525,492,36,12,175,310,1.35,.252,https://www.mlb.com/rockies
Washington Nationals,NL,--,--,11.63,--,--,--,--,--,0,322.2,305,462,417,42,13,143,296,1.39,.258,https://www.mlb.com/nationals
Philadelphia Phillies,NL,--,--,11.99,--,--,--,--,--,0,369.1,334,541,492,52,13,172,313,1.37,.253,https://www.mlb.com/phillies
Toronto Blue Jays,AL,--,--,12.28,--,--,--,--,--,0,375.1,365,568,512,47,14,168,319,1.42,.265,https://www.mlb.com/bluejays
Oakland Athletics,AL,--,--,12.39,--,--,--,--,--,0,374.0,371,594,515,52,18,153,294,1.40,.271,https://www.mlb.com/athletics
San Francisco Giants,NL,--,--,12.47,--,--,--,--,--,0,370.1,369,560,513,40,18,160,302,1.43,.267,https://www.mlb.com/giants
Chicago White Sox,AL,--,--,12.48,--,--,--,--,--,0,369.1,338,571,512,62,18,220,300,1.51,.256,https://www.mlb.com/whitesox
Seattle Mariners,AL,--,--,12.52,--,--,--,--,--,0,336.1,315,523,468,47,17,146,278,1.37,.262,https://www.mlb.com/mariners
Minnesota Twins,AL,--,--,12.57,--,--,--,--,--,0,354.1,362,545,495,51,10,155,279,1.46,.275,https://www.mlb.com/twins
San Diego Padres,NL,--,--,12.76,--,--,--,--,--,0,359.0,357,573,509,54,26,186,312,1.51,.272,https://www.mlb.com/padres
Los Angeles Angels,AL,--,--,12.78,--,--,--,--,--,0,311.1,309,478,442,54,7,155,299,1.49,.269,https://www.mlb.com/angels
Atlanta Braves,NL,--,--,12.86,--,--,--,--,--,0,387.0,399,614,553,50,12,209,316,1.57,.277,https://www.mlb.com/braves
Texas Rangers,AL,--,--,13.02,--,--,--,--,--,0,363.0,374,586,525,44,17,171,271,1.50,.277,https://www.mlb.com/rangers
New York Mets,NL,--,--,13.22,--,--,--,--,--,0,388.0,391,630,570,55,15,223,363,1.58,.274,https://www.mlb.com/mets
Kansas City Royals,AL,--,--,13.50,--,--,--,--,--,0,349.1,353,571,524,47,6,168,301,1.49,.272,https://www.mlb.com/royals
Cincinnati Reds,NL,--,--,13.61,--,--,--,--,--,0,366.1,372,600,554,62,26,185,290,1.52,.279,https://www.mlb.com/reds
Miami Marlins,NL,--,--,13.75,--,--,--,--,--,0,371.2,396,613,568,48,18,224,282,1.67,.288,https://www.mlb.com/marlins
Baltimore Orioles,AL,--,--,13.84,--,--,--,--,--,0,361.0,354,597,555,72,11,161,293,1.43,.267,https://www.mlb.com/orioles
Detroit Tigers,AL,--,--,14.47,--,--,--,--,--,0,362.2,411,624,583,43,13,194,312,1.67,.300,https://www.mlb.com/tigers
