team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Cincinnati Reds,NL,--,--,2.58,--,--,--,--,--,0,216.0,156,76,62,21,11,70,265,1.05,.196,https://www.mlb.com/reds
Milwaukee Brewers,NL,--,--,2.83,--,--,--,--,--,0,156.0,110,54,49,17,9,45,204,0.99,.194,https://www.mlb.com/brewers
St. Louis Cardinals,NL,--,--,2.95,--,--,--,--,--,0,174.0,123,67,57,21,11,77,177,1.15,.194,https://www.mlb.com/cardinals
Cleveland Indians,AL,--,--,2.95,--,--,--,--,--,0,222.2,178,78,73,25,6,63,260,1.08,.215,https://www.mlb.com/indians
Los Angeles Dodgers,NL,--,--,3.05,--,--,--,--,--,0,277.2,226,111,94,40,13,72,278,1.07,.218,https://www.mlb.com/dodgers
Atlanta Braves,NL,--,--,3.15,--,--,--,--,--,0,200.0,174,73,70,16,13,74,192,1.24,.233,https://www.mlb.com/braves
San Diego Padres,NL,--,--,3.27,--,--,--,--,--,0,215.0,162,87,78,27,10,77,246,1.11,.207,https://www.mlb.com/padres
Chicago White Sox,AL,--,--,3.36,--,--,--,--,--,0,233.1,217,95,87,21,7,85,217,1.29,.241,https://www.mlb.com/whitesox
Minnesota Twins,AL,--,--,3.59,--,--,--,--,--,0,248.1,215,103,99,31,11,79,261,1.18,.229,https://www.mlb.com/twins
Oakland Athletics,AL,--,--,3.65,--,--,--,--,--,0,194.2,191,82,79,28,7,55,198,1.26,.252,https://www.mlb.com/athletics
Miami Marlins,NL,--,--,3.67,--,--,--,--,--,0,184.0,176,83,75,28,9,83,169,1.41,.251,https://www.mlb.com/marlins
Baltimore Orioles,AL,--,--,3.72,--,--,--,--,--,0,171.2,157,85,71,33,8,47,162,1.19,.235,https://www.mlb.com/orioles
Chicago Cubs,NL,--,--,3.73,--,--,--,--,--,0,219.2,173,94,91,27,11,82,217,1.16,.213,https://www.mlb.com/cubs
Tampa Bay Rays,AL,--,--,3.79,--,--,--,--,--,0,211.1,190,94,89,33,10,62,234,1.19,.234,https://www.mlb.com/rays
New York Yankees,AL,--,--,3.92,--,--,--,--,--,0,215.2,198,104,94,30,10,72,229,1.25,.237,https://www.mlb.com/yankees
New York Mets,NL,--,--,3.99,--,--,--,--,--,0,167.0,162,83,74,25,10,70,191,1.39,.250,https://www.mlb.com/mets
San Francisco Giants,NL,--,--,3.99,--,--,--,--,--,0,203.0,176,96,90,28,15,81,191,1.27,.231,https://www.mlb.com/giants
Kansas City Royals,AL,--,--,4.10,--,--,--,--,--,0,169.0,153,78,77,24,11,60,177,1.26,.239,https://www.mlb.com/royals
Toronto Blue Jays,AL,--,--,4.49,--,--,--,--,--,0,192.1,194,110,96,24,5,93,181,1.49,.260,https://www.mlb.com/bluejays
Washington Nationals,NL,--,--,4.59,--,--,--,--,--,0,196.0,204,103,100,41,11,80,208,1.45,.263,https://www.mlb.com/nationals
Boston Red Sox,AL,--,--,4.62,--,--,--,--,--,0,189.0,204,105,97,34,10,103,207,1.62,.272,https://www.mlb.com/redsox
Pittsburgh Pirates,NL,--,--,4.63,--,--,--,--,--,0,140.0,125,75,72,21,13,62,147,1.34,.237,https://www.mlb.com/pirates
Seattle Mariners,AL,--,--,4.69,--,--,--,--,--,0,205.1,212,115,107,29,10,72,202,1.38,.263,https://www.mlb.com/mariners
Los Angeles Angels,AL,--,--,4.69,--,--,--,--,--,0,163.0,160,89,85,28,5,51,168,1.29,.253,https://www.mlb.com/angels
Texas Rangers,AL,--,--,4.72,--,--,--,--,--,0,137.1,124,76,72,24,3,51,133,1.27,.237,https://www.mlb.com/rangers
Houston Astros,AL,--,--,4.75,--,--,--,--,--,0,210.1,200,119,111,30,10,88,202,1.37,.249,https://www.mlb.com/astros
Detroit Tigers,AL,--,--,4.89,--,--,--,--,--,0,134.1,137,76,73,19,3,54,131,1.42,.258,https://www.mlb.com/tigers
Philadelphia Phillies,NL,--,--,5.20,--,--,--,--,--,0,225.0,247,138,130,42,11,70,227,1.41,.278,https://www.mlb.com/phillies
Colorado Rockies,NL,--,--,5.33,--,--,--,--,--,0,172.1,190,109,102,27,16,71,128,1.51,.278,https://www.mlb.com/rockies
Arizona Diamondbacks,NL,--,--,5.42,--,--,--,--,--,0,159.1,165,98,96,35,7,64,158,1.44,.266,https://www.mlb.com/dbacks
