team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Los Angeles Dodgers,NL,--,--,3.49,--,--,--,--,--,0,451.2,392,199,175,34,16,167,452,1.24,.225,https://www.mlb.com/dodgers
Pittsburgh Pirates,NL,--,--,3.69,--,--,--,--,--,0,458.1,419,208,188,24,17,184,433,1.32,.234,https://www.mlb.com/pirates
Atlanta Braves,NL,--,--,3.81,--,--,--,--,--,0,458.0,414,215,194,41,17,181,441,1.30,.233,https://www.mlb.com/braves
Kansas City Royals,AL,--,--,3.84,--,--,--,--,--,0,454.1,389,209,194,48,13,175,419,1.24,.225,https://www.mlb.com/royals
St. Louis Cardinals,NL,--,--,3.94,--,--,--,--,--,0,450.0,423,220,197,26,20,183,457,1.35,.239,https://www.mlb.com/cardinals
Miami Marlins,NL,--,--,3.95,--,--,--,--,--,0,457.2,407,218,201,30,22,219,395,1.37,.230,https://www.mlb.com/marlins
Oakland Athletics,AL,--,--,3.98,--,--,--,--,--,0,459.0,414,223,203,41,18,149,418,1.23,.232,https://www.mlb.com/athletics
New York Mets,NL,--,--,4.06,--,--,--,--,--,0,468.0,442,244,211,40,11,177,408,1.32,.241,https://www.mlb.com/mets
Texas Rangers,AL,--,--,4.09,--,--,--,--,--,0,457.1,405,229,208,41,18,175,445,1.27,.229,https://www.mlb.com/rangers
San Diego Padres,NL,--,--,4.16,--,--,--,--,--,0,456.1,412,241,211,36,15,184,406,1.31,.233,https://www.mlb.com/padres
Cincinnati Reds,NL,--,--,4.19,--,--,--,--,--,0,463.2,423,228,216,57,16,173,458,1.29,.234,https://www.mlb.com/reds
Milwaukee Brewers,NL,--,--,4.38,--,--,--,--,--,0,447.2,412,256,218,50,17,190,363,1.34,.236,https://www.mlb.com/brewers
Toronto Blue Jays,AL,--,--,4.41,--,--,--,--,--,0,451.1,389,250,221,53,17,194,400,1.29,.224,https://www.mlb.com/bluejays
Tampa Bay Rays,AL,--,--,4.60,--,--,--,--,--,0,457.2,409,255,234,45,13,179,433,1.28,.231,https://www.mlb.com/rays
New York Yankees,AL,--,--,4.65,--,--,--,--,--,0,457.0,453,252,236,48,11,157,433,1.33,.251,https://www.mlb.com/yankees
Boston Red Sox,AL,--,--,4.65,--,--,--,--,--,0,456.2,428,258,236,45,20,181,433,1.33,.239,https://www.mlb.com/redsox
San Francisco Giants,NL,--,--,4.67,--,--,--,--,--,0,456.2,405,253,237,37,16,206,433,1.34,.229,https://www.mlb.com/giants
Chicago Cubs,NL,--,--,4.73,--,--,--,--,--,0,457.0,437,265,240,49,19,209,413,1.41,.243,https://www.mlb.com/cubs
Detroit Tigers,AL,--,--,4.77,--,--,--,--,--,0,460.1,447,258,244,48,14,173,500,1.35,.246,https://www.mlb.com/tigers
Washington Nationals,NL,--,--,4.82,--,--,--,--,--,0,451.2,451,268,242,52,14,157,413,1.35,.249,https://www.mlb.com/nationals
Seattle Mariners,AL,--,--,4.90,--,--,--,--,--,0,461.0,434,274,251,50,8,177,465,1.33,.238,https://www.mlb.com/mariners
Cleveland Indians,AL,--,--,4.97,--,--,--,--,--,0,456.1,426,280,252,49,22,201,471,1.37,.239,https://www.mlb.com/indians
Chicago White Sox,AL,--,--,5.01,--,--,--,--,--,0,449.0,453,296,250,52,23,187,425,1.43,.252,https://www.mlb.com/whitesox
Arizona Diamondbacks,NL,--,--,5.01,--,--,--,--,--,0,472.0,458,284,263,63,21,198,412,1.39,.246,https://www.mlb.com/dbacks
Philadelphia Phillies,NL,--,--,5.06,--,--,--,--,--,0,450.1,436,276,253,47,21,173,413,1.35,.245,https://www.mlb.com/phillies
Colorado Rockies,NL,--,--,5.09,--,--,--,--,--,0,445.2,479,275,252,37,8,193,369,1.51,.266,https://www.mlb.com/rockies
Houston Astros,AL,--,--,5.22,--,--,--,--,--,0,443.1,470,296,257,52,18,218,371,1.55,.261,https://www.mlb.com/astros
Baltimore Orioles,AL,--,--,5.24,--,--,--,--,--,0,448.1,439,280,261,56,21,180,386,1.38,.247,https://www.mlb.com/orioles
Los Angeles Angels,AL,--,--,5.57,--,--,--,--,--,0,457.0,479,311,283,55,11,205,402,1.50,.259,https://www.mlb.com/angels
Minnesota Twins,AL,--,--,5.71,--,--,--,--,--,0,443.0,485,311,281,55,9,178,329,1.50,.268,https://www.mlb.com/twins
