team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Los Angeles Dodgers,NL,--,--,1.42,--,--,--,--,--,0,114.0,81,24,18,9,5,18,96,0.87,.213,https://www.mlb.com/dodgers
Seattle Mariners,AL,--,--,1.78,--,--,--,--,--,0,96.0,92,21,19,6,6,38,60,1.35,.268,https://www.mlb.com/mariners
Cleveland Indians,AL,--,--,2.11,--,--,--,--,--,0,115.1,84,29,27,11,3,27,111,0.96,.218,https://www.mlb.com/indians
Chicago White Sox,AL,--,--,2.42,--,--,--,--,--,0,108.0,91,30,29,13,7,37,90,1.19,.241,https://www.mlb.com/whitesox
Houston Astros,AL,--,--,2.44,--,--,--,--,--,0,99.2,86,29,27,9,10,34,89,1.20,.247,https://www.mlb.com/astros
San Francisco Giants,NL,--,--,2.52,--,--,--,--,--,0,107.1,99,31,30,10,7,27,76,1.17,.260,https://www.mlb.com/giants
San Diego Padres,NL,--,--,2.54,--,--,--,--,--,0,117.0,78,34,33,14,7,31,100,0.93,.202,https://www.mlb.com/padres
Oakland Athletics,AL,--,--,2.68,--,--,--,--,--,0,110.2,95,33,33,14,0,23,103,1.07,.240,https://www.mlb.com/athletics
Atlanta Braves,NL,--,--,2.69,--,--,--,--,--,0,100.1,80,30,30,10,5,43,83,1.23,.235,https://www.mlb.com/braves
New York Mets,NL,--,--,2.73,--,--,--,--,--,0,105.2,101,32,32,13,4,29,109,1.23,.262,https://www.mlb.com/mets
Minnesota Twins,AL,--,--,3.09,--,--,--,--,--,0,102.0,87,35,35,15,4,28,88,1.13,.248,https://www.mlb.com/twins
Baltimore Orioles,AL,--,--,3.12,--,--,--,--,--,0,112.1,101,40,39,17,7,27,95,1.14,.248,https://www.mlb.com/orioles
Chicago Cubs,NL,--,--,3.14,--,--,--,--,--,0,103.1,79,36,36,14,1,25,89,1.01,.230,https://www.mlb.com/cubs
Colorado Rockies,NL,--,--,3.19,--,--,--,--,--,0,107.1,118,40,38,12,7,37,65,1.44,.306,https://www.mlb.com/rockies
Los Angeles Angels,AL,--,--,3.21,--,--,--,--,--,0,103.2,84,37,37,13,5,32,91,1.12,.233,https://www.mlb.com/angels
Kansas City Royals,AL,--,--,3.23,--,--,--,--,--,0,114.1,119,44,41,18,6,35,95,1.35,.281,https://www.mlb.com/royals
Cincinnati Reds,NL,--,--,3.27,--,--,--,--,--,0,99.0,81,36,36,13,3,33,116,1.15,.230,https://www.mlb.com/reds
Tampa Bay Rays,AL,--,--,3.34,--,--,--,--,--,0,105.0,93,40,39,16,7,24,102,1.11,.251,https://www.mlb.com/rays
New York Yankees,AL,--,--,3.42,--,--,--,--,--,0,92.0,76,38,35,15,6,30,89,1.15,.232,https://www.mlb.com/yankees
Detroit Tigers,AL,--,--,3.55,--,--,--,--,--,0,106.1,103,43,42,18,5,30,90,1.25,.263,https://www.mlb.com/tigers
Texas Rangers,AL,--,--,3.57,--,--,--,--,--,0,103.1,103,45,41,15,6,47,81,1.45,.265,https://www.mlb.com/rangers
Philadelphia Phillies,NL,--,--,3.61,--,--,--,--,--,0,109.2,118,44,44,15,6,31,109,1.36,.295,https://www.mlb.com/phillies
Pittsburgh Pirates,NL,--,--,3.76,--,--,--,--,--,0,95.2,84,42,40,18,11,28,89,1.17,.253,https://www.mlb.com/pirates
Washington Nationals,NL,--,--,3.87,--,--,--,--,--,0,102.1,114,45,44,17,5,30,83,1.41,.292,https://www.mlb.com/nationals
Miami Marlins,NL,--,--,3.92,--,--,--,--,--,0,110.1,92,50,48,19,6,41,91,1.21,.247,https://www.mlb.com/marlins
Toronto Blue Jays,AL,--,--,3.92,--,--,--,--,--,0,105.2,118,49,46,16,1,42,91,1.51,.298,https://www.mlb.com/bluejays
St. Louis Cardinals,NL,--,--,4.10,--,--,--,--,--,0,94.1,83,43,43,18,2,40,78,1.30,.250,https://www.mlb.com/cardinals
Boston Red Sox,AL,--,--,4.18,--,--,--,--,--,0,127.0,119,60,59,20,4,53,116,1.35,.262,https://www.mlb.com/redsox
Milwaukee Brewers,NL,--,--,4.31,--,--,--,--,--,0,110.2,94,55,53,21,6,29,114,1.11,.242,https://www.mlb.com/brewers
Arizona Diamondbacks,NL,--,--,4.83,--,--,--,--,--,0,104.1,111,56,56,22,1,34,85,1.39,.293,https://www.mlb.com/dbacks
