team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Cincinnati Reds,NL,--,--,2.80,--,--,--,--,--,0,425.0,356,140,132,43,23,123,410,1.13,.226,https://www.mlb.com/reds
St. Louis Cardinals,NL,--,--,2.86,--,--,--,--,--,0,396.0,374,135,126,19,16,138,351,1.29,.253,https://www.mlb.com/cardinals
Pittsburgh Pirates,NL,--,--,2.91,--,--,--,--,--,0,430.0,399,145,139,30,17,179,398,1.34,.248,https://www.mlb.com/pirates
Los Angeles Dodgers,NL,--,--,2.96,--,--,--,--,--,0,425.2,396,155,140,37,10,130,357,1.24,.247,https://www.mlb.com/dodgers
Detroit Tigers,AL,--,--,2.98,--,--,--,--,--,0,414.0,400,146,137,30,13,129,408,1.28,.255,https://www.mlb.com/tigers
Arizona Diamondbacks,NL,--,--,3.06,--,--,--,--,--,0,479.1,450,173,163,37,19,157,377,1.27,.251,https://www.mlb.com/dbacks
Atlanta Braves,NL,--,--,3.10,--,--,--,--,--,0,404.0,373,148,139,41,19,130,334,1.25,.246,https://www.mlb.com/braves
Miami Marlins,NL,--,--,3.14,--,--,--,--,--,0,515.2,507,193,180,37,20,193,409,1.36,.259,https://www.mlb.com/marlins
New York Mets,NL,--,--,3.23,--,--,--,--,--,0,468.0,465,181,168,50,17,154,419,1.32,.260,https://www.mlb.com/mets
Oakland Athletics,AL,--,--,3.24,--,--,--,--,--,0,380.2,348,151,137,44,16,102,305,1.18,.241,https://www.mlb.com/athletics
Boston Red Sox,AL,--,--,3.28,--,--,--,--,--,0,387.0,360,152,141,35,5,141,343,1.29,.247,https://www.mlb.com/redsox
New York Yankees,AL,--,--,3.30,--,--,--,--,--,0,409.2,426,155,150,45,14,115,358,1.32,.269,https://www.mlb.com/yankees
Washington Nationals,NL,--,--,3.31,--,--,--,--,--,0,386.1,371,157,142,35,22,121,342,1.27,.251,https://www.mlb.com/nationals
Chicago Cubs,NL,--,--,3.37,--,--,--,--,--,0,398.1,370,157,149,38,16,144,306,1.29,.247,https://www.mlb.com/cubs
Houston Astros,AL,--,--,3.48,--,--,--,--,--,0,411.1,405,180,159,34,6,187,320,1.44,.258,https://www.mlb.com/astros
Chicago White Sox,AL,--,--,3.49,--,--,--,--,--,0,472.0,449,202,183,57,21,157,421,1.28,.249,https://www.mlb.com/whitesox
Texas Rangers,AL,--,--,3.55,--,--,--,--,--,0,429.0,410,180,169,53,15,158,402,1.32,.253,https://www.mlb.com/rangers
Seattle Mariners,AL,--,--,3.58,--,--,--,--,--,0,432.2,394,185,172,46,9,136,376,1.22,.242,https://www.mlb.com/mariners
Toronto Blue Jays,AL,--,--,3.63,--,--,--,--,--,0,391.1,399,173,158,37,19,144,344,1.39,.264,https://www.mlb.com/bluejays
San Diego Padres,NL,--,--,3.64,--,--,--,--,--,0,433.0,390,188,175,46,12,170,332,1.29,.243,https://www.mlb.com/padres
San Francisco Giants,NL,--,--,3.75,--,--,--,--,--,0,444.0,424,193,185,46,13,169,386,1.34,.254,https://www.mlb.com/giants
Philadelphia Phillies,NL,--,--,3.75,--,--,--,--,--,0,400.2,388,180,167,49,19,139,340,1.32,.255,https://www.mlb.com/phillies
Cleveland Indians,AL,--,--,3.80,--,--,--,--,--,0,369.2,371,165,156,43,6,141,345,1.39,.259,https://www.mlb.com/indians
Kansas City Royals,AL,--,--,3.86,--,--,--,--,--,0,368.2,372,174,158,49,11,147,282,1.41,.263,https://www.mlb.com/royals
Tampa Bay Rays,AL,--,--,3.89,--,--,--,--,--,0,381.2,377,177,165,39,20,131,334,1.33,.260,https://www.mlb.com/rays
Los Angeles Angels,AL,--,--,4.20,--,--,--,--,--,0,411.2,432,203,192,52,17,145,332,1.40,.268,https://www.mlb.com/angels
Colorado Rockies,NL,--,--,4.27,--,--,--,--,--,0,358.1,391,179,170,31,8,159,276,1.53,.282,https://www.mlb.com/rockies
Baltimore Orioles,AL,--,--,4.44,--,--,--,--,--,0,356.2,354,188,176,63,14,129,284,1.35,.260,https://www.mlb.com/orioles
Milwaukee Brewers,NL,--,--,4.48,--,--,--,--,--,0,355.2,379,189,177,46,11,139,274,1.46,.276,https://www.mlb.com/brewers
Minnesota Twins,AL,--,--,4.50,--,--,--,--,--,0,373.2,444,198,187,55,9,114,252,1.49,.297,https://www.mlb.com/twins
