team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
St. Louis Cardinals,NL,--,--,0.76,--,--,--,--,--,0,796.0,829,67,67,67,29,197,706,1.29,.255,https://www.mlb.com/cardinals
Los Angeles Dodgers,NL,--,--,0.81,--,--,--,--,--,0,796.0,733,72,72,72,28,266,758,1.26,.232,https://www.mlb.com/dodgers
Miami Marlins,NL,--,--,0.85,--,--,--,--,--,0,774.1,795,74,73,74,26,223,655,1.31,.252,https://www.mlb.com/marlins
Washington Nationals,NL,--,--,0.86,--,--,--,--,--,0,795.1,771,77,76,77,20,263,783,1.30,.242,https://www.mlb.com/nationals
New York Mets,NL,--,--,0.88,--,--,--,--,--,0,768.0,765,76,75,76,23,270,692,1.35,.246,https://www.mlb.com/mets
Tampa Bay Rays,AL,--,--,0.92,--,--,--,--,--,0,841.1,728,86,86,86,30,249,847,1.16,.222,https://www.mlb.com/rays
San Diego Padres,NL,--,--,0.95,--,--,--,--,--,0,797.1,760,84,84,84,27,270,736,1.29,.238,https://www.mlb.com/padres
Cleveland Indians,AL,--,--,0.95,--,--,--,--,--,0,775.1,777,83,82,82,29,281,632,1.36,.248,https://www.mlb.com/indians
Pittsburgh Pirates,NL,--,--,0.97,--,--,--,--,--,0,786.1,771,85,85,85,24,256,674,1.31,.244,https://www.mlb.com/pirates
Arizona Diamondbacks,NL,--,--,0.99,--,--,--,--,--,0,776.1,827,86,85,86,26,216,713,1.34,.260,https://www.mlb.com/dbacks
Seattle Mariners,AL,--,--,1.00,--,--,--,--,--,0,810.2,781,90,90,90,30,244,676,1.26,.242,https://www.mlb.com/mariners
Cincinnati Reds,NL,--,--,1.00,--,--,--,--,--,0,845.0,810,94,94,94,29,203,771,1.20,.240,https://www.mlb.com/reds
Detroit Tigers,AL,--,--,1.00,--,--,--,--,--,0,790.2,825,88,88,88,20,218,777,1.32,.256,https://www.mlb.com/tigers
Atlanta Braves,NL,--,--,1.04,--,--,--,--,--,0,825.1,773,95,95,95,19,221,736,1.20,.236,https://www.mlb.com/braves
Houston Astros,AL,--,--,1.07,--,--,--,--,--,0,750.0,817,89,89,89,24,254,685,1.43,.263,https://www.mlb.com/astros
San Francisco Giants,NL,--,--,1.07,--,--,--,--,--,0,792.0,785,94,94,94,25,238,746,1.29,.246,https://www.mlb.com/giants
Kansas City Royals,AL,--,--,1.09,--,--,--,--,--,0,760.2,819,92,92,92,21,287,697,1.45,.262,https://www.mlb.com/royals
Oakland Athletics,AL,--,--,1.09,--,--,--,--,--,0,822.1,802,100,100,100,26,242,699,1.27,.243,https://www.mlb.com/athletics
Chicago White Sox,AL,--,--,1.12,--,--,--,--,--,0,821.0,787,102,102,102,32,257,773,1.27,.241,https://www.mlb.com/whitesox
Philadelphia Phillies,NL,--,--,1.16,--,--,--,--,--,0,832.2,814,107,107,107,20,207,863,1.23,.244,https://www.mlb.com/phillies
Texas Rangers,AL,--,--,1.16,--,--,--,--,--,0,813.1,801,105,105,105,17,247,792,1.29,.246,https://www.mlb.com/rangers
Baltimore Orioles,AL,--,--,1.16,--,--,--,--,--,0,820.0,831,106,106,106,21,240,686,1.31,.250,https://www.mlb.com/orioles
Los Angeles Angels,AL,--,--,1.17,--,--,--,--,--,0,810.0,780,105,105,105,25,261,671,1.29,.241,https://www.mlb.com/angels
Boston Red Sox,AL,--,--,1.18,--,--,--,--,--,0,791.2,809,104,104,104,28,267,704,1.36,.252,https://www.mlb.com/redsox
Minnesota Twins,AL,--,--,1.21,--,--,--,--,--,0,771.0,854,105,104,105,28,231,586,1.41,.267,https://www.mlb.com/twins
Milwaukee Brewers,NL,--,--,1.23,--,--,--,--,--,0,791.0,817,108,108,108,13,262,827,1.36,.255,https://www.mlb.com/brewers
Chicago Cubs,NL,--,--,1.24,--,--,--,--,--,0,746.0,791,103,103,103,41,279,675,1.43,.258,https://www.mlb.com/cubs
Toronto Blue Jays,AL,--,--,1.33,--,--,--,--,--,0,767.1,807,113,113,113,33,293,651,1.43,.258,https://www.mlb.com/bluejays
Colorado Rockies,NL,--,--,1.34,--,--,--,--,--,0,706.1,899,106,105,105,23,263,613,1.65,.295,https://www.mlb.com/rockies
New York Yankees,AL,--,--,1.42,--,--,--,--,--,0,809.1,832,128,128,128,25,235,800,1.32,.253,https://www.mlb.com/yankees
