team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
San Francisco Giants,NL,--,--,3.35,--,--,--,--,--,0,497.1,399,194,185,39,23,189,436,1.18,.227,https://www.mlb.com/giants
San Diego Padres,NL,--,--,3.49,--,--,--,--,--,0,494.2,431,200,192,37,9,146,424,1.17,.241,https://www.mlb.com/padres
Oakland Athletics,AL,--,--,3.85,--,--,--,--,--,0,484.0,441,227,207,56,11,164,351,1.25,.248,https://www.mlb.com/athletics
Tampa Bay Rays,AL,--,--,3.99,--,--,--,--,--,0,496.0,443,230,220,52,20,164,391,1.22,.243,https://www.mlb.com/rays
Atlanta Braves,NL,--,--,4.09,--,--,--,--,--,0,486.1,455,242,221,41,25,171,417,1.29,.255,https://www.mlb.com/braves
New York Mets,NL,--,--,4.09,--,--,--,--,--,0,497.1,472,238,226,48,18,186,366,1.32,.261,https://www.mlb.com/mets
New York Yankees,AL,--,--,4.11,--,--,--,--,--,0,490.1,394,236,224,56,20,183,387,1.18,.229,https://www.mlb.com/yankees
Philadelphia Phillies,NL,--,--,4.14,--,--,--,--,--,0,496.0,448,249,228,50,14,139,430,1.18,.246,https://www.mlb.com/phillies
St. Louis Cardinals,NL,--,--,4.15,--,--,--,--,--,0,498.1,435,253,230,42,16,159,355,1.19,.246,https://www.mlb.com/cardinals
Texas Rangers,AL,--,--,4.39,--,--,--,--,--,0,491.2,458,260,240,53,19,180,397,1.30,.252,https://www.mlb.com/rangers
Minnesota Twins,AL,--,--,4.46,--,--,--,--,--,0,496.1,496,256,246,50,19,133,343,1.27,.268,https://www.mlb.com/twins
Cincinnati Reds,NL,--,--,4.51,--,--,--,--,--,0,503.1,484,264,252,56,17,164,355,1.29,.263,https://www.mlb.com/reds
Colorado Rockies,NL,--,--,4.51,--,--,--,--,--,0,499.1,446,269,250,46,22,176,410,1.25,.252,https://www.mlb.com/rockies
Los Angeles Angels,AL,--,--,4.60,--,--,--,--,--,0,493.0,482,272,252,50,17,196,374,1.38,.262,https://www.mlb.com/angels
Chicago Cubs,NL,--,--,4.68,--,--,--,--,--,0,486.1,503,291,253,51,21,192,439,1.43,.274,https://www.mlb.com/cubs
Miami Marlins,NL,--,--,4.71,--,--,--,--,--,0,489.0,479,280,256,44,18,172,397,1.33,.265,https://www.mlb.com/marlins
Boston Red Sox,AL,--,--,4.72,--,--,--,--,--,0,495.1,473,286,260,55,13,174,390,1.31,.258,https://www.mlb.com/redsox
Chicago White Sox,AL,--,--,4.74,--,--,--,--,--,0,493.2,493,275,260,52,12,158,373,1.32,.267,https://www.mlb.com/whitesox
Washington Nationals,NL,--,--,4.76,--,--,--,--,--,0,489.2,477,289,259,46,20,173,338,1.33,.264,https://www.mlb.com/nationals
Houston Astros,AL,--,--,4.80,--,--,--,--,--,0,485.1,488,289,259,44,12,179,399,1.37,.268,https://www.mlb.com/astros
Cleveland Indians,AL,--,--,4.82,--,--,--,--,--,0,493.1,469,288,264,46,17,184,315,1.32,.262,https://www.mlb.com/indians
Toronto Blue Jays,AL,--,--,4.84,--,--,--,--,--,0,494.1,490,286,266,54,14,173,382,1.34,.267,https://www.mlb.com/bluejays
Arizona Diamondbacks,NL,--,--,4.89,--,--,--,--,--,0,491.1,484,291,267,64,19,170,371,1.33,.267,https://www.mlb.com/dbacks
Detroit Tigers,AL,--,--,4.93,--,--,--,--,--,0,500.0,510,292,274,45,21,187,369,1.39,.274,https://www.mlb.com/tigers
Los Angeles Dodgers,NL,--,--,4.99,--,--,--,--,--,0,490.1,445,292,272,57,21,176,450,1.27,.248,https://www.mlb.com/dodgers
Seattle Mariners,AL,--,--,5.06,--,--,--,--,--,0,493.0,495,301,277,58,15,162,346,1.33,.269,https://www.mlb.com/mariners
Baltimore Orioles,AL,--,--,5.21,--,--,--,--,--,0,482.1,497,292,279,67,18,169,320,1.38,.272,https://www.mlb.com/orioles
Milwaukee Brewers,NL,--,--,5.60,--,--,--,--,--,0,490.1,517,330,305,66,18,181,396,1.42,.279,https://www.mlb.com/brewers
Kansas City Royals,AL,--,--,6.15,--,--,--,--,--,0,490.0,537,358,335,64,20,177,353,1.46,.286,https://www.mlb.com/royals
Pittsburgh Pirates,NL,--,--,6.35,--,--,--,--,--,0,477.2,540,365,337,53,22,173,361,1.49,.295,https://www.mlb.com/pirates
