team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Houston Astros,AL,--,--,3.58,--,--,--,--,--,0,390.0,308,161,155,43,13,112,433,1.08,.217,https://www.mlb.com/astros
Los Angeles Dodgers,NL,--,--,3.73,--,--,--,--,--,0,446.2,390,207,185,48,20,145,463,1.20,.232,https://www.mlb.com/dodgers
Arizona Diamondbacks,NL,--,--,4.07,--,--,--,--,--,0,435.2,365,216,197,51,13,164,394,1.21,.227,https://www.mlb.com/dbacks
Chicago Cubs,NL,--,--,4.19,--,--,--,--,--,0,501.0,474,249,233,48,21,230,439,1.41,.252,https://www.mlb.com/cubs
Washington Nationals,NL,--,--,4.32,--,--,--,--,--,0,500.0,424,251,240,71,30,185,471,1.22,.229,https://www.mlb.com/nationals
New York Yankees,AL,--,--,4.32,--,--,--,--,--,0,443.1,405,244,213,45,16,143,478,1.24,.239,https://www.mlb.com/yankees
Milwaukee Brewers,NL,--,--,4.37,--,--,--,--,--,0,475.2,427,257,231,52,23,183,448,1.28,.241,https://www.mlb.com/brewers
San Francisco Giants,NL,--,--,4.50,--,--,--,--,--,0,537.2,513,300,269,59,19,193,468,1.31,.253,https://www.mlb.com/giants
Los Angeles Angels,AL,--,--,4.61,--,--,--,--,--,0,555.0,539,316,284,76,32,206,520,1.34,.255,https://www.mlb.com/angels
Oakland Athletics,AL,--,--,4.67,--,--,--,--,--,0,487.2,465,280,253,72,18,171,371,1.30,.252,https://www.mlb.com/athletics
Pittsburgh Pirates,NL,--,--,4.68,--,--,--,--,--,0,519.2,497,306,270,67,31,219,485,1.38,.251,https://www.mlb.com/pirates
Boston Red Sox,AL,--,--,4.68,--,--,--,--,--,0,444.1,422,254,231,58,27,159,425,1.31,.251,https://www.mlb.com/redsox
Cleveland Indians,AL,--,--,4.68,--,--,--,--,--,0,405.2,405,225,211,63,10,105,384,1.26,.257,https://www.mlb.com/indians
Tampa Bay Rays,AL,--,--,4.73,--,--,--,--,--,0,414.2,365,233,218,57,15,134,366,1.20,.234,https://www.mlb.com/rays
Detroit Tigers,AL,--,--,4.76,--,--,--,--,--,0,612.2,606,359,324,73,32,218,480,1.34,.257,https://www.mlb.com/tigers
St. Louis Cardinals,NL,--,--,4.79,--,--,--,--,--,0,470.0,459,285,250,46,23,179,398,1.36,.256,https://www.mlb.com/cardinals
Seattle Mariners,AL,--,--,4.92,--,--,--,--,--,0,501.0,516,299,274,76,30,145,418,1.32,.266,https://www.mlb.com/mariners
Atlanta Braves,NL,--,--,4.95,--,--,--,--,--,0,481.1,442,283,265,62,11,234,441,1.40,.246,https://www.mlb.com/braves
San Diego Padres,NL,--,--,5.12,--,--,--,--,--,0,617.0,618,378,351,85,26,219,573,1.36,.262,https://www.mlb.com/padres
Colorado Rockies,NL,--,--,5.17,--,--,--,--,--,0,503.1,473,306,289,66,15,190,459,1.32,.250,https://www.mlb.com/rockies
New York Mets,NL,--,--,5.18,--,--,--,--,--,0,476.1,464,293,274,72,28,175,450,1.34,.255,https://www.mlb.com/mets
Kansas City Royals,AL,--,--,5.23,--,--,--,--,--,0,598.1,636,378,348,82,20,246,472,1.47,.274,https://www.mlb.com/royals
Texas Rangers,AL,--,--,5.24,--,--,--,--,--,0,651.0,684,415,379,105,31,223,523,1.39,.269,https://www.mlb.com/rangers
Cincinnati Reds,NL,--,--,5.29,--,--,--,--,--,0,653.0,684,423,384,105,24,256,530,1.44,.270,https://www.mlb.com/reds
Minnesota Twins,AL,--,--,5.31,--,--,--,--,--,0,512.1,528,328,302,76,24,210,471,1.44,.264,https://www.mlb.com/twins
Toronto Blue Jays,AL,--,--,5.32,--,--,--,--,--,0,616.1,642,396,364,76,34,260,539,1.46,.269,https://www.mlb.com/bluejays
Philadelphia Phillies,NL,--,--,5.35,--,--,--,--,--,0,504.1,510,340,300,69,16,190,514,1.39,.263,https://www.mlb.com/phillies
Miami Marlins,NL,--,--,5.85,--,--,--,--,--,0,592.1,633,416,385,89,35,251,502,1.49,.275,https://www.mlb.com/marlins
Chicago White Sox,AL,--,--,5.88,--,--,--,--,--,0,632.2,646,452,413,99,38,306,563,1.50,.263,https://www.mlb.com/whitesox
Baltimore Orioles,AL,--,--,5.89,--,--,--,--,--,0,674.0,763,477,441,114,37,271,574,1.53,.285,https://www.mlb.com/orioles
