team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Houston Astros,AL,--,--,3.42,--,--,--,--,--,0,528.1,451,215,201,66,33,0,519,0.85,.230,https://www.mlb.com/astros
Los Angeles Dodgers,NL,--,--,3.68,--,--,--,--,--,0,521.0,503,235,213,67,24,0,430,0.97,.252,https://www.mlb.com/dodgers
Milwaukee Brewers,NL,--,--,3.71,--,--,--,--,--,0,536.1,464,240,221,64,21,0,400,0.87,.237,https://www.mlb.com/brewers
Chicago Cubs,NL,--,--,3.80,--,--,--,--,--,0,539.1,479,236,228,60,29,0,387,0.89,.241,https://www.mlb.com/cubs
Boston Red Sox,AL,--,--,3.87,--,--,--,--,--,0,530.1,507,245,228,67,44,0,462,0.96,.250,https://www.mlb.com/redsox
Arizona Diamondbacks,NL,--,--,3.99,--,--,--,--,--,0,534.1,498,256,237,67,29,0,414,0.93,.247,https://www.mlb.com/dbacks
Atlanta Braves,NL,--,--,4.11,--,--,--,--,--,0,492.1,483,244,225,53,22,0,391,0.98,.258,https://www.mlb.com/braves
Tampa Bay Rays,AL,--,--,4.18,--,--,--,--,--,0,521.1,472,255,242,69,23,0,444,0.91,.243,https://www.mlb.com/rays
New York Yankees,AL,--,--,4.20,--,--,--,--,--,0,501.0,514,252,234,71,28,0,457,1.03,.264,https://www.mlb.com/yankees
Oakland Athletics,AL,--,--,4.21,--,--,--,--,--,0,542.2,501,278,254,73,22,0,385,0.92,.245,https://www.mlb.com/athletics
Cleveland Indians,AL,--,--,4.24,--,--,--,--,--,0,521.2,562,261,246,76,20,0,458,1.08,.273,https://www.mlb.com/indians
Washington Nationals,NL,--,--,4.26,--,--,--,--,--,0,530.1,510,260,251,74,33,0,428,0.96,.256,https://www.mlb.com/nationals
St. Louis Cardinals,NL,--,--,4.35,--,--,--,--,--,0,515.0,544,286,249,42,26,0,349,1.06,.273,https://www.mlb.com/cardinals
Los Angeles Angels,AL,--,--,4.41,--,--,--,--,--,0,512.0,521,270,251,71,20,0,416,1.02,.265,https://www.mlb.com/angels
San Francisco Giants,NL,--,--,4.47,--,--,--,--,--,0,517.1,558,281,257,71,21,0,356,1.08,.279,https://www.mlb.com/giants
Chicago White Sox,AL,--,--,4.50,--,--,--,--,--,0,505.2,509,271,253,73,34,0,376,1.01,.261,https://www.mlb.com/whitesox
Cincinnati Reds,NL,--,--,4.57,--,--,--,--,--,0,520.0,577,291,264,88,24,0,368,1.11,.280,https://www.mlb.com/reds
New York Mets,NL,--,--,4.62,--,--,--,--,--,0,506.2,542,279,260,65,29,0,409,1.07,.275,https://www.mlb.com/mets
Pittsburgh Pirates,NL,--,--,4.74,--,--,--,--,--,0,490.0,541,280,258,71,28,0,360,1.10,.280,https://www.mlb.com/pirates
San Diego Padres,NL,--,--,4.78,--,--,--,--,--,0,518.0,544,300,275,65,24,0,377,1.05,.273,https://www.mlb.com/padres
Seattle Mariners,AL,--,--,4.83,--,--,--,--,--,0,490.0,550,279,263,75,34,0,355,1.12,.283,https://www.mlb.com/mariners
Kansas City Royals,AL,--,--,4.91,--,--,--,--,--,0,517.0,589,301,282,69,27,0,337,1.14,.289,https://www.mlb.com/royals
Baltimore Orioles,AL,--,--,4.95,--,--,--,--,--,0,501.2,577,298,276,81,33,0,336,1.15,.291,https://www.mlb.com/orioles
Colorado Rockies,NL,--,--,5.04,--,--,--,--,--,0,541.1,561,316,303,89,21,0,426,1.04,.269,https://www.mlb.com/rockies
Toronto Blue Jays,AL,--,--,5.06,--,--,--,--,--,0,522.2,544,312,294,77,32,0,382,1.04,.266,https://www.mlb.com/bluejays
Minnesota Twins,AL,--,--,5.09,--,--,--,--,--,0,507.0,554,308,287,86,37,0,437,1.09,.277,https://www.mlb.com/twins
Detroit Tigers,AL,--,--,5.11,--,--,--,--,--,0,523.1,566,324,297,97,22,0,392,1.08,.275,https://www.mlb.com/tigers
Philadelphia Phillies,NL,--,--,5.16,--,--,--,--,--,0,485.1,550,300,278,65,22,0,385,1.13,.286,https://www.mlb.com/phillies
Texas Rangers,AL,--,--,5.24,--,--,--,--,--,0,542.1,606,339,316,95,39,0,350,1.12,.282,https://www.mlb.com/rangers
Miami Marlins,NL,--,--,5.63,--,--,--,--,--,0,486.1,559,319,304,77,37,0,337,1.15,.292,https://www.mlb.com/marlins
