team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Houston Astros,AL,--,--,1.84,--,--,--,--,--,0,916.2,440,192,187,47,24,252,1687,0.75,.140,https://www.mlb.com/astros
Los Angeles Dodgers,NL,--,--,1.91,--,--,--,--,--,0,903.0,477,211,192,55,28,220,1565,0.77,.151,https://www.mlb.com/dodgers
New York Yankees,AL,--,--,2.04,--,--,--,--,--,0,911.1,521,233,207,56,25,258,1634,0.85,.162,https://www.mlb.com/yankees
Atlanta Braves,NL,--,--,2.09,--,--,--,--,--,0,848.2,439,211,197,43,23,305,1423,0.88,.150,https://www.mlb.com/braves
Chicago Cubs,NL,--,--,2.15,--,--,--,--,--,0,840.2,498,223,201,55,30,290,1331,0.94,.169,https://www.mlb.com/cubs
Tampa Bay Rays,AL,--,--,2.17,--,--,--,--,--,0,839.1,458,221,202,51,25,246,1416,0.84,.157,https://www.mlb.com/rays
St. Louis Cardinals,NL,--,--,2.26,--,--,--,--,--,0,826.0,538,234,207,36,22,296,1333,1.01,.182,https://www.mlb.com/cardinals
Milwaukee Brewers,NL,--,--,2.27,--,--,--,--,--,0,871.1,481,240,220,57,24,265,1425,0.86,.159,https://www.mlb.com/brewers
Oakland Athletics,AL,--,--,2.28,--,--,--,--,--,0,780.2,464,222,198,52,23,235,1236,0.90,.168,https://www.mlb.com/athletics
Cleveland Indians,AL,--,--,2.37,--,--,--,--,--,0,886.1,522,248,233,67,27,209,1541,0.82,.167,https://www.mlb.com/indians
Boston Red Sox,AL,--,--,2.37,--,--,--,--,--,0,885.1,488,254,233,62,28,287,1553,0.88,.158,https://www.mlb.com/redsox
Pittsburgh Pirates,NL,--,--,2.39,--,--,--,--,--,0,814.2,482,233,216,50,32,225,1335,0.87,.168,https://www.mlb.com/pirates
Seattle Mariners,AL,--,--,2.42,--,--,--,--,--,0,815.0,496,234,219,64,26,205,1327,0.86,.173,https://www.mlb.com/mariners
Arizona Diamondbacks,NL,--,--,2.43,--,--,--,--,--,0,857.2,506,246,232,63,21,263,1448,0.90,.168,https://www.mlb.com/dbacks
Philadelphia Phillies,NL,--,--,2.44,--,--,--,--,--,0,854.1,510,263,232,56,23,264,1462,0.91,.168,https://www.mlb.com/phillies
New York Mets,NL,--,--,2.46,--,--,--,--,--,0,859.2,514,248,235,58,29,247,1446,0.89,.169,https://www.mlb.com/mets
Los Angeles Angels,AL,--,--,2.47,--,--,--,--,--,0,813.2,503,242,223,56,24,274,1385,0.95,.175,https://www.mlb.com/angels
Colorado Rockies,NL,--,--,2.53,--,--,--,--,--,0,822.1,508,250,231,51,22,266,1408,0.94,.174,https://www.mlb.com/rockies
San Diego Padres,NL,--,--,2.58,--,--,--,--,--,0,811.2,525,255,233,53,24,258,1399,0.96,.180,https://www.mlb.com/padres
San Francisco Giants,NL,--,--,2.62,--,--,--,--,--,0,812.0,527,255,236,52,15,242,1269,0.95,.181,https://www.mlb.com/giants
Washington Nationals,NL,--,--,2.70,--,--,--,--,--,0,829.1,491,266,249,71,32,248,1416,0.89,.168,https://www.mlb.com/nationals
Toronto Blue Jays,AL,--,--,2.76,--,--,--,--,--,0,794.2,566,274,244,67,27,290,1298,1.08,.195,https://www.mlb.com/bluejays
Minnesota Twins,AL,--,--,2.81,--,--,--,--,--,0,827.2,501,271,258,69,34,282,1375,0.95,.171,https://www.mlb.com/twins
Chicago White Sox,AL,--,--,2.90,--,--,--,--,--,0,788.2,492,282,254,54,41,342,1259,1.06,.175,https://www.mlb.com/whitesox
Baltimore Orioles,AL,--,--,2.98,--,--,--,--,--,0,783.1,568,281,259,72,26,268,1203,1.07,.198,https://www.mlb.com/orioles
Texas Rangers,AL,--,--,3.03,--,--,--,--,--,0,757.0,540,289,255,67,37,227,1119,1.01,.197,https://www.mlb.com/rangers
Miami Marlins,NL,--,--,3.07,--,--,--,--,--,0,820.2,550,299,280,67,22,275,1248,1.01,.187,https://www.mlb.com/marlins
Detroit Tigers,AL,--,--,3.14,--,--,--,--,--,0,781.2,557,298,273,79,23,245,1213,1.03,.196,https://www.mlb.com/tigers
Cincinnati Reds,NL,--,--,3.19,--,--,--,--,--,0,801.2,562,307,284,79,18,248,1258,1.01,.193,https://www.mlb.com/reds
Kansas City Royals,AL,--,--,3.21,--,--,--,--,--,0,762.0,539,291,272,63,20,278,1157,1.07,.195,https://www.mlb.com/royals
