team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Los Angeles Dodgers,NL,--,--,1.72,--,--,--,--,--,0,880.1,483,184,168,55,16,257,1548,0.84,.157,https://www.mlb.com/dodgers
Cleveland Indians,AL,--,--,1.90,--,--,--,--,--,0,882.2,452,197,186,49,14,229,1614,0.77,.149,https://www.mlb.com/indians
Boston Red Sox,AL,--,--,2.00,--,--,--,--,--,0,908.2,527,223,202,57,19,281,1577,0.89,.164,https://www.mlb.com/redsox
Pittsburgh Pirates,NL,--,--,2.16,--,--,--,--,--,0,790.0,493,212,190,44,27,265,1261,0.96,.175,https://www.mlb.com/pirates
Arizona Diamondbacks,NL,--,--,2.18,--,--,--,--,--,0,838.2,490,229,203,61,12,247,1482,0.88,.166,https://www.mlb.com/dbacks
St. Louis Cardinals,NL,--,--,2.22,--,--,--,--,--,0,822.0,526,227,203,57,33,262,1350,0.96,.180,https://www.mlb.com/cardinals
Washington Nationals,NL,--,--,2.23,--,--,--,--,--,0,875.2,477,241,217,57,21,249,1457,0.83,.156,https://www.mlb.com/nationals
New York Yankees,AL,--,--,2.28,--,--,--,--,--,0,865.2,462,239,219,60,18,277,1560,0.85,.153,https://www.mlb.com/yankees
Tampa Bay Rays,AL,--,--,2.31,--,--,--,--,--,0,837.0,497,251,215,66,23,255,1351,0.90,.168,https://www.mlb.com/rays
Chicago Cubs,NL,--,--,2.40,--,--,--,--,--,0,837.1,469,248,223,57,23,294,1437,0.91,.160,https://www.mlb.com/cubs
Milwaukee Brewers,NL,--,--,2.42,--,--,--,--,--,0,828.2,515,239,223,54,32,260,1345,0.94,.175,https://www.mlb.com/brewers
Los Angeles Angels,AL,--,--,2.43,--,--,--,--,--,0,815.1,507,236,220,62,17,251,1312,0.93,.176,https://www.mlb.com/angels
Seattle Mariners,AL,--,--,2.45,--,--,--,--,--,0,803.0,503,237,219,65,26,228,1244,0.91,.177,https://www.mlb.com/mariners
Houston Astros,AL,--,--,2.51,--,--,--,--,--,0,877.1,473,261,245,66,25,286,1593,0.87,.154,https://www.mlb.com/astros
San Francisco Giants,NL,--,--,2.59,--,--,--,--,--,0,794.1,552,241,229,54,14,241,1234,1.00,.192,https://www.mlb.com/giants
San Diego Padres,NL,--,--,2.64,--,--,--,--,--,0,796.2,505,251,234,71,32,277,1325,0.98,.179,https://www.mlb.com/padres
Colorado Rockies,NL,--,--,2.66,--,--,--,--,--,0,787.2,490,244,233,59,17,254,1270,0.94,.177,https://www.mlb.com/rockies
Kansas City Royals,AL,--,--,2.66,--,--,--,--,--,0,794.1,570,250,235,54,23,265,1216,1.05,.196,https://www.mlb.com/royals
Philadelphia Phillies,NL,--,--,2.70,--,--,--,--,--,0,804.2,525,259,241,74,20,250,1309,0.96,.183,https://www.mlb.com/phillies
New York Mets,NL,--,--,2.77,--,--,--,--,--,0,858.0,566,290,264,68,26,294,1373,1.00,.184,https://www.mlb.com/mets
Chicago White Sox,AL,--,--,2.80,--,--,--,--,--,0,777.2,484,266,242,84,29,329,1193,1.05,.175,https://www.mlb.com/whitesox
Toronto Blue Jays,AL,--,--,2.82,--,--,--,--,--,0,826.2,522,279,259,67,22,259,1372,0.94,.177,https://www.mlb.com/bluejays
Baltimore Orioles,AL,--,--,2.92,--,--,--,--,--,0,819.2,554,281,266,75,27,275,1231,1.01,.189,https://www.mlb.com/orioles
Texas Rangers,AL,--,--,2.93,--,--,--,--,--,0,773.2,514,286,252,72,31,258,1106,1.00,.186,https://www.mlb.com/rangers
Detroit Tigers,AL,--,--,2.94,--,--,--,--,--,0,788.0,534,273,257,61,28,294,1202,1.05,.189,https://www.mlb.com/tigers
Minnesota Twins,AL,--,--,2.99,--,--,--,--,--,0,752.0,533,272,250,77,38,234,1166,1.02,.195,https://www.mlb.com/twins
Oakland Athletics,AL,--,--,3.01,--,--,--,--,--,0,796.0,515,298,266,69,27,249,1202,0.96,.181,https://www.mlb.com/athletics
Atlanta Braves,NL,--,--,3.04,--,--,--,--,--,0,792.1,551,287,268,67,28,271,1257,1.04,.192,https://www.mlb.com/braves
Cincinnati Reds,NL,--,--,3.07,--,--,--,--,--,0,788.2,511,285,269,79,37,314,1300,1.05,.182,https://www.mlb.com/reds
Miami Marlins,NL,--,--,3.14,--,--,--,--,--,0,788.0,553,288,275,64,27,301,1202,1.08,.194,https://www.mlb.com/marlins
