team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Minnesota Twins,AL,--,--,12.21,--,--,--,--,--,0,14.0,8,21,19,0,1,4,17,0.86,.163,https://www.mlb.com/twins
Tampa Bay Rays,AL,--,--,14.44,--,--,--,--,--,0,14.1,9,25,23,1,2,1,19,0.70,.180,https://www.mlb.com/rays
San Diego Padres,NL,--,--,16.39,--,--,--,--,--,0,9.1,4,18,17,1,0,1,12,0.54,.160,https://www.mlb.com/padres
Cleveland Indians,AL,--,--,17.10,--,--,--,--,--,0,10.0,6,20,19,1,2,1,8,0.70,.214,https://www.mlb.com/indians
Atlanta Braves,NL,--,--,17.67,--,--,--,--,--,0,18.1,16,47,36,2,0,4,11,1.09,.246,https://www.mlb.com/braves
Kansas City Royals,AL,--,--,18.18,--,--,--,--,--,0,16.1,11,34,33,1,1,6,21,1.04,.212,https://www.mlb.com/royals
St. Louis Cardinals,NL,--,--,19.89,--,--,--,--,--,0,12.2,10,38,28,1,0,4,14,1.11,.250,https://www.mlb.com/cardinals
Los Angeles Dodgers,NL,--,--,20.57,--,--,--,--,--,0,7.0,7,26,16,2,0,1,7,1.14,.280,https://www.mlb.com/dodgers
Chicago White Sox,AL,--,--,20.73,--,--,--,--,--,0,18.2,17,46,43,2,1,1,18,0.96,.266,https://www.mlb.com/whitesox
San Francisco Giants,NL,--,--,20.83,--,--,--,--,--,0,11.2,9,32,27,1,0,5,7,1.20,.237,https://www.mlb.com/giants
Colorado Rockies,NL,--,--,21.91,--,--,--,--,--,0,17.2,14,47,43,1,2,3,14,0.96,.246,https://www.mlb.com/rockies
Philadelphia Phillies,NL,--,--,22.37,--,--,--,--,--,0,11.2,14,35,29,0,0,2,9,1.37,.318,https://www.mlb.com/phillies
Arizona Diamondbacks,NL,--,--,22.58,--,--,--,--,--,0,18.1,14,50,46,1,0,7,13,1.15,.246,https://www.mlb.com/dbacks
Toronto Blue Jays,AL,--,--,22.58,--,--,--,--,--,0,18.1,18,59,46,1,2,6,20,1.31,.277,https://www.mlb.com/bluejays
Houston Astros,AL,--,--,22.80,--,--,--,--,--,0,15.0,14,41,38,2,0,4,9,1.20,.286,https://www.mlb.com/astros
Pittsburgh Pirates,NL,--,--,23.14,--,--,--,--,--,0,18.2,15,55,48,0,2,11,15,1.39,.242,https://www.mlb.com/pirates
Washington Nationals,NL,--,--,23.50,--,--,--,--,--,0,18.0,20,54,47,3,0,5,24,1.39,.274,https://www.mlb.com/nationals
Seattle Mariners,AL,--,--,23.74,--,--,--,--,--,0,19.1,18,52,51,0,3,6,14,1.24,.290,https://www.mlb.com/mariners
Oakland Athletics,AL,--,--,24.49,--,--,--,--,--,0,14.1,16,43,39,1,1,6,13,1.53,.327,https://www.mlb.com/athletics
Baltimore Orioles,AL,--,--,24.55,--,--,--,--,--,0,11.0,12,37,30,1,0,3,6,1.36,.316,https://www.mlb.com/orioles
Milwaukee Brewers,NL,--,--,26.25,--,--,--,--,--,0,12.0,14,42,35,1,0,10,18,2.00,.292,https://www.mlb.com/brewers
Boston Red Sox,AL,--,--,26.36,--,--,--,--,--,0,14.0,20,44,41,1,0,0,17,1.43,.339,https://www.mlb.com/redsox
Chicago Cubs,NL,--,--,27.79,--,--,--,--,--,0,11.1,9,37,35,3,1,4,11,1.15,.243,https://www.mlb.com/cubs
New York Mets,NL,--,--,27.90,--,--,--,--,--,0,20.0,22,67,62,2,4,10,25,1.60,.293,https://www.mlb.com/mets
New York Yankees,AL,--,--,31.09,--,--,--,--,--,0,11.0,18,45,38,1,2,4,7,2.00,.375,https://www.mlb.com/yankees
Miami Marlins,NL,--,--,32.02,--,--,--,--,--,0,14.1,19,59,51,3,0,4,10,1.60,.328,https://www.mlb.com/marlins
Detroit Tigers,AL,--,--,33.17,--,--,--,--,--,0,11.2,16,45,43,0,1,3,6,1.63,.356,https://www.mlb.com/tigers
Texas Rangers,AL,--,--,33.75,--,--,--,--,--,0,16.0,16,64,60,8,2,6,17,1.38,.281,https://www.mlb.com/rangers
Cincinnati Reds,NL,--,--,35.03,--,--,--,--,--,0,12.1,17,57,48,2,1,8,12,2.03,.347,https://www.mlb.com/reds
Los Angeles Angels,AL,--,--,37.80,--,--,--,--,--,0,11.2,14,56,49,2,2,10,14,2.06,.326,https://www.mlb.com/angels
