team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Philadelphia Phillies,NL,--,--,9.54,--,--,--,--,--,0,348.0,295,400,369,30,14,148,300,1.27,.239,https://www.mlb.com/phillies
San Francisco Giants,NL,--,--,9.68,--,--,--,--,--,0,381.1,318,463,410,20,25,205,329,1.37,.236,https://www.mlb.com/giants
Atlanta Braves,NL,--,--,9.89,--,--,--,--,--,0,382.1,291,449,420,24,21,207,347,1.30,.220,https://www.mlb.com/braves
San Diego Padres,NL,--,--,10.02,--,--,--,--,--,0,366.1,317,463,408,25,14,189,286,1.38,.243,https://www.mlb.com/padres
Los Angeles Angels,AL,--,--,10.08,--,--,--,--,--,0,376.0,337,471,421,26,10,170,263,1.35,.252,https://www.mlb.com/angels
New York Yankees,AL,--,--,10.08,--,--,--,--,--,0,391.0,325,489,438,34,21,189,339,1.31,.237,https://www.mlb.com/yankees
Washington Nationals,NL,--,--,10.14,--,--,--,--,--,0,368.1,335,477,415,18,17,175,254,1.38,.256,https://www.mlb.com/nationals
Tampa Bay Rays,AL,--,--,10.19,--,--,--,--,--,0,351.2,278,434,398,31,16,165,273,1.26,.230,https://www.mlb.com/rays
Pittsburgh Pirates,NL,--,--,10.20,--,--,--,--,--,0,426.0,354,539,483,33,17,205,310,1.31,.237,https://www.mlb.com/pirates
Arizona Diamondbacks,NL,--,--,10.25,--,--,--,--,--,0,373.1,303,477,425,31,25,172,267,1.27,.235,https://www.mlb.com/dbacks
Los Angeles Dodgers,NL,--,--,10.33,--,--,--,--,--,0,366.2,309,466,421,31,13,184,320,1.34,.240,https://www.mlb.com/dodgers
Oakland Athletics,AL,--,--,10.75,--,--,--,--,--,0,359.0,313,507,429,30,13,168,288,1.34,.243,https://www.mlb.com/athletics
Texas Rangers,AL,--,--,11.13,--,--,--,--,--,0,338.0,326,487,418,33,11,137,252,1.37,.262,https://www.mlb.com/rangers
St. Louis Cardinals,NL,--,--,11.23,--,--,--,--,--,0,364.2,354,526,455,39,14,174,274,1.45,.266,https://www.mlb.com/cardinals
Milwaukee Brewers,NL,--,--,11.27,--,--,--,--,--,0,344.1,318,482,431,45,8,164,278,1.40,.254,https://www.mlb.com/brewers
Cincinnati Reds,NL,--,--,11.33,--,--,--,--,--,0,373.1,330,511,470,37,19,189,267,1.39,.252,https://www.mlb.com/reds
New York Mets,NL,--,--,11.35,--,--,--,--,--,0,410.0,404,583,517,34,23,202,319,1.48,.266,https://www.mlb.com/mets
Toronto Blue Jays,AL,--,--,11.36,--,--,--,--,--,0,386.2,362,543,488,40,16,154,311,1.33,.257,https://www.mlb.com/bluejays
Boston Red Sox,AL,--,--,11.67,--,--,--,--,--,0,396.1,360,565,514,35,21,176,313,1.35,.252,https://www.mlb.com/redsox
Chicago Cubs,NL,--,--,11.71,--,--,--,--,--,0,399.2,362,578,520,44,15,217,363,1.45,.250,https://www.mlb.com/cubs
Detroit Tigers,AL,--,--,11.76,--,--,--,--,--,0,364.1,346,537,476,38,18,161,265,1.39,.264,https://www.mlb.com/tigers
Kansas City Royals,AL,--,--,11.78,--,--,--,--,--,0,406.1,379,574,532,39,21,215,318,1.46,.262,https://www.mlb.com/royals
Miami Marlins,NL,--,--,11.79,--,--,--,--,--,0,371.2,362,545,487,38,15,191,313,1.49,.265,https://www.mlb.com/marlins
Seattle Mariners,AL,--,--,11.88,--,--,--,--,--,0,342.1,346,503,452,31,14,142,250,1.43,.270,https://www.mlb.com/mariners
Houston Astros,AL,--,--,11.99,--,--,--,--,--,0,392.2,394,590,523,46,11,203,338,1.52,.269,https://www.mlb.com/astros
Colorado Rockies,NL,--,--,12.01,--,--,--,--,--,0,378.1,351,563,505,37,14,179,290,1.40,.258,https://www.mlb.com/rockies
Cleveland Indians,AL,--,--,12.02,--,--,--,--,--,0,382.2,384,583,511,33,14,163,251,1.43,.272,https://www.mlb.com/indians
Chicago White Sox,AL,--,--,12.55,--,--,--,--,--,0,357.0,348,533,498,40,13,148,299,1.39,.265,https://www.mlb.com/whitesox
Minnesota Twins,AL,--,--,12.57,--,--,--,--,--,0,379.1,394,604,530,38,15,162,247,1.47,.280,https://www.mlb.com/twins
Baltimore Orioles,AL,--,--,13.34,--,--,--,--,--,0,382.2,415,629,567,55,20,174,283,1.54,.290,https://www.mlb.com/orioles
