team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
St. Louis Cardinals,NL,--,--,15.50,--,--,--,--,--,0,36.0,24,70,62,3,1,3,31,0.75,.216,https://www.mlb.com/cardinals
Kansas City Royals,AL,--,--,15.73,--,--,--,--,--,0,34.1,18,65,60,2,2,7,32,0.73,.180,https://www.mlb.com/royals
Pittsburgh Pirates,NL,--,--,16.47,--,--,--,--,--,0,39.1,27,88,72,2,0,7,20,0.86,.223,https://www.mlb.com/pirates
Toronto Blue Jays,AL,--,--,18.00,--,--,--,--,--,0,31.0,18,72,62,2,1,8,28,0.84,.200,https://www.mlb.com/bluejays
Houston Astros,AL,--,--,19.29,--,--,--,--,--,0,32.2,24,81,70,1,1,7,18,0.95,.235,https://www.mlb.com/astros
Los Angeles Angels,AL,--,--,20.00,--,--,--,--,--,0,36.0,30,97,80,2,4,9,31,1.08,.250,https://www.mlb.com/angels
Colorado Rockies,NL,--,--,20.82,--,--,--,--,--,0,39.1,33,96,91,2,2,10,32,1.09,.244,https://www.mlb.com/rockies
New York Yankees,AL,--,--,21.06,--,--,--,--,--,0,33.1,27,86,78,1,0,12,35,1.17,.235,https://www.mlb.com/yankees
Baltimore Orioles,AL,--,--,21.95,--,--,--,--,--,0,35.2,31,94,87,2,0,12,35,1.21,.261,https://www.mlb.com/orioles
Atlanta Braves,NL,--,--,22.25,--,--,--,--,--,0,41.2,36,116,103,0,1,14,25,1.20,.275,https://www.mlb.com/braves
Arizona Diamondbacks,NL,--,--,22.73,--,--,--,--,--,0,40.0,36,122,101,8,2,8,35,1.10,.261,https://www.mlb.com/dbacks
Boston Red Sox,AL,--,--,22.79,--,--,--,--,--,0,36.1,38,110,92,1,1,10,22,1.32,.299,https://www.mlb.com/redsox
Cincinnati Reds,NL,--,--,23.31,--,--,--,--,--,0,39.0,36,116,101,8,4,10,40,1.18,.255,https://www.mlb.com/reds
Chicago Cubs,NL,--,--,23.36,--,--,--,--,--,0,29.2,30,94,77,3,0,4,27,1.15,.270,https://www.mlb.com/cubs
New York Mets,NL,--,--,23.42,--,--,--,--,--,0,32.2,26,90,85,2,2,7,18,1.01,.274,https://www.mlb.com/mets
Texas Rangers,AL,--,--,23.44,--,--,--,--,--,0,43.0,43,121,112,6,1,7,38,1.16,.305,https://www.mlb.com/rangers
Cleveland Indians,AL,--,--,23.63,--,--,--,--,--,0,26.2,30,82,70,3,1,2,26,1.20,.313,https://www.mlb.com/indians
Miami Marlins,NL,--,--,23.63,--,--,--,--,--,0,45.1,41,126,119,3,0,16,39,1.26,.291,https://www.mlb.com/marlins
Oakland Athletics,AL,--,--,24.65,--,--,--,--,--,0,30.2,27,92,84,4,2,8,22,1.14,.273,https://www.mlb.com/athletics
San Francisco Giants,NL,--,--,24.72,--,--,--,--,--,0,23.2,20,72,65,2,3,8,16,1.18,.278,https://www.mlb.com/giants
Milwaukee Brewers,NL,--,--,24.92,--,--,--,--,--,0,34.2,35,104,96,4,1,5,28,1.15,.304,https://www.mlb.com/brewers
San Diego Padres,NL,--,--,26.07,--,--,--,--,--,0,29.0,31,100,84,5,2,6,23,1.28,.326,https://www.mlb.com/padres
Chicago White Sox,AL,--,--,26.08,--,--,--,--,--,0,39.1,49,130,114,6,1,5,34,1.37,.333,https://www.mlb.com/whitesox
Seattle Mariners,AL,--,--,27.25,--,--,--,--,--,0,36.2,39,123,111,4,0,15,25,1.47,.300,https://www.mlb.com/mariners
Los Angeles Dodgers,NL,--,--,27.33,--,--,--,--,--,0,27.2,31,90,84,4,1,6,26,1.34,.304,https://www.mlb.com/dodgers
Tampa Bay Rays,AL,--,--,28.23,--,--,--,--,--,0,29.1,33,100,92,5,3,9,13,1.43,.337,https://www.mlb.com/rays
Minnesota Twins,AL,--,--,28.29,--,--,--,--,--,0,35.0,39,116,110,9,4,6,27,1.29,.315,https://www.mlb.com/twins
Philadelphia Phillies,NL,--,--,28.60,--,--,--,--,--,0,33.2,43,116,107,5,0,6,30,1.46,.336,https://www.mlb.com/phillies
Washington Nationals,NL,--,--,30.46,--,--,--,--,--,0,26.0,37,104,88,2,1,7,19,1.69,.385,https://www.mlb.com/nationals
Detroit Tigers,AL,--,--,43.07,--,--,--,--,--,0,28.0,52,142,134,7,4,7,23,2.11,.430,https://www.mlb.com/tigers
