team,league,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Los Angeles Dodgers,NL,--,--,2.88,--,--,--,--,--,0,656.2,523,218,210,72,21,185,737,1.08,.217,https://www.mlb.com/dodgers
Cleveland Indians,AL,--,--,3.01,--,--,--,--,--,0,709.1,615,252,237,86,24,172,822,1.11,.232,https://www.mlb.com/indians
Pittsburgh Pirates,NL,--,--,3.26,--,--,--,--,--,0,508.0,496,198,184,50,18,175,446,1.32,.255,https://www.mlb.com/pirates
New York Yankees,AL,--,--,3.37,--,--,--,--,--,0,600.1,499,251,225,73,26,218,651,1.19,.220,https://www.mlb.com/yankees
Arizona Diamondbacks,NL,--,--,3.42,--,--,--,--,--,0,581.2,521,239,221,69,13,191,606,1.22,.236,https://www.mlb.com/dbacks
Boston Red Sox,AL,--,--,3.43,--,--,--,--,--,0,551.1,483,223,210,76,19,181,604,1.20,.233,https://www.mlb.com/redsox
Minnesota Twins,AL,--,--,3.55,--,--,--,--,--,0,603.0,551,249,238,82,25,161,489,1.18,.241,https://www.mlb.com/twins
Tampa Bay Rays,AL,--,--,3.62,--,--,--,--,--,0,581.0,543,256,234,69,16,211,525,1.30,.244,https://www.mlb.com/rays
Chicago Cubs,NL,--,--,3.63,--,--,--,--,--,0,590.1,534,260,238,78,23,200,574,1.24,.238,https://www.mlb.com/cubs
Washington Nationals,NL,--,--,3.66,--,--,--,--,--,0,651.1,585,281,265,95,27,176,649,1.17,.238,https://www.mlb.com/nationals
Houston Astros,AL,--,--,3.67,--,--,--,--,--,0,690.0,620,293,281,90,24,233,784,1.24,.237,https://www.mlb.com/astros
St. Louis Cardinals,NL,--,--,3.70,--,--,--,--,--,0,574.0,546,256,236,72,20,165,572,1.24,.248,https://www.mlb.com/cardinals
Milwaukee Brewers,NL,--,--,3.78,--,--,--,--,--,0,623.0,615,284,262,75,28,225,616,1.35,.257,https://www.mlb.com/brewers
Kansas City Royals,AL,--,--,3.89,--,--,--,--,--,0,483.0,465,225,209,63,21,169,422,1.31,.250,https://www.mlb.com/royals
Los Angeles Angels,AL,--,--,3.94,--,--,--,--,--,0,488.2,460,222,214,79,14,151,478,1.25,.249,https://www.mlb.com/angels
San Diego Padres,NL,--,--,3.96,--,--,--,--,--,0,468.0,433,217,206,66,22,169,468,1.29,.245,https://www.mlb.com/padres
New York Mets,NL,--,--,4.03,--,--,--,--,--,0,518.2,531,253,232,68,18,191,505,1.39,.262,https://www.mlb.com/mets
Colorado Rockies,NL,--,--,4.03,--,--,--,--,--,0,614.1,610,281,275,85,24,204,566,1.33,.260,https://www.mlb.com/rockies
Texas Rangers,AL,--,--,4.05,--,--,--,--,--,0,577.1,532,274,260,81,33,222,467,1.31,.244,https://www.mlb.com/rangers
Oakland Athletics,AL,--,--,4.08,--,--,--,--,--,0,501.0,503,252,227,76,16,153,448,1.31,.258,https://www.mlb.com/athletics
Atlanta Braves,NL,--,--,4.10,--,--,--,--,--,0,474.0,453,239,216,63,24,185,411,1.35,.249,https://www.mlb.com/braves
Seattle Mariners,AL,--,--,4.21,--,--,--,--,--,0,525.2,500,255,246,86,17,168,502,1.27,.248,https://www.mlb.com/mariners
Toronto Blue Jays,AL,--,--,4.27,--,--,--,--,--,0,510.0,513,261,242,75,18,189,483,1.38,.258,https://www.mlb.com/bluejays
Chicago White Sox,AL,--,--,4.28,--,--,--,--,--,0,483.1,469,248,230,80,18,191,433,1.37,.252,https://www.mlb.com/whitesox
Detroit Tigers,AL,--,--,4.31,--,--,--,--,--,0,480.0,477,241,230,63,20,160,409,1.33,.257,https://www.mlb.com/tigers
Philadelphia Phillies,NL,--,--,4.37,--,--,--,--,--,0,448.2,457,227,218,74,16,155,420,1.36,.261,https://www.mlb.com/phillies
Miami Marlins,NL,--,--,4.48,--,--,--,--,--,0,574.0,569,296,286,75,34,225,491,1.38,.259,https://www.mlb.com/marlins
Cincinnati Reds,NL,--,--,4.50,--,--,--,--,--,0,482.0,483,254,241,79,25,190,450,1.40,.261,https://www.mlb.com/reds
Baltimore Orioles,AL,--,--,4.63,--,--,--,--,--,0,485.2,507,260,250,75,23,183,428,1.42,.265,https://www.mlb.com/orioles
San Francisco Giants,NL,--,--,4.82,--,--,--,--,--,0,411.0,481,231,220,64,11,119,335,1.46,.290,https://www.mlb.com/giants
