name,team,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Josh Johnson,MIA,--,--,3.15,--,--,--,--,--,--,20.0,9,7,7,0,0,2,18,0.55,.150,https://www.mlb.com/player/435178
Ubaldo Jimenez,CLE,--,--,6.75,--,--,--,--,--,--,18.2,9,15,14,2,0,3,15,0.64,.155,https://www.mlb.com/player/434622
Lucas Harrell,HOU,--,--,3.38,--,--,--,--,--,--,18.2,13,11,7,2,0,8,4,1.13,.228,https://www.mlb.com/player/449173
Yovani Gallardo,MIL,--,--,6.38,--,--,--,--,--,--,18.1,11,13,13,1,0,5,12,0.87,.183,https://www.mlb.com/player/451596
Jon Lester,BOS,--,--,7.88,--,--,--,--,--,--,16.0,9,15,14,1,0,4,13,0.81,.180,https://www.mlb.com/player/452657
Trevor Cahill,ARI,--,--,9.77,--,--,--,--,--,--,15.2,15,19,17,0,0,3,10,1.15,.283,https://www.mlb.com/player/502239
Felix Hernandez,SEA,--,--,8.62,--,--,--,--,--,--,15.2,14,15,15,2,1,3,9,1.09,.280,https://www.mlb.com/player/433587
Jake Westbrook,STL,--,--,7.04,--,--,--,--,--,--,15.1,12,13,12,1,1,5,8,1.11,.231,https://www.mlb.com/player/150414
Ricky Romero,TOR,--,--,8.22,--,--,--,--,--,--,15.1,19,14,14,0,0,5,13,1.57,.333,https://www.mlb.com/player/460069
Edinson Volquez,SD,--,--,10.20,--,--,--,--,--,--,15.0,16,17,17,2,0,5,8,1.40,.308,https://www.mlb.com/player/450172
Barry Zito,SF,--,--,9.00,--,--,--,--,--,--,15.0,9,16,15,1,2,7,10,1.07,.176,https://www.mlb.com/player/217096
Homer Bailey,CIN,--,--,7.98,--,--,--,--,--,--,14.2,9,13,13,1,1,6,12,1.02,.188,https://www.mlb.com/player/456701
Justin Masterson,CLE,--,--,7.98,--,--,--,--,--,--,14.2,14,15,13,1,1,2,6,1.09,.275,https://www.mlb.com/player/475416
Ervin Santana,LAA,--,--,7.98,--,--,--,--,--,--,14.2,8,14,13,2,0,4,5,0.82,.167,https://www.mlb.com/player/429722
David Price,TB,--,--,1.84,--,--,--,--,--,--,14.2,7,3,3,0,0,2,14,0.61,.167,https://www.mlb.com/player/456034
Jordan Zimmermann,WSH,--,--,4.30,--,--,--,--,--,--,14.2,6,7,7,0,1,1,6,0.48,.146,https://www.mlb.com/player/519455
Tim Hudson,ATL,--,--,8.79,--,--,--,--,--,--,14.1,11,15,14,1,0,5,11,1.12,.229,https://www.mlb.com/player/218596
Bronson Arroyo,CIN,--,--,9.42,--,--,--,--,--,--,14.1,16,16,15,2,0,1,6,1.19,.340,https://www.mlb.com/player/276520
Johnny Cueto,CIN,--,--,8.16,--,--,--,--,--,--,14.1,11,14,13,2,2,6,10,1.19,.250,https://www.mlb.com/player/456501
Justin Verlander,DET,--,--,3.14,--,--,--,--,--,--,14.1,7,6,5,0,1,3,21,0.70,.156,https://www.mlb.com/player/434378
Mark Buehrle,MIA,--,--,5.65,--,--,--,--,--,--,14.1,13,9,9,0,2,2,9,1.05,.250,https://www.mlb.com/player/279824
Clayton Richard,SD,--,--,1.88,--,--,--,--,--,--,14.1,4,3,3,0,0,3,5,0.49,.100,https://www.mlb.com/player/453385
Matt Cain,SF,--,--,4.40,--,--,--,--,--,--,14.1,7,7,7,1,0,2,14,0.63,.179,https://www.mlb.com/player/430912
Kyle Lohse,STL,--,--,6.91,--,--,--,--,--,--,14.1,9,14,11,2,0,3,9,0.84,.188,https://www.mlb.com/player/346798
Clay Buchholz,BOS,--,--,9.00,--,--,--,--,--,--,14.0,13,14,14,2,0,3,6,1.14,.310,https://www.mlb.com/player/453329
Bruce Chen,KC,--,--,12.21,--,--,--,--,--,--,14.0,12,19,19,3,1,1,12,0.93,.245,https://www.mlb.com/player/136600
Matt Moore,TB,--,--,5.79,--,--,--,--,--,--,14.0,9,12,9,1,2,6,12,1.07,.200,https://www.mlb.com/player/519043
Ian Kennedy,ARI,--,--,5.27,--,--,--,--,--,--,13.2,10,10,8,0,2,2,14,0.88,.204,https://www.mlb.com/player/453178
Randy Wolf,BAL,--,--,14.49,--,--,--,--,--,--,13.2,13,24,22,3,1,3,10,1.17,.289,https://www.mlb.com/player/150116
Jake Peavy,CWS,--,--,1.98,--,--,--,--,--,--,13.2,5,5,3,0,2,1,14,0.44,.128,https://www.mlb.com/player/408241
Clayton Kershaw,LAD,--,--,6.59,--,--,--,--,--,--,13.2,7,12,10,1,0,3,9,0.73,.175,https://www.mlb.com/player/477132
Lance Lynn,STL,--,--,5.93,--,--,--,--,--,--,13.2,11,9,9,0,1,3,10,1.02,.244,https://www.mlb.com/player/458681
Gavin Floyd,CWS,--,--,4.85,--,--,--,--,--,--,13.0,7,8,7,1,2,7,13,1.08,.175,https://www.mlb.com/player/425856
Chris Sale,CWS,--,--,8.31,--,--,--,--,--,--,13.0,8,12,12,3,0,1,19,0.69,.178,https://www.mlb.com/player/519242
Max Scherzer,DET,--,--,8.31,--,--,--,--,--,--,13.0,12,12,12,1,1,2,15,1.08,.250,https://www.mlb.com/player/453286
Anibal Sanchez,DET,--,--,6.23,--,--,--,--,--,--,13.0,4,10,9,1,0,3,11,0.54,.114,https://www.mlb.com/player/434671
Ricky Nolasco,MIA,--,--,7.62,--,--,--,--,--,--,13.0,11,12,11,1,1,1,7,0.92,.239,https://www.mlb.com/player/445060
C.J. Wilson,LAA,--,--,8.53,--,--,--,--,--,--,12.2,11,13,12,1,2,7,8,1.42,.244,https://www.mlb.com/player/450351
R.A. Dickey,NYM,--,--,8.53,--,--,--,--,--,--,12.2,11,13,12,1,0,3,7,1.11,.262,https://www.mlb.com/player/285079
Tommy Milone,OAK,--,--,5.68,--,--,--,--,--,--,12.2,14,14,8,1,1,1,4,1.18,.311,https://www.mlb.com/player/543548
Ryan Vogelsong,SF,--,--,2.84,--,--,--,--,--,--,12.2,6,4,4,0,0,7,7,1.03,.167,https://www.mlb.com/player/285064
Bud Norris,HOU,--,--,3.65,--,--,--,--,--,--,12.1,3,5,5,1,1,5,12,0.65,.081,https://www.mlb.com/player/502032
Luis Mendoza,KC,--,--,14.59,--,--,--,--,--,--,12.1,17,24,20,1,1,2,4,1.54,.362,https://www.mlb.com/player/434669
Chris Capuano,LAD,--,--,9.49,--,--,--,--,--,--,12.1,8,14,13,2,0,6,9,1.14,.190,https://www.mlb.com/player/425626
