name,team,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Jason Vargas,SEA,--,--,4.14,--,--,--,--,--,--,54.1,44,26,25,10,0,4,40,0.88,.235,https://www.mlb.com/player/450306
C.J. Wilson,LAA,--,--,1.01,--,--,--,--,--,--,53.2,30,6,6,1,0,13,42,0.80,.190,https://www.mlb.com/player/450351
Wandy Rodriguez,PIT,--,--,2.50,--,--,--,--,--,--,50.1,36,15,14,5,0,5,27,0.81,.211,https://www.mlb.com/player/434643
James Shields,TB,--,--,2.74,--,--,--,--,--,--,49.1,29,16,15,7,3,9,43,0.77,.184,https://www.mlb.com/player/448306
Matt Harrison,TEX,--,--,4.56,--,--,--,--,--,--,49.1,46,26,25,7,0,14,20,1.22,.277,https://www.mlb.com/player/457448
Zack Greinke,LAA,--,--,2.25,--,--,--,--,--,--,48.0,30,12,12,4,0,7,31,0.77,.217,https://www.mlb.com/player/425844
Justin Verlander,DET,--,--,1.91,--,--,--,--,--,--,47.0,36,10,10,4,3,5,35,0.87,.225,https://www.mlb.com/player/434378
Jonathon Niese,NYM,--,--,2.11,--,--,--,--,--,--,47.0,36,13,11,4,0,3,26,0.83,.226,https://www.mlb.com/player/477003
R.A. Dickey,NYM,--,--,3.20,--,--,--,--,--,--,45.0,41,17,16,6,3,4,41,1.00,.279,https://www.mlb.com/player/285079
David Price,TB,--,--,1.84,--,--,--,--,--,--,44.0,32,9,9,4,0,11,38,0.98,.229,https://www.mlb.com/player/456034
Jon Lester,BOS,--,--,3.50,--,--,--,--,--,--,43.2,46,17,17,6,2,13,23,1.35,.291,https://www.mlb.com/player/452657
Justin Masterson,CLE,--,--,4.15,--,--,--,--,--,--,43.1,56,20,20,7,1,12,25,1.57,.359,https://www.mlb.com/player/475416
Clayton Kershaw,LAD,--,--,1.47,--,--,--,--,--,--,43.0,30,9,7,3,0,8,26,0.88,.242,https://www.mlb.com/player/477132
Johnny Cueto,CIN,--,--,1.48,--,--,--,--,--,--,42.2,36,7,7,2,2,11,35,1.10,.252,https://www.mlb.com/player/456501
Hiroki Kuroda,NYY,--,--,1.48,--,--,--,--,--,--,42.2,24,7,7,2,3,5,25,0.68,.198,https://www.mlb.com/player/493133
Wei-Yin Chen,BAL,--,--,2.55,--,--,--,--,--,--,42.1,34,13,12,6,1,13,33,1.11,.224,https://www.mlb.com/player/612672
Paul Maholm,ATL,--,--,1.74,--,--,--,--,--,--,41.1,36,8,8,2,1,5,18,0.99,.269,https://www.mlb.com/player/430904
Randy Wolf,BAL,--,--,4.35,--,--,--,--,--,--,41.1,42,21,20,7,1,3,26,1.09,.302,https://www.mlb.com/player/150116
Jordan Zimmermann,WSH,--,--,3.29,--,--,--,--,--,--,41.0,33,15,15,6,1,7,25,0.98,.243,https://www.mlb.com/player/519455
Mark Buehrle,MIA,--,--,2.21,--,--,--,--,--,--,40.2,38,10,10,4,0,3,16,1.01,.292,https://www.mlb.com/player/279824
Adam Wainwright,STL,--,--,1.11,--,--,--,--,--,--,40.2,39,5,5,2,0,9,32,1.18,.281,https://www.mlb.com/player/425794
Felix Hernandez,SEA,--,--,1.12,--,--,--,--,--,--,40.1,44,6,5,1,3,7,35,1.26,.310,https://www.mlb.com/player/433587
Derek Holland,TEX,--,--,3.79,--,--,--,--,--,--,40.1,25,19,17,8,1,9,26,0.84,.194,https://www.mlb.com/player/502706
Chris Capuano,LAD,--,--,2.48,--,--,--,--,--,--,40.0,40,11,11,4,0,5,23,1.13,.299,https://www.mlb.com/player/425626
Trevor Cahill,ARI,--,--,2.95,--,--,--,--,--,--,39.2,34,14,13,5,4,9,22,1.08,.268,https://www.mlb.com/player/502239
Gavin Floyd,CWS,--,--,2.27,--,--,--,--,--,--,39.2,38,11,10,4,2,7,27,1.13,.275,https://www.mlb.com/player/425856
Jarrod Parker,OAK,--,--,1.36,--,--,--,--,--,--,39.2,31,6,6,0,0,8,21,0.98,.248,https://www.mlb.com/player/519105
Tommy Milone,OAK,--,--,2.95,--,--,--,--,--,--,39.2,41,13,13,5,0,5,19,1.16,.287,https://www.mlb.com/player/543548
Clayton Richard,SD,--,--,4.31,--,--,--,--,--,--,39.2,48,20,19,9,0,6,13,1.36,.336,https://www.mlb.com/player/453385
Madison Bumgarner,SF,--,--,4.31,--,--,--,--,--,--,39.2,37,22,19,7,1,2,23,0.98,.272,https://www.mlb.com/player/518516
Barry Zito,SF,--,--,2.04,--,--,--,--,--,--,39.2,35,10,9,2,0,11,16,1.16,.273,https://www.mlb.com/player/217096
Ricky Nolasco,MIA,--,--,2.06,--,--,--,--,--,--,39.1,40,10,9,3,1,9,21,1.25,.308,https://www.mlb.com/player/445060
Wade Miley,ARI,--,--,2.77,--,--,--,--,--,--,39.0,37,12,12,4,0,7,18,1.13,.278,https://www.mlb.com/player/489119
Cole Hamels,PHI,--,--,4.15,--,--,--,--,--,--,39.0,36,18,18,8,0,6,34,1.08,.263,https://www.mlb.com/player/430935
Felix Doubront,BOS,--,--,1.88,--,--,--,--,--,--,38.1,28,11,8,4,3,11,34,1.02,.211,https://www.mlb.com/player/467094
Chris Sale,CWS,--,--,2.11,--,--,--,--,--,--,38.1,27,9,9,2,1,9,29,0.94,.233,https://www.mlb.com/player/519242
Jake Peavy,CWS,--,--,3.99,--,--,--,--,--,--,38.1,33,17,17,7,2,9,23,1.10,.254,https://www.mlb.com/player/408241
