name,team,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Henderson Alvarez III,TOR,--,--,20.25,--,--,--,--,--,--,8.0,7,21,18,0,0,0,1,0.88,.318,https://www.mlb.com/player/506693
Tim Lincecum,SF,--,--,34.36,--,--,--,--,--,--,7.1,8,29,28,0,0,1,7,1.23,.320,https://www.mlb.com/player/453311
Carlos Zambrano,MIA,--,--,16.71,--,--,--,--,--,--,7.0,3,15,13,0,0,4,5,1.00,.158,https://www.mlb.com/player/407296
Edinson Volquez,SD,--,--,20.57,--,--,--,--,--,--,7.0,2,17,16,0,0,6,5,1.14,.095,https://www.mlb.com/player/450172
Ricky Romero,TOR,--,--,36.00,--,--,--,--,--,--,7.0,5,28,28,0,0,4,2,1.29,.227,https://www.mlb.com/player/460069
Gavin Floyd,CWS,--,--,10.80,--,--,--,--,--,--,6.2,3,8,8,0,0,1,5,0.60,.158,https://www.mlb.com/player/425856
A.J. Burnett,PIT,--,--,17.05,--,--,--,--,--,--,6.1,4,14,12,0,1,1,6,0.79,.190,https://www.mlb.com/player/150359
Johnny Cueto,CIN,--,--,4.50,--,--,--,--,--,--,6.0,0,3,3,0,0,2,4,0.33,.000,https://www.mlb.com/player/456501
Kyle Kendrick,PHI,--,--,12.00,--,--,--,--,--,--,6.0,1,9,8,0,1,1,4,0.33,.056,https://www.mlb.com/player/452718
Ryan Vogelsong,SF,--,--,27.00,--,--,--,--,--,--,6.0,8,19,18,0,0,1,4,1.50,.348,https://www.mlb.com/player/285064
Yu Darvish,TEX,--,--,25.50,--,--,--,--,--,--,6.0,5,17,17,0,0,2,6,1.17,.250,https://www.mlb.com/player/506433
Mat Latos,CIN,--,--,20.65,--,--,--,--,--,--,5.2,4,14,13,0,0,2,3,1.06,.211,https://www.mlb.com/player/502009
C.J. Wilson,LAA,--,--,31.76,--,--,--,--,--,--,5.2,7,24,20,0,0,1,6,1.41,.280,https://www.mlb.com/player/450351
Brad Ziegler,ARI,--,--,8.44,--,--,--,--,--,--,5.1,1,5,5,0,0,3,2,0.75,.091,https://www.mlb.com/player/446899
Tommy Hanson,ATL,--,--,21.94,--,--,--,--,--,--,5.1,3,13,13,0,0,0,5,0.56,.188,https://www.mlb.com/player/462102
Francisco Liriano,CWS,--,--,35.44,--,--,--,--,--,--,5.1,5,22,21,1,0,0,4,0.94,.278,https://www.mlb.com/player/434538
Jonathan Sanchez,COL,--,--,16.88,--,--,--,--,--,--,5.1,3,11,10,0,0,1,2,0.75,.188,https://www.mlb.com/player/456043
Jamey Wright,LAD,--,--,15.19,--,--,--,--,--,--,5.1,3,13,9,0,1,3,4,1.13,.188,https://www.mlb.com/player/124604
CC Sabathia,NYY,--,--,23.63,--,--,--,--,--,--,5.1,6,17,14,1,0,1,4,1.31,.333,https://www.mlb.com/player/282332
Felix Hernandez,SEA,--,--,15.19,--,--,--,--,--,--,5.1,1,9,9,1,0,0,7,0.19,.067,https://www.mlb.com/player/433587
Jordan Lyles,HOU,--,--,34.20,--,--,--,--,--,--,5.0,8,24,19,0,0,1,2,1.80,.333,https://www.mlb.com/player/543475
Zack Greinke,LAA,--,--,25.20,--,--,--,--,--,--,5.0,4,15,14,0,1,4,6,1.60,.222,https://www.mlb.com/player/425844
Aaron Harang,LAD,--,--,9.00,--,--,--,--,--,--,5.0,1,7,5,1,0,0,4,0.20,.063,https://www.mlb.com/player/421685
