name,team,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Edinson Volquez,KC,--,--,4.98,--,--,--,--,--,--,21.2,14,15,12,0,0,2,16,0.74,.200,https://www.mlb.com/player/450172
Collin McHugh,HOU,--,--,8.84,--,--,--,--,--,--,18.1,13,18,18,3,2,0,18,0.71,.206,https://www.mlb.com/player/543521
John Lackey,STL,--,--,2.45,--,--,--,--,--,--,18.1,9,5,5,0,0,2,13,0.60,.164,https://www.mlb.com/player/407793
David Price,TOR,--,--,2.04,--,--,--,--,--,--,17.2,6,5,4,0,0,3,19,0.51,.111,https://www.mlb.com/player/456034
Alex Wood,LAD,--,--,4.24,--,--,--,--,--,--,17.0,7,8,8,2,0,5,10,0.71,.171,https://www.mlb.com/player/622072
James Shields,SD,--,--,4.24,--,--,--,--,--,--,17.0,10,9,8,0,0,3,13,0.76,.182,https://www.mlb.com/player/448306
Wei-Yin Chen,BAL,--,--,3.78,--,--,--,--,--,--,16.2,8,7,7,0,0,1,10,0.54,.160,https://www.mlb.com/player/612672
Ubaldo Jimenez,BAL,--,--,7.56,--,--,--,--,--,--,16.2,14,16,14,2,1,2,8,0.96,.241,https://www.mlb.com/player/434622
Andrew Cashner,SD,--,--,5.94,--,--,--,--,--,--,16.2,11,15,11,1,1,3,10,0.84,.212,https://www.mlb.com/player/488768
Carlos Martinez,STL,--,--,3.78,--,--,--,--,--,--,16.2,10,7,7,0,1,5,19,0.90,.185,https://www.mlb.com/player/593372
Matt Garza,MIL,--,--,9.92,--,--,--,--,--,--,16.1,14,21,18,3,0,0,14,0.86,.233,https://www.mlb.com/player/490063
Chris Archer,TB,--,--,9.00,--,--,--,--,--,--,16.0,15,21,16,2,0,5,24,1.25,.242,https://www.mlb.com/player/502042
Nathan Eovaldi,NYY,--,--,6.89,--,--,--,--,--,--,15.2,13,12,12,0,0,4,10,1.09,.250,https://www.mlb.com/player/543135
Lance Lynn,STL,--,--,7.47,--,--,--,--,--,--,15.2,15,16,13,1,0,4,17,1.21,.254,https://www.mlb.com/player/458681
Yovani Gallardo,TEX,--,--,2.30,--,--,--,--,--,--,15.2,4,5,4,0,0,1,10,0.32,.087,https://www.mlb.com/player/451596
Wade Miley,BOS,--,--,5.87,--,--,--,--,--,--,15.1,12,10,10,0,0,7,8,1.24,.240,https://www.mlb.com/player/489119
