player,position,team,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,url
Rhys Hoskins,1B,PHI,--,316,19,81,22,0,19,19,47,73,0,0,.256,.358,.506,.864,https://www.mlb.com/player/656555
Tommy Pham,LF,TB,--,280,16,79,7,1,16,16,41,79,0,0,.282,.378,.486,.863,https://www.mlb.com/player/502054
Jorge Soler,RF,KC,--,130,6,37,10,0,6,6,14,39,0,0,.285,.363,.500,.863,https://www.mlb.com/player/624585
Pablo Reyes,LF,PIT,--,36,2,11,1,0,2,2,3,5,0,0,.306,.359,.500,.859,https://www.mlb.com/player/622569
Matt Chapman,3B,OAK,--,332,14,90,28,4,14,14,38,96,0,0,.271,.353,.506,.859,https://www.mlb.com/player/656305
Anthony Rendon,3B,WSH,--,291,12,85,22,0,12,12,33,52,0,0,.292,.366,.491,.858,https://www.mlb.com/player/543685
Victor Robles,CF,WSH,--,41,2,12,2,0,2,2,3,10,0,0,.293,.370,.488,.857,https://www.mlb.com/player/645302
Alex Bregman,3B,HOU,--,354,17,93,29,0,17,17,51,48,0,0,.263,.368,.489,.857,https://www.mlb.com/player/608324
Anthony Rizzo,1B,CHC,--,304,18,81,12,1,18,18,32,44,0,0,.266,.365,.490,.855,https://www.mlb.com/player/519203
Michael Brantley,LF,CLE,--,331,12,102,17,2,12,12,30,42,0,0,.308,.373,.480,.853,https://www.mlb.com/player/488726
Mark Trumbo,DH,BAL,--,185,10,55,8,0,10,10,14,46,0,0,.297,.350,.503,.853,https://www.mlb.com/player/444432
Miguel Andujar,3B,NYY,--,330,12,102,30,2,12,12,9,52,0,0,.309,.331,.521,.853,https://www.mlb.com/player/609280
Mitch Haniger,RF,SEA,--,355,16,101,25,2,16,16,33,98,0,0,.285,.350,.501,.852,https://www.mlb.com/player/571745
Jeff McNeil,2B,NYM,--,130,3,42,4,4,3,3,7,16,0,0,.323,.367,.485,.852,https://www.mlb.com/player/643446
Stephen Piscotty,RF,OAK,--,301,17,82,21,0,17,17,22,58,0,0,.272,.334,.512,.846,https://www.mlb.com/player/572039
Ryan Zimmerman,1B,WSH,--,137,6,38,11,1,6,6,12,25,0,0,.277,.340,.504,.844,https://www.mlb.com/player/475582
Yasmani Grandal,C,LAD,--,251,19,58,7,2,19,19,41,68,0,0,.231,.341,.502,.843,https://www.mlb.com/player/518735
Isaac Galloway,RF,MIA,--,34,3,7,0,0,3,3,9,10,0,0,.206,.372,.471,.843,https://www.mlb.com/player/543194
Josh Donaldson,3B,CLE,--,118,4,32,12,0,4,4,18,33,0,0,.271,.368,.475,.842,https://www.mlb.com/player/518626
Mason Williams,RF,CIN,--,75,1,26,5,0,1,1,5,17,0,0,.347,.388,.453,.841,https://www.mlb.com/player/592863
Mark Reynolds,1B,WSH,--,103,7,27,3,0,7,7,12,31,0,0,.262,.345,.495,.840,https://www.mlb.com/player/448602
J.T. Realmuto,C,MIA,--,264,13,73,17,1,13,13,22,62,0,0,.277,.344,.496,.840,https://www.mlb.com/player/592663
Wilmer Flores,1B,NYM,--,208,8,59,16,0,8,8,21,30,0,0,.284,.363,.476,.839,https://www.mlb.com/player/527038
Jose Altuve,2B,HOU,--,310,9,97,14,2,9,9,30,46,0,0,.313,.379,.458,.837,https://www.mlb.com/player/514888
Kris Bryant,3B,CHC,--,213,8,58,12,3,8,8,24,62,0,0,.272,.367,.469,.837,https://www.mlb.com/player/592178
Corey Dickerson,LF,PIT,--,315,8,99,27,3,8,8,10,54,0,0,.314,.341,.495,.837,https://www.mlb.com/player/572816
Willy Adames,SS,TB,--,156,8,46,6,0,8,8,13,47,0,0,.295,.349,.487,.836,https://www.mlb.com/player/642715
Khris Davis,LF,OAK,--,298,25,68,17,0,25,25,26,87,0,0,.228,.297,.537,.834,https://www.mlb.com/player/501981
Dillon Peters,P,MIA,--,3,0,1,0,0,0,0,1,1,0,0,.333,.500,.333,.833,https://www.mlb.com/player/596071
Travis d'Arnaud,C,NYM,--,6,1,1,0,0,1,1,0,2,0,0,.167,.167,.667,.833,https://www.mlb.com/player/518595
Edwin Encarnacion,DH,CLE,--,247,18,61,7,1,18,18,25,66,0,0,.247,.331,.502,.833,https://www.mlb.com/player/429665
Chad Pinder,LF,OAK,--,183,9,51,9,1,9,9,15,47,0,0,.279,.347,.486,.833,https://www.mlb.com/player/640461
Charlie Blackmon,RF,COL,--,430,21,121,24,2,21,21,33,96,0,0,.281,.340,.493,.833,https://www.mlb.com/player/453568
Justin Upton,LF,LAA,--,260,13,71,13,0,13,13,28,89,0,0,.273,.359,.473,.832,https://www.mlb.com/player/457708
Omar Narvaez,C,CWS,--,182,6,54,10,1,6,6,19,40,0,0,.297,.369,.462,.831,https://www.mlb.com/player/553882
Eduardo Escobar,3B,ARI,--,305,12,82,28,2,12,12,28,70,0,0,.269,.338,.492,.830,https://www.mlb.com/player/500871
Matt Olson,1B,OAK,--,327,20,81,19,0,20,20,40,94,0,0,.248,.340,.489,.830,https://www.mlb.com/player/621566
Mallex Smith,CF,TB,--,288,1,93,21,3,1,1,33,56,0,0,.323,.402,.427,.829,https://www.mlb.com/player/605480
Matt Wieters,C,WSH,--,130,7,34,7,0,7,7,16,25,0,0,.262,.351,.477,.828,https://www.mlb.com/player/446308
Rafael Devers,3B,BOS,--,251,16,67,14,0,16,16,17,64,0,0,.267,.313,.514,.827,https://www.mlb.com/player/646240
A.J. Ellis,C,SD,--,90,1,28,5,0,1,1,18,24,0,0,.311,.426,.400,.826,https://www.mlb.com/player/454560
Austin Hedges,C,SD,--,171,10,46,10,1,10,10,10,53,0,0,.269,.309,.515,.824,https://www.mlb.com/player/595978
Kendrys Morales,DH,TOR,--,227,14,57,11,0,14,14,29,45,0,0,.251,.339,.485,.823,https://www.mlb.com/player/434778
Shin-Soo Choo,LF,TEX,--,361,15,96,22,0,15,15,53,93,0,0,.266,.371,.452,.822,https://www.mlb.com/player/425783
Cody Bellinger,RF,LAD,--,297,14,76,13,6,14,14,37,81,0,0,.256,.340,.481,.822,https://www.mlb.com/player/641355
Yan Gomes,C,CLE,--,225,10,65,16,0,10,10,8,64,0,0,.289,.328,.493,.821,https://www.mlb.com/player/543228
Lourdes Gurriel Jr.,2B,TOR,--,152,9,44,5,0,9,9,6,33,0,0,.289,.321,.500,.821,https://www.mlb.com/player/666971
Nelson Cruz,DH,SEA,--,265,21,61,13,1,21,21,20,57,0,0,.230,.294,.525,.819,https://www.mlb.com/player/443558
Austin Meadows,CF,TB,--,115,4,34,6,2,4,4,5,22,0,0,.296,.331,.487,.818,https://www.mlb.com/player/640457
Xander Bogaerts,SS,BOS,--,282,11,78,23,0,11,11,25,56,0,0,.277,.340,.475,.815,https://www.mlb.com/player/593428
Eddie Rosario,LF,MIN,--,302,15,87,14,1,15,15,16,58,0,0,.288,.324,.490,.814,https://www.mlb.com/player/592696
Andrew McCutchen,RF,NYY,--,370,13,99,19,2,13,13,59,92,0,0,.268,.378,.435,.814,https://www.mlb.com/player/457705
Gregory Polanco,RF,PIT,--,287,15,71,17,2,15,15,37,71,0,0,.247,.335,.477,.813,https://www.mlb.com/player/570256
Maikel Franco,3B,PHI,--,250,14,70,10,1,14,14,13,34,0,0,.280,.316,.496,.812,https://www.mlb.com/player/596748
Roman Quinn,CF,PHI,--,77,2,21,3,3,2,2,7,17,0,0,.273,.341,.468,.809,https://www.mlb.com/player/596451
Carlos Gonzalez,RF,COL,--,245,8,67,23,1,8,8,21,54,0,0,.273,.333,.473,.807,https://www.mlb.com/player/471865
Yandy Diaz,3B,CLE,--,51,1,16,3,0,1,1,5,9,0,0,.314,.375,.431,.806,https://www.mlb.com/player/650490
Travis Shaw,3B,MIL,--,292,19,69,13,0,19,19,39,67,0,0,.236,.330,.476,.806,https://www.mlb.com/player/543768
Andrew Velazquez,SS,TB,--,7,0,2,1,0,0,0,1,1,0,0,.286,.375,.429,.804,https://www.mlb.com/player/623205
Lorenzo Cain,CF,MIL,--,354,10,108,11,2,9,9,37,61,0,0,.305,.379,.424,.802,https://www.mlb.com/player/456715
Gleyber Torres,SS,NYY,--,239,11,64,11,1,11,11,23,63,0,0,.268,.342,.460,.802,https://www.mlb.com/player/650402
C.J. Cron,1B,TB,--,278,18,68,13,0,18,18,20,76,0,0,.245,.316,.486,.802,https://www.mlb.com/player/543068
Jacob Nottingham,C,MIL,--,12,0,4,1,0,0,0,1,4,0,0,.333,.385,.417,.801,https://www.mlb.com/player/641924
Chris Taylor,LF,LAD,--,336,13,84,23,7,13,13,34,107,0,0,.250,.324,.476,.801,https://www.mlb.com/player/621035
Abiatal Avelino,SS,SF,--,5,0,2,0,0,0,0,0,1,0,0,.400,.400,.400,.800,https://www.mlb.com/player/623214
Daniel Ponce de Leon,P,STL,--,5,0,1,0,1,0,0,0,2,0,0,.200,.200,.600,.800,https://www.mlb.com/player/594965
Jon Berti,3B,TOR,--,10,0,3,0,1,0,0,0,2,0,0,.300,.300,.500,.800,https://www.mlb.com/player/542932
Robinson Cano,2B,SEA,--,171,5,51,10,0,5,5,14,23,0,0,.298,.355,.444,.799,https://www.mlb.com/player/429664
Colin Moran,3B,PIT,--,212,7,62,9,0,7,7,20,41,0,0,.292,.362,.434,.796,https://www.mlb.com/player/592567
Domingo Santana,RF,MIL,--,117,4,33,5,1,4,4,11,39,0,0,.282,.349,.444,.793,https://www.mlb.com/player/570267
Ben Zobrist,2B,CHC,--,269,6,78,15,1,6,6,34,42,0,0,.290,.372,.420,.792,https://www.mlb.com/player/450314
Jean Segura,SS,SEA,--,336,8,105,17,1,8,8,19,43,0,0,.313,.351,.440,.792,https://www.mlb.com/player/516416
Daniel Palka,RF,CWS,--,230,16,54,9,2,16,16,18,89,0,0,.235,.290,.500,.790,https://www.mlb.com/player/594953
Cheslor Cuthbert,3B,KC,--,52,2,14,2,0,2,2,6,10,0,0,.269,.367,.423,.790,https://www.mlb.com/player/596144
Chris Iannetta,C,COL,--,180,8,47,7,1,8,8,19,50,0,0,.261,.345,.444,.789,https://www.mlb.com/player/455104
Michael Conforto,LF,NYM,--,305,15,74,14,0,15,15,47,88,0,0,.243,.353,.436,.789,https://www.mlb.com/player/624424
Aledmys Diaz,SS,TOR,--,246,13,65,16,0,13,13,12,29,0,0,.264,.301,.488,.789,https://www.mlb.com/player/649557
Scott Schebler,RF,CIN,--,233,10,61,12,0,10,10,22,61,0,0,.262,.346,.442,.788,https://www.mlb.com/player/594988
Joey Rickard,CF,BAL,--,127,6,36,4,0,6,6,8,35,0,0,.283,.331,.457,.788,https://www.mlb.com/player/572073
Bryce Harper,RF,WSH,--,332,22,71,14,0,22,22,56,111,0,0,.214,.332,.455,.787,https://www.mlb.com/player/547180
Carlos Correa,SS,HOU,--,196,8,52,10,0,8,8,24,54,0,0,.265,.348,.439,.787,https://www.mlb.com/player/621043
Adrian Beltre,3B,TEX,--,226,9,63,14,0,9,9,14,44,0,0,.279,.326,.460,.787,https://www.mlb.com/player/134181
Starlin Castro,2B,MIA,--,355,9,105,23,2,9,9,23,74,0,0,.296,.339,.448,.786,https://www.mlb.com/player/516770
Eugenio Suarez,3B,CIN,--,246,12,63,7,2,12,12,28,75,0,0,.256,.339,.447,.786,https://www.mlb.com/player/553993
Kurt Suzuki,C,ATL,--,177,8,46,11,0,8,8,10,27,0,0,.260,.328,.458,.786,https://www.mlb.com/player/435559
Ryan O'Hearn,1B,KC,--,95,6,20,5,1,6,6,14,27,0,0,.211,.312,.474,.786,https://www.mlb.com/player/656811
Joey Gallo,CF,TEX,--,287,26,56,9,0,26,26,35,116,0,0,.195,.287,.498,.785,https://www.mlb.com/player/608336
Aaron Hicks,CF,NYY,--,280,15,66,12,0,15,15,46,67,0,0,.236,.346,.439,.785,https://www.mlb.com/player/543305
Trey Mancini,LF,BAL,--,362,18,98,13,2,18,18,22,90,0,0,.271,.318,.467,.785,https://www.mlb.com/player/641820
David Peralta,LF,ARI,--,345,18,89,13,1,18,18,33,78,0,0,.258,.326,.458,.784,https://www.mlb.com/player/444482
Renato Nunez,3B,BAL,--,144,5,41,8,0,5,5,11,38,0,0,.285,.340,.444,.784,https://www.mlb.com/player/600524
Whit Merrifield,RF,KC,--,415,7,125,28,2,7,7,31,75,0,0,.301,.354,.429,.783,https://www.mlb.com/player/593160
Nick Castellanos,RF,DET,--,357,10,97,26,5,10,10,26,87,0,0,.272,.325,.457,.781,https://www.mlb.com/player/592206
Sam Travis,1B,BOS,--,21,1,5,2,0,1,1,2,4,0,0,.238,.304,.476,.780,https://www.mlb.com/player/607752
Yoenis Cespedes,LF,NYM,--,81,5,20,4,0,5,5,5,32,0,0,.247,.299,.481,.780,https://www.mlb.com/player/493316
Wil Myers,LF,SD,--,190,8,49,14,0,8,8,18,60,0,0,.258,.322,.458,.780,https://www.mlb.com/player/571976
Phillip Ervin,RF,CIN,--,108,4,29,6,1,4,4,7,31,0,0,.269,.325,.454,.778,https://www.mlb.com/player/640447
Johan Camargo,3B,ATL,--,249,13,63,10,0,13,13,26,55,0,0,.253,.329,.450,.778,https://www.mlb.com/player/622666
Chris Young,RF,LAA,--,63,5,12,1,1,5,5,8,20,0,0,.190,.301,.476,.778,https://www.mlb.com/player/455759
Ketel Marte,2B,ARI,--,304,11,82,12,4,11,11,27,50,0,0,.270,.333,.444,.777,https://www.mlb.com/player/606466
Joey Wendle,2B,TB,--,266,7,77,14,2,7,7,16,49,0,0,.289,.339,.436,.775,https://www.mlb.com/player/621563
Nomar Mazara,RF,TEX,--,262,11,71,15,0,11,11,17,64,0,0,.271,.320,.454,.774,https://www.mlb.com/player/608577
Elias Diaz,C,PIT,--,158,6,45,7,0,6,6,10,20,0,0,.285,.331,.443,.774,https://www.mlb.com/player/553869
Jose Peraza,2B,CIN,--,407,10,121,22,4,10,10,13,54,0,0,.297,.327,.445,.772,https://www.mlb.com/player/606299
Kyle Higashioka,C,NYY,--,43,3,10,2,0,3,3,3,7,0,0,.233,.283,.488,.771,https://www.mlb.com/player/543309
Avisail Garcia,RF,CWS,--,199,13,47,7,2,13,13,10,60,0,0,.236,.283,.487,.770,https://www.mlb.com/player/541645
Derek Dietrich,LF,MIA,--,301,10,80,16,2,10,10,19,94,0,0,.266,.338,.432,.770,https://www.mlb.com/player/518618
Curtis Granderson,LF,MIL,--,227,9,54,12,2,9,9,33,72,0,0,.238,.342,.427,.770,https://www.mlb.com/player/434158
Juan Lagares,CF,NYM,--,44,0,15,0,1,0,0,2,8,0,0,.341,.383,.386,.769,https://www.mlb.com/player/501571
Adam Moore,C,TB,--,13,1,3,1,0,1,1,0,6,0,0,.231,.231,.538,.769,https://www.mlb.com/player/446192
Welington Castillo,C,CWS,--,96,5,25,4,0,5,5,5,25,0,0,.260,.311,.458,.769,https://www.mlb.com/player/456078
Hunter Renfroe,LF,SD,--,239,14,57,14,1,14,14,14,72,0,0,.238,.286,.481,.767,https://www.mlb.com/player/592669
Randal Grichuk,CF,TOR,--,245,16,56,18,0,16,16,10,75,0,0,.229,.267,.498,.765,https://www.mlb.com/player/545341
Marcell Ozuna,LF,STL,--,304,13,85,10,1,13,13,14,64,0,0,.280,.318,.447,.765,https://www.mlb.com/player/542303
Cedric Mullins,CF,BAL,--,119,4,32,7,0,4,4,10,27,0,0,.269,.336,.429,.764,https://www.mlb.com/player/656775
Danny Valencia,3B,BAL,--,165,6,45,6,1,6,6,15,33,0,0,.273,.333,.430,.764,https://www.mlb.com/player/502143
Francisco Mejia,C,SD,--,31,1,8,2,0,1,1,3,7,0,0,.258,.343,.419,.762,https://www.mlb.com/player/642336
Marwin Gonzalez,LF,HOU,--,259,12,64,11,2,12,12,26,68,0,0,.247,.318,.444,.762,https://www.mlb.com/player/503556
Jurickson Profar,SS,TEX,--,287,11,70,18,2,10,10,33,48,0,0,.244,.336,.425,.762,https://www.mlb.com/player/595777
