player,position,team,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,url
Rene Rivera,C,ATL,--,33,5,13,3,0,4,8,0,10,0,0,.394,.412,.848,1.260,https://www.mlb.com/player/425784
Brandon Barnes,CF,CLE,--,9,1,4,0,0,1,2,0,1,0,0,.444,.444,.778,1.222,https://www.mlb.com/player/488681
German Marquez,P,COL,--,14,1,7,0,0,1,2,0,0,0,0,.500,.500,.714,1.214,https://www.mlb.com/player/608566
Rowdy Tellez,1B,TOR,--,32,4,14,5,0,2,9,0,6,0,0,.438,.424,.781,1.205,https://www.mlb.com/player/642133
Christian Yelich,RF,MIL,--,221,51,87,13,3,20,48,0,40,11,4,.394,.404,.751,1.156,https://www.mlb.com/player/592885
Miles Mikolas,P,STL,--,14,2,5,0,0,2,4,0,1,0,0,.357,.357,.786,1.143,https://www.mlb.com/player/571945
Tom Murphy,C,COL,--,31,4,12,3,1,2,7,0,12,0,0,.387,.387,.742,1.129,https://www.mlb.com/player/608596
J.D. Martinez,LF,BOS,--,203,37,78,18,0,18,54,0,39,1,1,.384,.383,.739,1.122,https://www.mlb.com/player/502110
Christian Arroyo,3B,TB,--,19,3,8,0,1,1,2,0,5,0,0,.421,.421,.684,1.105,https://www.mlb.com/player/624414
Trevor Story,SS,COL,--,239,41,84,20,5,20,62,0,51,4,4,.351,.355,.728,1.083,https://www.mlb.com/player/596115
Daniel Castro,2B,COL,--,13,1,5,1,0,1,3,0,2,0,0,.385,.385,.692,1.077,https://www.mlb.com/player/593495
Max Muncy,1B,LAD,--,139,33,42,6,1,18,34,0,42,0,0,.302,.322,.748,1.070,https://www.mlb.com/player/571970
David Dahl,LF,COL,--,96,16,34,6,2,8,25,0,24,3,3,.354,.361,.708,1.069,https://www.mlb.com/player/621311
Mookie Betts,RF,BOS,--,176,51,64,21,3,9,21,0,33,11,3,.364,.378,.670,1.049,https://www.mlb.com/player/605141
Pablo Reyes,LF,PIT,--,25,5,9,2,0,2,4,0,4,0,1,.360,.360,.680,1.040,https://www.mlb.com/player/622569
Victor Robles,CF,WSH,--,25,4,9,2,0,2,6,0,4,0,1,.360,.360,.680,1.040,https://www.mlb.com/player/645302
Aaron Judge,RF,NYY,--,148,31,55,9,0,11,29,0,38,1,0,.372,.382,.655,1.037,https://www.mlb.com/player/592450
Ryan O'Hearn,1B,KC,--,50,8,16,6,2,3,9,0,11,0,0,.320,.333,.700,1.033,https://www.mlb.com/player/656811
Mike Trout,CF,LAA,--,171,39,57,7,3,16,35,0,41,9,0,.333,.339,.690,1.029,https://www.mlb.com/player/545361
Francisco Lindor,SS,CLE,--,223,46,73,19,1,19,43,0,26,11,5,.327,.336,.677,1.013,https://www.mlb.com/player/596019
Ildemaro Vargas,SS,ARI,--,9,2,3,0,0,1,4,0,0,0,0,.333,.333,.667,1.000,https://www.mlb.com/player/545121
Corban Joseph,2B,BAL,--,5,0,2,1,0,0,1,0,1,0,0,.400,.400,.600,1.000,https://www.mlb.com/player/543377
Nathan Eovaldi,P,BOS,--,2,1,1,0,0,0,1,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/543135
Alec Mills,P,CHC,--,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/621219
Matt Skole,1B,CWS,--,2,1,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/605474
Alfredo Gonzalez,C,CWS,--,2,0,1,0,0,0,1,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/554054
Gabriel Guerrero,RF,CIN,--,7,1,2,0,0,1,1,0,2,0,0,.286,.286,.714,1.000,https://www.mlb.com/player/602115
Shane Bieber,P,CLE,--,3,0,1,1,0,0,0,0,1,0,0,.333,.333,.667,1.000,https://www.mlb.com/player/669456
Justin Verlander,P,HOU,--,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/434378
Deck McGuire,P,LAA,--,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/592547
Jerry Blevins,P,NYM,--,2,0,1,0,0,0,1,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/460283
P.J. Conlon,P,NYM,--,2,1,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/664869
Robert Gsellman,P,NYM,--,0,1,0,0,0,0,0,0,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/607229
Jung Ho Kang,3B,PIT,--,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/628356
Max Moroff,SS,PIT,--,16,3,5,0,0,2,4,0,5,0,0,.313,.313,.688,1.000,https://www.mlb.com/player/621559
Luis Perdomo,P,SD,--,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/606131
Wade LeBlanc,P,SEA,--,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/453281
Austin Gomber,P,STL,--,4,1,2,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/596295
Adam Moore,C,TB,--,9,1,3,0,0,1,2,0,2,0,0,.333,.333,.667,1.000,https://www.mlb.com/player/446192
Reese McGuire,C,TOR,--,15,3,5,2,0,1,2,0,4,0,0,.333,.333,.667,1.000,https://www.mlb.com/player/624512
Shohei Ohtani,P,LAA,--,125,18,41,9,0,11,23,0,28,7,1,.328,.336,.664,1.000,https://www.mlb.com/player/660271
Randal Grichuk,CF,TOR,--,173,28,53,17,1,15,36,0,37,0,0,.306,.320,.676,.996,https://www.mlb.com/player/545341
Chad Pinder,LF,OAK,--,128,17,43,10,1,9,20,0,26,0,1,.336,.351,.641,.992,https://www.mlb.com/player/640461
Matt Carpenter,3B,STL,--,192,46,61,25,0,14,40,0,45,0,0,.318,.325,.667,.992,https://www.mlb.com/player/572761
Willians Astudillo,C,MIN,--,40,3,18,1,1,0,9,0,1,0,0,.450,.452,.525,.977,https://www.mlb.com/player/553902
Manny Machado,SS,LAD,--,265,35,92,22,1,17,52,0,32,6,1,.347,.347,.630,.977,https://www.mlb.com/player/592518
Pedro Florimon,SS,PHI,--,28,6,8,3,1,2,4,0,9,0,1,.286,.286,.679,.964,https://www.mlb.com/player/465753
Juan Soto,LF,WSH,--,160,32,55,11,0,11,30,0,35,2,0,.344,.344,.619,.962,https://www.mlb.com/player/665742
Luke Voit,1B,NYY,--,60,15,18,3,0,6,11,0,14,0,0,.300,.311,.650,.962,https://www.mlb.com/player/572228
Ronald Acuna Jr.,LF,ATL,--,151,32,50,10,2,10,26,0,43,7,2,.331,.338,.623,.960,https://www.mlb.com/player/660670
Dominic Smith,1B,NYM,--,46,7,15,6,1,2,6,0,12,0,0,.326,.326,.630,.956,https://www.mlb.com/player/642086
Danny Santana,CF,ATL,--,9,1,3,2,0,0,0,0,3,0,1,.333,.400,.556,.956,https://www.mlb.com/player/542454
Robinson Cano,2B,SEA,--,124,18,46,13,0,4,25,0,9,0,0,.371,.383,.573,.955,https://www.mlb.com/player/429664
Lourdes Gurriel Jr.,2B,TOR,--,99,13,34,2,0,8,22,0,18,0,0,.343,.347,.606,.953,https://www.mlb.com/player/666971
Freddie Freeman,1B,ATL,--,255,39,85,26,3,12,53,0,33,2,1,.333,.344,.600,.944,https://www.mlb.com/player/518692
Christin Stewart,LF,DET,--,17,1,5,1,1,1,3,0,3,0,0,.294,.294,.647,.941,https://www.mlb.com/player/621514
Javier Baez,SS,CHC,--,235,44,75,21,4,13,43,0,43,12,4,.319,.326,.609,.935,https://www.mlb.com/player/595879
Ji-Man Choi,1B,TB,--,65,10,22,8,1,2,10,0,14,0,0,.338,.348,.585,.933,https://www.mlb.com/player/596847
Bryce Harper,RF,WSH,--,217,45,62,16,0,20,56,0,50,2,1,.286,.296,.636,.932,https://www.mlb.com/player/547180
Enrique Hernandez,2B,LAD,--,146,30,46,7,2,11,28,0,21,1,0,.315,.315,.616,.932,https://www.mlb.com/player/571771
Matt Adams,1B,STL,--,115,16,34,4,0,11,28,0,15,0,0,.296,.314,.617,.931,https://www.mlb.com/player/571431
J.T. Realmuto,C,MIA,--,171,25,56,18,1,8,30,0,31,0,1,.327,.345,.585,.929,https://www.mlb.com/player/592663
Jose Briceno,C,LAA,--,34,3,13,2,0,1,5,0,6,0,0,.382,.400,.529,.929,https://www.mlb.com/player/593993
Eugenio Suarez,3B,CIN,--,188,28,64,9,1,11,38,0,36,0,0,.340,.352,.574,.926,https://www.mlb.com/player/553993
Jeff McNeil,2B,NYM,--,96,15,34,5,4,2,7,0,4,6,1,.354,.374,.552,.926,https://www.mlb.com/player/643446
Jorge Alfaro,C,PHI,--,108,19,37,6,1,5,18,0,19,3,0,.343,.368,.556,.924,https://www.mlb.com/player/595751
Didi Gregorius,SS,NYY,--,182,36,57,11,1,13,42,0,19,4,4,.313,.324,.599,.923,https://www.mlb.com/player/544369
David Bote,3B,CHC,--,62,9,20,5,1,3,18,0,15,2,2,.323,.338,.581,.919,https://www.mlb.com/player/623520
Khris Davis,LF,OAK,--,242,40,66,16,1,23,58,0,52,0,0,.273,.287,.632,.919,https://www.mlb.com/player/501981
Richard Urena,SS,TOR,--,37,3,15,4,0,0,3,0,10,2,1,.405,.405,.514,.919,https://www.mlb.com/player/620446
Billy McKinney,LF,TOR,--,40,5,12,4,0,3,7,0,4,0,0,.300,.293,.625,.918,https://www.mlb.com/player/641856
Nelson Cruz,DH,SEA,--,172,29,49,9,1,15,32,0,32,0,0,.285,.306,.610,.916,https://www.mlb.com/player/443558
Jordy Mercer,SS,PIT,--,124,17,43,10,0,5,21,0,19,0,0,.347,.367,.548,.916,https://www.mlb.com/player/474568
Hyun Jin Ryu,P,LAD,--,11,0,5,0,0,0,0,0,4,0,0,.455,.455,.455,.909,https://www.mlb.com/player/547943
Zack Wheeler,P,NYM,--,11,3,4,2,0,0,1,0,2,0,0,.364,.364,.545,.909,https://www.mlb.com/player/554430
Matt Chapman,3B,OAK,--,197,43,65,17,2,9,22,0,47,1,0,.330,.335,.574,.909,https://www.mlb.com/player/656305
Hanley Ramirez,1B,BOS,--,68,16,22,2,0,5,15,0,9,2,1,.324,.333,.574,.907,https://www.mlb.com/player/434670
Chris Herrmann,C,SEA,--,24,4,8,3,0,1,3,0,5,0,0,.333,.320,.583,.903,https://www.mlb.com/player/543302
Raimel Tapia,LF,COL,--,10,1,2,0,1,1,5,0,3,0,0,.200,.200,.700,.900,https://www.mlb.com/player/606132
Yandy Diaz,3B,CLE,--,39,7,14,3,2,0,4,0,7,0,0,.359,.359,.538,.897,https://www.mlb.com/player/650490
Nolan Arenado,3B,COL,--,220,48,67,13,1,16,39,0,42,1,0,.305,.302,.591,.893,https://www.mlb.com/player/571448
Miguel Cabrera,1B,DET,--,55,8,19,5,0,2,13,0,10,0,0,.345,.345,.545,.891,https://www.mlb.com/player/408234
Eddie Rosario,LF,MIN,--,204,30,69,10,2,10,34,0,25,4,0,.338,.337,.554,.890,https://www.mlb.com/player/592696
Carlos Gomez,RF,TB,--,138,17,44,8,0,6,17,0,21,8,1,.319,.382,.507,.889,https://www.mlb.com/player/460576
Paul Goldschmidt,1B,ARI,--,208,37,63,14,1,14,31,0,55,3,1,.303,.306,.582,.888,https://www.mlb.com/player/502671
Charlie Culberson,LF,ATL,--,92,18,30,9,1,3,13,0,18,0,0,.326,.340,.543,.884,https://www.mlb.com/player/518586
Francisco Mejia,C,SD,--,17,2,4,1,0,2,7,0,5,0,0,.235,.235,.647,.882,https://www.mlb.com/player/642336
Peter O'Brien,OF,MIA,--,25,2,8,3,0,1,2,0,8,0,0,.320,.320,.560,.880,https://www.mlb.com/player/598284
Aledmys Diaz,SS,TOR,--,177,28,56,16,0,9,22,0,17,1,0,.316,.320,.559,.880,https://www.mlb.com/player/649557
Brandon Nimmo,CF,NYM,--,181,34,51,10,6,10,20,0,56,6,3,.282,.309,.569,.878,https://www.mlb.com/player/607043
Jose Osuna,3B,PIT,--,32,5,9,4,0,2,6,0,3,0,0,.281,.281,.594,.875,https://www.mlb.com/player/591741
Jon Berti,3B,TOR,--,8,2,3,1,0,0,2,0,3,0,0,.375,.375,.500,.875,https://www.mlb.com/player/542932
Michael Brantley,LF,CLE,--,196,27,65,15,1,8,31,0,18,6,2,.332,.333,.541,.874,https://www.mlb.com/player/488726
Adam Eaton,RF,WSH,--,107,22,38,9,0,2,10,0,14,3,1,.355,.378,.495,.874,https://www.mlb.com/player/594809
Yan Gomes,C,CLE,--,132,21,42,7,0,7,16,0,33,0,0,.318,.343,.530,.873,https://www.mlb.com/player/543228
Elvis Andrus,SS,TEX,--,134,17,48,8,2,3,18,0,17,1,0,.358,.358,.515,.873,https://www.mlb.com/player/462101
Chris Taylor,LF,LAD,--,180,37,55,14,3,8,29,0,45,5,4,.306,.321,.550,.871,https://www.mlb.com/player/621035
Avisail Garcia,RF,CWS,--,136,25,38,3,1,12,26,0,28,0,0,.279,.290,.581,.871,https://www.mlb.com/player/541645
Evan Gattis,C,HOU,--,167,20,47,9,0,14,42,0,38,0,0,.281,.281,.587,.868,https://www.mlb.com/player/594828
Domingo Santana,RF,MIL,--,77,10,24,8,1,3,13,0,18,1,0,.312,.309,.558,.867,https://www.mlb.com/player/570267
Jesse Winker,RF,CIN,--,108,14,38,8,0,3,18,0,12,0,0,.352,.358,.509,.867,https://www.mlb.com/player/608385
DJ Stewart,RF,BAL,--,17,3,5,2,0,1,5,0,4,1,0,.294,.278,.588,.866,https://www.mlb.com/player/621466
Justin Turner,3B,LAD,--,129,29,39,7,0,8,20,0,19,1,0,.302,.321,.543,.864,https://www.mlb.com/player/457759
Chris Gimenez,C,MIN,--,24,3,7,1,0,2,4,0,3,0,0,.292,.280,.583,.863,https://www.mlb.com/player/460269
Asdrubal Cabrera,2B,PHI,--,187,25,55,18,1,10,34,0,33,0,0,.294,.302,.561,.863,https://www.mlb.com/player/452678
Joey Gallo,CF,TEX,--,197,40,48,9,1,21,40,0,74,2,2,.244,.244,.619,.863,https://www.mlb.com/player/608336
Joey Rickard,CF,BAL,--,79,11,23,7,0,5,15,0,17,3,2,.291,.291,.570,.861,https://www.mlb.com/player/572073
Steve Pearce,1B,BOS,--,86,11,27,7,1,3,17,0,18,0,0,.314,.337,.523,.860,https://www.mlb.com/player/456665
C.J. Cron,1B,TB,--,169,24,45,10,0,13,27,0,47,0,2,.266,.303,.556,.860,https://www.mlb.com/player/543068
Kurt Suzuki,C,ATL,--,133,17,44,6,0,6,23,0,9,0,0,.331,.348,.511,.859,https://www.mlb.com/player/435559
Corey Seager,SS,LAD,--,47,5,15,5,1,1,7,0,4,0,0,.319,.327,.532,.858,https://www.mlb.com/player/608369
Kevan Smith,C,LAA,--,69,10,23,4,0,2,12,0,5,1,0,.333,.378,.478,.857,https://www.mlb.com/player/607345
Daniel Palka,RF,CWS,--,157,24,45,6,2,11,23,0,50,2,0,.287,.296,.561,.856,https://www.mlb.com/player/594953
Jorge Soler,RF,KC,--,95,13,27,10,0,5,12,0,24,1,0,.284,.306,.547,.854,https://www.mlb.com/player/624585
George Springer,CF,HOU,--,201,40,60,9,0,13,35,0,37,4,1,.299,.311,.537,.848,https://www.mlb.com/player/543807
Austin Wynns,C,BAL,--,39,6,12,0,0,3,7,0,7,0,0,.308,.308,.538,.846,https://www.mlb.com/player/642851
Miguel Andujar,3B,NYY,--,216,29,68,18,2,8,33,0,31,0,1,.315,.317,.528,.844,https://www.mlb.com/player/609280
Jose Ramirez,3B,CLE,--,196,39,52,13,4,13,33,0,23,19,4,.265,.271,.571,.843,https://www.mlb.com/player/608070
Jose Martinez,RF,STL,--,188,25,63,9,0,8,36,0,26,0,3,.335,.332,.511,.842,https://www.mlb.com/player/500874
Roman Quinn,CF,PHI,--,56,6,18,2,3,1,4,0,14,4,2,.321,.321,.518,.839,https://www.mlb.com/player/596451
Derek Dietrich,LF,MIA,--,184,31,55,12,2,8,22,0,37,1,0,.299,.323,.516,.839,https://www.mlb.com/player/518618
Amed Rosario,SS,NYM,--,170,37,56,12,3,4,27,0,24,11,5,.329,.333,.506,.839,https://www.mlb.com/player/642708
Eduardo Escobar,3B,ARI,--,191,24,58,18,1,8,27,0,31,1,1,.304,.305,.534,.839,https://www.mlb.com/player/500871
Stephen Piscotty,RF,OAK,--,197,30,59,17,0,9,34,0,25,1,0,.299,.312,.523,.835,https://www.mlb.com/player/572039
John Andreoli,RF,BAL,--,18,2,7,1,0,0,1,0,3,1,0,.389,.389,.444,.833,https://www.mlb.com/player/607430
Tyler Saladino,SS,MIL,--,44,6,14,2,0,2,8,0,12,1,0,.318,.333,.500,.833,https://www.mlb.com/player/573135
Steven Brault,P,PIT,--,6,0,2,1,0,0,0,0,2,0,0,.333,.333,.500,.833,https://www.mlb.com/player/643230
Jefry Rodriguez,P,WSH,--,6,2,2,1,0,0,1,0,0,0,0,.333,.333,.500,.833,https://www.mlb.com/player/622446
Adrian Beltre,3B,TEX,--,153,13,46,13,0,7,21,0,28,1,0,.301,.310,.523,.833,https://www.mlb.com/player/134181
Mitch Haniger,RF,SEA,--,201,30,59,14,3,9,38,0,47,3,1,.294,.305,.527,.832,https://www.mlb.com/player/571745
Tommy Pham,LF,TB,--,189,39,56,9,4,9,28,0,42,6,4,.296,.303,.529,.832,https://www.mlb.com/player/502054
Anthony Rendon,3B,WSH,--,178,47,48,10,1,13,43,0,23,1,1,.270,.275,.556,.831,https://www.mlb.com/player/543685
Trea Turner,SS,WSH,--,251,44,83,14,3,7,27,0,38,22,5,.331,.336,.494,.830,https://www.mlb.com/player/607208
Daniel Murphy,2B,CHC,--,138,15,44,9,0,6,21,0,16,2,0,.319,.314,.514,.829,https://www.mlb.com/player/502517
Ketel Marte,2B,ARI,--,191,33,54,9,7,9,27,0,23,1,0,.283,.283,.545,.827,https://www.mlb.com/player/606466
Michael Conforto,LF,NYM,--,195,22,58,14,0,10,34,0,51,2,1,.297,.303,.523,.826,https://www.mlb.com/player/624424
Blake Swihart,C,BOS,--,74,6,27,7,0,0,9,0,12,4,0,.365,.365,.459,.824,https://www.mlb.com/player/596119
Whit Merrifield,RF,KC,--,222,37,75,18,1,4,18,0,36,22,5,.338,.342,.482,.824,https://www.mlb.com/player/593160
Mark Canha,CF,OAK,--,115,29,32,8,0,7,21,0,18,1,0,.278,.291,.530,.821,https://www.mlb.com/player/592192
Lorenzo Cain,CF,MIL,--,212,31,72,12,0,5,19,0,31,15,2,.340,.349,.467,.816,https://www.mlb.com/player/456715
Devin Mesoraco,C,NYM,--,84,7,25,8,0,3,11,0,13,0,0,.298,.314,.500,.814,https://www.mlb.com/player/519023
Ryan Zimmerman,1B,WSH,--,98,12,31,6,1,3,14,0,14,0,1,.316,.323,.490,.813,https://www.mlb.com/player/475582
Nick Castellanos,RF,DET,--,261,43,80,20,1,10,46,0,47,0,0,.307,.307,.506,.813,https://www.mlb.com/player/592206
Starling Marte,CF,PIT,--,214,33,66,15,0,8,26,0,30,19,4,.308,.321,.491,.812,https://www.mlb.com/player/516782
Ronald Guzman,1B,TEX,--,137,20,38,7,2,7,33,0,37,1,0,.277,.301,.511,.812,https://www.mlb.com/player/608597
Jose Abreu,1B,CWS,--,179,31,49,12,0,11,34,0,33,0,0,.274,.286,.525,.812,https://www.mlb.com/player/547989
Scooter Gennett,2B,CIN,--,220,30,66,11,0,12,35,0,39,0,1,.300,.298,.514,.811,https://www.mlb.com/player/571697
Rougned Odor,2B,TEX,--,188,26,58,12,1,7,31,0,37,5,6,.309,.316,.495,.811,https://www.mlb.com/player/596059
Adalberto Mondesi,SS,KC,--,105,20,33,6,2,3,13,0,24,10,3,.314,.314,.495,.810,https://www.mlb.com/player/609275
Christian Villanueva,3B,SD,--,134,18,35,8,0,9,23,0,31,2,0,.261,.281,.522,.803,https://www.mlb.com/player/570799
Niko Goodrum,LF,DET,--,167,22,49,14,2,6,18,0,36,6,2,.293,.293,.509,.802,https://www.mlb.com/player/592348
Cedric Mullins,CF,BAL,--,60,10,18,6,0,2,5,0,12,1,0,.300,.300,.500,.800,https://www.mlb.com/player/656775
Meibrys Viloria,C,KC,--,10,0,3,2,0,0,3,0,4,0,0,.300,.300,.500,.800,https://www.mlb.com/player/650619
Daniel Ponce de Leon,P,STL,--,5,0,1,0,1,0,1,0,2,0,0,.200,.200,.600,.800,https://www.mlb.com/player/594965
Adrian Sanchez,SS,WSH,--,15,4,6,0,0,0,0,0,1,0,0,.400,.400,.400,.800,https://www.mlb.com/player/506703
Jose Peraza,2B,CIN,--,223,31,74,13,0,5,18,0,19,10,2,.332,.341,.457,.798,https://www.mlb.com/player/606299
Jose Altuve,2B,HOU,--,221,33,72,12,1,6,28,0,19,10,0,.326,.327,.471,.798,https://www.mlb.com/player/514888
Charlie Tilson,CF,CWS,--,36,2,13,1,1,0,9,0,5,2,1,.361,.351,.444,.796,https://www.mlb.com/player/605508
Maikel Franco,3B,PHI,--,158,18,43,8,1,10,31,0,14,0,0,.272,.270,.525,.796,https://www.mlb.com/player/596748
Nick Hundley,C,SF,--,104,16,30,4,0,6,16,0,25,2,1,.288,.295,.500,.795,https://www.mlb.com/player/460026
Howie Kendrick,2B,WSH,--,52,2,17,4,0,1,2,0,4,0,0,.327,.333,.462,.795,https://www.mlb.com/player/435062
Mason Williams,RF,CIN,--,34,1,12,3,0,0,0,0,7,0,2,.353,.353,.441,.794,https://www.mlb.com/player/592863
Gregory Polanco,RF,PIT,--,159,24,42,10,4,8,27,0,32,10,2,.264,.265,.528,.794,https://www.mlb.com/player/570256
Kris Bryant,3B,CHC,--,148,21,44,14,2,2,17,0,25,1,3,.297,.333,.459,.793,https://www.mlb.com/player/592178
Teoscar Hernandez,LF,TOR,--,160,26,41,11,5,8,19,0,45,1,3,.256,.255,.538,.792,https://www.mlb.com/player/606192
Hunter Renfroe,LF,SD,--,157,17,39,8,1,12,31,0,38,0,1,.248,.250,.541,.791,https://www.mlb.com/player/592669
Brock Holt,2B,BOS,--,105,16,32,5,0,4,13,0,20,2,4,.305,.324,.467,.791,https://www.mlb.com/player/571788
David Peralta,LF,ARI,--,223,26,64,8,3,11,29,0,41,2,0,.287,.290,.498,.788,https://www.mlb.com/player/444482
Anthony Rizzo,1B,CHC,--,243,32,68,12,0,13,50,0,29,2,3,.280,.298,.490,.788,https://www.mlb.com/player/519203
Spencer Kieboom,C,WSH,--,47,9,15,1,0,2,6,0,7,0,0,.319,.319,.468,.787,https://www.mlb.com/player/571851
Marcell Ozuna,LF,STL,--,228,30,71,6,2,9,43,0,32,3,0,.311,.313,.474,.787,https://www.mlb.com/player/542303
Alex Verdugo,CF,LAD,--,28,5,8,3,0,1,3,0,4,0,0,.286,.286,.500,.786,https://www.mlb.com/player/657077
Jedd Gyorko,3B,STL,--,127,10,38,11,0,4,17,0,17,1,0,.299,.305,.480,.786,https://www.mlb.com/player/576397
Dee Strange-Gordon,2B,SEA,--,189,28,61,8,3,3,15,0,16,11,3,.323,.340,.444,.784,https://www.mlb.com/player/543829
Matt Kemp,LF,LAD,--,184,27,54,11,0,9,34,0,41,0,0,.293,.284,.500,.784,https://www.mlb.com/player/461314
Franmil Reyes,RF,SD,--,92,13,26,2,0,6,11,0,27,0,0,.283,.283,.500,.783,https://www.mlb.com/player/614177
Yasiel Puig,RF,LAD,--,145,25,40,9,0,8,20,0,26,3,1,.276,.279,.503,.782,https://www.mlb.com/player/624577
Elias Diaz,C,PIT,--,88,15,26,2,0,5,13,0,7,0,1,.295,.292,.489,.781,https://www.mlb.com/player/553869
John Hicks,1B,DET,--,106,14,33,2,0,5,14,0,21,0,0,.311,.308,.472,.780,https://www.mlb.com/player/543308
Willie Calhoun,LF,TEX,--,39,3,12,4,0,1,8,0,10,0,0,.308,.293,.487,.780,https://www.mlb.com/player/641432
Renato Nunez,3B,BAL,--,76,16,20,6,0,4,10,0,16,0,0,.263,.278,.500,.778,https://www.mlb.com/player/600524
Garrett Cooper,LF,MIA,--,9,2,3,1,0,0,0,0,1,0,0,.333,.333,.444,.778,https://www.mlb.com/player/643265
Jurickson Profar,SS,TEX,--,189,38,47,13,2,11,32,0,19,4,0,.249,.262,.513,.775,https://www.mlb.com/player/595777
