player,position,team,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,url
Stefen Romero,RF,SEA,--,2,0,1,1,0,0,0,0,1,0,0,.500,.500,1.000,1.500,https://www.mlb.com/player/552662
Andrew Susac,C,MIL,--,9,1,4,1,0,1,2,0,1,0,0,.444,.444,.889,1.333,https://www.mlb.com/player/572180
AJ Pollock,CF,ARI,--,12,3,6,0,0,1,2,0,1,1,0,.500,.500,.750,1.250,https://www.mlb.com/player/572041
Jacob Stallings,C,PIT,--,4,0,2,1,0,0,1,0,0,1,0,.500,.500,.750,1.250,https://www.mlb.com/player/607732
Jordan Patterson,RF,COL,--,9,1,5,1,0,0,1,0,0,0,0,.556,.556,.667,1.222,https://www.mlb.com/player/641958
Jose Fernandez,P,MIA,--,15,1,8,2,0,0,5,0,1,0,0,.533,.533,.667,1.200,https://www.mlb.com/player/605228
Ike Davis,1B,NYY,--,5,0,3,0,0,0,1,0,1,0,0,.600,.600,.600,1.200,https://www.mlb.com/player/477195
Brandon Snyder,3B,ATL,--,16,3,5,3,0,2,3,0,4,0,0,.313,.313,.875,1.188,https://www.mlb.com/player/474319
Manuel Margot,CF,SD,--,13,1,6,1,1,0,2,0,1,2,0,.462,.462,.692,1.154,https://www.mlb.com/player/622534
Richie Shaffer,3B,TB,--,16,3,6,3,0,1,3,0,3,0,0,.375,.375,.750,1.125,https://www.mlb.com/player/572128
Ryon Healy,3B,OAK,--,92,16,35,10,0,7,19,0,14,0,0,.380,.380,.717,1.098,https://www.mlb.com/player/592387
Donovan Solano,3B,NYY,--,12,2,4,2,0,1,2,0,1,0,0,.333,.333,.750,1.083,https://www.mlb.com/player/456781
Marlon Byrd,RF,CLE,--,41,5,16,1,0,4,11,0,9,0,0,.390,.372,.707,1.079,https://www.mlb.com/player/407781
Daniel Murphy,2B,WSH,--,197,33,76,15,1,13,39,0,15,2,1,.386,.400,.670,1.070,https://www.mlb.com/player/502517
Jesus Sucre,C,SEA,--,11,1,4,0,0,1,5,0,3,0,0,.364,.417,.636,1.053,https://www.mlb.com/player/491696
Brian Dozier,2B,MIN,--,197,37,67,16,3,16,39,0,33,8,0,.340,.346,.695,1.042,https://www.mlb.com/player/572821
Tom Murphy,C,COL,--,17,2,6,2,0,1,5,0,6,0,0,.353,.389,.647,1.036,https://www.mlb.com/player/608596
Josh Donaldson,3B,TOR,--,226,54,75,16,1,20,45,0,40,4,0,.332,.345,.677,1.022,https://www.mlb.com/player/518626
Mike Trout,CF,LAA,--,192,50,71,12,1,12,42,0,45,16,2,.370,.382,.630,1.012,https://www.mlb.com/player/545361
Anthony Rizzo,1B,CHC,--,204,38,65,9,2,19,49,0,32,0,2,.319,.344,.662,1.006,https://www.mlb.com/player/519203
David Lough,OF,MIA,--,20,3,8,1,1,0,1,0,1,0,2,.400,.455,.550,1.005,https://www.mlb.com/player/518953
Gary Sanchez,C,NYY,--,67,18,19,2,0,9,15,0,18,0,0,.284,.286,.716,1.002,https://www.mlb.com/player/596142
Freddie Freeman,1B,ATL,--,233,46,75,20,3,18,46,0,59,2,1,.322,.336,.665,1.001,https://www.mlb.com/player/518692
Patrick Corbin,P,ARI,--,11,2,5,1,0,0,0,0,0,0,1,.455,.455,.545,1.000,https://www.mlb.com/player/571578
Wilfredo Boscan,P,ATL,--,2,0,1,0,0,0,1,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/517448
Ryan Kalish,LF,CHC,--,4,1,2,0,0,0,2,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/501888
Jeimer Candelario,3B,CHC,--,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/600869
Munenori Kawasaki,SS,CHC,--,7,1,3,1,0,0,1,0,1,0,0,.429,.429,.571,1.000,https://www.mlb.com/player/493128
Albert Almora Jr.,CF,CHC,--,47,5,18,3,1,2,7,0,6,0,0,.383,.383,.617,1.000,https://www.mlb.com/player/546991
Matt Davidson,3B,CWS,--,2,0,1,0,0,0,1,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/571602
