player,position,team,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,url
Jose Martinez,1B,STL,--,10,0,5,1,0,0,0,1,0,0,0,.500,.545,.600,1.145,https://www.mlb.com/player/500874
Jordan Patterson,RF,COL,--,7,0,4,0,0,0,0,0,1,0,0,.571,.571,.571,1.143,https://www.mlb.com/player/641958
Gary Sanchez,C,NYY,--,113,12,39,7,0,12,12,11,28,0,0,.345,.403,.726,1.129,https://www.mlb.com/player/596142
Luke Weaver,P,STL,--,9,0,5,0,0,0,0,0,1,0,0,.556,.556,.556,1.111,https://www.mlb.com/player/596133
Steven Moya,RF,DET,--,51,5,17,2,1,5,5,5,17,0,0,.333,.393,.706,1.099,https://www.mlb.com/player/570615
Pat Valaika,3B,COL,--,11,1,4,1,0,1,1,0,4,0,0,.364,.364,.727,1.091,https://www.mlb.com/player/642162
Hunter Renfroe,RF,SD,--,15,1,6,1,0,1,1,0,4,0,0,.400,.400,.667,1.067,https://www.mlb.com/player/592669
Erik Gonzalez,SS,CLE,--,10,0,5,0,0,0,0,1,5,0,0,.500,.545,.500,1.045,https://www.mlb.com/player/570481
Miguel Cabrera,1B,DET,--,327,25,106,19,1,25,25,35,65,0,0,.324,.393,.618,1.011,https://www.mlb.com/player/408234
Trea Turner,SS,WSH,--,202,9,75,11,5,9,9,9,34,0,0,.371,.401,.609,1.010,https://www.mlb.com/player/607208
Mike Trout,CF,LAA,--,308,17,98,22,2,17,17,59,74,0,0,.318,.434,.568,1.002,https://www.mlb.com/player/545361
Grant Green,2B,SF,--,21,0,9,2,0,0,0,2,3,0,0,.429,.478,.524,1.002,https://www.mlb.com/player/502205
Tony Cingrani,P,CIN,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/571561
Josh Tomlin,P,CLE,--,5,0,2,1,0,0,0,0,2,0,0,.400,.400,.600,1.000,https://www.mlb.com/player/458708
Christian Bergman,P,COL,--,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/548357
Andre Ethier,RF,LAD,--,12,1,4,1,0,1,1,0,3,0,0,.333,.333,.667,1.000,https://www.mlb.com/player/444843
Yefri Perez,SS,MIA,--,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/570639
Andrew Susac,C,MIL,--,8,0,3,1,0,0,0,2,0,0,0,.375,.500,.500,1.000,https://www.mlb.com/player/572180
Chris Capuano,P,MIL,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/425626
Hector Santiago,P,MIN,--,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/502327
Zach Eflin,P,PHI,--,14,0,6,2,0,0,0,0,2,0,0,.429,.429,.571,1.000,https://www.mlb.com/player/621107
J.A. Happ,P,TOR,--,4,0,2,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/457918
Lucas Giolito,P,WSH,--,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/608337
Brett Nicholas,C,TEX,--,22,2,6,2,0,2,2,3,5,0,0,.273,.360,.636,.996,https://www.mlb.com/player/592592
David Wright,3B,NYM,--,80,6,22,7,0,6,6,17,29,0,0,.275,.402,.588,.990,https://www.mlb.com/player/431151
Jung Ho Kang,3B,PIT,--,154,13,42,12,0,13,13,23,37,0,0,.273,.378,.604,.982,https://www.mlb.com/player/628356
Nelson Cruz,DH,SEA,--,313,26,93,17,0,26,26,33,81,0,0,.297,.371,.601,.972,https://www.mlb.com/player/443558
Gorkys Hernandez,LF,SF,--,39,2,13,4,0,2,2,3,6,0,0,.333,.381,.590,.971,https://www.mlb.com/player/491676
T.J. Rivera,2B,NYM,--,59,2,22,3,1,2,2,2,7,0,0,.373,.403,.559,.962,https://www.mlb.com/player/608061
J.D. Martinez,RF,DET,--,266,13,88,20,1,13,13,29,67,0,0,.331,.401,.560,.961,https://www.mlb.com/player/502110
Charlie Blackmon,RF,COL,--,400,26,129,24,3,26,26,22,70,0,0,.323,.367,.593,.959,https://www.mlb.com/player/453568
DJ LeMahieu,2B,COL,--,342,6,126,21,6,6,6,42,55,0,0,.368,.440,.518,.958,https://www.mlb.com/player/518934
Kennys Vargas,1B,MIN,--,85,6,24,9,0,6,6,10,29,0,0,.282,.358,.600,.958,https://www.mlb.com/player/573627
Daniel Murphy,2B,WSH,--,302,15,100,30,2,15,15,10,34,0,0,.331,.365,.593,.958,https://www.mlb.com/player/502517
Freddie Freeman,1B,ATL,--,340,20,101,25,5,20,20,38,98,0,0,.297,.378,.576,.954,https://www.mlb.com/player/518692
Brian Dozier,2B,MIN,--,367,30,105,23,2,30,30,31,82,0,0,.286,.345,.605,.950,https://www.mlb.com/player/572821
Joey Votto,1B,CIN,--,330,14,110,19,0,14,14,52,74,0,0,.333,.430,.518,.948,https://www.mlb.com/player/458015
Chris Young,LF,BOS,--,110,8,31,10,0,8,8,10,28,0,0,.282,.352,.591,.943,https://www.mlb.com/player/455759
Stephen Drew,2B,WSH,--,89,7,24,7,0,7,7,11,20,0,0,.270,.356,.584,.941,https://www.mlb.com/player/452220
Kris Bryant,3B,CHC,--,320,22,93,18,1,22,22,35,79,0,0,.291,.380,.559,.939,https://www.mlb.com/player/592178
Josh Donaldson,3B,TOR,--,339,22,93,23,2,22,22,60,72,0,0,.274,.390,.549,.938,https://www.mlb.com/player/518626
Mac Williamson,RF,SF,--,56,5,15,2,0,5,5,8,21,0,0,.268,.359,.571,.931,https://www.mlb.com/player/607776
Giancarlo Stanton,RF,MIA,--,189,15,52,13,1,15,15,17,51,0,0,.275,.338,.593,.931,https://www.mlb.com/player/519317
Carson Kelly,C,STL,--,6,0,2,1,0,0,0,0,1,0,0,.333,.429,.500,.929,https://www.mlb.com/player/608348
Tommy Joseph,1B,PHI,--,170,15,48,8,0,15,15,11,41,0,0,.282,.333,.594,.928,https://www.mlb.com/player/571830
Tom Murphy,C,COL,--,19,2,4,1,0,2,2,4,9,0,0,.211,.348,.579,.927,https://www.mlb.com/player/608596
Anthony Rizzo,1B,CHC,--,273,18,74,18,3,18,18,33,53,0,0,.271,.366,.557,.923,https://www.mlb.com/player/519203
Robbie Grossman,DH,MIN,--,206,10,61,15,1,10,10,35,58,0,0,.296,.398,.524,.923,https://www.mlb.com/player/543257
Hector Sanchez,1B,SD,--,27,2,8,1,0,2,2,2,6,0,0,.296,.367,.556,.922,https://www.mlb.com/player/516949
Manny Pina,C,MIL,--,36,1,11,3,0,1,1,9,6,0,0,.306,.444,.472,.917,https://www.mlb.com/player/444489
Steve Pearce,LF,BAL,--,152,10,43,9,1,10,10,16,31,0,0,.283,.363,.553,.915,https://www.mlb.com/player/456665
Robinson Cano,2B,SEA,--,362,24,111,19,1,24,24,20,58,0,0,.307,.348,.564,.912,https://www.mlb.com/player/429664
Jonathan Lucroy,C,TEX,--,248,16,75,9,2,16,16,19,44,0,0,.302,.357,.548,.905,https://www.mlb.com/player/518960
Willson Contreras,C,CHC,--,144,7,44,10,0,7,7,16,35,0,0,.306,.383,.521,.904,https://www.mlb.com/player/575929
Dansby Swanson,SS,ATL,--,71,3,24,4,0,3,3,5,21,0,0,.338,.382,.521,.903,https://www.mlb.com/player/621020
Wilson Ramos,C,WSH,--,267,17,83,14,0,17,17,14,44,0,0,.311,.348,.554,.902,https://www.mlb.com/player/467092
Christian Yelich,CF,MIA,--,291,14,88,14,2,14,14,39,64,0,0,.302,.392,.509,.901,https://www.mlb.com/player/592885
Tyler Naquin,CF,CLE,--,193,9,58,13,2,9,9,18,69,0,0,.301,.369,.528,.898,https://www.mlb.com/player/571980
Jean Segura,2B,ARI,--,451,15,149,35,3,15,15,28,71,0,0,.330,.375,.521,.896,https://www.mlb.com/player/516416
Evan Gattis,C,HOU,--,264,22,69,15,0,22,22,23,71,0,0,.261,.328,.568,.896,https://www.mlb.com/player/594828
Edwin Encarnacion,DH,TOR,--,307,22,79,20,0,22,22,45,69,0,0,.257,.358,.537,.895,https://www.mlb.com/player/429665
Mike Moustakas,3B,KC,--,65,6,16,4,0,6,6,6,6,0,0,.246,.310,.585,.894,https://www.mlb.com/player/519058
Pedro Alvarez,DH,BAL,--,207,18,54,9,0,18,18,21,62,0,0,.261,.329,.565,.894,https://www.mlb.com/player/476883
Ryon Healy,3B,OAK,--,155,8,50,9,0,8,8,7,32,0,0,.323,.356,.535,.891,https://www.mlb.com/player/592387
Ramiro Pena,2B,SF,--,40,1,14,2,1,1,1,0,5,0,0,.350,.366,.525,.891,https://www.mlb.com/player/455369
David Dahl,LF,COL,--,124,5,41,8,2,5,5,2,32,0,0,.331,.341,.548,.890,https://www.mlb.com/player/621311
Aledmys Diaz,SS,STL,--,219,8,68,18,1,8,8,16,34,0,0,.311,.376,.511,.887,https://www.mlb.com/player/649557
Jorge Soler,LF,CHC,--,117,8,31,6,0,8,8,18,31,0,0,.265,.363,.521,.884,https://www.mlb.com/player/624585
Evan Longoria,3B,TB,--,370,25,106,23,3,25,25,16,80,0,0,.286,.316,.568,.884,https://www.mlb.com/player/446334
Khris Davis,LF,OAK,--,290,25,73,12,2,25,25,24,92,0,0,.252,.315,.566,.881,https://www.mlb.com/player/501981
Paul Goldschmidt,1B,ARI,--,323,15,95,18,1,15,15,46,87,0,0,.294,.385,.495,.881,https://www.mlb.com/player/502671
David Ortiz,DH,BOS,--,282,16,76,23,0,16,16,38,55,0,0,.270,.358,.521,.880,https://www.mlb.com/player/120074
Jackie Bradley Jr.,CF,BOS,--,307,16,90,13,2,16,16,33,72,0,0,.293,.375,.505,.880,https://www.mlb.com/player/598265
Jose Altuve,2B,HOU,--,390,16,128,18,2,16,16,25,48,0,0,.328,.372,.508,.879,https://www.mlb.com/player/514888
Steve Selsky,RF,CIN,--,33,2,11,1,0,2,2,0,14,0,0,.333,.333,.545,.879,https://www.mlb.com/player/592731
Ben Zobrist,2B,CHC,--,278,12,80,18,0,12,12,48,45,0,0,.288,.396,.482,.878,https://www.mlb.com/player/450314
Matt Carpenter,1B,STL,--,317,14,87,25,2,14,14,52,76,0,0,.274,.378,.498,.877,https://www.mlb.com/player/572761
Justin Ruggiano,CF,NYM,--,14,1,4,0,0,1,1,2,5,0,0,.286,.375,.500,.875,https://www.mlb.com/player/448605
Ryan Braun,LF,MIL,--,300,17,93,9,3,17,17,14,65,0,0,.310,.345,.530,.875,https://www.mlb.com/player/460075
Joc Pederson,CF,LAD,--,225,17,52,16,0,17,17,37,76,0,0,.231,.345,.529,.874,https://www.mlb.com/player/592626
Carlos Santana,1B,CLE,--,356,24,91,20,1,24,24,53,66,0,0,.256,.354,.520,.873,https://www.mlb.com/player/467793
Adrian Beltre,3B,TEX,--,324,19,96,17,0,19,19,21,33,0,0,.296,.347,.525,.871,https://www.mlb.com/player/134181
Curtis Granderson,CF,NYM,--,358,24,90,20,3,24,24,47,85,0,0,.251,.345,.525,.870,https://www.mlb.com/player/434158
Manny Machado,SS,BAL,--,359,19,106,26,1,19,19,21,64,0,0,.295,.338,.532,.870,https://www.mlb.com/player/592518
Josh Rutledge,3B,BOS,--,20,0,6,3,0,0,0,4,8,0,0,.300,.417,.450,.867,https://www.mlb.com/player/592710
Michael Saunders,LF,TOR,--,278,16,70,20,3,16,16,38,95,0,0,.252,.348,.518,.866,https://www.mlb.com/player/459431
Marcell Ozuna,LF,MIA,--,313,16,91,16,5,16,16,20,62,0,0,.291,.337,.527,.864,https://www.mlb.com/player/542303
Corey Dickerson,LF,TB,--,279,13,78,26,3,13,13,19,68,0,0,.280,.330,.534,.864,https://www.mlb.com/player/572816
Victor Martinez,DH,DET,--,309,16,98,13,0,16,16,15,49,0,0,.317,.349,.515,.863,https://www.mlb.com/player/400121
Jefry Marte,1B,LAA,--,147,10,41,8,0,10,10,7,32,0,0,.279,.325,.537,.862,https://www.mlb.com/player/527043
Mookie Betts,RF,BOS,--,406,17,127,22,3,17,17,25,49,0,0,.313,.353,.507,.860,https://www.mlb.com/player/605141
Yoenis Cespedes,CF,NYM,--,265,15,75,11,1,15,15,29,58,0,0,.283,.358,.502,.860,https://www.mlb.com/player/493316
Jose Abreu,1B,CWS,--,325,15,99,19,0,15,15,14,58,0,0,.305,.356,.502,.858,https://www.mlb.com/player/547989
Keon Broxton,CF,MIL,--,124,9,29,7,1,9,9,18,53,0,0,.234,.331,.524,.855,https://www.mlb.com/player/542979
Jonathan Villar,2B,MIL,--,400,14,118,27,3,14,14,47,120,0,0,.295,.372,.483,.854,https://www.mlb.com/player/542340
Carlos Correa,SS,HOU,--,305,14,85,19,3,14,14,34,78,0,0,.279,.355,.498,.853,https://www.mlb.com/player/621043
Dexter Fowler,CF,CHC,--,309,10,86,15,5,10,10,53,85,0,0,.278,.396,.456,.852,https://www.mlb.com/player/451594
Corey Seager,SS,LAD,--,372,17,108,25,3,17,17,26,79,0,0,.290,.340,.511,.851,https://www.mlb.com/player/608369
Andrew Benintendi,LF,BOS,--,58,0,18,7,1,0,0,6,16,0,0,.310,.385,.466,.850,https://www.mlb.com/player/643217
Alex Avila,C,CWS,--,89,6,20,3,0,6,6,24,39,0,0,.225,.389,.461,.850,https://www.mlb.com/player/488671
Daniel Robertson,LF,SEA,--,9,0,3,1,0,0,0,1,3,0,0,.333,.400,.444,.844,https://www.mlb.com/player/543706
Adam Eaton,RF,CWS,--,419,12,127,19,7,12,12,40,89,0,0,.303,.376,.468,.844,https://www.mlb.com/player/594809
Luis Valbuena,3B,HOU,--,180,8,51,10,1,8,8,20,44,0,0,.283,.358,.483,.842,https://www.mlb.com/player/472528
Hanley Ramirez,1B,BOS,--,286,16,80,13,0,16,16,25,65,0,0,.280,.344,.493,.837,https://www.mlb.com/player/434670
Chris Carter,1B,MIL,--,303,23,70,15,1,23,23,34,111,0,0,.231,.321,.515,.836,https://www.mlb.com/player/474892
