player,position,team,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,url
Gerrit Cole,P,PIT,--,3,1,1,0,0,1,3,0,0,0,0,.333,.333,1.333,1.667,https://www.mlb.com/player/543037
Ramon Cabrera,C,CIN,--,9,1,5,1,0,1,5,1,0,0,0,.556,.600,1.000,1.600,https://www.mlb.com/player/541608
Adam Wainwright,P,STL,--,5,3,2,1,0,1,5,0,0,0,0,.400,.400,1.200,1.600,https://www.mlb.com/player/425794
Omar Narvaez,C,CWS,--,4,4,3,0,0,0,0,0,1,0,0,.750,.750,.750,1.500,https://www.mlb.com/player/553882
Tom Murphy,C,COL,--,6,2,3,0,0,1,4,0,2,0,0,.500,.500,1.000,1.500,https://www.mlb.com/player/608596
Chris Taylor,3B,LAD,--,3,1,1,0,1,0,2,1,0,0,0,.333,.500,1.000,1.500,https://www.mlb.com/player/621035
Pedro Florimon,3B,PIT,--,3,0,1,0,1,0,2,1,2,0,0,.333,.500,1.000,1.500,https://www.mlb.com/player/465753
Matthew den Dekker,CF,WSH,--,2,0,1,1,0,0,2,0,0,0,0,.500,.500,1.000,1.500,https://www.mlb.com/player/544925
Jay Bruce,RF,NYM,--,49,12,24,3,0,7,32,3,5,1,0,.490,.519,.980,1.499,https://www.mlb.com/player/457803
Peter O'Brien,LF,ARI,--,7,2,2,0,0,2,6,0,5,0,0,.286,.286,1.143,1.429,https://www.mlb.com/player/598284
Yolmer Sanchez,2B,CWS,--,14,1,6,2,1,1,9,0,2,0,0,.429,.429,.929,1.357,https://www.mlb.com/player/570560
Hernan Iribarren,CF,CIN,--,3,0,2,0,0,0,1,0,0,0,0,.667,.667,.667,1.333,https://www.mlb.com/player/454975
Raimel Tapia,CF,COL,--,3,0,2,0,0,0,0,0,0,0,0,.667,.667,.667,1.333,https://www.mlb.com/player/606132
Don Kelly,1B,MIA,--,3,0,1,0,1,0,2,0,0,0,0,.333,.333,1.000,1.333,https://www.mlb.com/player/430603
Matt Reynolds,SS,NYM,--,9,1,4,1,0,1,6,0,2,0,0,.444,.444,.889,1.333,https://www.mlb.com/player/608703
Alexi Amarista,3B,SD,--,3,0,2,0,0,0,2,0,0,1,1,.667,.667,.667,1.333,https://www.mlb.com/player/506560
Steve Pearce,LF,BAL,--,16,6,7,2,0,1,9,5,4,0,0,.438,.571,.750,1.321,https://www.mlb.com/player/456665
Miguel Cabrera,1B,DET,--,34,15,14,2,0,4,23,3,2,0,0,.412,.447,.824,1.271,https://www.mlb.com/player/408234
Socrates Brito,CF,ARI,--,4,1,1,0,0,1,3,0,1,0,0,.250,.250,1.000,1.250,https://www.mlb.com/player/593647
Josh Rutledge,3B,BOS,--,4,1,2,1,0,0,1,0,0,0,0,.500,.500,.750,1.250,https://www.mlb.com/player/592710
David Ortiz,DH,BOS,--,52,10,23,7,0,3,29,6,5,0,0,.442,.500,.750,1.250,https://www.mlb.com/player/120074
Jason Rogers,1B,PIT,--,2,0,1,0,0,0,0,2,1,0,0,.500,.750,.500,1.250,https://www.mlb.com/player/595386
Norichika Aoki,LF,SEA,--,15,10,6,2,1,0,5,4,1,0,0,.400,.571,.667,1.238,https://www.mlb.com/player/493114
Cameron Maybin,CF,DET,--,16,16,8,0,1,0,5,4,0,0,1,.500,.600,.625,1.225,https://www.mlb.com/player/457727
Dansby Swanson,SS,ATL,--,9,3,5,1,0,0,3,0,2,0,0,.556,.556,.667,1.222,https://www.mlb.com/player/621020
Brett Wallace,3B,SD,--,12,3,4,0,0,2,8,1,2,0,0,.333,.385,.833,1.218,https://www.mlb.com/player/477165
Mitch Haniger,RF,ARI,--,12,1,5,1,0,1,5,1,0,0,0,.417,.462,.750,1.212,https://www.mlb.com/player/571745
Marcus Semien,SS,OAK,--,35,13,12,2,0,4,18,8,6,2,0,.343,.465,.743,1.208,https://www.mlb.com/player/543760
Josh Bell,1B,PIT,--,10,5,4,3,0,0,5,2,1,0,0,.400,.500,.700,1.200,https://www.mlb.com/player/605137
Adam Eaton,RF,CWS,--,25,16,11,3,0,1,10,4,3,2,0,.440,.517,.680,1.197,https://www.mlb.com/player/594809
Danny Valencia,3B,OAK,--,20,17,9,1,0,1,8,3,3,0,0,.450,.542,.650,1.192,https://www.mlb.com/player/502143
Ian Desmond,CF,TEX,--,26,16,10,1,1,2,14,3,4,0,1,.385,.448,.731,1.179,https://www.mlb.com/player/435622
Jimmy Paredes,RF,PHI,--,14,3,7,2,0,0,5,1,2,0,0,.500,.533,.643,1.176,https://www.mlb.com/player/517370
Yasmani Grandal,C,LAD,--,29,6,8,2,0,4,16,7,7,0,0,.276,.417,.759,1.175,https://www.mlb.com/player/518735
Robinson Chirinos,C,TEX,--,5,2,2,1,0,0,1,2,1,0,0,.400,.571,.600,1.171,https://www.mlb.com/player/455139
Tim Federowicz,C,CHC,--,2,1,1,0,0,0,1,1,1,0,0,.500,.667,.500,1.167,https://www.mlb.com/player/543148
Tyler Chatwood,P,COL,--,6,0,2,0,1,0,3,2,1,0,0,.333,.500,.667,1.167,https://www.mlb.com/player/543022
Domingo Santana,RF,MIL,--,15,5,6,1,0,1,7,3,4,0,0,.400,.500,.667,1.167,https://www.mlb.com/player/570267
Nick Franklin,LF,TB,--,6,1,2,0,0,1,4,0,1,0,0,.333,.333,.833,1.167,https://www.mlb.com/player/545338
Maikel Franco,3B,PHI,--,31,15,9,1,0,5,18,3,4,0,0,.290,.353,.806,1.159,https://www.mlb.com/player/596748
Avisail Garcia,RF,CWS,--,31,11,15,1,0,1,13,4,6,0,0,.484,.543,.613,1.156,https://www.mlb.com/player/541645
Brandon Guyer,LF,CLE,--,14,8,5,1,0,1,6,3,1,1,0,.357,.500,.643,1.143,https://www.mlb.com/player/446386
Marlon Byrd,RF,CLE,--,7,0,3,2,0,0,4,0,2,0,0,.429,.429,.714,1.143,https://www.mlb.com/player/407781
Joey Wendle,2B,OAK,--,7,5,4,0,0,0,3,0,1,0,0,.571,.571,.571,1.143,https://www.mlb.com/player/621563
Yangervis Solarte,2B,SD,--,24,9,7,3,0,3,15,2,4,0,0,.292,.346,.792,1.138,https://www.mlb.com/player/500208
Josh Harrison,2B,PIT,--,37,10,18,6,0,0,20,0,5,1,0,.486,.486,.649,1.135,https://www.mlb.com/player/543281
Marco Hernandez,2B,BOS,--,5,2,1,0,0,1,3,1,2,0,0,.200,.333,.800,1.133,https://www.mlb.com/player/593523
Kurt Suzuki,C,MIN,--,25,4,9,3,0,2,14,1,5,0,0,.360,.407,.720,1.127,https://www.mlb.com/player/435559
Jose Altuve,2B,HOU,--,36,13,13,3,0,3,17,4,1,3,0,.361,.425,.694,1.119,https://www.mlb.com/player/514888
Bryce Harper,RF,WSH,--,29,12,9,2,0,2,14,13,8,2,1,.310,.524,.586,1.110,https://www.mlb.com/player/547180
Alex Bregman,3B,HOU,--,14,2,6,1,1,0,4,1,1,0,0,.429,.467,.643,1.110,https://www.mlb.com/player/608324
Jonathan Villar,2B,MIL,--,19,6,8,0,0,1,6,4,2,6,1,.421,.522,.579,1.101,https://www.mlb.com/player/542340
Michael Brantley,LF,CLE,--,4,0,2,0,0,0,2,1,0,0,0,.500,.600,.500,1.100,https://www.mlb.com/player/488726
Steven Matz,P,NYM,--,5,0,2,1,0,0,1,1,1,0,0,.400,.500,.600,1.100,https://www.mlb.com/player/571927
Nolan Reimold,LF,BAL,--,16,5,6,1,0,1,5,3,5,0,0,.375,.474,.625,1.099,https://www.mlb.com/player/460099
Eduardo Escobar,SS,MIN,--,18,2,7,2,0,1,8,0,5,0,0,.389,.421,.667,1.088,https://www.mlb.com/player/500871
Lonnie Chisenhall,RF,CLE,--,27,6,10,0,1,2,15,2,4,0,0,.370,.414,.667,1.080,https://www.mlb.com/player/502082
Manny Machado,SS,BAL,--,36,17,12,1,0,4,18,2,8,0,0,.333,.385,.694,1.079,https://www.mlb.com/player/592518
Tyler Naquin,CF,CLE,--,15,7,5,0,1,1,8,2,3,0,0,.333,.412,.667,1.078,https://www.mlb.com/player/571980
Dae-Ho Lee,1B,SEA,--,17,4,5,1,0,2,9,1,4,0,0,.294,.368,.706,1.074,https://www.mlb.com/player/493193
Anthony Rizzo,1B,CHC,--,61,14,22,5,1,3,27,8,11,1,0,.361,.451,.623,1.074,https://www.mlb.com/player/519203
Andrew Benintendi,LF,BOS,--,7,2,3,1,0,0,3,1,0,0,0,.429,.500,.571,1.071,https://www.mlb.com/player/643217
Ryon Healy,3B,OAK,--,23,5,8,2,0,2,10,1,5,0,0,.348,.375,.696,1.071,https://www.mlb.com/player/592387
Scott Schebler,RF,CIN,--,17,7,6,0,1,1,6,1,5,0,0,.353,.421,.647,1.068,https://www.mlb.com/player/594988
Edwin Encarnacion,DH,TOR,--,48,18,14,5,0,5,24,5,12,1,0,.292,.358,.708,1.067,https://www.mlb.com/player/429665
Rickie Weeks Jr.,LF,ARI,--,18,6,6,0,0,2,8,1,2,0,0,.333,.400,.667,1.067,https://www.mlb.com/player/430001
Cameron Rupp,C,PHI,--,23,4,6,2,1,2,11,3,5,0,0,.261,.370,.696,1.066,https://www.mlb.com/player/519237
Adam Frazier,LF,PIT,--,8,5,4,0,0,0,2,1,0,1,0,.500,.556,.500,1.056,https://www.mlb.com/player/624428
Robinson Cano,2B,SEA,--,38,20,13,1,0,3,15,5,4,0,0,.342,.444,.605,1.050,https://www.mlb.com/player/429664
Gary Sanchez,C,NYY,--,13,2,4,2,0,1,8,0,4,0,0,.308,.357,.692,1.049,https://www.mlb.com/player/596142
Giancarlo Stanton,RF,MIA,--,30,7,10,4,0,2,14,2,6,0,0,.333,.375,.667,1.042,https://www.mlb.com/player/519317
Ezequiel Carrera,LF,TOR,--,13,13,6,1,0,0,3,1,0,0,0,.462,.500,.538,1.038,https://www.mlb.com/player/485567
Matt Joyce,RF,PIT,--,25,8,7,1,0,3,13,3,8,0,0,.280,.357,.680,1.037,https://www.mlb.com/player/459964
Matt Holliday,LF,STL,--,32,9,9,2,0,3,16,7,7,0,0,.281,.410,.625,1.035,https://www.mlb.com/player/407812
Matt Carpenter,1B,STL,--,28,12,8,2,0,3,16,2,5,0,1,.286,.355,.679,1.033,https://www.mlb.com/player/572761
Tyler Saladino,2B,CWS,--,15,2,7,1,0,0,7,0,1,0,1,.467,.500,.533,1.033,https://www.mlb.com/player/573135
Justin Bour,1B,MIA,--,26,6,8,3,0,2,12,3,4,0,0,.308,.379,.654,1.033,https://www.mlb.com/player/571506
Mark Teixeira,1B,NYY,--,29,10,9,1,0,3,14,3,9,0,0,.310,.375,.655,1.030,https://www.mlb.com/player/407893
Francisco Cervelli,C,PIT,--,23,15,10,1,0,0,7,5,2,0,0,.435,.552,.478,1.030,https://www.mlb.com/player/465041
Keon Broxton,CF,MIL,--,13,0,5,1,0,0,3,5,6,1,0,.385,.556,.462,1.017,https://www.mlb.com/player/542979
Tyler Flowers,C,ATL,--,14,5,4,1,0,1,5,2,5,0,0,.286,.444,.571,1.016,https://www.mlb.com/player/452095
Justin Turner,3B,LAD,--,38,13,13,1,0,3,16,3,6,0,0,.342,.405,.605,1.010,https://www.mlb.com/player/457759
Carlos Gonzalez,RF,COL,--,46,13,15,6,0,3,19,2,8,0,0,.326,.354,.652,1.006,https://www.mlb.com/player/471865
C.J. Cron,1B,LAA,--,32,4,13,2,0,1,10,0,6,0,0,.406,.441,.563,1.004,https://www.mlb.com/player/543068
Patrick Corbin,P,ARI,--,2,1,1,0,0,0,1,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/571578
Kyle Jensen,1B,ARI,--,0,2,0,0,0,0,0,0,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/571812
Francisco Pena,C,BAL,--,4,1,2,0,0,0,1,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/506747
Bryce Brentz,LF,BOS,--,3,0,1,1,0,0,2,0,1,0,0,.333,.333,.667,1.000,https://www.mlb.com/player/518490
Drew Pomeranz,P,BOS,--,2,1,1,0,0,0,1,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/519141
Albert Almora Jr.,CF,CHC,--,10,3,4,2,0,0,3,0,1,0,0,.400,.400,.600,1.000,https://www.mlb.com/player/546991
Jason Coats,RF,CWS,--,4,1,2,0,0,0,2,0,1,1,0,.500,.500,.500,1.000,https://www.mlb.com/player/605183
Tim Adleman,P,CIN,--,2,0,1,0,0,0,1,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/534947
Dustin Garneau,C,COL,--,4,0,2,0,0,0,2,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/572863
Rafael Ortega,LF,LAA,--,11,4,4,0,0,1,5,0,0,0,0,.364,.364,.636,1.000,https://www.mlb.com/player/542364
Bud Norris,P,LAD,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/502032
Jose Urena,P,MIA,--,2,1,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/570632
Will Middlebrooks,3B,MIL,--,0,1,0,0,0,0,0,2,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/519025
Noah Syndergaard,P,NYM,--,5,1,1,0,0,1,3,0,3,0,0,.200,.200,.800,1.000,https://www.mlb.com/player/592789
Tyler Austin,1B,NYY,--,7,0,3,1,0,0,4,0,3,0,0,.429,.429,.571,1.000,https://www.mlb.com/player/592122
Josh Phegley,C,OAK,--,5,2,1,0,0,1,3,0,1,0,0,.200,.200,.800,1.000,https://www.mlb.com/player/572033
Emmanuel Burriss,2B,PHI,--,2,1,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/502034
Trevor Williams,P,PIT,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/592866
Jacob Stallings,C,PIT,--,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/607732
Jose Pirela,LF,SD,--,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/517369
Jeff Samardzija,P,SF,--,2,0,1,0,0,0,1,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/502188
Matt Cain,P,SF,--,3,0,1,1,0,0,2,0,1,0,0,.333,.333,.667,1.000,https://www.mlb.com/player/430912
James Paxton,P,SEA,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/572020
Mike Freeman,2B,SEA,--,2,1,1,0,0,0,1,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/502273
Guillermo Heredia,LF,SEA,--,2,2,1,0,0,0,1,0,0,1,0,.500,.500,.500,1.000,https://www.mlb.com/player/628338
Jaime Garcia,P,STL,--,2,0,1,0,0,0,1,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/448802
Carlos Martinez,P,STL,--,5,1,2,1,0,0,3,0,1,0,0,.400,.400,.600,1.000,https://www.mlb.com/player/593372
Hanser Alberto,SS,TEX,--,3,0,1,1,0,0,1,0,2,0,0,.333,.333,.667,1.000,https://www.mlb.com/player/593643
Pedro Severino,C,WSH,--,0,2,0,0,0,0,0,0,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/600474
Matt Kemp,RF,ATL,--,38,11,12,1,0,4,18,0,11,0,0,.316,.333,.658,.991,https://www.mlb.com/player/461314
Khris Davis,LF,OAK,--,53,16,17,1,0,5,23,2,18,0,0,.321,.368,.623,.991,https://www.mlb.com/player/501981
Greg Garcia,2B,STL,--,9,9,4,0,0,0,3,2,2,0,0,.444,.545,.444,.990,https://www.mlb.com/player/594824
Corey Seager,SS,LAD,--,26,17,10,2,1,0,9,3,4,0,0,.385,.448,.538,.987,https://www.mlb.com/player/608369
Jonathan Schoop,2B,BAL,--,38,8,12,5,0,2,16,1,9,0,0,.316,.381,.605,.986,https://www.mlb.com/player/570731
Trevor Story,SS,COL,--,22,7,7,2,1,1,10,1,3,0,0,.318,.348,.636,.984,https://www.mlb.com/player/596115
Carlos Santana,1B,CLE,--,38,12,10,1,1,3,16,9,4,0,0,.263,.404,.579,.983,https://www.mlb.com/player/467793
Whit Merrifield,2B,KC,--,20,6,9,1,0,0,7,1,3,1,0,.450,.476,.500,.976,https://www.mlb.com/player/593160
Seth Smith,RF,SEA,--,11,5,3,0,0,1,4,2,4,0,0,.273,.429,.545,.974,https://www.mlb.com/player/452234
Abraham Almonte,LF,CLE,--,13,2,4,2,1,0,6,0,5,1,0,.308,.357,.615,.972,https://www.mlb.com/player/501659
John Ryan Murphy,C,MIN,--,5,0,2,0,0,0,1,2,1,0,0,.400,.571,.400,.971,https://www.mlb.com/player/571974
Brandon Nimmo,LF,NYM,--,5,4,2,0,0,0,2,2,2,0,0,.400,.571,.400,.971,https://www.mlb.com/player/607043
Ronald Torreyes,3B,NYY,--,14,5,5,1,1,0,3,0,3,0,0,.357,.400,.571,.971,https://www.mlb.com/player/591720
Denard Span,CF,SF,--,24,6,8,1,1,1,8,2,2,0,1,.333,.385,.583,.968,https://www.mlb.com/player/452655
Jose Bautista,RF,TOR,--,22,8,5,2,0,2,9,5,5,1,0,.227,.370,.591,.961,https://www.mlb.com/player/430832
Victor Martinez,DH,DET,--,38,7,12,1,0,3,20,4,6,0,0,.316,.381,.579,.960,https://www.mlb.com/player/400121
Mac Williamson,RF,SF,--,8,1,2,0,0,1,4,1,2,0,0,.250,.333,.625,.958,https://www.mlb.com/player/607776
Andrew McCutchen,CF,PIT,--,41,15,12,2,0,3,17,6,10,0,1,.293,.396,.561,.957,https://www.mlb.com/player/457705
Alejandro De Aza,CF,NYM,--,14,7,3,0,0,2,7,2,4,0,0,.214,.313,.643,.955,https://www.mlb.com/player/457477
Kevin Pillar,CF,TOR,--,37,6,13,4,0,1,14,3,6,1,0,.351,.415,.541,.955,https://www.mlb.com/player/607680
Jean Segura,2B,ARI,--,21,9,5,1,2,1,10,1,4,7,1,.238,.333,.619,.952,https://www.mlb.com/player/516416
Stephen Piscotty,RF,STL,--,39,11,13,5,0,1,16,3,7,0,0,.333,.409,.538,.948,https://www.mlb.com/player/572039
Daniel Murphy,2B,WSH,--,42,12,16,5,0,0,16,4,3,1,0,.381,.447,.500,.947,https://www.mlb.com/player/502517
Nolan Arenado,3B,COL,--,39,17,8,1,0,5,19,7,7,0,0,.205,.326,.615,.942,https://www.mlb.com/player/571448
Yasmany Tomas,LF,ARI,--,44,6,13,3,1,3,19,2,7,0,2,.295,.326,.614,.940,https://www.mlb.com/player/630111
David Ross,C,CHC,--,15,3,4,0,0,2,6,0,2,0,0,.267,.267,.667,.933,https://www.mlb.com/player/424325
Wil Myers,OF,SD,--,25,14,7,2,0,2,10,2,6,5,0,.280,.333,.600,.933,https://www.mlb.com/player/571976
Brad Miller,2B,TB,--,34,4,10,4,2,1,16,1,10,0,0,.294,.314,.618,.932,https://www.mlb.com/player/543543
Adam Lind,1B,SEA,--,34,8,9,2,0,3,15,3,4,0,0,.265,.342,.588,.930,https://www.mlb.com/player/452252
Mike Trout,CF,LAA,--,38,15,10,0,0,3,14,9,12,5,1,.263,.429,.500,.929,https://www.mlb.com/player/545361
Kyle Seager,3B,SEA,--,65,17,20,1,0,6,27,2,17,0,0,.308,.328,.600,.928,https://www.mlb.com/player/572122
Elvis Andrus,SS,TEX,--,38,5,15,3,0,0,14,3,3,2,0,.395,.452,.474,.926,https://www.mlb.com/player/462101
Willson Contreras,C,CHC,--,18,6,6,1,0,1,6,1,6,0,0,.333,.368,.556,.924,https://www.mlb.com/player/575929
Neil Walker,2B,NYM,--,26,11,8,2,0,2,9,0,6,1,0,.308,.308,.615,.923,https://www.mlb.com/player/435522
Mitch Moreland,1B,TEX,--,39,12,13,2,0,2,11,3,12,0,0,.333,.381,.538,.919,https://www.mlb.com/player/519048
Stephen Vogt,C,OAK,--,27,5,9,5,0,0,12,2,4,0,0,.333,.400,.519,.918,https://www.mlb.com/player/519390
Paulo Orlando,RF,KC,--,29,11,12,2,0,0,9,1,5,0,0,.414,.433,.483,.916,https://www.mlb.com/player/449181
Carlos Correa,SS,HOU,--,43,14,13,3,0,2,16,6,7,1,0,.302,.400,.512,.912,https://www.mlb.com/player/621043
Brett Gardner,CF,NYY,--,27,14,10,1,0,0,7,6,2,1,0,.370,.500,.407,.907,https://www.mlb.com/player/458731
JB Shuck,CF,CWS,--,15,6,6,1,0,0,5,1,1,0,0,.400,.438,.467,.904,https://www.mlb.com/player/543776
Travis Shaw,3B,BOS,--,49,11,12,1,0,5,20,6,17,1,1,.245,.327,.571,.899,https://www.mlb.com/player/543768
Matt Wieters,C,BAL,--,22,8,4,0,0,3,9,2,5,0,0,.182,.308,.591,.899,https://www.mlb.com/player/446308
Scott Van Slyke,LF,LAD,--,9,3,2,1,0,1,4,0,2,0,0,.222,.222,.667,.889,https://www.mlb.com/player/475100
Kelby Tomlinson,2B,SF,--,9,1,4,0,0,0,1,0,1,0,0,.444,.444,.444,.889,https://www.mlb.com/player/605509
Adrian Gonzalez,1B,LAD,--,53,13,16,4,0,3,21,2,9,0,0,.302,.339,.547,.886,https://www.mlb.com/player/408236
Mookie Betts,RF,BOS,--,37,16,9,0,0,4,15,4,1,0,1,.243,.317,.568,.885,https://www.mlb.com/player/605141
Christian Yelich,CF,MIA,--,56,11,19,6,0,1,22,4,13,0,1,.339,.383,.500,.883,https://www.mlb.com/player/592885
Adonis Garcia,3B,ATL,--,42,12,11,4,0,3,15,2,9,0,1,.262,.311,.571,.882,https://www.mlb.com/player/611177
Derek Dietrich,LF,MIA,--,31,3,11,3,0,0,8,1,12,0,0,.355,.429,.452,.880,https://www.mlb.com/player/518618
Ben Paulsen,1B,COL,--,8,2,2,0,0,1,4,0,1,0,0,.250,.250,.625,.875,https://www.mlb.com/player/572019
Miguel Sano,3B,MIN,--,39,5,12,3,0,1,13,7,11,0,0,.308,.413,.462,.875,https://www.mlb.com/player/593934
Bruce Maxwell,C,OAK,--,7,2,2,1,0,0,3,2,3,0,0,.286,.444,.429,.873,https://www.mlb.com/player/622194
Asdrubal Cabrera,SS,NYM,--,26,12,9,1,0,1,10,1,7,1,0,.346,.370,.500,.870,https://www.mlb.com/player/452678
Jace Peterson,LF,ATL,--,29,8,8,3,0,1,7,5,4,0,0,.276,.382,.483,.865,https://www.mlb.com/player/607054
Jacoby Ellsbury,CF,NYY,--,23,13,7,0,2,0,7,3,3,1,0,.304,.385,.478,.863,https://www.mlb.com/player/453056
Brandon Phillips,2B,CIN,--,42,11,15,5,0,0,12,1,2,1,0,.357,.386,.476,.863,https://www.mlb.com/player/408252
Kevin Kiermaier,CF,TB,--,22,6,6,1,0,1,5,5,1,1,0,.273,.407,.455,.862,https://www.mlb.com/player/595281
Prince Fielder,DH,TEX,--,17,6,3,2,0,1,6,4,3,0,0,.176,.391,.471,.862,https://www.mlb.com/player/425902
Yasiel Puig,RF,LAD,--,24,7,7,0,0,2,9,0,3,0,0,.292,.320,.542,.862,https://www.mlb.com/player/624577
Anthony Rendon,3B,WSH,--,32,15,9,4,0,1,10,2,5,0,0,.281,.361,.500,.861,https://www.mlb.com/player/543685
Yadier Molina,C,STL,--,30,8,10,4,0,0,10,3,5,0,0,.333,.394,.467,.861,https://www.mlb.com/player/425877
Salvador Perez,C,KC,--,38,11,11,5,0,1,13,3,5,0,0,.289,.357,.500,.857,https://www.mlb.com/player/521692
Justin Upton,LF,DET,--,54,10,14,1,0,5,20,3,9,0,0,.259,.298,.556,.854,https://www.mlb.com/player/457708
Luis Valbuena,3B,HOU,--,18,5,5,0,0,1,6,4,6,0,0,.278,.409,.444,.854,https://www.mlb.com/player/472528
Josh Donaldson,3B,TOR,--,34,18,8,1,1,2,12,6,9,3,0,.235,.350,.500,.850,https://www.mlb.com/player/518626
Carlos Gomez,CF,TEX,--,42,4,12,2,0,3,14,0,15,0,0,.286,.302,.548,.850,https://www.mlb.com/player/460576
Yunel Escobar,3B,LAA,--,26,14,11,0,0,0,5,0,3,0,0,.423,.423,.423,.846,https://www.mlb.com/player/488862
Austin Romine,C,NYY,--,13,4,5,1,0,0,6,0,1,0,0,.385,.385,.462,.846,https://www.mlb.com/player/519222
Jake Lamb,3B,ARI,--,36,16,9,2,0,3,15,2,8,2,0,.250,.289,.556,.845,https://www.mlb.com/player/571875
Rob Refsnyder,1B,NYY,--,9,6,3,1,0,0,3,1,0,0,0,.333,.400,.444,.844,https://www.mlb.com/player/608701
Jonathan Lucroy,C,TEX,--,34,8,10,5,0,1,13,1,5,1,0,.294,.314,.529,.844,https://www.mlb.com/player/518960
Matt Adams,LF,STL,--,29,4,8,4,0,1,11,2,8,0,1,.276,.323,.517,.840,https://www.mlb.com/player/571431
Jung Ho Kang,3B,PIT,--,33,8,9,3,0,2,12,0,7,0,0,.273,.294,.545,.840,https://www.mlb.com/player/628356
