name,team,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Brusdar Graterol,LAD,--,--,0.77,--,--,--,--,--,--,11.2,7,1,1,0,0,2,13,0.77,.171,https://www.mlb.com/player/660813
Aaron Nola,PHI,--,--,2.38,--,--,--,--,--,--,45.1,25,12,12,3,1,13,96,0.84,.158,https://www.mlb.com/player/605400
Rafael Montero,TEX,--,--,4.09,--,--,--,--,--,--,11.0,6,7,5,1,0,4,19,0.91,.154,https://www.mlb.com/player/606160
Julio Urias,LAD,--,--,1.76,--,--,--,--,--,--,30.2,17,6,6,1,0,13,44,0.98,.157,https://www.mlb.com/player/628711
Marco Gonzales,SEA,--,--,2.63,--,--,--,--,--,--,41.0,20,13,12,3,2,4,63,0.59,.141,https://www.mlb.com/player/594835
Casey Mize,DET,--,--,5.63,--,--,--,--,--,--,16.0,14,11,10,4,0,8,26,1.38,.226,https://www.mlb.com/player/663554
A.J. Cole,TOR,--,--,3.60,--,--,--,--,--,--,15.0,8,6,6,2,0,5,20,0.87,.160,https://www.mlb.com/player/595918
Artie Lewicki,ARI,--,--,0.00,--,--,--,--,--,--,2.0,2,0,0,0,0,0,5,1.00,.250,https://www.mlb.com/player/592499
Chasen Shreve,NYM,--,--,3.45,--,--,--,--,--,--,15.2,4,7,6,1,0,8,34,0.77,.078,https://www.mlb.com/player/592741
Javy Guerra,SD,--,--,9.00,--,--,--,--,--,--,6.0,8,7,6,1,1,5,12,2.17,.308,https://www.mlb.com/player/642770
Tyler Bashlor,PIT,--,--,0.00,--,--,--,--,--,--,5.1,2,0,0,0,0,3,6,0.94,.125,https://www.mlb.com/player/641341
J.A. Happ,NYY,--,--,2.08,--,--,--,--,--,--,30.1,12,7,7,3,1,7,42,0.63,.118,https://www.mlb.com/player/457918
Alex Vesia,MIA,--,--,13.50,--,--,--,--,--,--,3.1,2,6,5,1,0,5,5,2.10,.167,https://www.mlb.com/player/681911
Jake McGee,LAD,--,--,1.23,--,--,--,--,--,--,14.2,7,2,2,1,0,3,32,0.68,.137,https://www.mlb.com/player/459429
Brad Brach,NYM,--,--,0.00,--,--,--,--,--,--,7.1,2,0,0,0,0,8,14,1.36,.083,https://www.mlb.com/player/542960
Craig Kimbrel,CHC,--,--,0.75,--,--,--,--,--,--,12.0,2,1,1,0,0,7,28,0.75,.053,https://www.mlb.com/player/518886
Daniel Norris,DET,--,--,3.24,--,--,--,--,--,--,16.2,11,6,6,2,0,5,28,0.96,.180,https://www.mlb.com/player/596057
Jose Alvarado,TB,--,--,1.59,--,--,--,--,--,--,5.2,3,1,1,0,0,5,13,1.41,.158,https://www.mlb.com/player/621237
Tarik Skubal,DET,--,--,3.91,--,--,--,--,--,--,23.0,13,11,10,5,1,6,37,0.83,.167,https://www.mlb.com/player/669373
Antonio Senzatela,COL,--,--,1.95,--,--,--,--,--,--,32.1,30,7,7,3,1,9,41,1.21,.238,https://www.mlb.com/player/622608
Aaron Barrett,WSH,--,--,27.00,--,--,--,--,--,--,0.2,0,2,2,0,0,0,1,0.00,.000,https://www.mlb.com/player/502578
Zach Eflin,PHI,--,--,2.62,--,--,--,--,--,--,34.1,14,10,10,4,1,9,70,0.67,.123,https://www.mlb.com/player/621107
Josh Fleming,TB,--,--,0.57,--,--,--,--,--,--,15.2,5,1,1,1,0,3,25,0.51,.098,https://www.mlb.com/player/676596
Jack Flaherty,STL,--,--,3.00,--,--,--,--,--,--,27.0,17,9,9,2,1,10,49,1.00,.179,https://www.mlb.com/player/656427
Kevin Gausman,SF,--,--,1.31,--,--,--,--,--,--,41.1,18,7,6,3,0,7,79,0.60,.127,https://www.mlb.com/player/592332
Carlos Rodon,CWS,--,--,0.00,--,--,--,--,--,--,3.1,3,0,0,0,0,2,6,1.50,.231,https://www.mlb.com/player/607074
Nick Tropeano,PIT,--,--,0.00,--,--,--,--,--,--,9.2,3,0,0,0,0,3,19,0.62,.094,https://www.mlb.com/player/607374
Drew Pomeranz,SD,--,--,0.00,--,--,--,--,--,--,14.0,6,0,0,0,0,5,29,0.79,.128,https://www.mlb.com/player/519141
Blake Cederlind,PIT,--,--,4.50,--,--,--,--,--,--,2.0,1,1,1,0,0,1,4,1.00,.143,https://www.mlb.com/player/664977
Jeurys Familia,NYM,--,--,1.17,--,--,--,--,--,--,15.1,6,2,2,0,3,5,23,0.72,.115,https://www.mlb.com/player/544727
Raisel Iglesias,CIN,--,--,2.35,--,--,--,--,--,--,15.1,7,5,4,1,0,4,31,0.72,.132,https://www.mlb.com/player/628452
Sal Romano,CIN,--,--,0.00,--,--,--,--,--,--,0.2,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/607219
Chance Adams,KC,--,--,4.76,--,--,--,--,--,--,5.2,7,3,3,0,0,0,6,1.24,.292,https://www.mlb.com/player/664856
Ryan Tepera,CHC,--,--,1.26,--,--,--,--,--,--,14.1,3,2,2,0,0,4,31,0.49,.065,https://www.mlb.com/player/572193
Sam Gaviglio,TOR,--,--,0.00,--,--,--,--,--,--,1.1,1,0,0,0,0,1,1,1.50,.200,https://www.mlb.com/player/543208
Carson Kelly,ARI,--,--,-.--,--,--,--,--,--,--,0.0,1,0,0,0,0,0,0,-.--,1.000,https://www.mlb.com/player/608348
Erasmo Ramirez,NYM,--,--,1.23,--,--,--,--,--,--,7.1,2,1,1,1,0,1,9,0.41,.083,https://www.mlb.com/player/541640
Eric Yardley,MIL,--,--,1.20,--,--,--,--,--,--,15.0,6,2,2,1,1,7,19,0.87,.120,https://www.mlb.com/player/642233
Aaron Slegers,TB,--,--,2.08,--,--,--,--,--,--,13.0,12,3,3,0,0,2,19,1.08,.240,https://www.mlb.com/player/642083
James Norwood,CHC,--,--,-.--,--,--,--,--,--,--,0.0,3,2,2,0,0,0,0,-.--,1.000,https://www.mlb.com/player/656803
Foster Griffin,KC,--,--,0.00,--,--,--,--,--,--,0.2,0,0,0,0,0,0,1,0.00,.000,https://www.mlb.com/player/656492
Yolmer Sanchez,CWS,--,--,0.00,--,--,--,--,--,--,0.1,1,0,0,0,0,0,0,3.00,.500,https://www.mlb.com/player/570560
Edinson Volquez,TEX,--,--,0.00,--,--,--,--,--,--,3.0,5,0,0,0,1,0,3,1.67,.357,https://www.mlb.com/player/450172
Humberto Mejia,ARI,--,--,1.35,--,--,--,--,--,--,6.2,3,3,1,0,0,5,11,1.20,.136,https://www.mlb.com/player/650668
Bernardo Flores Jr.,CWS,--,--,0.00,--,--,--,--,--,--,1.0,2,0,0,0,0,0,2,2.00,.400,https://www.mlb.com/player/641576
Sean Poppen,PIT,--,--,1.80,--,--,--,--,--,--,5.0,1,1,1,0,0,4,10,1.00,.063,https://www.mlb.com/player/664092
Tyler Kinley,COL,--,--,1.29,--,--,--,--,--,--,14.0,6,2,2,1,2,6,26,0.86,.128,https://www.mlb.com/player/641755
Nestor Cortes,SEA,--,--,12.46,--,--,--,--,--,--,4.1,5,6,6,3,2,2,8,1.62,.278,https://www.mlb.com/player/641482
Eric Lauer,MIL,--,--,5.63,--,--,--,--,--,--,8.0,4,5,5,0,0,2,12,0.75,.143,https://www.mlb.com/player/641778
Asher Wojciechowski,BAL,--,--,5.23,--,--,--,--,--,--,20.2,17,12,12,4,1,12,31,1.40,.230,https://www.mlb.com/player/592879
Miguel Del Pozo,PIT,--,--,3.38,--,--,--,--,--,--,2.2,2,1,1,0,0,3,2,1.88,.182,https://www.mlb.com/player/600887
Andrew Suarez,SF,--,--,1.69,--,--,--,--,--,--,5.1,3,1,1,0,0,3,5,1.13,.158,https://www.mlb.com/player/605498
Trevor Williams,PIT,--,--,4.78,--,--,--,--,--,--,32.0,26,20,17,7,2,13,49,1.22,.218,https://www.mlb.com/player/592866
Roberto Osuna,HOU,--,--,6.75,--,--,--,--,--,--,1.1,2,1,1,0,0,0,3,1.50,.333,https://www.mlb.com/player/532077
Pedro Strop,CHC,--,--,0.00,--,--,--,--,--,--,1.1,1,2,0,0,0,3,3,3.00,.200,https://www.mlb.com/player/467008
Zack Burdi,CWS,--,--,9.00,--,--,--,--,--,--,6.0,7,7,6,2,0,2,11,1.50,.280,https://www.mlb.com/player/641420
Franklyn Kilome,NYM,--,--,1.29,--,--,--,--,--,--,7.0,2,1,1,1,0,6,13,1.14,.087,https://www.mlb.com/player/642584
Andrew Miller,STL,--,--,2.45,--,--,--,--,--,--,7.1,3,2,2,0,2,2,16,0.68,.120,https://www.mlb.com/player/453192
Corey Kluber,TEX,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,1,1,3.00,.000,https://www.mlb.com/player/446372
Tanner Rainey,WSH,--,--,1.32,--,--,--,--,--,--,13.2,4,2,2,2,1,3,32,0.51,.089,https://www.mlb.com/player/663432
David Peterson,NYM,--,--,1.40,--,--,--,--,--,--,25.2,7,5,4,1,1,13,40,0.78,.084,https://www.mlb.com/player/656849
Rafael Dolis,TOR,--,--,1.29,--,--,--,--,--,--,14.0,8,6,2,0,0,7,31,1.07,.157,https://www.mlb.com/player/503569
Kyle McGowin,WSH,--,--,1.13,--,--,--,--,--,--,8.0,4,1,1,1,0,3,16,0.88,.143,https://www.mlb.com/player/641851
Chi Chi Gonzalez,COL,--,--,3.00,--,--,--,--,--,--,9.0,7,4,3,1,3,6,16,1.44,.212,https://www.mlb.com/player/592346
Jeff Brigham,MIA,--,--,0.00,--,--,--,--,--,--,0.2,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/656257
Caleb Thielbar,MIN,--,--,0.63,--,--,--,--,--,--,14.1,7,1,1,0,0,6,22,0.91,.143,https://www.mlb.com/player/573204
Wilmer Font,TOR,--,--,8.44,--,--,--,--,--,--,10.2,13,10,10,0,1,7,15,1.88,.302,https://www.mlb.com/player/521655
Seth Elledge,STL,--,--,4.26,--,--,--,--,--,--,6.1,3,3,3,1,0,6,14,1.42,.136,https://www.mlb.com/player/676220
Dakota Hudson,STL,--,--,1.54,--,--,--,--,--,--,23.1,9,4,4,2,0,7,30,0.69,.120,https://www.mlb.com/player/641712
Tommy Doyle,COL,--,--,10.80,--,--,--,--,--,--,1.2,1,2,2,0,0,2,2,1.80,.167,https://www.mlb.com/player/656382
Buck Farmer,DET,--,--,1.54,--,--,--,--,--,--,11.2,12,2,2,2,0,3,14,1.29,.255,https://www.mlb.com/player/571656
Freddy Peralta,MIL,--,--,1.59,--,--,--,--,--,--,22.2,7,5,4,0,2,7,47,0.62,.095,https://www.mlb.com/player/642547
Gerrit Cole,NYY,--,--,1.56,--,--,--,--,--,--,52.0,23,11,9,5,1,12,94,0.67,.130,https://www.mlb.com/player/543037
Logan Forsythe,MIA,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,1,0,3.00,.000,https://www.mlb.com/player/523253
Nick Margevicius,SEA,--,--,5.48,--,--,--,--,--,--,23.0,20,14,14,4,0,5,36,1.09,.230,https://www.mlb.com/player/676606
Archie Bradley,CIN,--,--,0.73,--,--,--,--,--,--,12.1,2,1,1,0,0,1,18,0.24,.053,https://www.mlb.com/player/605151
Homer Bailey,MIN,--,--,6.23,--,--,--,--,--,--,4.1,4,3,3,1,0,3,7,1.62,.235,https://www.mlb.com/player/456701
Erik Kratz,NYY,--,--,5.40,--,--,--,--,--,--,1.2,1,1,1,1,0,0,0,0.60,.167,https://www.mlb.com/player/456124
Mike Mayers,LAA,--,--,0.45,--,--,--,--,--,--,20.0,9,3,1,0,1,4,43,0.65,.127,https://www.mlb.com/player/594577
Kevin Plawecki,BOS,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/608700
Caleb Smith,ARI,--,--,1.86,--,--,--,--,--,--,9.2,5,2,2,2,0,7,15,1.24,.147,https://www.mlb.com/player/592761
Will Smith,ATL,--,--,0.93,--,--,--,--,--,--,9.2,3,1,1,1,0,3,18,0.62,.094,https://www.mlb.com/player/519293
Jonathan Loaisiga,NYY,--,--,2.84,--,--,--,--,--,--,12.2,12,5,4,2,2,3,22,1.18,.240,https://www.mlb.com/player/642528
Brailyn Marquez,CHC,--,--,27.00,--,--,--,--,--,--,0.1,1,1,1,0,0,3,1,12.00,.500,https://www.mlb.com/player/666622
Brad Wieck,CHC,--,--,27.00,--,--,--,--,--,--,0.2,1,2,2,1,0,0,2,1.50,.333,https://www.mlb.com/player/623364
Huascar Ynoa,ATL,--,--,4.50,--,--,--,--,--,--,12.0,10,6,6,2,1,7,17,1.42,.222,https://www.mlb.com/player/660623
Matt Barnes,BOS,--,--,3.63,--,--,--,--,--,--,17.1,11,8,7,1,1,4,31,0.87,.180,https://www.mlb.com/player/598264
Tony Gonsolin,LAD,--,--,1.53,--,--,--,--,--,--,29.1,13,5,5,1,1,5,46,0.61,.134,https://www.mlb.com/player/664062
Kwang Hyun Kim,STL,--,--,2.14,--,--,--,--,--,--,21.0,12,6,5,2,0,6,24,0.86,.160,https://www.mlb.com/player/547942
Blake Taylor,HOU,--,--,2.31,--,--,--,--,--,--,11.2,6,4,3,2,0,2,17,0.69,.143,https://www.mlb.com/player/642130
Nick Ramirez,DET,--,--,3.38,--,--,--,--,--,--,5.1,3,2,2,1,1,4,11,1.31,.158,https://www.mlb.com/player/598286
Phil Maton,CLE,--,--,2.35,--,--,--,--,--,--,15.1,14,7,4,1,1,2,32,1.04,.237,https://www.mlb.com/player/664208
Joel Kuhnel,CIN,--,--,0.00,--,--,--,--,--,--,2.1,0,0,0,0,0,0,3,0.00,.000,https://www.mlb.com/player/669270
Kyle Funkhouser,DET,--,--,5.63,--,--,--,--,--,--,8.0,7,5,5,0,0,7,12,1.75,.233,https://www.mlb.com/player/608335
Zac Grotz,SEA,--,--,5.40,--,--,--,--,--,--,5.0,3,3,3,1,2,8,4,2.20,.200,https://www.mlb.com/player/665093
Robinson Leyer,BOS,--,--,6.75,--,--,--,--,--,--,4.0,4,3,3,1,0,4,9,2.00,.250,https://www.mlb.com/player/622490
Darwinzon Hernandez,BOS,--,--,2.57,--,--,--,--,--,--,7.0,4,2,2,0,0,5,13,1.29,.160,https://www.mlb.com/player/650382
Ben Braymer,WSH,--,--,2.45,--,--,--,--,--,--,3.2,4,1,1,0,0,2,8,1.64,.267,https://www.mlb.com/player/664069
Garrett Cleavinger,PHI,--,--,27.00,--,--,--,--,--,--,0.1,1,1,1,1,0,0,1,3.00,.500,https://www.mlb.com/player/664076
Jordan Montgomery,NYY,--,--,4.50,--,--,--,--,--,--,26.0,24,13,13,2,0,5,47,1.12,.235,https://www.mlb.com/player/656756
James Karinchak,CLE,--,--,0.89,--,--,--,--,--,--,20.1,3,2,2,0,0,11,53,0.69,.047,https://www.mlb.com/player/675916
Drew Rasmussen,MIL,--,--,1.59,--,--,--,--,--,--,11.1,8,2,2,0,0,7,21,1.32,.190,https://www.mlb.com/player/656876
Max Scherzer,WSH,--,--,0.77,--,--,--,--,--,--,47.0,28,6,4,1,0,10,92,0.81,.163,https://www.mlb.com/player/453286
Daniel Ponce de Leon,STL,--,--,2.35,--,--,--,--,--,--,23.0,13,6,6,3,0,9,45,0.96,.159,https://www.mlb.com/player/594965
Yacksel Rios,PIT,--,--,3.86,--,--,--,--,--,--,2.1,1,1,1,0,0,0,3,0.43,.143,https://www.mlb.com/player/605441
Carlos Sanabria,HOU,--,--,0.00,--,--,--,--,--,--,1.1,0,0,0,0,0,2,2,1.50,.000,https://www.mlb.com/player/656004
Luis Cessa,NYY,--,--,1.93,--,--,--,--,--,--,14.0,5,4,3,1,0,2,17,0.50,.109,https://www.mlb.com/player/570666
Pierce Johnson,SD,--,--,1.35,--,--,--,--,--,--,13.1,4,2,2,1,0,3,27,0.53,.095,https://www.mlb.com/player/572955
Felix Pena,LAA,--,--,3.45,--,--,--,--,--,--,15.2,11,6,6,0,0,3,29,0.89,.193,https://www.mlb.com/player/570240
Thomas Eshelman,BAL,--,--,1.83,--,--,--,--,--,--,19.2,13,5,4,1,1,3,16,0.81,.194,https://www.mlb.com/player/664045
Tyler Chatwood,CHC,--,--,4.26,--,--,--,--,--,--,12.2,8,6,6,2,0,3,25,0.87,.182,https://www.mlb.com/player/543022
Cam Bedrosian,LAA,--,--,1.08,--,--,--,--,--,--,8.1,5,1,1,0,0,3,11,0.96,.179,https://www.mlb.com/player/592135
Sonny Gray,CIN,--,--,2.38,--,--,--,--,--,--,34.0,16,10,9,1,1,17,72,0.97,.134,https://www.mlb.com/player/543243
Travis Demeritte,DET,--,--,-.--,--,--,--,--,--,--,0.0,1,0,0,0,0,0,0,-.--,1.000,https://www.mlb.com/player/641513
German Marquez,COL,--,--,1.62,--,--,--,--,--,--,44.1,14,9,8,3,0,12,73,0.59,.096,https://www.mlb.com/player/608566
Cy Sneed,HOU,--,--,5.06,--,--,--,--,--,--,10.2,13,9,6,2,0,6,21,1.78,.289,https://www.mlb.com/player/605482
Ian Gibaut,TEX,--,--,5.14,--,--,--,--,--,--,7.0,5,5,4,0,1,2,14,1.00,.185,https://www.mlb.com/player/664139
Joe Jimenez,DET,--,--,4.80,--,--,--,--,--,--,15.0,9,8,8,2,2,2,22,0.73,.184,https://www.mlb.com/player/641729
Lance Lynn,TEX,--,--,2.13,--,--,--,--,--,--,50.2,28,15,12,6,3,16,89,0.87,.156,https://www.mlb.com/player/458681
Dean Kremer,BAL,--,--,1.86,--,--,--,--,--,--,9.2,7,2,2,0,0,8,22,1.55,.194,https://www.mlb.com/player/665152
Dakota Bacus,WSH,--,--,8.44,--,--,--,--,--,--,5.1,6,5,5,1,0,5,7,2.06,.286,https://www.mlb.com/player/621290
Pedro Baez,LAD,--,--,3.48,--,--,--,--,--,--,10.1,8,4,4,2,0,4,13,1.16,.200,https://www.mlb.com/player/520980
Austin Brice,BOS,--,--,2.25,--,--,--,--,--,--,12.0,5,3,3,0,0,7,25,1.00,.132,https://www.mlb.com/player/592169
Danny Coulombe,MIN,--,--,0.00,--,--,--,--,--,--,1.1,2,0,0,0,0,1,3,2.25,.333,https://www.mlb.com/player/543056
Tommy Kahnle,NYY,--,--,0.00,--,--,--,--,--,--,1.0,0,0,0,0,0,0,3,0.00,.000,https://www.mlb.com/player/592454
Carlos Hernandez,KC,--,--,2.16,--,--,--,--,--,--,8.1,9,3,2,1,0,3,13,1.44,.281,https://www.mlb.com/player/672578
Brad Peacock,HOU,--,--,0.00,--,--,--,--,--,--,1.2,1,0,0,0,1,1,3,1.20,.167,https://www.mlb.com/player/502748
Justin Dunn,SEA,--,--,3.14,--,--,--,--,--,--,28.2,11,11,10,5,1,17,38,0.98,.116,https://www.mlb.com/player/643290
Dallas Keuchel,CWS,--,--,1.84,--,--,--,--,--,--,29.1,18,6,6,0,0,10,42,0.95,.170,https://www.mlb.com/player/572971
John King,TEX,--,--,4.50,--,--,--,--,--,--,6.0,7,4,3,1,1,2,9,1.50,.269,https://www.mlb.com/player/667463
Luke Weaver,ARI,--,--,4.59,--,--,--,--,--,--,33.1,29,17,17,3,0,11,55,1.20,.225,https://www.mlb.com/player/596133
Jacob deGrom,NYM,--,--,1.97,--,--,--,--,--,--,50.1,28,14,11,2,0,10,103,0.75,.157,https://www.mlb.com/player/594798
Michael King,NYY,--,--,6.59,--,--,--,--,--,--,13.2,13,10,10,2,2,7,26,1.46,.241,https://www.mlb.com/player/650633
AJ Ramos,COL,--,--,0.00,--,--,--,--,--,--,1.1,0,0,0,0,0,3,1,2.25,.000,https://www.mlb.com/player/573109
Brock Holt,WSH,--,--,27.00,--,--,--,--,--,--,0.2,3,2,2,1,0,0,0,4.50,.600,https://www.mlb.com/player/571788
Jeremy Jeffress,CHC,--,--,0.71,--,--,--,--,--,--,12.2,2,1,1,0,0,5,17,0.55,.053,https://www.mlb.com/player/502026
Kyle Wright,ATL,--,--,2.18,--,--,--,--,--,--,20.2,13,5,5,2,0,11,30,1.16,.178,https://www.mlb.com/player/657140
Bruce Zimmermann,BAL,--,--,2.70,--,--,--,--,--,--,3.1,2,1,1,0,2,0,7,0.60,.154,https://www.mlb.com/player/669145
Steve Cishek,CWS,--,--,1.54,--,--,--,--,--,--,11.2,8,2,2,0,3,4,21,1.03,.186,https://www.mlb.com/player/518553
John Gant,STL,--,--,0.87,--,--,--,--,--,--,10.1,4,2,1,0,0,4,18,0.77,.114,https://www.mlb.com/player/607231
Josh Tomlin,ATL,--,--,4.19,--,--,--,--,--,--,19.1,12,9,9,2,0,4,36,0.83,.179,https://www.mlb.com/player/458708
Kirby Yates,SD,--,--,6.75,--,--,--,--,--,--,2.2,4,2,2,0,0,3,8,2.63,.308,https://www.mlb.com/player/489446
Josh Taylor,BOS,--,--,7.36,--,--,--,--,--,--,3.2,4,3,3,1,0,4,7,2.18,.250,https://www.mlb.com/player/657031
Jose Leclerc,TEX,--,--,0.00,--,--,--,--,--,--,1.1,0,0,0,0,0,0,3,0.00,.000,https://www.mlb.com/player/600917
Grant Dayton,ATL,--,--,0.96,--,--,--,--,--,--,18.2,9,3,2,1,0,5,32,0.75,.138,https://www.mlb.com/player/594795
Jonathan Holder,NYY,--,--,2.61,--,--,--,--,--,--,10.1,9,4,3,0,0,6,14,1.45,.231,https://www.mlb.com/player/656547
Kodi Whitley,STL,--,--,0.00,--,--,--,--,--,--,2.2,0,0,0,0,0,0,5,0.00,.000,https://www.mlb.com/player/676831
Reggie McClain,PHI,--,--,0.00,--,--,--,--,--,--,2.2,1,2,0,0,0,1,2,0.75,.143,https://www.mlb.com/player/596035
