name,team,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Santiago Espinal,TOR,--,--,13.50,--,--,--,--,--,--,0.2,2,1,1,0,1,0,0,3.00,.500,https://www.mlb.com/player/669289
Humberto Castellanos,HOU,--,--,7.36,--,--,--,--,--,--,3.2,5,3,3,1,2,1,4,1.64,.313,https://www.mlb.com/player/528748
Drew Butera,COL,--,--,0.00,--,--,--,--,--,--,0.2,1,0,0,0,0,0,0,1.50,.333,https://www.mlb.com/player/460077
Giovanny Gallegos,STL,--,--,4.76,--,--,--,--,--,--,5.2,4,3,3,1,0,3,5,1.24,.211,https://www.mlb.com/player/606149
Greg Holland,KC,--,--,0.00,--,--,--,--,--,--,9.2,4,0,0,0,0,3,14,0.72,.129,https://www.mlb.com/player/518813
Bruce Zimmermann,BAL,--,--,0.00,--,--,--,--,--,--,2.2,0,0,0,0,2,1,0,0.38,.000,https://www.mlb.com/player/669145
Kyle Gibson,TEX,--,--,8.41,--,--,--,--,--,--,20.1,29,20,19,6,0,8,20,1.82,.330,https://www.mlb.com/player/502043
Luis Avilan,NYY,--,--,3.38,--,--,--,--,--,--,2.2,2,1,1,1,0,1,1,1.13,.222,https://www.mlb.com/player/501593
Grant Dayton,ATL,--,--,3.00,--,--,--,--,--,--,9.0,8,3,3,2,0,5,11,1.44,.235,https://www.mlb.com/player/594795
Tejay Antone,CIN,--,--,1.46,--,--,--,--,--,--,12.1,5,2,2,0,0,1,12,0.49,.125,https://www.mlb.com/player/622088
Jonathan Holder,NYY,--,--,8.22,--,--,--,--,--,--,7.2,11,7,7,0,0,6,4,2.22,.344,https://www.mlb.com/player/656547
Zack Littell,MIN,--,--,7.71,--,--,--,--,--,--,2.1,4,2,2,1,1,2,0,2.57,.500,https://www.mlb.com/player/641793
Michel Baez,SD,--,--,5.40,--,--,--,--,--,--,1.2,2,1,1,0,0,0,2,1.20,.286,https://www.mlb.com/player/673258
Lucas Giolito,CWS,--,--,4.10,--,--,--,--,--,--,26.1,13,12,12,3,2,8,28,0.80,.159,https://www.mlb.com/player/608337
Blake Treinen,LAD,--,--,4.70,--,--,--,--,--,--,7.2,8,4,4,0,0,2,7,1.30,.258,https://www.mlb.com/player/595014
Jose Peraza,BOS,--,--,-.--,--,--,--,--,--,--,0.0,0,0,0,0,0,0,0,-,.000,https://www.mlb.com/player/606299
Hector Rondon,ARI,--,--,8.10,--,--,--,--,--,--,6.2,8,6,6,1,0,3,8,1.65,.296,https://www.mlb.com/player/444468
Mitch White,LAD,--,--,0.00,--,--,--,--,--,--,1.0,1,0,0,0,0,0,0,1.00,.250,https://www.mlb.com/player/669952
Shun Yamaguchi,TOR,--,--,4.91,--,--,--,--,--,--,7.1,2,4,4,0,0,2,9,0.55,.091,https://www.mlb.com/player/685493
Evan Marshall,CWS,--,--,1.29,--,--,--,--,--,--,7.0,3,1,1,0,0,2,11,0.71,.125,https://www.mlb.com/player/605359
Zack Greinke,HOU,--,--,5.40,--,--,--,--,--,--,23.1,26,14,14,1,1,5,24,1.33,.286,https://www.mlb.com/player/425844
David Hess,BAL,--,--,0.00,--,--,--,--,--,--,2.2,2,0,0,0,0,0,1,0.75,.222,https://www.mlb.com/player/605276
Gabe Speier,KC,--,--,13.50,--,--,--,--,--,--,1.1,3,2,2,0,0,1,0,3.00,.429,https://www.mlb.com/player/642100
Justin Dunn,SEA,--,--,3.31,--,--,--,--,--,--,16.1,10,6,6,2,1,13,16,1.41,.189,https://www.mlb.com/player/643290
Dereck Rodriguez,DET,--,--,6.75,--,--,--,--,--,--,1.1,1,1,1,0,0,2,1,2.25,.200,https://www.mlb.com/player/605446
Ian Gibaut,TEX,--,--,8.31,--,--,--,--,--,--,4.1,4,4,4,1,0,4,6,1.85,.222,https://www.mlb.com/player/664139
Hansel Robles,LAA,--,--,12.71,--,--,--,--,--,--,5.2,5,9,8,1,0,3,10,1.41,.238,https://www.mlb.com/player/570663
Austin Brice,BOS,--,--,12.15,--,--,--,--,--,--,6.2,11,9,9,2,1,6,8,2.55,.393,https://www.mlb.com/player/592169
Dylan Bundy,LAA,--,--,1.66,--,--,--,--,--,--,21.2,9,4,4,1,3,1,20,0.46,.123,https://www.mlb.com/player/605164
Lewis Thorpe,MIN,--,--,6.35,--,--,--,--,--,--,5.2,7,5,4,1,0,3,5,1.76,.318,https://www.mlb.com/player/626929
Brandon Workman,PHI,--,--,8.53,--,--,--,--,--,--,6.1,13,7,6,2,0,5,9,2.84,.406,https://www.mlb.com/player/519443
