name,team,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Anthony DeSclafani,CIN,--,--,4.15,--,--,--,--,--,--,13.0,12,6,6,2,0,0,8,0.92,.245,https://www.mlb.com/player/543101
Mauricio Llovera,PHI,--,--,27.00,--,--,--,--,--,--,0.2,4,2,2,0,1,0,1,6.00,.667,https://www.mlb.com/player/661440
Erik Swanson,SEA,--,--,16.88,--,--,--,--,--,--,2.2,3,5,5,2,0,0,2,1.13,.273,https://www.mlb.com/player/657024
Jake Woodford,STL,--,--,5.23,--,--,--,--,--,--,10.1,9,6,6,4,0,0,7,0.87,.243,https://www.mlb.com/player/663765
Adonis Medina,PHI,--,--,6.75,--,--,--,--,--,--,1.1,1,1,1,0,0,0,3,0.75,.200,https://www.mlb.com/player/658431
Joe Palumbo,TEX,--,--,0.00,--,--,--,--,--,--,1.0,1,0,0,0,0,0,2,1.00,.200,https://www.mlb.com/player/643478
Joel Payamps,ARI,--,--,0.00,--,--,--,--,--,--,1.0,0,0,0,0,0,0,1,0.00,.000,https://www.mlb.com/player/606303
Joe Musgrove,PIT,--,--,3.68,--,--,--,--,--,--,14.2,12,6,6,2,0,0,17,0.82,.231,https://www.mlb.com/player/605397
Erick Fedde,WSH,--,--,5.82,--,--,--,--,--,--,21.2,21,15,14,5,3,0,11,0.97,.259,https://www.mlb.com/player/607200
Alex Reyes,STL,--,--,4.82,--,--,--,--,--,--,9.1,7,8,5,1,0,0,12,0.75,.206,https://www.mlb.com/player/621052
Seth Frankoff,SEA,--,--,54.00,--,--,--,--,--,--,0.2,4,4,4,0,0,0,0,6.00,.667,https://www.mlb.com/player/571676
James Pazos,COL,--,--,9.00,--,--,--,--,--,--,2.0,4,2,2,0,0,0,0,2.00,.500,https://www.mlb.com/player/572021
Sandy Alcantara,MIA,--,--,2.70,--,--,--,--,--,--,16.2,17,9,5,2,0,0,12,1.02,.274,https://www.mlb.com/player/645261
Tommy Hunter,PHI,--,--,1.86,--,--,--,--,--,--,9.2,7,2,2,1,1,0,7,0.72,.212,https://www.mlb.com/player/488984
Anthony Misiewicz,SEA,--,--,4.82,--,--,--,--,--,--,9.1,8,5,5,1,1,0,9,0.86,.242,https://www.mlb.com/player/664948
Emilio Pagan,SD,--,--,3.86,--,--,--,--,--,--,9.1,3,4,4,1,0,0,7,0.32,.103,https://www.mlb.com/player/641941
Spencer Turnbull,DET,--,--,5.47,--,--,--,--,--,--,24.2,19,15,15,1,2,0,22,0.77,.218,https://www.mlb.com/player/605513
Edwin Diaz,NYM,--,--,0.00,--,--,--,--,--,--,8.2,3,0,0,0,0,0,13,0.35,.103,https://www.mlb.com/player/621242
Luke Bard,LAA,--,--,6.75,--,--,--,--,--,--,2.2,4,2,2,1,0,0,4,1.50,.333,https://www.mlb.com/player/572703
Paul Blackburn,OAK,--,--,20.25,--,--,--,--,--,--,1.1,1,3,3,0,0,0,2,0.75,.200,https://www.mlb.com/player/621112
Chad Kuhl,PIT,--,--,2.20,--,--,--,--,--,--,16.1,11,5,4,3,1,0,14,0.67,.190,https://www.mlb.com/player/641771
Craig Stammen,SD,--,--,5.19,--,--,--,--,--,--,8.2,12,5,5,0,1,0,8,1.38,.324,https://www.mlb.com/player/489334
Patrick Sandoval,LAA,--,--,3.86,--,--,--,--,--,--,11.2,11,6,5,2,0,0,8,0.94,.239,https://www.mlb.com/player/663776
Danny Duffy,KC,--,--,4.09,--,--,--,--,--,--,22.0,12,10,10,2,1,0,16,0.55,.162,https://www.mlb.com/player/518633
Jalen Beeks,TB,--,--,2.84,--,--,--,--,--,--,6.1,6,3,2,0,0,0,8,0.95,.273,https://www.mlb.com/player/656222
Dane Dunning,CWS,--,--,3.65,--,--,--,--,--,--,12.1,8,6,5,1,0,0,12,0.65,.174,https://www.mlb.com/player/641540
Tyler Matzek,ATL,--,--,6.00,--,--,--,--,--,--,6.0,8,4,4,1,1,0,4,1.33,.308,https://www.mlb.com/player/554431
Jordan Yamamoto,MIA,--,--,19.64,--,--,--,--,--,--,3.2,10,9,8,2,0,0,5,2.73,.476,https://www.mlb.com/player/657141
Anthony Castro,DET,--,--,-.--,--,--,--,--,--,--,0.0,0,0,0,0,0,0,0,-,.000,https://www.mlb.com/player/621593
Josh Hader,MIL,--,--,2.45,--,--,--,--,--,--,3.2,1,1,1,0,0,0,6,0.27,.083,https://www.mlb.com/player/623352
Austin Davis,PIT,--,--,13.50,--,--,--,--,--,--,2.0,4,3,3,0,0,0,1,2.00,.444,https://www.mlb.com/player/656354
Jared Hughes,NYM,--,--,5.87,--,--,--,--,--,--,7.2,10,9,5,1,3,0,4,1.30,.313,https://www.mlb.com/player/453172
Justus Sheffield,SEA,--,--,3.18,--,--,--,--,--,--,22.2,18,8,8,0,1,0,17,0.79,.222,https://www.mlb.com/player/656954
Brandon Woodruff,MIL,--,--,2.93,--,--,--,--,--,--,27.2,24,9,9,5,1,0,34,0.87,.231,https://www.mlb.com/player/605540
Caleb Baragar,SF,--,--,9.00,--,--,--,--,--,--,7.0,5,7,7,2,0,0,4,0.71,.208,https://www.mlb.com/player/670056
Edgar Ernesto Garcia,TB,--,--,5.40,--,--,--,--,--,--,1.2,1,1,1,0,0,0,1,0.60,.167,https://www.mlb.com/player/658305
Antonio Santos,COL,--,--,10.80,--,--,--,--,--,--,3.1,5,4,4,1,0,0,2,1.50,.357,https://www.mlb.com/player/665733
Chad Sobotka,ATL,--,--,5.40,--,--,--,--,--,--,1.2,3,1,1,0,0,0,1,1.80,.375,https://www.mlb.com/player/656977
Chaz Roe,TB,--,--,9.00,--,--,--,--,--,--,2.0,5,3,2,0,0,0,1,2.50,.500,https://www.mlb.com/player/475054
Ross Detwiler,CWS,--,--,1.69,--,--,--,--,--,--,5.1,7,1,1,0,0,0,3,1.31,.333,https://www.mlb.com/player/446321
Glenn Sparkman,KC,--,--,0.00,--,--,--,--,--,--,1.1,3,1,0,0,0,0,0,2.25,.375,https://www.mlb.com/player/642098
Phillip Diehl,COL,--,--,45.00,--,--,--,--,--,--,1.0,4,5,5,1,0,0,1,4.00,.571,https://www.mlb.com/player/670426
Jonathan Stiever,CWS,--,--,12.00,--,--,--,--,--,--,3.0,3,4,4,2,0,0,2,1.00,.273,https://www.mlb.com/player/680692
Alex Wood,LAD,--,--,7.94,--,--,--,--,--,--,5.2,7,5,5,2,0,0,6,1.24,.280,https://www.mlb.com/player/622072
Jarlin Garcia,SF,--,--,0.00,--,--,--,--,--,--,7.2,4,2,0,0,2,0,6,0.52,.154,https://www.mlb.com/player/606424
Tucker Davidson,ATL,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/656353
Luke Farrell,TEX,--,--,18.00,--,--,--,--,--,--,2.0,3,4,4,1,0,0,3,1.50,.375,https://www.mlb.com/player/608652
Luis Guillorme,NYM,--,--,0.00,--,--,--,--,--,--,1.0,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/641645
Trevor Cahill,SF,--,--,3.48,--,--,--,--,--,--,10.1,7,4,4,0,2,0,11,0.68,.189,https://www.mlb.com/player/502239
Charlie Culberson,ATL,--,--,-.--,--,--,--,--,--,--,0.0,0,0,0,0,0,0,0,-,.000,https://www.mlb.com/player/518586
Nick Goody,TEX,--,--,4.50,--,--,--,--,--,--,4.0,4,2,2,0,0,0,2,1.00,.286,https://www.mlb.com/player/580792
Mychal Givens,COL,--,--,1.00,--,--,--,--,--,--,9.0,5,1,1,1,0,0,8,0.56,.161,https://www.mlb.com/player/571710
Adam Plutko,CLE,--,--,3.48,--,--,--,--,--,--,10.1,13,4,4,1,0,0,8,1.26,.310,https://www.mlb.com/player/592644
Carson Fulmer,PIT,--,--,4.91,--,--,--,--,--,--,3.2,4,2,2,0,1,0,4,1.09,.267,https://www.mlb.com/player/608334
Taylor Guilbeau,ARI,--,--,0.00,--,--,--,--,--,--,4.0,0,0,0,0,0,0,1,0.00,.000,https://www.mlb.com/player/607555
Zach Plesac,CLE,--,--,3.00,--,--,--,--,--,--,18.0,14,6,6,2,1,0,12,0.78,.215,https://www.mlb.com/player/668676
Patrick Murphy,TOR,--,--,0.00,--,--,--,--,--,--,3.0,2,0,0,0,0,0,4,0.67,.200,https://www.mlb.com/player/641907
Bryse Wilson,ATL,--,--,3.86,--,--,--,--,--,--,7.0,7,3,3,0,0,0,4,1.00,.269,https://www.mlb.com/player/669060
Cristian Javier,HOU,--,--,3.52,--,--,--,--,--,--,15.1,10,6,6,3,1,0,19,0.65,.185,https://www.mlb.com/player/664299
Framber Valdez,HOU,--,--,3.24,--,--,--,--,--,--,25.0,27,10,9,1,1,0,23,1.08,.278,https://www.mlb.com/player/664285
Cody Reed,TB,--,--,0.00,--,--,--,--,--,--,4.1,4,0,0,0,0,0,4,0.92,.235,https://www.mlb.com/player/642003
