name,team,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Cliff Lee,PHI,--,--,2.22,--,--,--,--,--,--,109.2,67,29,27,8,3,0,155,0.61,.177,https://www.mlb.com/player/424324
R.A. Dickey,TOR,--,--,2.49,--,--,--,--,--,--,97.2,70,31,27,7,4,0,106,0.72,.198,https://www.mlb.com/player/285079
Clayton Kershaw,LAD,--,--,1.02,--,--,--,--,--,--,97.1,43,13,11,1,1,0,144,0.44,.131,https://www.mlb.com/player/477132
Cole Hamels,PHI,--,--,2.37,--,--,--,--,--,--,95.0,61,27,25,4,7,0,112,0.64,.182,https://www.mlb.com/player/430935
Chris Sale,CWS,--,--,1.44,--,--,--,--,--,--,94.0,54,18,15,2,7,0,134,0.57,.164,https://www.mlb.com/player/519242
Justin Verlander,DET,--,--,1.64,--,--,--,--,--,--,93.1,64,21,17,2,4,0,133,0.69,.192,https://www.mlb.com/player/434378
Adam Wainwright,STL,--,--,3.34,--,--,--,--,--,--,91.2,76,36,34,5,2,0,121,0.83,.224,https://www.mlb.com/player/425794
Derek Holland,TEX,--,--,2.87,--,--,--,--,--,--,91.0,61,31,29,6,1,0,116,0.67,.192,https://www.mlb.com/player/502706
CC Sabathia,NYY,--,--,4.01,--,--,--,--,--,--,89.2,79,42,40,9,3,0,101,0.88,.237,https://www.mlb.com/player/282332
Jordan Zimmermann,WSH,--,--,1.91,--,--,--,--,--,--,89.2,59,19,19,4,2,0,108,0.66,.183,https://www.mlb.com/player/519455
Hisashi Iwakuma,SEA,--,--,2.01,--,--,--,--,--,--,89.1,60,21,20,6,1,0,123,0.67,.186,https://www.mlb.com/player/547874
Max Scherzer,DET,--,--,1.01,--,--,--,--,--,--,89.0,50,12,10,0,1,0,127,0.56,.163,https://www.mlb.com/player/453286
Mat Latos,CIN,--,--,1.73,--,--,--,--,--,--,88.2,51,20,17,3,2,0,117,0.58,.166,https://www.mlb.com/player/502009
A.J. Burnett,PIT,--,--,1.36,--,--,--,--,--,--,86.0,46,15,13,2,5,0,133,0.53,.158,https://www.mlb.com/player/150359
Mike Minor,ATL,--,--,1.84,--,--,--,--,--,--,83.0,52,19,17,5,1,0,103,0.63,.179,https://www.mlb.com/player/501985
Lance Lynn,STL,--,--,1.73,--,--,--,--,--,--,83.0,53,17,16,3,2,0,125,0.64,.181,https://www.mlb.com/player/458681
Patrick Corbin,ARI,--,--,2.63,--,--,--,--,--,--,82.0,47,25,24,6,4,0,119,0.57,.162,https://www.mlb.com/player/571578
Bartolo Colon,OAK,--,--,2.52,--,--,--,--,--,--,82.0,84,24,23,3,0,0,79,1.02,.267,https://www.mlb.com/player/112526
Chris Tillman,BAL,--,--,1.87,--,--,--,--,--,--,81.2,50,18,17,5,1,0,99,0.61,.179,https://www.mlb.com/player/501957
Homer Bailey,CIN,--,--,3.10,--,--,--,--,--,--,81.1,66,29,28,7,3,0,112,0.81,.218,https://www.mlb.com/player/456701
Bronson Arroyo,CIN,--,--,1.67,--,--,--,--,--,--,81.0,56,15,15,7,0,0,81,0.69,.192,https://www.mlb.com/player/276520
David Price,TB,--,--,3.16,--,--,--,--,--,--,79.2,62,29,28,6,2,0,90,0.78,.212,https://www.mlb.com/player/456034
Jeff Samardzija,CHC,--,--,2.73,--,--,--,--,--,--,79.0,50,26,24,6,4,0,121,0.63,.177,https://www.mlb.com/player/502188
Jhoulys Chacin,COL,--,--,1.94,--,--,--,--,--,--,78.2,62,18,17,3,1,0,81,0.79,.218,https://www.mlb.com/player/468504
Jose Fernandez,MIA,--,--,1.14,--,--,--,--,--,--,78.2,31,13,10,3,2,0,122,0.39,.119,https://www.mlb.com/player/605228
