name,team,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Adam Wainwright,STL,--,--,1.53,--,--,--,--,--,--,59.0,30,11,10,3,2,6,43,0.61,.175,https://www.mlb.com/player/425794
Lance Lynn,STL,--,--,2.23,--,--,--,--,--,--,48.1,28,12,12,4,1,16,47,0.91,.192,https://www.mlb.com/player/458681
James Shields,KC,--,--,2.25,--,--,--,--,--,--,48.0,39,12,12,4,2,13,36,1.08,.248,https://www.mlb.com/player/448306
Jeff Samardzija,CHC,--,--,1.72,--,--,--,--,--,--,47.0,39,9,9,4,3,5,40,0.94,.250,https://www.mlb.com/player/502188
Kevin Correia,MIN,--,--,1.53,--,--,--,--,--,--,47.0,34,8,8,3,0,10,16,0.94,.231,https://www.mlb.com/player/429781
Justin Verlander,DET,--,--,2.33,--,--,--,--,--,--,46.1,50,14,12,3,0,11,45,1.32,.294,https://www.mlb.com/player/434378
Shelby Miller,STL,--,--,1.57,--,--,--,--,--,--,46.0,29,9,8,3,0,9,41,0.83,.193,https://www.mlb.com/player/571946
Chris Sale,CWS,--,--,2.17,--,--,--,--,--,--,45.2,30,12,11,4,1,9,38,0.85,.201,https://www.mlb.com/player/519242
Doug Fister,DET,--,--,1.18,--,--,--,--,--,--,45.2,44,6,6,1,5,8,31,1.14,.288,https://www.mlb.com/player/450729
Jeremy Guthrie,KC,--,--,2.58,--,--,--,--,--,--,45.1,62,13,13,4,1,10,29,1.59,.354,https://www.mlb.com/player/425386
Madison Bumgarner,SF,--,--,1.79,--,--,--,--,--,--,45.1,25,9,9,4,2,8,40,0.73,.187,https://www.mlb.com/player/518516
R.A. Dickey,TOR,--,--,2.40,--,--,--,--,--,--,45.0,31,13,12,6,0,9,35,0.89,.208,https://www.mlb.com/player/285079
Wade Miley,ARI,--,--,2.06,--,--,--,--,--,--,43.2,40,10,10,1,1,7,29,1.08,.282,https://www.mlb.com/player/489119
Mike Leake,CIN,--,--,1.24,--,--,--,--,--,--,43.2,40,6,6,2,0,3,19,0.98,.276,https://www.mlb.com/player/502190
Justin Masterson,CLE,--,--,2.27,--,--,--,--,--,--,43.2,32,11,11,2,6,11,36,0.98,.229,https://www.mlb.com/player/475416
Cole Hamels,PHI,--,--,1.44,--,--,--,--,--,--,43.2,27,7,7,2,0,5,31,0.73,.206,https://www.mlb.com/player/430935
Andy Pettitte,NYY,--,--,1.87,--,--,--,--,--,--,43.1,32,9,9,4,2,9,29,0.95,.224,https://www.mlb.com/player/120485
C.J. Wilson,LAA,--,--,1.27,--,--,--,--,--,--,42.2,39,7,6,1,2,14,39,1.24,.255,https://www.mlb.com/player/450351
Hyun Jin Ryu,LAD,--,--,1.91,--,--,--,--,--,--,42.1,45,10,9,3,0,10,35,1.30,.294,https://www.mlb.com/player/547943
