name,team,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Roberto Hernandez,CLE,--,--,3.28,--,--,--,--,--,--,57.2,52,23,21,6,2,14,44,1.14,.240,https://www.mlb.com/player/433584
Armando Galarraga,DET,--,--,4.68,--,--,--,--,--,--,57.2,62,33,30,10,3,17,36,1.37,.271,https://www.mlb.com/player/451482
Yovani Gallardo,MIL,--,--,4.84,--,--,--,--,--,--,57.2,61,33,31,6,1,23,67,1.46,.266,https://www.mlb.com/player/451596
Paul Maholm,PIT,--,--,4.53,--,--,--,--,--,--,57.2,72,32,29,5,3,13,28,1.47,.303,https://www.mlb.com/player/430904
Bruce Chen,KC,--,--,3.92,--,--,--,--,--,--,57.1,56,27,25,8,1,19,45,1.31,.249,https://www.mlb.com/player/136600
Wade Davis,TB,--,--,3.45,--,--,--,--,--,--,57.1,58,22,22,10,3,18,35,1.33,.260,https://www.mlb.com/player/451584
Carlos Zambrano,CHC,--,--,2.86,--,--,--,--,--,--,56.2,46,21,18,2,1,32,54,1.38,.220,https://www.mlb.com/player/407296
Rodrigo Lopez,ARI,--,--,5.89,--,--,--,--,--,--,55.0,80,43,36,12,1,19,36,1.80,.343,https://www.mlb.com/player/150438
Kyle Davies,KC,--,--,5.56,--,--,--,--,--,--,55.0,69,36,34,7,1,25,40,1.71,.305,https://www.mlb.com/player/434678
Andy Pettitte,NYY,--,--,2.15,--,--,--,--,--,--,54.1,42,14,13,3,0,16,39,1.07,.218,https://www.mlb.com/player/120485
Brian Wilson,SF,--,--,2.15,--,--,--,--,--,--,54.1,44,14,13,3,1,15,72,1.09,.214,https://www.mlb.com/player/451216
Rick Porcello,DET,--,--,6.33,--,--,--,--,--,--,54.0,73,41,38,9,1,8,27,1.50,.322,https://www.mlb.com/player/519144
Neftali Feliz,TEX,--,--,2.33,--,--,--,--,--,--,54.0,29,14,14,3,4,15,55,0.81,.154,https://www.mlb.com/player/491703
Heath Bell,SD,--,--,1.86,--,--,--,--,--,--,53.1,43,13,11,1,1,21,65,1.20,.221,https://www.mlb.com/player/425514
Billy Wagner,ATL,--,--,1.54,--,--,--,--,--,--,52.2,29,10,9,4,2,15,81,0.84,.156,https://www.mlb.com/player/123790
Brian Matusz,BAL,--,--,6.19,--,--,--,--,--,--,52.1,67,36,36,8,1,28,40,1.82,.312,https://www.mlb.com/player/451085
Daniel Bard,BOS,--,--,2.41,--,--,--,--,--,--,52.1,37,16,14,6,2,20,52,1.09,.197,https://www.mlb.com/player/453268
Wade LeBlanc,SD,--,--,4.47,--,--,--,--,--,--,52.1,59,26,26,5,1,19,37,1.49,.288,https://www.mlb.com/player/453281
Aaron Cook,COL,--,--,4.80,--,--,--,--,--,--,50.2,62,30,27,3,0,24,25,1.70,.302,https://www.mlb.com/player/346871
Gavin Floyd,CWS,--,--,3.75,--,--,--,--,--,--,50.1,56,22,21,1,1,13,31,1.37,.281,https://www.mlb.com/player/425856
Mariano Rivera,NYY,--,--,1.62,--,--,--,--,--,--,50.0,30,9,9,2,4,9,37,0.78,.171,https://www.mlb.com/player/121250
Jose Valverde,DET,--,--,2.72,--,--,--,--,--,--,49.2,25,17,15,4,2,28,48,1.07,.149,https://www.mlb.com/player/407878
Matt Capps,MIN,--,--,2.72,--,--,--,--,--,--,49.2,56,19,15,4,0,11,39,1.35,.277,https://www.mlb.com/player/448165
Travis Wood,CIN,--,--,4.01,--,--,--,--,--,--,49.1,44,26,22,6,1,15,31,1.20,.234,https://www.mlb.com/player/475243
Justin Masterson,CLE,--,--,5.84,--,--,--,--,--,--,49.1,65,34,32,6,3,22,36,1.76,.313,https://www.mlb.com/player/475416
Jair Jurrjens,ATL,--,--,5.14,--,--,--,--,--,--,49.0,55,29,28,5,1,24,39,1.61,.293,https://www.mlb.com/player/457453
Scott Kazmir,LAA,--,--,5.69,--,--,--,--,--,--,49.0,56,33,31,10,5,23,30,1.61,.281,https://www.mlb.com/player/431148
Brandon Lyon,HOU,--,--,1.48,--,--,--,--,--,--,48.2,35,8,8,2,3,9,40,0.90,.200,https://www.mlb.com/player/407193
Luke Gregerson,SD,--,--,3.35,--,--,--,--,--,--,48.1,31,19,18,5,0,10,54,0.85,.183,https://www.mlb.com/player/502381
Scott Feldman,TEX,--,--,6.33,--,--,--,--,--,--,48.1,71,38,34,8,2,19,28,1.86,.345,https://www.mlb.com/player/444857
Mike Leake,CIN,--,--,4.15,--,--,--,--,--,--,47.2,51,26,22,7,2,12,32,1.32,.277,https://www.mlb.com/player/502190
Joakim Soria,KC,--,--,1.70,--,--,--,--,--,--,47.2,38,9,9,2,1,14,55,1.09,.215,https://www.mlb.com/player/465657
Jamie Moyer,PHI,--,--,3.78,--,--,--,--,--,--,47.2,32,23,20,11,3,9,27,0.86,.182,https://www.mlb.com/player/119469
Rafael Soriano,TB,--,--,1.89,--,--,--,--,--,--,47.2,29,12,10,3,0,11,48,0.84,.168,https://www.mlb.com/player/400089
Zach Duke,PIT,--,--,4.56,--,--,--,--,--,--,47.1,51,24,24,9,1,15,27,1.39,.280,https://www.mlb.com/player/435043
Craig Stammen,WSH,--,--,5.94,--,--,--,--,--,--,47.0,64,33,31,5,1,19,23,1.77,.328,https://www.mlb.com/player/489334
Kevin Gregg,TOR,--,--,3.47,--,--,--,--,--,--,46.2,40,18,18,4,1,20,51,1.29,.231,https://www.mlb.com/player/276514
Jonathan Papelbon,BOS,--,--,3.11,--,--,--,--,--,--,46.1,42,19,16,4,1,17,61,1.27,.233,https://www.mlb.com/player/449097
Fernando Rodney,LAA,--,--,3.88,--,--,--,--,--,--,46.1,55,21,20,1,3,18,34,1.58,.291,https://www.mlb.com/player/407845
Kyle McClellan,STL,--,--,1.36,--,--,--,--,--,--,46.1,34,8,7,4,3,8,37,0.91,.201,https://www.mlb.com/player/449072
Brian Duensing,MIN,--,--,3.33,--,--,--,--,--,--,46.0,40,17,17,3,1,11,33,1.11,.231,https://www.mlb.com/player/488846
Luke Hochevar,KC,--,--,3.57,--,--,--,--,--,--,45.1,39,21,18,2,1,19,30,1.28,.231,https://www.mlb.com/player/460024
Juan Carlos Oviedo,FLA,--,--,4.20,--,--,--,--,--,--,45.0,50,22,21,4,0,13,57,1.40,.276,https://www.mlb.com/player/434663
Vicente Padilla,LAD,--,--,3.83,--,--,--,--,--,--,44.2,36,21,19,7,2,12,39,1.07,.221,https://www.mlb.com/player/218894
Manny Parra,MIL,--,--,5.11,--,--,--,--,--,--,44.0,57,27,25,6,1,27,45,1.91,.317,https://www.mlb.com/player/448159
Jonny Venters,ATL,--,--,1.66,--,--,--,--,--,--,43.1,27,15,8,1,3,21,47,1.11,.175,https://www.mlb.com/player/458924
Chris Perez,CLE,--,--,1.45,--,--,--,--,--,--,43.1,29,10,7,2,4,18,43,1.08,.192,https://www.mlb.com/player/453198
Clay Hensley,FLA,--,--,2.30,--,--,--,--,--,--,43.0,32,11,11,1,1,16,45,1.12,.203,https://www.mlb.com/player/454535
Ryan Franklin,STL,--,--,4.40,--,--,--,--,--,--,43.0,45,21,21,6,1,9,26,1.26,.263,https://www.mlb.com/player/211041
Homer Bailey,CIN,--,--,4.71,--,--,--,--,--,--,42.0,51,22,22,2,0,16,39,1.60,.305,https://www.mlb.com/player/456701
Jorge De La Rosa,COL,--,--,5.79,--,--,--,--,--,--,42.0,45,28,27,8,2,16,36,1.45,.273,https://www.mlb.com/player/407822
Kris Medlen,ATL,--,--,4.32,--,--,--,--,--,--,41.2,44,22,20,7,3,8,29,1.25,.275,https://www.mlb.com/player/450665
John Axford,MIL,--,--,2.38,--,--,--,--,--,--,41.2,28,12,11,1,1,21,59,1.18,.188,https://www.mlb.com/player/446099
Carlos Silva,CHC,--,--,3.92,--,--,--,--,--,--,41.1,42,19,18,5,0,6,25,1.16,.259,https://www.mlb.com/player/400067
Hung-Chih Kuo,LAD,--,--,1.52,--,--,--,--,--,--,41.1,19,7,7,1,1,12,51,0.75,.132,https://www.mlb.com/player/425539
Jake Peavy,CWS,--,--,4.39,--,--,--,--,--,--,41.0,38,20,20,6,3,14,41,1.27,.244,https://www.mlb.com/player/408241
Tyler Clippard,WSH,--,--,2.66,--,--,--,--,--,--,40.2,33,13,12,4,2,15,57,1.18,.221,https://www.mlb.com/player/461325
Jon Rauch,MIN,--,--,3.38,--,--,--,--,--,--,40.0,45,15,15,2,0,12,35,1.43,.276,https://www.mlb.com/player/400010
Francisco Rodriguez,NYM,--,--,2.52,--,--,--,--,--,--,39.1,33,11,11,2,1,14,48,1.19,.226,https://www.mlb.com/player/408061
Mike Adams,SD,--,--,1.60,--,--,--,--,--,--,39.1,32,8,7,1,0,9,42,1.04,.219,https://www.mlb.com/player/430606
Matt Thornton,CWS,--,--,1.62,--,--,--,--,--,--,39.0,27,7,7,2,0,11,49,0.97,.196,https://www.mlb.com/player/407819
Matt Guerrier,MIN,--,--,2.63,--,--,--,--,--,--,37.2,30,14,11,3,2,12,19,1.12,.221,https://www.mlb.com/player/407825
Bobby Jenks,CWS,--,--,5.35,--,--,--,--,--,--,37.0,37,23,22,2,1,13,46,1.35,.255,https://www.mlb.com/player/408057
Nate Robertson,PHI,--,--,3.89,--,--,--,--,--,--,37.0,44,20,16,2,1,16,21,1.62,.295,https://www.mlb.com/player/425146
Hisanori Takahashi,NYM,--,--,4.17,--,--,--,--,--,--,36.2,39,17,17,4,0,8,35,1.28,.264,https://www.mlb.com/player/538227
Jonathan Broxton,LAD,--,--,5.20,--,--,--,--,--,--,36.1,40,23,21,4,2,12,46,1.43,.276,https://www.mlb.com/player/455009
Matt Lindstrom,HOU,--,--,3.75,--,--,--,--,--,--,36.0,40,15,15,3,0,12,32,1.44,.274,https://www.mlb.com/player/434637
Madison Bumgarner,SF,--,--,2.00,--,--,--,--,--,--,36.0,39,9,8,3,5,11,33,1.39,.281,https://www.mlb.com/player/518516
Kevin Millwood,BAL,--,--,5.55,--,--,--,--,--,--,35.2,50,26,22,8,2,16,23,1.85,.327,https://www.mlb.com/player/119154
Sean Marshall,CHC,--,--,1.26,--,--,--,--,--,--,35.2,25,7,5,1,1,12,47,1.04,.189,https://www.mlb.com/player/445156
Nelson Figueroa,HOU,--,--,3.79,--,--,--,--,--,--,35.2,38,16,15,4,0,11,33,1.37,.268,https://www.mlb.com/player/150153
Andrew Bailey,OAK,--,--,1.01,--,--,--,--,--,--,35.2,21,4,4,2,0,7,27,0.79,.176,https://www.mlb.com/player/457732
Craig Breslow,OAK,--,--,3.06,--,--,--,--,--,--,35.1,21,12,12,5,0,11,36,0.91,.167,https://www.mlb.com/player/444520
Doug Fister,SEA,--,--,5.86,--,--,--,--,--,--,35.1,47,26,23,1,1,14,24,1.73,.311,https://www.mlb.com/player/450729
Rich Harden,TEX,--,--,6.37,--,--,--,--,--,--,35.1,37,27,25,8,3,20,30,1.61,.266,https://www.mlb.com/player/425848
Phil Coke,DET,--,--,3.41,--,--,--,--,--,--,34.1,33,14,13,2,2,14,31,1.37,.260,https://www.mlb.com/player/457435
Ryan Madson,PHI,--,--,2.36,--,--,--,--,--,--,34.1,29,10,9,2,2,7,44,1.05,.221,https://www.mlb.com/player/425492
Ben Sheets,OAK,--,--,4.24,--,--,--,--,--,--,34.0,30,16,16,6,0,13,28,1.26,.236,https://www.mlb.com/player/282656
Brad Lidge,PHI,--,--,3.71,--,--,--,--,--,--,34.0,26,15,14,4,1,19,38,1.32,.206,https://www.mlb.com/player/400058
Aaron Heilman,ARI,--,--,5.35,--,--,--,--,--,--,33.2,38,21,20,7,1,11,22,1.46,.275,https://www.mlb.com/player/408310
Aaron Harang,CIN,--,--,5.67,--,--,--,--,--,--,33.1,47,25,21,5,0,16,24,1.89,.326,https://www.mlb.com/player/421685
Nick Masset,CIN,--,--,3.78,--,--,--,--,--,--,33.1,30,15,14,4,0,17,36,1.41,.244,https://www.mlb.com/player/434665
Octavio Dotel,COL,--,--,3.27,--,--,--,--,--,--,33.0,27,12,12,5,2,11,44,1.15,.220,https://www.mlb.com/player/136734
Matt Belisle,COL,--,--,2.76,--,--,--,--,--,--,32.2,36,13,10,2,1,6,35,1.29,.283,https://www.mlb.com/player/279571
Kevin Jepsen,LAA,--,--,4.68,--,--,--,--,--,--,32.2,37,17,17,2,1,14,34,1.56,.287,https://www.mlb.com/player/448178
Sergio Romo,SF,--,--,2.20,--,--,--,--,--,--,32.2,27,8,8,2,1,7,37,1.04,.221,https://www.mlb.com/player/489265
Jason Frasor,TOR,--,--,2.20,--,--,--,--,--,--,32.2,29,8,8,2,1,13,32,1.29,.236,https://www.mlb.com/player/430630
Peter Moylan,ATL,--,--,3.34,--,--,--,--,--,--,32.1,24,13,12,3,2,14,26,1.18,.214,https://www.mlb.com/player/493247
Scott Downs,TOR,--,--,2.23,--,--,--,--,--,--,32.1,26,8,8,0,3,5,28,0.96,.220,https://www.mlb.com/player/275933
Ryan Perry,DET,--,--,2.81,--,--,--,--,--,--,32.0,26,10,10,3,2,10,28,1.13,.222,https://www.mlb.com/player/543634
David Aardsma,SEA,--,--,2.81,--,--,--,--,--,--,32.0,19,10,10,4,1,14,29,1.03,.181,https://www.mlb.com/player/430911
Tim Wakefield,BOS,--,--,6.54,--,--,--,--,--,--,31.2,41,26,23,7,2,8,12,1.55,.308,https://www.mlb.com/player/123801
Joaquin Benoit,TB,--,--,1.44,--,--,--,--,--,--,31.1,16,5,5,4,0,3,41,0.61,.147,https://www.mlb.com/player/276542
Joel Hanrahan,PIT,--,--,2.90,--,--,--,--,--,--,31.0,27,10,10,3,2,7,42,1.10,.227,https://www.mlb.com/player/430629
Brandon League,SEA,--,--,5.23,--,--,--,--,--,--,31.0,30,18,18,4,1,12,21,1.35,.259,https://www.mlb.com/player/434181
David Robertson,NYY,--,--,4.40,--,--,--,--,--,--,30.2,37,15,15,4,3,17,37,1.76,.296,https://www.mlb.com/player/502085
Scott Olsen,WSH,--,--,2.93,--,--,--,--,--,--,30.2,29,12,10,3,0,10,20,1.27,.252,https://www.mlb.com/player/435179
Takashi Saito,ATL,--,--,2.08,--,--,--,--,--,--,30.1,24,8,7,1,0,6,38,0.99,.211,https://www.mlb.com/player/493416
Brian Bannister,KC,--,--,5.34,--,--,--,--,--,--,30.1,38,18,18,7,1,9,17,1.55,.309,https://www.mlb.com/player/446454
Evan Meek,PIT,--,--,3.56,--,--,--,--,--,--,30.1,24,15,12,3,2,17,23,1.35,.212,https://www.mlb.com/player/457425
Matt Harrison,TEX,--,--,7.42,--,--,--,--,--,--,30.1,33,28,25,7,0,15,17,1.58,.275,https://www.mlb.com/player/457448
Rafael Betancourt,COL,--,--,3.60,--,--,--,--,--,--,30.0,27,12,12,4,0,3,41,1.00,.235,https://www.mlb.com/player/429783
Huston Street,COL,--,--,4.50,--,--,--,--,--,--,30.0,27,17,15,3,1,7,35,1.13,.235,https://www.mlb.com/player/434718
Brad Ziegler,OAK,--,--,3.30,--,--,--,--,--,--,30.0,22,11,11,3,2,9,21,1.03,.206,https://www.mlb.com/player/446899
Josh Beckett,BOS,--,--,9.20,--,--,--,--,--,--,29.1,45,32,30,13,1,9,20,1.84,.349,https://www.mlb.com/player/277417
Jeanmar Gomez,CLE,--,--,2.45,--,--,--,--,--,--,29.1,32,10,8,3,2,6,14,1.30,.276,https://www.mlb.com/player/491646
Darren Oliver,TEX,--,--,1.23,--,--,--,--,--,--,29.1,19,6,4,1,2,5,28,0.82,.192,https://www.mlb.com/player/119984
J.J. Putz,CWS,--,--,2.48,--,--,--,--,--,--,29.0,21,8,8,2,1,7,32,0.97,.196,https://www.mlb.com/player/407816
Shawn Camp,TOR,--,--,1.86,--,--,--,--,--,--,29.0,25,6,6,2,2,2,20,0.93,.234,https://www.mlb.com/player/425861
Jesse Crain,MIN,--,--,1.91,--,--,--,--,--,--,28.1,18,7,6,1,0,9,29,0.95,.184,https://www.mlb.com/player/430884
Chad Durbin,PHI,--,--,1.91,--,--,--,--,--,--,28.1,24,6,6,0,2,6,25,1.06,.231,https://www.mlb.com/player/239795
Kameron Loe,MIL,--,--,2.57,--,--,--,--,--,--,28.0,26,9,8,2,1,9,18,1.25,.245,https://www.mlb.com/player/434180
Darren O'Day,TEX,--,--,2.30,--,--,--,--,--,--,27.1,19,8,7,3,1,6,17,0.91,.194,https://www.mlb.com/player/503285
Sean Burnett,WSH,--,--,1.65,--,--,--,--,--,--,27.1,19,5,5,0,0,7,31,0.95,.198,https://www.mlb.com/player/430634
Arthur Rhodes,CIN,--,--,2.00,--,--,--,--,--,--,27.0,18,6,6,1,0,13,24,1.15,.186,https://www.mlb.com/player/121125
Tim Stauffer,SD,--,--,0.67,--,--,--,--,--,--,27.0,12,2,2,1,2,5,21,0.63,.133,https://www.mlb.com/player/431162
Frank Francisco,TEX,--,--,3.71,--,--,--,--,--,--,26.2,25,12,11,4,1,9,31,1.28,.245,https://www.mlb.com/player/407911
Luis Atilano,WSH,--,--,4.73,--,--,--,--,--,--,26.2,37,19,14,4,1,8,5,1.69,.330,https://www.mlb.com/player/457447
Juan Gutierrez,ARI,--,--,2.73,--,--,--,--,--,--,26.1,18,8,8,4,3,8,27,0.99,.194,https://www.mlb.com/player/434641
Jose Contreras,PHI,--,--,2.08,--,--,--,--,--,--,26.0,21,7,6,2,2,6,22,1.04,.219,https://www.mlb.com/player/425747
Koji Uehara,BAL,--,--,3.51,--,--,--,--,--,--,25.2,20,10,10,5,0,2,30,0.86,.206,https://www.mlb.com/player/493157
Ramon Pena,CWS,--,--,2.45,--,--,--,--,--,--,25.2,21,8,7,0,0,5,15,1.01,.226,https://www.mlb.com/player/430963
