name,team,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Mitch Talbot,CLE,--,--,21.60,--,--,--,--,--,0,8.1,5,27,20,0,0,2,3,0.84,.185,https://www.mlb.com/player/452676
Gio Gonzalez,OAK,--,--,12.38,--,--,--,--,--,--,8.0,5,13,11,0,0,1,6,0.75,.192,https://www.mlb.com/player/461829
Carlos Zambrano,CHC,--,--,4.70,--,--,--,--,--,--,7.2,3,9,4,0,0,0,6,0.39,.120,https://www.mlb.com/player/407296
Randy Wolf,MIL,--,--,12.27,--,--,--,--,--,0,7.1,3,14,10,0,0,1,7,0.55,.143,https://www.mlb.com/player/150116
Tim Hudson,ATL,--,--,16.71,--,--,--,--,--,--,7.0,5,13,13,0,0,1,4,0.86,.227,https://www.mlb.com/player/218596
Jon Lester,BOS,--,--,14.85,--,--,--,--,--,--,6.2,4,11,11,1,0,0,7,0.60,.182,https://www.mlb.com/player/452657
Johnny Cueto,CIN,--,--,18.47,--,--,--,--,--,--,6.1,3,13,13,0,0,3,2,0.95,.158,https://www.mlb.com/player/456501
Jamey Wright,SEA,--,--,9.95,--,--,--,--,--,0,6.1,3,11,7,0,0,0,3,0.47,.200,https://www.mlb.com/player/124604
Jaime Garcia,STL,--,--,11.37,--,--,--,--,--,--,6.1,3,13,8,0,0,0,10,0.47,.143,https://www.mlb.com/player/448802
Carlos Marmol,CHC,--,--,12.00,--,--,--,--,--,--,6.0,3,8,8,0,0,3,12,1.00,.150,https://www.mlb.com/player/461791
Kevin Jepsen,LAA,--,--,15.00,--,--,--,--,--,--,6.0,2,10,10,0,1,1,3,0.50,.143,https://www.mlb.com/player/448178
Chad Billingsley,LAD,--,--,27.00,--,--,--,--,--,--,6.0,3,19,18,0,2,0,6,0.50,.167,https://www.mlb.com/player/451532
Jonathon Niese,NYM,--,--,16.50,--,--,--,--,--,--,6.0,7,19,11,1,0,1,8,1.33,.350,https://www.mlb.com/player/477003
Cole Hamels,PHI,--,--,19.50,--,--,--,--,--,--,6.0,6,13,13,0,0,2,5,1.33,.300,https://www.mlb.com/player/430935
Paul Maholm,PIT,--,--,24.00,--,--,--,--,--,--,6.0,10,21,16,0,0,1,5,1.83,.400,https://www.mlb.com/player/430904
Jonathan Sanchez,SF,--,--,15.00,--,--,--,--,--,--,6.0,2,11,10,0,0,3,6,0.83,.118,https://www.mlb.com/player/456043
R.A. Dickey,NYM,--,--,9.53,--,--,--,--,--,--,5.2,1,6,6,0,0,0,5,0.18,.063,https://www.mlb.com/player/285079
Colby Lewis,TEX,--,--,22.24,--,--,--,--,--,--,5.2,3,15,14,0,0,0,8,0.53,.188,https://www.mlb.com/player/407890
John Lackey,BOS,--,--,28.69,--,--,--,--,--,--,5.1,7,17,17,0,0,2,3,1.69,.333,https://www.mlb.com/player/407793
Edwin Jackson,CWS,--,--,15.19,--,--,--,--,--,0,5.1,2,10,9,0,0,0,5,0.38,.125,https://www.mlb.com/player/429719
Jhoulys Chacin,COL,--,--,16.88,--,--,--,--,--,0,5.1,6,17,10,1,0,1,3,1.31,.375,https://www.mlb.com/player/468504
Brett Myers,HOU,--,--,21.94,--,--,--,--,--,--,5.1,5,15,13,0,0,1,3,1.13,.263,https://www.mlb.com/player/408206
Manny Parra,MIL,--,--,23.63,--,--,--,--,--,--,5.1,6,17,14,2,0,0,6,1.13,.316,https://www.mlb.com/player/448159
Francisco Liriano,MIN,--,--,23.63,--,--,--,--,--,--,5.1,7,14,14,0,0,0,3,1.31,.350,https://www.mlb.com/player/434538
Javier Vazquez,NYY,--,--,21.94,--,--,--,--,--,0,5.1,6,16,13,0,1,1,5,1.31,.333,https://www.mlb.com/player/134320
CC Sabathia,NYY,--,--,21.94,--,--,--,--,--,0,5.1,4,14,13,0,0,2,4,1.13,.267,https://www.mlb.com/player/282332
James Shields,TB,--,--,30.38,--,--,--,--,--,0,5.1,7,18,18,1,0,2,5,1.69,.333,https://www.mlb.com/player/448306
Craig Stammen,WSH,--,--,11.81,--,--,--,--,--,--,5.1,3,7,7,0,0,0,5,0.56,.176,https://www.mlb.com/player/489334
Matt Albers,BAL,--,--,12.60,--,--,--,--,--,--,5.0,2,8,7,0,0,0,3,0.40,.118,https://www.mlb.com/player/458006
Daisuke Matsuzaka,BOS,--,--,27.00,--,--,--,--,--,--,5.0,5,15,15,0,0,3,5,1.60,.263,https://www.mlb.com/player/493137
Hideki Okajima,BOS,--,--,7.20,--,--,--,--,--,--,5.0,4,5,4,0,0,2,1,1.20,.250,https://www.mlb.com/player/506606
Mark Buehrle,CWS,--,--,18.00,--,--,--,--,--,--,5.0,3,10,10,0,0,1,2,0.80,.200,https://www.mlb.com/player/279824
Justin Masterson,CLE,--,--,45.00,--,--,--,--,--,--,5.0,8,28,25,1,0,2,3,2.00,.364,https://www.mlb.com/player/475416
Hector Ambriz,CLE,--,--,7.20,--,--,--,--,--,--,5.0,2,5,4,1,0,0,6,0.40,.133,https://www.mlb.com/player/459932
Aaron Cook,COL,--,--,36.00,--,--,--,--,--,--,5.0,7,21,20,1,0,0,4,1.40,.412,https://www.mlb.com/player/346871
Dan Haren,LAA,--,--,14.40,--,--,--,--,--,--,5.0,2,8,8,0,0,1,1,0.60,.133,https://www.mlb.com/player/429717
Santiago Casilla,SF,--,--,0.00,--,--,--,--,--,0,5.0,0,2,0,0,0,1,8,0.20,.000,https://www.mlb.com/player/433586
Sergio Romo,SF,--,--,0.00,--,--,--,--,--,--,5.0,2,0,0,0,1,0,6,0.40,.125,https://www.mlb.com/player/489265
David Price,TB,--,--,5.40,--,--,--,--,--,--,5.0,0,4,3,0,0,0,5,0.00,.000,https://www.mlb.com/player/456034
Derek Lowe,ATL,--,--,30.86,--,--,--,--,--,--,4.2,7,16,16,0,0,0,6,1.50,.350,https://www.mlb.com/player/117955
Clay Buchholz,BOS,--,--,15.43,--,--,--,--,--,0,4.2,4,11,8,0,0,0,1,0.86,.308,https://www.mlb.com/player/453329
Daniel Bard,BOS,--,--,9.64,--,--,--,--,--,--,4.2,4,5,5,0,0,0,6,0.86,.250,https://www.mlb.com/player/453268
Gavin Floyd,CWS,--,--,32.79,--,--,--,--,--,--,4.2,8,19,17,1,0,0,4,1.71,.381,https://www.mlb.com/player/425856
Wandy Rodriguez,HOU,--,--,21.21,--,--,--,--,--,--,4.2,4,13,11,1,0,1,4,1.07,.267,https://www.mlb.com/player/434643
Bruce Chen,KC,--,--,7.71,--,--,--,--,--,--,4.2,1,7,4,0,0,3,5,0.86,.083,https://www.mlb.com/player/136600
Ervin Santana,LAA,--,--,34.71,--,--,--,--,--,--,4.2,7,18,18,0,1,0,6,1.50,.350,https://www.mlb.com/player/429722
Todd Coffey,MIL,--,--,5.79,--,--,--,--,--,--,4.2,5,4,3,1,0,0,2,1.07,.333,https://www.mlb.com/player/434298
Jon Garland,SD,--,--,25.07,--,--,--,--,--,0,4.2,8,19,13,0,0,1,3,1.93,.421,https://www.mlb.com/player/279782
C.J. Wilson,TEX,--,--,30.86,--,--,--,--,--,--,4.2,5,18,16,0,0,1,8,1.29,.250,https://www.mlb.com/player/450351
Ricky Romero,TOR,--,--,42.43,--,--,--,--,--,--,4.2,6,27,22,2,0,3,4,1.93,.353,https://www.mlb.com/player/460069
Miguel Batista,WSH,--,--,17.36,--,--,--,--,--,--,4.2,4,9,9,1,0,2,4,1.29,.267,https://www.mlb.com/player/110683
John Lannan,WSH,--,--,11.57,--,--,--,--,--,--,4.2,0,6,6,0,0,2,0,0.43,.000,https://www.mlb.com/player/458709
Josh Beckett,BOS,--,--,24.92,--,--,--,--,--,--,4.1,5,14,12,0,1,2,6,1.62,.294,https://www.mlb.com/player/277417
Bud Norris,HOU,--,--,16.62,--,--,--,--,--,0,4.1,4,9,8,0,0,0,6,0.92,.286,https://www.mlb.com/player/502032
Yovani Gallardo,MIL,--,--,24.92,--,--,--,--,--,--,4.1,4,17,12,0,0,3,3,1.62,.286,https://www.mlb.com/player/451596
